,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT41,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT42,UUT_PAYLOAD_PAYLOAD_SEC_SINCE_LAST_TLM1,timestamp_
0,1679420335.6832,45006.5687000347,1679420335.6832,45006.5687000347,3285,1.35822722913205e+19,1,512,5,732735569,0.2,REALTIME,169,0,175,0,0,0,EN,EN,732735569.199998,YES,1736901.0,26,85,18,20,9.60000012,5.98499988029999,6.6599998668,6.24499987509999,11.7740005887,8.13499983729999,5.79550023182,1.39200005568,4.98800019952,3.32050013282,3.89150015566,3.9550001582,0.2075000083,0.64100002564,0.02450000098,0.02450000098,5.02550020102,4.100000164,9.33350037334,8.2875003315,0.8075000323,-1.34300005372,0.0,OFF,732735569.399998,-4499.07935504602,1988.06290059684,-4461.10555694471,0.114061025,-6.753664385,-3.13226933,-2501.74341491282,-4241.04506794773,-4455.37747723111,7.024277905,-0.8443862,-3.147963565,YES,732735568,-4499.23411503828,1997.51538012422,-4456.71467716425,0.10692333,-6.749872925,-3.14080063,9.7685712332,10.7457140708,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.391058226178835,0.741902673661946,-0.30974398930512,0.448009495039809,0.00047702,-0.001007755,0.00107384,YES,YES,YES,69,0.0,0.00200000008,2,12,29,AUTO,AUTO,AUTO,0.529378743652343,0.56562088671875,-0.595447124023437,0.212776598144531,-0.0009924999602999,0.001174999953,0.0002974999881,200,152,TRACK,OK,39,40,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.94159997646,-0.336719991582,-0.000919999977,-0.301439992464,-0.301439992464,0.904559977386,-0.3159999921,-0.258079993548,0.912959977176,0.0007316199780513,0.00084633297461,0.665250118042495,0.746619694601408,916.8760458438,132.8820066441,-138.5960069298,-0.0057295777794208,0.0601605666839193,-0.132926204482564,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041759998956,-0.028759999281,0,0,0,0,0,0,0,,2023-03-21 17:38:55.683200000
1,1679420336.4462,45006.5687088657,1679420336.4462,45006.5687088657,3286,1.35822722913205e+19,1,512,6,732735570,0.2,REALTIME,169,0,175,0,0,0,EN,EN,732735570.199998,YES,,26,85,18,20,9.60000012,5.98499988029999,6.63999986719999,6.24499987509999,11.7740005887,8.13499983729999,5.81950023278,1.39200005568,4.98550019942,3.32050013282,3.89150015566,3.9550001582,0.22600000904,0.64700002588,0.02450000098,0.02450000098,5.02400020096,4.100000164,9.3550003742,8.2875003315,0.81700003268,-1.36700005468,0.0,OFF,732735570.399998,-4498.96273505185,1981.3078809346,-4464.23477678824,0.119164625,-6.756367445,-3.1261876,-2494.71743526412,-4241.88656790566,-4458.52239707386,7.02767229,-0.838623445,-3.141889605,YES,732735569,-4499.12465504375,1990.76414046178,-4459.85247700736,0.112058325,-6.752622035,-3.13464118,9.7685712332,10.7457140708,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.390754682184906,0.741799633164007,-0.309428439811431,0.448662549026748,0.000357925,-0.001051915,0.00100652,YES,YES,YES,69,0.0,0.00200000008,2,12,30,AUTO,AUTO,AUTO,0.529701201171875,0.565953993652343,-0.594826123535156,0.212825273925781,-0.0010024999599,0.0011724999531,-0.0002174999913,200,152,TRACK,OK,35,36,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.941959976451,-0.335719991607,-0.000879999978,-0.300759992481,-0.30079999248,0.905039977374,-0.315279992118,-0.257399993565,0.913439977164,0.0007316509780504,0.0008463059746108,0.665277340041679,0.746595438602136,921.6100460805,128.9060064453,-137.6980068849,-0.0108861977808996,0.0521391577927301,-0.135218035594333,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041759998956,-0.028719999282,0,0,0,0,0,0,0,338312.0,2023-03-21 17:38:56.446199808
2,1679420337.41721,45006.5687201042,1679420337.41721,45006.5687201042,3287,1.35822722913205e+19,1,512,7,732735571,0.2,REALTIME,169,0,175,0,0,0,EN,EN,732735571.199998,YES,1736906.0,26,85,18,20,9.60000012,5.9599998808,6.63999986719999,6.21999987559999,11.7540005877,8.13499983729999,5.72450022898,1.44650005786,4.98550019942,3.32050013282,3.89150015566,3.9550001582,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.02550020102,4.08050016322,9.3550003742,8.2875003315,0.81700003268,-1.40400005616,0.0,OFF,732735571.399998,-4498.84101505793,1974.55018127248,-4467.35793663209,0.12426763,-6.759062085,-3.12010165,-2487.68807561558,-4242.72230786387,-4461.66125691692,7.0310571,-0.832859595,-3.13581141,YES,732735570,-4499.01011504948,1984.01020079948,-4462.98419685077,0.117099955,-6.75525329,-3.128652705,9.7685712332,10.7457140708,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.390442357191152,0.741695203666095,-0.309130497817389,0.449312014513759,0.00052906,-0.001047425,0.001079535,YES,YES,YES,69,0.0,0.00200000008,2,12,29,AUTO,AUTO,AUTO,0.530078029296875,0.566243292480468,-0.594180089843749,0.212922139648437,-0.0010649999573999,0.0011649999534,0.0005074999797,200,152,TRACK,OK,39,40,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.942319976442,-0.334759991631,-0.000879999978,-0.300079992498,-0.300079992498,0.905479977363,-0.314559992136,-0.256679993583,0.913879977153,0.0007316809780495,0.0008462789746116,0.665304561040862,0.746571182602863,923.1080461554,132.3540066177,-139.0100069505,,,,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041759998956,-0.028719999282,0,0,0,0,0,0,0,338313.0,2023-03-21 17:38:57.417210112
3,1679420338.39836,45006.5687314583,1679420338.39836,45006.5687314583,3288,1.35822722913205e+19,1,512,8,732735572,0.2,REALTIME,169,0,175,0,0,0,EN,EN,732735572.199999,YES,1736911.0,26,85,18,20,9.60000012,5.9599998808,6.63999986719999,6.21999987559999,11.7740005887,8.13499983729999,5.70050022802,1.25450005018,4.98550019942,3.32050013282,3.89150015566,3.9550001582,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.02400020096,4.100000164,9.31200037248,8.26550033062,0.81700003268,-1.37950005518,0.0,OFF,732735572.399999,-4498.71419506427,1967.7897616105,-4470.47499647623,0.12937004,-6.761748305,-3.114011485,-2480.65533596722,-4243.55228782237,-4464.79401676028,7.03443234,-0.827094645,-3.129728975,YES,732735571,-4498.89045505546,1977.25356113731,-4466.10981669449,0.12220366,-6.757993955,-3.122569855,9.7685712332,10.7457140708,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.390118023697639,0.741600644167986,-0.308823244823534,0.449960638000787,0.00031492,-0.001067195,0.001154615,YES,YES,YES,69,,0.00200000008,2,12,28,AUTO,AUTO,AUTO,0.530429146484375,0.566560824707031,-0.593543424804687,0.212978766601562,-0.0010499999579999,0.0011624999534999,0.0006774999729,196,152,TRACK,OK,44,45,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.942679976433,-0.333719991657,-0.000879999978,-0.299439992514,-0.299399992515,0.905919977352,-0.313839992154,-0.2559999936,0.914319977142,0.0007317119780486,0.0008462529746124,0.665331781040046,0.746546924603591,923.4420461721,132.4900066245,-139.7160069858,-0.0045836622235367,0.0538580311265564,-0.135218035594333,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041759998956,-0.028719999282,0,0,0,0,0,0,0,338314.0,2023-03-21 17:38:58.398360064
4,1679420342.41669,45006.568777963,1679420342.41669,45006.568777963,3292,1.35822722913205e+19,1,512,12,732735576,0.2,REALTIME,169,0,175,0,0,0,EN,EN,732735576.199998,YES,1736931.0,26,85,18,20,9.60000012,5.9599998808,6.6149998677,6.1949998761,11.7540005877,8.1099998378,5.70050022802,1.47400005896,4.98550019942,3.32050013282,3.89150015566,3.9550001582,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.02400020096,4.100000164,9.31200037248,8.26550033062,0.81700003268,-1.42800005712,0.0,OFF,732735576.399998,-4498.15591509219,1940.72140296392,-4482.88225585587,0.1497735,-6.77240888,-3.089608925,-2452.49073737545,-4246.81452765926,-4477.26421613677,7.047837425,-0.804024115,-3.105357115,YES,732735575,-4498.36085508194,1950.20016248998,-4478.55149607241,0.14264822,-6.76868134,-3.09822094,9.5228569524,10.4999997899999,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.388850556222988,0.741213611675727,-0.307555741848885,0.452556131948877,0.00042804,-0.00102791,0.001046705,YES,YES,YES,69,0.0,0.00200000008,2,11,28,AUTO,AUTO,AUTO,0.531473943359374,0.567516366699218,-0.591631826660156,0.213148780761718,-0.0010174999593,0.0011099999556,0.0009474999620999,192,152,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.944119976397,-0.329639991759,-0.000879999978,-0.296719992582,-0.296719992582,0.907679977308,-0.310959992226,-0.253279993668,0.916039977099,0.0007318359780449,0.0008461459746156,0.665440652036779,0.746449882606502,,,,-0.0160428177823785,0.0509932422368459,-0.12891550003697,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041799998955,-0.028679999283,0,0,0,0,0,0,0,338318.0,2023-03-21 17:39:02.416690176
5,1679420352.60529,45006.5688958912,1679420352.60529,45006.5688958912,3302,1.35822722913205e+19,1,512,22,732735586,0.2,REALTIME,170,0,175,0,0,0,EN,EN,732735586.199998,YES,1736986.0,26,85,18,20,8.80000011,5.91499988169999,6.5449998691,6.149999877,11.7540005877,8.08999983819999,5.74800022992,1.41950005678,4.98550019942,3.32050013282,3.89150015566,3.9550001582,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.02550020102,4.100000164,9.29050037162,8.24350032974,0.81700003268,-1.36100005444,0.0,OFF,732735586.399998,-4496.40329517982,1872.86630635667,-4513.47219432637,0.20073718,-6.79846903,-3.02831193,-2381.84736090762,-4254.56612727168,-4508.01203459938,7.080677625,-0.74627521,-3.044135375,YES,732735585,-4496.67995516599,1882.38168588091,-4509.22787453859,0.193581475,-6.79483911,-3.036969675,9.5228569524,10.4999997899999,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.385514208289715,0.740289678194206,-0.30427196691456,0.459095325318093,0.00042171,-0.001079765,0.00113633,YES,YES,YES,69,0.0,0.00200000008,2,13,29,AUTO,AUTO,AUTO,0.5352481953125,0.571213896484374,-0.584501106445312,0.213500610839843,-0.0010374999585,0.0012374999504999,0.0002774999889,192,152,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.947759976306,-0.319039992024,-0.000879999978,-0.289959992751,-0.28999999275,0.912039977199,-0.303719992407,-0.246359993841,0.920359976991,0.0007321439780356,0.0008458789746236,0.665712767028616,0.746207209613783,915.4100457705,115.2860057643,-149.1160074558,-0.0057295777794208,0.0509932422368459,-0.133499162260506,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041839998954,-0.028599999285,0,0,0,0,0,0,0,,2023-03-21 17:39:12.605289984
6,1679420353.58918,45006.5689072801,1679420353.58918,45006.5689072801,3303,1.35822722913205e+19,1,512,23,732735587,0.2,REALTIME,170,0,175,0,0,0,EN,EN,732735587.199998,YES,,26,85,18,20,8.80000011,5.91499988169999,6.5449998691,6.149999877,11.7340005867,8.08999983819999,5.74800022992,1.25450005018,4.98550019942,3.32050013282,3.89150015566,3.9550001582,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.02550020102,4.100000164,9.29050037162,8.24350032974,0.81700003268,-1.36700005468,0.0,OFF,732735587.399998,-4496.20001518998,1866.06656669666,-4516.49743417511,0.20582986,-6.80102849,-3.02215963,-2374.76506126174,-4255.30950723451,-4511.05309444733,7.08390869,-0.74049483,-3.037990485,YES,732735586,-4496.48383517579,1875.58554622071,-4512.2617743869,0.198689395,-6.7974401,-3.030788855,9.5228569524,10.4999997899999,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.385176918796461,0.74020698119586,-0.303911271921774,0.459750220304995,0.000346035,-0.00120605,0.001072045,YES,YES,YES,69,0.0,0.00200000008,2,12,28,AUTO,AUTO,AUTO,0.535614658203124,0.5715433984375,-0.5838311796875,0.213532749023437,-0.0010574999577,0.0012399999504,0.0007624999695,188,152,TRACK,OK,38,38,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.948119976297,-0.317919992052,-0.000879999978,-0.289279992768,-0.289359992766,0.912479977188,-0.302959992426,-0.245719993857,0.920759976981,0.0007321749780347,0.0008458519746244,0.6657399740278,0.746182936614511,916.4720458236,115.3820057691,-153.2120076606,-0.0126050711147259,0.0481284533471355,-0.132926204482564,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041839998954,-0.028559999286,0,0,0,0,0,0,0,338329.0,2023-03-21 17:39:13.589179904
7,1679420354.56738,45006.5689185995,1679420354.56738,45006.5689185995,3304,1.35822722913205e+19,1,512,24,732735588,0.2,REALTIME,170,0,175,0,0,0,EN,EN,732735588.199998,YES,1736991.0,26,85,18,20,8.80000011,5.8899998822,6.5449998691,6.149999877,11.7540005877,8.06499983869999,5.62900022516,1.19950004798,4.98550019942,3.32050013282,3.89150015566,3.9550001582,0.21350000854,0.65300002612,0.02450000098,0.02450000098,5.02550020102,4.100000164,9.26900037076,8.22150032886,0.81700003268,-1.44050005762,0.0,OFF,732735588.399998,-4495.9916352004,1859.26426703678,-4519.51651402416,0.210921845,-6.803579475,-3.016003255,-2367.67954161601,-4256.04710719763,-4514.08801429558,7.0871301,-0.734713485,-3.031841495,YES,732735587,-4496.28259518585,1868.78682656065,-4515.28953423551,0.203813835,-6.80000264,-3.02467009,9.5228569524,10.4999997899999,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.384814854303702,0.740118167697636,-0.303571600428567,0.460420318291593,0.000380965,-0.001126155,0.00126649,YES,YES,YES,69,0.0,0.00200000008,2,12,28,AUTO,AUTO,AUTO,0.535970414550781,0.571872293945312,-0.583170535644531,0.213564792480468,-0.0009974999601,0.0012049999518,0.0007299999707999,208,152,TRACK,OK,39,39,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.948479976288,-0.31679999208,-0.000879999978,-0.288599992785,-0.288639992784,0.912919977177,-0.302239992444,-0.244999993875,0.92119997697,0.0007322059780338,0.0008458259746252,0.665767180026984,0.746158663615239,919.8520459926,115.2880057644,-151.9920075996,,,,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041879998953,-0.028559999286,0,0,0,0,0,0,0,338330.0,2023-03-21 17:39:14.567379968
8,1679420355.53749,45006.5689298264,1679420355.53749,45006.5689298264,3305,1.35822722913205e+19,1,512,25,732735589,0.2,REALTIME,171,0,175,0,0,0,EN,EN,732735589.199999,YES,1736996.0,26,85,18,20,8.80000011,5.8899998822,6.5449998691,6.149999877,11.7340005867,8.06499983869999,5.77200023088,1.39200005568,4.98550019942,3.32050013282,3.89150015566,3.9550001582,0.22600000904,0.59800002392,0.02450000098,0.02450000098,5.02550020102,4.100000164,9.26900037076,8.22150032886,0.81700003268,-1.47100005884,0.0,OFF,732735589.399999,-4495.77817521107,1852.45940737702,-4522.52943387351,0.216013135,-6.806121975,-3.009842805,-2360.59080197045,-4256.77892716104,-4517.11677414414,7.09034187,-0.72893118,-3.02568841,YES,732735588,-4496.07629519617,1861.98556690071,-4518.31117408443,0.208891505,-6.802560235,-3.01851744,9.5228569524,10.4999997899999,20,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,-0.384470908810581,0.740011768699764,-0.303264837434703,0.461080362278392,0.00042171,-0.001141515,0.001067205,YES,YES,YES,69,,0.00200000008,2,12,28,AUTO,AUTO,AUTO,0.536353276855468,0.572174401367187,-0.582500292480468,0.213623562011718,-0.0010424999583,0.0011824999526999,0.0003849999845999,204,152,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.948839976279,-0.315759992106,-0.000839999979,-0.287919992802,-0.287919992802,0.913359977166,-0.301519992462,-0.244279993893,0.921639976959,0.0007322369780328,0.000845798974626,0.665794385026167,0.746134388615967,917.2140458607,116.2160058108,-154.3620077181,-0.0103132400029576,0.0475554955691934,-0.121467048923722,0.999959975001,0.00839999979,0.003639999909,0.998719975032,0.041879998953,-0.028559999286,0,0,0,0,0,0,0,338331.0,2023-03-21 17:39:15.537489920
