,C:\BCT\71sw0078_f_cosmos_click\outputs\logs\xb1_click\2022_09_07_15_39_34_tlm.bin,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98
10,UUT,GPS,1662579582,39:41.9,1662579582,39:41.9,5847,1.35823E+19,18,158,9,431898615,0.4,REALTIME,715894815,-389.2036605,-4246.796968,-5291.716775,7.309721135,0.20022315,-0.69757665,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24770852,23426300,22482731,24179636,25201851,32767,11124,-27385,23075,-32768,39.3,35.7,40.6,50,37.3,671136772,939572260,671136836,939572324,939572356,3311297504,2,2,9,17.15428537,18.07142821,0.012695506,5.116500205,3.24400013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
11,UUT,GPS,1662579583,39:42.9,1662579583,39:42.9,5848,1.35823E+19,18,158,10,431898616,0.4,REALTIME,715894816,-381.8937009,-4246.594608,-5292.410975,7.31020407,0.20450233,-0.69082054,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24764426,23424185,22487945,24175247,25208201,32767,11106,-27407,23052,-32768,39,35.6,40.4,50,37.2,671136772,939572260,671136836,939572324,939572356,3312297503,2,2,9,17.15428537,18.07142821,0.012695506,5.116500205,3.24900013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
12,UUT,GPS,1662579584,39:43.8,1662579584,39:43.8,5849,1.35823E+19,18,158,11,431898617,0.4,REALTIME,715894817,-374.5832413,-4246.387968,-5293.098375,7.31073602,0.208784565,-0.68409296,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24758001,23422074,22493162,24170862,25214553,32767,11087,-27430,23029,-32768,39.1,35.2,40.7,50,36.7,671136772,939572260,671136836,939572324,939572356,3313297503,2,2,9,17.15428537,18.07142821,0.012695506,5.108500204,3.24550013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
13,UUT,GPS,1662579585,39:44.8,1662579585,39:44.8,5850,1.35823E+19,18,158,12,431898618,0.4,REALTIME,715894818,-367.2722616,-4246.177028,-5293.779095,7.311214265,0.21308543,-0.677317395,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24751577,23419966,22498384,24166482,25220905,32767,11068,-27452,23006,-32768,39.2,35.3,40.7,49.8,36.6,671136772,939572260,671136836,939572324,939572356,3314297502,2,2,9,17.15428537,18.07142821,0.012817578,5.116500205,3.24900013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
14,UUT,GPS,1662579586,39:45.9,1662579586,39:45.9,5851,1.35823E+19,18,158,13,431898619,0.4,REALTIME,715894819,-359.960802,-4245.961828,-5294.453095,7.311740035,0.21737191,-0.67057825,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24745155,23417861,22503610,24162107,25227259,32767,11049,-27475,22982,-32768,39.4,34.7,40.6,50,36.7,671136772,939572260,671136836,939572324,939572356,3315297501,2,2,9,17.15428537,18.07142821,0.01232929,5.112500205,3.24550013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
15,UUT,GPS,1662579587,39:47.1,1662579587,39:47.1,5852,1.35823E+19,18,158,14,431898620,0.4,REALTIME,715894820,-352.6488424,-4245.742308,-5295.120395,7.31219314,0.22164281,-0.66401901,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24738734,23415761,22508841,24157736,25233613,32767,11029,-27497,22959,-32768,39.4,34.6,40.8,50.1,36.9,671136772,939572260,671136836,939572324,939572356,3316297501,2,2,9,17.15428537,18.07142821,0.012573434,5.108500204,3.232000129,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
16,UUT,GPS,1662579588,39:48.1,1662579588,39:48.1,5853,1.35823E+19,18,158,15,431898621,0.4,REALTIME,715894821,-345.3364027,-4245.518528,-5295.780915,7.312690765,0.22591617,-0.65722709,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24732314,23413664,22514075,24153369,25239969,32767,11010,-27519,22936,-32768,39.6,34.8,40.6,50.1,36.9,671136772,939572260,671136836,939572324,939572356,3317297500,2,2,9,17.15428537,18.07142821,0.012451362,5.116500205,3.23950013,3.233333495,1.84,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
17,UUT,GPS,1662579589,39:49.1,1662579589,39:49.1,5854,1.35823E+19,18,158,16,431898622,0.4,REALTIME,715894822,-338.0235231,-4245.290448,-5296.434735,7.313147375,0.23020082,-0.650474565,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24725896,23411570,22519314,24149007,25246326,32767,10991,-27541,22912,-32768,39.6,34.7,40.7,50.1,36.7,671136772,939572260,671136836,939572324,939572356,3318297500,2,2,9,17.15428537,18.07142821,0.012573434,5.116500205,3.24550013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
18,UUT,GPS,1662579590,39:50.1,1662579590,39:50.1,5855,1.35823E+19,18,158,17,431898623,0.4,REALTIME,715894823,-330.7101635,-4245.058088,-5297.081875,7.31362417,0.234593345,-0.64368215,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24719478,23409481,22524557,24144649,25252684,32767,10971,-27563,22889,-32768,39.5,34.3,40.6,50.1,36.4,671136772,939572260,671136836,939572324,939572356,3319297499,2,2,9,17.15428537,18.07142821,0.012695506,5.118500205,3.24800013,3.233333495,1.82,1.22,16,16,198,YES,YES,NO,NO,YES,YES,0
19,UUT,GPS,1662579591,39:51.1,1662579591,39:51.1,5856,1.35823E+19,18,158,18,431898624,0.4,REALTIME,715894824,-323.3963638,-4244.821468,-5297.722215,7.314033835,0.23875922,-0.63704192,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24713062,23407395,22529804,24140296,25259043,32767,10953,-27585,22865,-32768,39.7,34.3,40.7,50.1,36.2,671136772,939572260,671136836,939572324,939572356,3320297499,2,2,9,17.15428537,18.07142821,0.012451362,5.110500204,3.24800013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
20,UUT,GPS,1662579592,39:52.0,1662579592,39:52.0,5857,1.35823E+19,18,158,19,431898625,0.4,REALTIME,715894825,-316.0821042,-4244.580528,-5298.355895,7.314492865,0.24307348,-0.63034117,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24706647,23405312,22535056,24135947,25265403,32767,10933,-27607,22842,-32768,39.8,33.9,40.8,50.1,36.6,671136772,939572260,671136836,939572324,939572356,3321297498,2,2,9,17.15428537,18.07142821,0.012573434,5.112500205,3.24800013,3.233333495,1.82,1.22,16,16,198,YES,YES,NO,NO,YES,YES,0
21,UUT,GPS,1662579593,39:53.0,1662579593,39:53.0,5858,1.35823E+19,18,158,20,431898626,0.4,REALTIME,715894826,-308.7674246,-4244.335308,-5298.982835,7.314917125,0.247361525,-0.623642595,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24700234,23403234,22540311,24131602,25271764,32767,10913,-27630,22818,-32768,39.9,33.9,40.8,50.1,36.3,671136772,939572260,671136836,939572324,939572356,3322297498,2,2,9,17.15428537,18.07142821,0.012817578,5.110500204,3.25050013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
22,UUT,GPS,1662579595,39:54.9,1662579595,39:54.9,5859,1.35823E+19,18,158,21,431898627,0.4,REALTIME,715894827,-301.4523249,-4244.085788,-5299.603075,7.315341585,0.25167624,-0.61682849,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24693821,23401159,22545571,24127263,25278126,32767,10894,-27652,22795,-32768,40,34,40.9,50.2,36.4,671136772,939572260,671136836,939572324,939572356,3323297497,2,2,9,17.15428537,18.07142821,0.012573434,5.118500205,3.24550013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
23,UUT,GPS,1662579595,39:55.0,1662579595,39:55.0,5860,1.35823E+19,18,158,22,431898628,0.4,REALTIME,715894828,-294.1367853,-4243.832008,-5300.216555,7.315752475,0.25595272,-0.61009968,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24687410,23399088,22550835,24122927,25284489,32767,10875,-27673,22772,-32768,40.2,33.5,40.8,50.3,36.4,671136772,939572260,671136836,939572324,939572356,3324297497,2,2,9,17.15428537,18.07142821,0.012695506,5.106500204,3.24300013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
24,UUT,GPS,1662579596,39:55.9,1662579596,39:55.9,5861,1.35823E+19,18,158,23,431898629,0.4,REALTIME,715894829,-286.8208657,-4243.573948,-5300.823275,7.316146245,0.260194825,-0.603416365,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24681000,23397020,22556103,24118596,25290853,32767,10855,-27695,22748,-32768,40.2,33.6,40.9,50.4,36.4,671136772,939572260,671136836,939572324,939572356,3325297496,2,2,9,17.15428537,18.07142821,0.012695506,5.110500204,3.25050013,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
25,UUT,GPS,1662579597,39:56.9,1662579597,39:56.9,5862,1.35823E+19,18,158,24,431898630,0.4,REALTIME,715894830,-279.504526,-4243.311588,-5301.423315,7.316556555,0.264492565,-0.59666071,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24674592,23394957,22561376,24114270,25297218,32767,10836,-27717,22724,-32768,40.4,33.5,41,50.4,36.1,671136772,939572260,671136836,939572324,939572356,3326297496,2,2,9,17.15428537,18.07142821,0.012695506,5.112500205,3.24900013,3.233333495,1.8,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0
26,UUT,GPS,1662579598,39:57.9,1662579598,39:57.9,5863,1.35823E+19,18,158,25,431898631,0.4,REALTIME,715894831,-272.1878064,-4243.044948,-5302.016595,7.31690815,0.26879807,-0.5899335,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24668185,23392897,22566652,24109948,25303585,32767,10815,-27739,22700,-32768,40.5,33,40.9,50.4,35.9,671136772,939572260,671136836,939572324,939572356,3327297495,2,2,9,17.15428537,18.07142821,0.012573434,5.116500205,3.24900013,3.233333495,1.8,1.22,16,16,198,YES,YES,NO,NO,YES,YES,0
27,UUT,GPS,1662579599,39:58.8,1662579599,39:58.8,5864,1.35823E+19,18,158,26,431898632,0.4,REALTIME,715894832,-264.8706868,-4242.774028,-5302.603155,7.31733002,0.27304007,-0.5831465,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,18,26,11,16,24661779,23390840,22571933,24105630,25309952,32767,10797,-27761,22677,-32768,40.4,33,40.9,50.5,35.8,671136772,939572260,671136836,939572324,939572356,3328297495,2,2,9,17.15428537,18.07142821,0.012695506,5.110500204,3.23800013,3.233333495,1.8,1.22,16,16,198,YES,YES,NO,NO,YES,YES,0
