,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,timestamp_
0,1666019582.25333,44851.4673871875,1666019582.25333,44851.4673871875,11431,1.35822722913205e+19,1,512,1,719324068,0.4,STORED,101,0,71,0,0,0,EN,EN,719324068.400008,YES,16368905,27,85,8,18,17.60000022,14.5799997083999,15.2699996946,15.0749996985,12.300000615,12.8599997428,14.73800058952,11.35300045412,4.98550019942,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.68950002758,0.02450000098,0.02450000098,5.0225002009,15.97050063882,18.8325007533,17.3450006938,1.80300007212,0.13450000538,0.75450003018,OFF,719324068.600008,4766.98696165063,3950.35586248219,2761.14364194281,-1.26550123,5.13246485,-5.13859657,-2232.22830838857,-5772.23421138827,2766.19940169002,4.01539446,-4.0288976,-5.147290455,YES,719323843,4915.84031420797,2680.69894596504,3818.14134909292,-0.052200905,6.06907065,-4.180939635,18.6799996264,19.657142464,5,NO,NO,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.9279996048,NOT_ACTIVE,NO,YES,-0.222125178557496,-0.23859345122813,-0.213324933233501,0.920991858080162,0.00083797,0.00089042,0.00012076,YES,YES,YES,233,0,0.00300000012,6,9,12,AUTO,AUTO,AUTO,0.437584395507812,0.302555657226562,0.30609903125,0.789482966308593,0.0010549999578,0.0001549999938,0.0003749999849999,236,188,TRACK,OK,36,36,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.200519994987,0.979679975508,0.000239999994,-0.707079982323,-0.707119982322,-7.9999998e-05,-0.28759999281,0.356079991098,0.889079977773,2022-10-17 15:13:02.253329920
1,1666019582.58134,44851.4673909838,1666019582.58134,44851.4673909838,11432,1.35822722913205e+19,1,512,2,719324128,0.4,STORED,101,0,71,0,0,0,EN,EN,719324128.401107,YES,16369205,27,85,8,18,17.60000022,14.7599997047999,15.4299996913999,15.2699996946,12.280000614,12.99999974,14.87650059506,11.53850046154,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.69600002784,0.02450000098,0.02450000098,5.0225002009,15.93150063726,18.99200075968,17.52300070092,1.83100007324,0.26850001074,0.7325000293,OFF,719324128.601107,4681.5017059249,4249.3737275313,2446.68243766587,-1.583306635,4.831265145,-5.339216025,-1986.34456068276,-6000.49315997532,2451.20533743972,4.17743475,-3.576670075,-5.34827784,YES,719323843,4915.84031420797,2680.69894596504,3818.14134909292,-0.052200905,6.06907065,-4.180939635,18.8657139084,19.8399996032,0,NO,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.0989995934,NOT_ACTIVE,NO,YES,-0.190402847191942,-0.2187299736254,-0.212701681745966,0.933092658338146,0.00086374,0.000938625,1.93e-05,YES,YES,YES,233,0,0.00300000012,9,8,10,AUTO,AUTO,AUTO,0.468190688476562,0.305568933105468,0.315350548339843,0.766797977050781,0.0010024999599,0.0002024999919,0.0003549999858,220,184,TRACK,OK,37,37,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.216039994599,0.97639997559,0.000239999994,-0.707079982323,-0.707159982321,-7.9999998e-05,-0.336039991599,0.4039999899,0.85079997873,2022-10-17 15:13:02.581340160
2,1666019582.79435,44851.4673934491,1666019582.79435,44851.4673934491,11433,1.35822722913205e+19,1,512,3,719324188,0.4,STORED,101,0,71,0,0,0,EN,EN,719324188.399996,YES,16369505,27,85,7,18,17.60000022,14.9149997017,15.6099996877999,15.4499996909999,12.300000615,13.1449997371,15.07450060298,11.8050004722,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.69600002784,0.02450000098,0.02450000098,5.0225002009,15.97050063882,19.13150076526,17.66150070646,1.69950006798,0.28100001124,0.75450003018,OFF,719324188.599996,4490.75641546216,4582.09841089506,2170.60537146972,0.63700171,2.917803605,-6.88017056,-1630.27879848605,-6203.90398980478,2174.35347128232,1.32761006,-2.97016572,-6.88301187,YES,719324174,4480.92235595387,4538.87323305632,2270.71670646415,0.726475165,3.005465285,-6.853684375,18.9857139059999,19.9628567436,5,NO,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1169995922,NOT_ACTIVE,NO,YES,-0.1598349958033,-0.199449190011016,-0.211796810264063,0.943299987133999,0.00072491,0.000858215,4.608e-05,YES,YES,YES,233,0,0.00300000012,8,5,6,AUTO,AUTO,AUTO,0.496760169433593,0.308003656738281,0.323720696777343,0.7440215,0.0010124999594999,8.99999964e-05,0.0001049999958,208,184,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.250159993746,0.968199975795,0.000239999994,-0.707039982324,-0.707159982321,-7.9999998e-05,-0.380479990488,0.447439988814,0.809359979766,2022-10-17 15:13:02.794349824
3,1666019582.90851,44851.4673947685,1666019582.90851,44851.4673947685,11434,1.35822722913205e+19,1,512,4,719324248,0.4,STORED,101,0,71,0,0,0,EN,EN,719324248.399998,YES,16369805,27,85,7,18,18.40000023,15.0749996985,15.7649996847,15.6299996873999,12.300000615,13.2849997343,15.2525006101,11.9075004763,4.98550019942,3.32050013282,3.90150015606,3.9650001586,0.2075000083,0.64700002588,0.02450000098,0.02450000098,5.0225002009,15.9900006396,19.31150077246,17.83950071358,1.91550007662,0.14050000562,0.74200002968,OFF,719324248.599998,4453.91027730447,4790.61118046942,1786.0938506953,-2.2044829,4.17225223,-5.66407446,-1468.05200659739,-6373.37828133107,1789.49049052547,4.443634195,-2.624840595,-5.67374651,YES,719324248,4455.2376172381,4788.11750059411,1789.49217052538,-2.20141369,4.175831035,-5.662531435,19.1085710463999,20.085713884,8,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.9789996014,NOT_ACTIVE,NO,YES,-0.128322000433559,-0.179417138911657,-0.210544242289115,0.952372845452542,0.000895815,0.000863705,-3.009e-05,YES,YES,YES,233,0,0.00300000012,15,5,7,AUTO,AUTO,AUTO,0.525290333007812,0.310000230957031,0.331918824218749,0.719583085449218,0.0010774999569,8.24999967e-05,0.0011149999554,436,176,TRACK,OK,37,37,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.254759993631,0.966999975825,0.000239999994,-0.707079982323,-0.707119982322,-7.9999998e-05,-0.422999989425,0.489679987758,0.76239998094,2022-10-17 15:13:02.908509952
4,1666019583.12336,44851.4673972569,1666019583.12336,44851.4673972569,11435,1.35822722913205e+19,1,512,5,719324308,0.4,STORED,101,0,71,0,0,0,EN,EN,719324308.399999,YES,16370105,27,85,8,18,18.40000023,15.2149996957,15.9049996819,15.8049996838999,12.300000615,13.4249997315,15.37100061484,12.050000482,4.98800019952,3.32050013282,3.90600015624,3.9650001586,0.20150000806,0.6225000249,0.02450000098,0.02450000098,5.0225002009,15.9900006396,19.45150077806,17.95850071834,1.76550007062,0.31150001246,0.69600002784,OFF,719324308.599999,4312.60206436988,5030.37140848141,1442.37444788127,-2.50451745,3.817731555,-5.788185105,-1198.26738008662,-6516.07375419629,1445.18340774082,4.546042215,-2.130358885,-5.79809549,YES,719324308,4314.10304429483,5028.07662859615,1445.84530770773,-2.50150024,3.821615505,-5.786993675,18.9857139059999,19.8399996032,6,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.8619996092,NOT_ACTIVE,NO,YES,-0.098129096037418,-0.160123443297531,-0.209103722817925,0.95969096930618,0.000795105,0.000771275,8.4215e-05,YES,YES,YES,233,0,0.00300000012,15,5,5,AUTO,AUTO,AUTO,0.551687594726562,0.311518517089843,0.339156527832031,0.695391875976562,0.0009574999616999,0.0001599999936,0.0001099999955999,544,172,TRACK,OK,35,35,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.277519993062,0.960719975982,0.000199999995,-0.707039982324,-0.70719998232,-3.9999999e-05,-0.461319988467,0.527239986819,0.71359998216,2022-10-17 15:13:03.123360000
5,1666019583.22642,44851.4673984491,1666019583.22642,44851.4673984491,11436,1.35822722913205e+19,1,512,6,719324368,0.4,STORED,101,0,71,0,0,0,EN,EN,719324368.399998,YES,16370405,27,85,8,18,18.40000023,15.349999693,16.0599996788,15.9849996803,12.300000615,13.5849997283,15.54900062196,12.15200048608,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.64700002588,0.02450000098,0.02450000098,5.0225002009,16.0100006404,19.61200078448,18.09700072388,1.84050007362,0.23200000928,0.66400002656,OFF,719324368.599998,4153.5057123247,5248.35445758226,1091.98708540064,-2.796455705,3.44808145,-5.88565998,-922.96435385178,-6628.73616856317,1094.19542529022,4.627598185,-1.625772885,-5.895763245,YES,719324368,4155.17945224101,5246.27339768631,1095.51116522443,-2.793627305,3.45186186,-5.88481689,19.0485710476,20.0257138852,5,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.134999591,NOT_ACTIVE,NO,YES,-0.0686503506269929,-0.141117933177641,-0.207396697852065,0.965587607688247,0.00082271,0.0008493,-6.2965e-05,YES,YES,YES,233,0,0.00300000012,18,3,5,AUTO,AUTO,AUTO,0.576688243652343,0.312574192871093,0.345825735839843,0.670919223144531,0.0009699999611999,7.49999969999999e-05,0.0013299999467999,544,168,TRACK,OK,33,33,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.302159992446,0.953279976168,0.000199999995,-0.707039982324,-0.707159982321,-3.9999999e-05,-0.496079987598,0.561239985969,0.662519983437,2022-10-17 15:13:03.226419968
6,1666019583.45037,44851.4674010417,1666019583.45037,44851.4674010417,11437,1.35822722913205e+19,1,512,7,719324428,0.4,STORED,101,0,71,0,0,0,EN,EN,719324428.399999,YES,16370705,27,85,8,18,18.40000023,15.4699996905999,16.1799996763999,16.1399996772,12.300000615,13.7049997258999,15.60800062432,12.31450049258,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.62850002514,0.02450000098,0.02450000098,5.0225002009,16.02950064118,19.7325007893,18.23600072944,1.85900007436,0.06100000244,0.68350002734,OFF,719324428.599999,3977.16210114188,5443.71748781411,736.550703172462,-3.07903598,3.064838895,-5.956133035,-643.413747829311,-6710.85248445735,738.148263092585,4.68784219,-1.113360045,-5.96638266,YES,719324428,3979.00470104975,5441.85870790705,740.112982994349,-3.07613239,3.06859497,-5.955641305,19.2314281868,20.1457138828,4,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.5069995662,NOT_ACTIVE,NO,YES,-0.0398784857024302,-0.122493254050134,-0.205500052389998,0.970141637597166,0.000841445,0.000729595,6.7515e-05,YES,YES,YES,233,0,0.0025000001,19,3,4,AUTO,AUTO,AUTO,0.600320954589843,0.313165528808593,0.351923449218749,0.646290947753906,0.0009174999633,0.0001499999939999,0.0009424999623,544,164,TRACK,OK,30,30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.328519991787,0.944479976388,0.000159999996,-0.707039982324,-0.70719998232,0.0,-0.527359986816,0.591719985207,0.609719984757,2022-10-17 15:13:03.450370048
7,1666019583.56238,44851.467402338,1666019583.56238,44851.467402338,11438,1.35822722913205e+19,1,512,8,719324488,0.4,STORED,101,0,71,0,0,0,EN,EN,719324488.399998,YES,16371005,27,85,8,18,18.40000023,15.5899996881999,16.2799996744,16.2599996748,12.280000614,13.8649997226999,15.76600063064,12.41600049664,4.98800019952,3.32050013282,3.90600015624,3.9650001586,0.21350000854,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.08800064352,19.87300079492,18.43450073738,1.6900000676,0.12200000488,0.7225000289,OFF,719324488.599998,3784.22951078851,5615.84901920753,377.754701112264,-3.350666745,2.669922495,-5.99916348,-360.876561956171,-6762.1875418906,378.734081063295,4.726284065,-0.59590029,-6.009511795,YES,719324488,3786.23851068806,5614.2415592879,381.349920932503,-3.34801136,2.673706405,-5.99899556,19.4142853259999,20.328571022,11,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.374999575,NOT_ACTIVE,NO,YES,-0.0119231127615377,-0.104204998415899,-0.203405660931886,0.97346045353079,0.00073556,0.00076746,4.7265e-05,YES,YES,YES,233,0,0.0025000001,19,3,4,AUTO,AUTO,AUTO,0.622520813964843,0.313559382324218,0.357271097167968,0.621695836425781,0.0009349999626,0.0001524999938999,0.0002674999893,544,160,TRACK,OK,32,32,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.356319991092,0.934359976641,0.000279999993,-0.707039982324,-0.707159982321,-7.9999998e-05,-0.555279986118,0.618719984532,0.555759986106,2022-10-17 15:13:03.562380032
8,1666019583.77539,44851.4674048032,1666019583.77539,44851.4674048032,11439,1.35822722913205e+19,1,512,9,719324548,0.4,STORED,101,0,71,0,0,0,EN,EN,719324548.399998,YES,16371305,27,85,8,18,18.40000023,15.6849996863,16.399999672,16.3799996724,12.300000615,13.9849997203,15.8650006346,12.5375005015,4.98800019952,3.32050013282,3.90150015606,3.96950015878,0.20150000806,0.6225000249,0.02450000098,0.02450000098,5.0225002009,16.06850064274,19.97350079894,18.53400074136,1.54950006198,0.19550000782,0.64200002568,OFF,719324548.599998,3575.32452123376,5763.9456118027,17.19819914009,-3.61036695,2.2651061,-6.014432515,-76.681176165941,-6782.33898088303,17.554879122256,4.742913665,-0.075745985,-6.02483176,YES,719324548,3577.48622112568,5762.58631187066,20.8035389598229,-3.60799178,2.26934993,-6.01438285,19.4742853248,20.3914281636,9,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.2279995848,NOT_ACTIVE,NO,YES,0.0153606316927873,-0.0863144832737103,-0.20115447997691,0.975628359487432,0.00081214,0.00075292,4.701e-05,YES,YES,YES,233,0,0.0025000001,18,2,3,AUTO,AUTO,AUTO,0.643536181640625,0.313434714843749,0.362260520019531,0.596981723144531,0.0008874999645,0.0001324999947,0.0012874999485,316,156,TRACK,OK,38,38,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.385319990367,0.922759976931,0.000239999994,-0.707039982324,-0.707159982321,-3.9999999e-05,-0.579959985501,0.642519983937,0.500839987479,2022-10-17 15:13:03.775389952
9,1666019583.87841,44851.4674059954,1666019583.87841,44851.4674059954,11440,1.35822722913205e+19,1,512,10,719324608,0.4,STORED,101,0,71,0,0,0,EN,EN,719324608.399996,YES,16371605,27,85,8,18,19.20000024,15.7849996842999,16.4949996701,16.4749996704999,12.300000615,14.1199997175999,15.98300063932,12.61850050474,4.98800019952,3.32050013282,3.90600015624,3.9650001586,0.23200000928,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.08800064352,20.09450080378,18.67300074692,1.77450007098,0.15850000634,0.71300002852,OFF,719324608.599996,3351.21951243901,5887.48624562567,-343.448802827559,-3.857183725,1.852476225,-6.001864635,207.851709607414,-6771.24658143765,-343.716422814178,4.737969675,0.44449983,-6.012267495,YES,719324608,3353.53287232334,5886.37324568132,-339.848283007585,-3.85477768,1.85667113,-6.002154945,19.5971424651999,20.5114281611999,8,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.0839995944,NOT_ACTIVE,NO,YES,0.0419087236618255,-0.0687862756242744,-0.198759422524811,0.976732695965345,0.000781555,0.00076906,-2.626e-05,YES,YES,YES,233,0,0.0025000001,16,2,3,AUTO,AUTO,AUTO,0.663301974609375,0.313074951660156,0.3666696484375,0.572335508300781,0.0008949999642,0.000124999995,0.0004674999813,260,156,TRACK,OK,40,40,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.415319989617,0.909679977258,0.000199999995,-0.707039982324,-0.70719998232,-3.9999999e-05,-0.601559984961,0.663159983421,0.445359988866,2022-10-17 15:13:03.878409984
