,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,timestamp_
0,1679059980.45964,45002.3979219792,1679059980.45964,45002.3979219792,1,1.35822722913205e+19,1,512,1,732275891,0.6,STORED,211,1,67,0,0,0,EN,EN,732275891.599997,YES,676801,25,85,16,19,17.60000022,14.0799997184,14.7399997051999,14.4199997116,12.1440006072,13.5649997286999,13.44350053774,8.90100035604,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.65300002612,0.02450000098,0.02450000098,5.0225002009,4.100000164,16.69350066774,16.06200064248,0.70450002818,-0.62850002514,0.0,OFF,732275891.799997,-4221.73748891311,-699.011105049442,5073.50392632479,-0.407192305,-7.31978371,-1.34222269,-3775.259751237,1993.46226032688,5081.89414590527,-4.894711245,-5.863386965,-1.33109201,YES,732275891,-4221.41020892947,-693.15576534221,5074.57630627117,-0.410938975,-7.32060954,-1.336684485,17.7057139316,18.6199996276,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.0955343065893138,-0.759238937315221,0.438616102227677,0.471216836575663,5.4565e-05,-0.001610685,-0.00055717,YES,YES,YES,26,0,0.0025000001,10,20,12,AUTO,AUTO,AUTO,-0.20602308203125,0.0762210019531249,0.903263202148437,0.368592507324218,-0.0015649999374,-0.0004449999821999,0.000399999984,188,148,TRACK,OK,46,46,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.998439975039,-0.055919998602,-0.00119999997,-0.582759985431,-0.582999985425,-0.566159985846,-0.725879981853,-0.362959990926,0.584239985394,-0.0003715569888532,0.0010546179683614,-0.318661567440152,0.947867867563963,-834.940041747,-17.0640008532,885.8500442925,-0.0309397200088728,0.0234912688956256,-0.23605860451214,0.996519975087,-0.076319998092,-0.033119999172,0.223879994403,-0.853159978671,-0.471159988221,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.459640064
1,1679059980.46564,45002.3979220486,1679059980.46564,45002.3979220486,2,1.35822722913205e+19,1,512,2,732275951,0.6,STORED,211,1,67,0,0,0,EN,EN,732275951.599996,YES,677101,25,85,16,19,16.80000021,13.7049997258999,14.4599997107999,14.0649997187,12.1240006062,13.4649997306999,13.1225005249,8.6175003447,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.19550000782,0.59800002392,0.02450000098,0.02450000098,5.0225002009,4.08050016322,16.3975006559,15.80550063222,0.72300002892,-0.79950003198,0.0,OFF,732275951.799996,-4237.78092811094,-1136.05970319701,4980.59251097036,-0.12722557,-7.242926705,-1.75362615,-4059.47339702631,1637.06865814656,4989.62953051851,-4.57514586,-6.01152263,-1.7432063,YES,732275951,-4237.67680811614,-1130.26434348678,4981.9936509003,-0.13093497,-7.244163275,-1.748167785,17.4599996508,18.3771424896,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.123480643530387,-0.772823887543521,0.429782090904358,0.450314427993711,0.00013289,-0.00218434,-0.000642005,YES,YES,YES,26,0,0.0025000001,13,23,12,AUTO,AUTO,AUTO,-0.205789495605468,0.0425259555664062,0.912003812988281,0.352265910644531,-0.0023724999051,-0.0005174999793,0.0009724999611,180,148,TRACK,OK,44,45,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.996319975092,-0.085679997858,-0.000359999991,-0.603519984912,-0.603399984915,-0.52119998697,-0.672239983194,-0.381119990472,0.634679984133,-0.0003692489889225,0.0010554289683371,-0.316587218502383,0.948562714543117,-763.9080381954,-56.8660028433,910.4760455238,-0.025783100007394,-0.0063025355573629,-0.240642266735677,0.996519975087,-0.076319998092,-0.033119999172,0.224959994376,-0.85279997868,-0.471239988219,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.465640192
2,1679059980.46664,45002.3979220602,1679059980.46664,45002.3979220602,3,1.35822722913205e+19,1,512,3,732276011,0.6,STORED,211,1,67,0,0,0,EN,EN,732276011.599997,YES,677401,25,85,16,19,16.80000021,13.3049997338999,13.9649997207,13.7449997251,12.1240006062,13.3449997331,12.86100051444,8.4200003368,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.59800002392,0.02450000098,0.02450000098,5.0225002009,4.100000164,16.10150064406,15.50950062038,0.72300002892,-0.74450002978,0.0,OFF,732276011.799997,-4236.97208815138,-1567.50336162482,4863.24329683782,0.15428874,-7.133125115,-2.156452865,-4323.82530380872,1272.66725636663,4872.88287635584,-4.233045875,-6.130230675,-2.146795155,YES,732276011,-4237.09408814528,-1561.79630191018,4864.96635675167,0.150533395,-7.13481968,-2.15116131,17.0342853736,17.9485710696,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.149588014508239,-0.784840162803196,0.422080939558381,0.42836548043269,0.000103045,-0.001268215,-0.00033244,YES,YES,YES,26,0,0.00200000008,14,24,10,AUTO,AUTO,AUTO,-0.206987521972656,0.0104425122070312,0.919051533691406,0.335248262695312,-0.0011024999558999,-0.0003199999872,-0.0001774999929,200,148,TRACK,OK,47,47,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.993799975155,-0.111039997224,-0.000999999975,-0.622319984442,-0.622359984441,-0.474719988132,-0.617519984562,-0.393559990161,0.681039982974,-0.0003669399889917,0.0010562339683129,-0.314511354564659,0.949253020522408,-690.9780345489,-42.1820021091,924.5420462271,-0.0246371844515098,0.0475554955691934,-0.22230761784153,0.996519975087,-0.076319998092,-0.033119999172,0.226039994349,-0.852519978687,-0.471319988217,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.466639872
3,1679059980.55964,45002.3979231366,1679059980.55964,45002.3979231366,4,1.35822722913205e+19,1,512,4,732276071,0.6,STORED,211,1,67,0,0,0,EN,EN,732276071.599997,YES,677701,25,85,16,19,16.0000002,12.9199997416,13.5449997290999,13.4249997315,12.1240006062,13.2249997354999,12.65900050636,8.08850032354,4.98550019942,3.32050013282,3.90150015606,3.9650001586,0.23200000928,0.59800002392,0.02450000098,0.02450000098,5.0225002009,4.100000164,15.82550063302,15.17350060694,0.7325000293,-0.86050003442,0.0,OFF,732276071.799997,-4219.25936903702,-1991.38966043051,4722.03048389846,0.436114555,-6.99109046,-2.54872755,-4567.02527164872,902.04015489799,4732.22548338871,-3.87030527,-6.21897571,-2.539879075,YES,732276071,-4219.60790901959,-1985.79678071015,4724.06956379651,0.43239562,-6.99317422,-2.543608695,16.7885710927999,17.7057139316,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.174475574510488,-0.795793376584132,0.415239590695208,0.40478045690439,0.00018007,-0.00120261,-0.000365315,YES,YES,YES,26,0,0.00200000008,16,24,8,AUTO,AUTO,AUTO,-0.20973446484375,-0.0208355971679687,0.924652828124999,0.317166328125,-0.0011174999553,-0.0002824999887,0.0009449999622,192,148,TRACK,OK,41,41,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.991159975221,-0.132639996684,-0.001119999972,-0.639879984003,-0.639879984003,-0.425559989361,-0.560599985985,-0.400879989978,0.724559981886,-0.0003646279890611,0.0010570349682889,-0.31243398562698,0.949938784501835,-616.5220308261,-54.4840027242,926.6080463304,-0.0252101422294519,0.0481284533471355,-0.221734660063588,0.996519975087,-0.076279998093,-0.033119999172,0.227039994324,-0.852199978695,-0.471359988216,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.559639808
4,1679059980.56064,45002.3979231481,1679059980.56064,45002.3979231481,5,1.35822722913205e+19,1,512,5,732276131,0.6,STORED,211,1,67,0,0,0,EN,EN,732276131.599996,YES,678001,25,85,15,19,16.0000002,12.5599997488,13.1649997366999,13.0599997387999,12.0860006043,13.0799997384,12.21300048852,7.82100031284,4.98800019952,3.32300013292,3.89650015586,3.9650001586,0.2075000083,0.59200002368,0.02450000098,0.02450000098,5.0225002009,4.08050016322,15.56850062274,14.89650059586,0.7325000293,-0.6775000271,0.0,OFF,732276131.799996,-4184.65395076729,-2405.80097970994,4557.6496921175,0.717252365,-6.817418685,-2.92851002,-4787.88314060583,527.000033649997,4568.35021158247,-3.48856632,-6.277303805,-2.920514215,YES,732276131,-4185.22677073865,-2400.34559998271,4559.99087200044,0.713501075,-6.819927305,-2.92354415,16.4828568131999,17.3371425104,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.19803247653935,-0.805642936887141,0.409119680317606,0.379925839401483,0.000184215,-0.001134045,-0.00030431,YES,YES,YES,26,0,0.00200000008,17,25,7,AUTO,AUTO,AUTO,-0.213786596679687,-0.0512520224609375,0.928754392089843,0.298469094726562,-0.0011124999555,-0.0002349999905999,0.0009124999634999,204,144,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.988559975286,-0.150839996229,-0.001239999969,-0.655679983608,-0.655679983608,-0.374359990641,-0.502239987444,-0.403799989905,0.764679980883,-0.0003623149891305,0.0010578299682651,-0.310355119689346,0.950620002481399,-542.9480271474,-58.4520029226,928.4460464223,-0.025783100007394,0.0538580311265564,-0.218869871173878,0.996519975087,-0.076279998093,-0.033119999172,0.228039994299,-0.851959978701,-0.471319988217,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.560640000
5,1679059980.56464,45002.3979231944,1679059980.56464,45002.3979231944,6,1.35822722913205e+19,1,512,6,732276191,0.6,STORED,211,1,67,0,0,0,EN,EN,732276191.599996,YES,678301,25,85,15,19,16.0000002,12.1949997561,12.8199997435999,12.7399997451999,12.1440006072,12.9399997412,11.88700047548,7.52900030116,4.98800019952,3.32050013282,3.90150015606,3.9600001584,0.2075000083,0.65300002612,0.02450000098,0.02450000098,5.0225002009,4.11950016478,15.2525006101,14.57900058316,0.75100003004,-0.74450002978,0.0,OFF,732276191.799996,-4133.23063333845,-2808.86275955685,4370.90102145493,0.99651436,-6.612978245,-3.29394005,-4985.31469073425,149.382152530892,4382.05474089725,-3.08978963,-6.30490236,-3.286835965,YES,732276191,-4134.02633329867,-2803.57003982149,4373.53458132326,0.99281206,-6.615866445,-3.28913039,16.1171425348,17.0342853736,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.220261866094762,-0.814492792210143,0.403545696929085,0.35388844592223,0.000226795,-0.00125827,-0.000271325,YES,YES,YES,26,0,0.00200000008,19,26,5,AUTO,AUTO,AUTO,-0.219027238769531,-0.0808874565429687,0.931382736816406,0.279303572753906,-0.0011449999541999,-0.0001799999928,0.000399999984,192,148,TRACK,OK,41,41,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.986159975346,-0.165879995853,-0.001359999966,-0.66959998326,-0.66959998326,-0.321279991968,-0.442519988937,-0.402879989928,0.801159979971,-0.0003599999891999,0.0010586199682413,-0.308274769751756,0.951296670461099,-458.4640229232,-61.1280030564,927.2140463607,-0.019480564450031,0.0429718333456567,-0.217150997840051,0.996519975087,-0.076279998093,-0.033079999173,0.228959994276,-0.851759978706,-0.471279988218,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.564640000
6,1679059980.66764,45002.3979243866,1679059980.66764,45002.3979243866,7,1.35822722913205e+19,1,512,7,732276251,0.6,STORED,211,1,67,0,0,0,EN,EN,732276251.599996,YES,678601,25,85,15,19,15.2000001899999,11.8449997630999,12.4749997504999,12.4349997513,12.1440006072,12.7799997444,11.66150046646,7.30300029212,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.21350000854,0.66550002662,0.02450000098,0.02450000098,5.02400020096,4.11950016478,14.93600059744,14.28150057126,0.76050003042,-0.7325000293,0.0050000002,OFF,732276251.799996,-4065.1316367434,-3198.75522006223,4162.70209186488,1.272853495,-6.3787011,-3.64310411,-5158.35188208239,-228.965028551748,4174.25441128726,-2.675861135,-6.30162981,-3.636926585,YES,732276251,-4066.14845669256,-3193.65096031744,4165.61473171925,1.269192675,-6.38201607,-3.63856084,15.8114282552,16.728571094,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.241189172176216,-0.822401243051974,0.398356323532873,0.326796846464062,0.000148375,-0.001109215,-0.00029935,YES,YES,YES,26,0,0.00200000008,21,27,3,AUTO,AUTO,AUTO,-0.225343089355468,-0.109804526855468,0.932586401855468,0.259703793945312,-0.0010849999565999,-0.0001499999939999,0.0007374999705,196,152,TRACK,OK,38,38,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.9839999754,-0.178119995547,-0.001479999963,-0.681479982963,-0.681519982962,-0.266679993333,-0.381719990457,-0.398759990031,0.833839979154,-0.0003576829892695,0.0010594049682178,-0.306192943814211,0.951968786440935,-385.3940192697,-60.7280030364,918.1380459069,-0.0252101422294519,0.0521391577927301,-0.217723955617993,0.996519975087,-0.076239998094,-0.033079999173,0.229799994255,-0.851559978711,-0.47119998822,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.667640064
7,1679059980.68264,45002.3979245602,1679059980.68264,45002.3979245602,8,1.35822722913205e+19,1,512,8,732276311,0.6,STORED,211,1,67,0,0,0,EN,EN,732276311.599997,YES,678901,25,85,15,19,15.2000001899999,11.4949997701,12.149999757,12.0899997582,12.1240006062,12.6199997476,11.37400045496,7.00700028028,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.21350000854,0.65900002636,0.02450000098,0.02450000098,5.02400020096,4.100000164,14.67850058714,14.00300056012,0.74200002968,-0.76300003052,0.0,OFF,732276311.799997,-3980.5677609716,-3573.72838131357,3934.07614329618,1.545207775,-6.115703955,-3.974621595,-5306.15257469235,-606.193469690325,3945.97056270146,-2.248786475,-6.267523185,-3.96940097,YES,732276311,-3981.80244090986,-3568.83426155827,3937.25424313727,1.541620435,-6.119400595,-3.97030906,15.5057139755999,16.4228568144,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.260827363283452,-0.829409176911816,0.39346897513062,0.298716636525667,0.000290955,-0.001201985,-0.00012686,YES,YES,YES,26,0,0.00200000008,23,28,3,AUTO,AUTO,AUTO,-0.232634373535156,-0.138075807128906,0.9323585546875,0.239841291503906,-0.0010824999566999,-5.49999977999999e-05,0.0006424999743,192,148,TRACK,OK,38,38,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.982239975444,-0.187719995307,-0.001559999961,-0.691239982719,-0.691239982719,-0.210679994733,-0.319959992001,-0.391879990203,0.862599978435,-0.000355364989339,0.0010601849681944,-0.30410965387671,0.952636346420908,-307.9340153967,-57.7160028858,909.4500454725,-0.0171887333382626,0.0464095800133092,-0.209129588948862,0.996559975086,-0.076239998094,-0.033079999173,0.230599994235,-0.851399978715,-0.471079988223,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.682640128
8,1679059980.68464,45002.3979245833,1679059980.68464,45002.3979245833,9,1.35822722913205e+19,1,512,9,732276371,0.6,STORED,211,1,67,0,0,0,EN,EN,732276371.599996,YES,679201,25,85,15,19,14.40000018,11.1649997766999,11.8249997635,11.7849997642999,12.0860006043,12.4349997513,11.04300044172,6.70800026832,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.65300002612,0.02450000098,0.02450000098,5.02400020096,4.100000164,14.42050057682,13.68350054734,0.74200002968,-0.65900002636,0.0,OFF,732276371.799996,-3879.80940600952,-3932.09076339545,3686.14107569293,1.812461135,-5.82529878,-4.28650683,-5427.98656860065,-980.45413097729,3698.31937508402,-1.81072312,-6.202785765,-4.28226862,YES,732276371,-3881.25784593709,-3927.42870362855,3689.56807552158,1.808902305,-5.829394195,-4.28251251,15.2028568387999,16.057142536,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.279163238416735,-0.835597987788039,0.388687575226248,0.269751400604971,0.00015302,-0.00117353,-0.00025678,YES,YES,YES,26,0,0.00200000008,26,29,1,AUTO,AUTO,AUTO,-0.240804391601562,-0.165775313964843,0.930689365722656,0.219884275878906,-0.0010974999561,-8.74999965e-05,0.0001924999922999,184,152,TRACK,OK,39,39,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.980839975479,-0.194839995129,-0.001639999959,-0.698719982532,-0.698719982532,-0.153719996157,-0.257479993563,-0.382879990428,0.88719997782,-0.0003530449894086,0.0010609599681711,-0.302024906939252,0.953299347401018,-231.5380115769,-53.1260026563,890.720044536,-0.0183346488941468,0.0504202844589038,-0.217150997840051,0.996559975086,-0.076239998094,-0.033079999173,0.231359994216,-0.851279978718,-0.470919988227,-0.0104683314765834,0.0068683116565844,0,0,0,2023-03-17 13:33:00.684640000
