,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT41,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT42,UUT_PAYLOAD_PAYLOAD_SEC_SINCE_LAST_TLM1,timestamp_
0,1679411944.56874,45006.4715806481,1679411944.56874,45006.4715806481,2905,1.35822722913205e+19,1,512,5,732727180,0.2,REALTIME,166,0,160,0,0,0,EN,EN,732727180.199998,YES,1694956.0,26,85,18,20,14.40000018,12.2549997548999,12.1299997573999,12.5199997495999,12.280000614,9.5049998099,12.69950050798,10.7100004284,4.98800019952,3.32050013282,9.04800036192,3.97450015898,0.22600000904,0.6350000254,0.39050001562,0.02450000098,5.0225002009,14.83850059354,17.32550069302,15.8450006338,2.55400010216,0.29300001172,1.90900007636,OFF,732727180.399998,5775.20887123954,-928.095173595239,3128.53554357321,-1.77734558,5.38098147,4.85261989,4538.34847308256,3698.91103505443,3118.26602408669,-5.46093249,2.57832077,4.86476275,YES,732727179,5777.69023111547,-935.627053218645,3121.7376839131,-1.767445005,5.37884521,4.858611645,15.4457139767999,16.4228568144,15,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,7.2089995194,NOT_ACTIVE,NO,YES,-0.250663781486724,0.559177614816447,0.72352847752943,0.317796422644071,-0.00268709,-0.00295505,0.000307475,YES,NO,YES,67,0.0,0.00200000008,32,80,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.697479982563,0.29719999257,-0.652079983698,-0.67319998317,-0.739439981514,0.0,-0.626919984327,-0.778719980532,-0.024199999395,0.0004428169867154,0.0010273569691792,0.409550498713484,0.912286729631397,-319.1180159559,378.8760189438,-1003.5940501797,-0.182773531163526,-0.0595876089059772,-0.175898037828221,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001559999961,-0.061879998453,0,0,0,0,0,1,0,,2023-03-21 15:19:04.568739840
1,1679411945.54176,45006.4715919097,1679411945.54176,45006.4715919097,2906,1.35822722913205e+19,1,512,6,732727181,0.2,REALTIME,166,0,160,0,0,0,EN,EN,732727181.199998,YES,,26,85,18,20,14.40000018,12.2549997548999,12.1299997573999,12.5199997495999,12.280000614,9.5049998099,12.7400005096,10.6475004259,4.98800019952,3.32050013282,9.04800036192,3.97450015898,0.21350000854,0.73850002954,0.3725000149,0.02450000098,5.0225002009,14.77950059118,17.3450006938,15.82550063302,2.82650011306,0.32350001294,1.96300007852,OFF,732727181.399998,5773.42799132858,-922.713433864325,3133.38602333069,-1.784414255,5.38249983,4.848332095,4532.88445335576,3701.48683492564,3123.12866384355,-5.467125455,2.573268515,4.860488965,YES,732727180,5775.91927120402,-930.247513487622,3126.59426367027,-1.77444861,5.380403075,4.854353765,15.4457139767999,16.4228568144,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,7.3169995122,NOT_ACTIVE,NO,YES,-0.249944382001112,0.557764637344707,0.724688254506234,0.318203251135934,-0.00279382,-0.00290155,0.000293225,YES,NO,YES,67,0.0,0.00200000008,33,79,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.695479982613,0.297759992556,-0.653919983652,-0.673399983165,-0.739279981518,0.0,-0.627159984321,-0.778519980537,-0.024439999389,0.0004428539867143,0.0010273409691797,0.409583760712486,0.912271796631845,-319.0860159543,375.9860187993,-1003.2100501605,-0.187357193387063,-0.0561498622383247,-0.177616911162047,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001559999961,-0.061879998453,0,0,0,0,0,1,0,329923.0,2023-03-21 15:19:05.541760000
2,1679411946.51151,45006.4716031366,1679411946.51151,45006.4716031366,2907,1.35822722913205e+19,1,512,7,732727182,0.2,REALTIME,166,0,160,0,0,0,EN,EN,732727182.199998,YES,1694961.0,26,85,18,20,14.40000018,12.2749997545,12.1299997573999,12.5399997492,12.320000616,9.5049998099,12.71950050878,10.7100004284,4.98800019952,3.32300013292,9.04800036192,3.96950015878,0.21950000878,0.68350002734,0.3725000149,0.02450000098,5.0225002009,14.83850059354,17.3450006938,15.82550063302,2.74200010968,0.17100000684,1.9875000795,OFF,732727182.399998,5771.64005141798,-917.330174133489,3138.23220308838,-1.791480295,5.384011895,4.844037645,4527.41423362927,3704.05757479711,3127.98700360064,-5.47331097,2.568212735,4.856208515,YES,732727181,5774.14135129291,-924.866353756679,3131.44668342765,-1.78149364,5.38188864,4.850056375,15.4457139767999,16.4228568144,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,7.3109995126,NOT_ACTIVE,NO,YES,-0.249194312016113,0.556325046373498,0.725898812982023,0.318552210128955,-0.002848445,-0.00307422,0.00036683,YES,NO,YES,67,0.0,0.00200000008,33,79,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.693559982661,0.298319992542,-0.655759983606,-0.673679983158,-0.739039981524,-3.9999999e-05,-0.627519984312,-0.778199980545,-0.024719999382,0.0004428919867132,0.0010273249691802,0.409617022711488,0.912256862632293,-326.060016303,379.3360189668,-1007.5980503799,,,,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001559999961,-0.061879998453,0,0,0,0,0,1,0,329924.0,2023-03-21 15:19:06.511510016
3,1679411947.59293,45006.4716156482,1679411947.59293,45006.4716156482,2908,1.35822722913205e+19,1,512,8,732727183,0.2,REALTIME,166,0,160,0,0,0,EN,EN,732727183.199998,YES,1694966.0,26,85,18,20,14.40000018,12.2749997545,12.149999757,12.5399997492,12.320000616,9.5049998099,12.69950050798,10.68900042756,4.98550019942,3.32050013282,9.0525003621,3.96950015878,0.20150000806,0.68950002758,0.3725000149,0.02450000098,5.0225002009,14.83850059354,17.3650006946,15.8450006338,2.79800011192,0.27450001098,1.99950007998,OFF,732727183.399998,5769.84503150773,-911.945414402726,3143.07410284628,-1.79854367,5.38551767,4.83973657,4521.93783390309,3706.62325466882,3132.84106335793,-5.479489005,2.56315345,4.851921415,YES,732727182,5772.35845138206,-919.48453402577,3136.29662318516,-1.788553005,5.383383315,4.84576071,15.4457139767999,16.4228568144,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,7.36499950899999,NOT_ACTIVE,NO,YES,-0.248433531531329,0.554880663902386,0.727095737458085,0.318935695121285,-0.00267338,-0.00309311,0.00030366,YES,NO,YES,67,,0.00200000008,32,80,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.691559982711,0.298879992528,-0.65759998356,-0.673919983152,-0.73879998153,0.0,-0.627839984304,-0.777919980552,-0.024959999376,0.0004429289867121,0.0010273089691807,0.409650283710491,0.912241927632741,-331.4260165713,371.6120185806,-1001.0840500542,-0.191940855610599,-0.0664631022412823,-0.172460291160568,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001559999961,-0.061919998452,0,0,0,0,0,1,0,329925.0,2023-03-21 15:19:07.592930048
4,1679411951.58928,45006.4716619097,1679411951.58928,45006.4716619097,2912,1.35822722913205e+19,1,512,12,732727187,0.2,REALTIME,166,0,160,0,0,0,EN,EN,732727187.199998,YES,1694986.0,26,85,18,20,14.40000018,12.2949997541,12.1699997566,12.5599997488,12.300000615,9.52499980949999,12.7600005104,10.68900042756,4.98800019952,3.32300013292,9.04800036192,3.97450015898,0.20150000806,0.6775000271,0.3725000149,0.02450000098,5.0225002009,14.79950059198,17.44400069776,15.88450063538,2.6575001063,0.23200000928,2.11200008448,OFF,732727187.399998,5762.59439187026,-890.391395480428,3162.39854188006,-1.826770445,5.391477795,4.822466035,4499.97057500146,3716.83533415822,3152.21436238927,-5.50412625,2.54288138,4.834706635,YES,732727186,5765.14819174257,-897.938775103058,3155.64618221768,-1.81684932,5.389468775,4.82856521,15.4457139767999,16.4228568144,13,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,7.5959994936,NOT_ACTIVE,NO,YES,-0.24524796709504,0.549030525019389,0.731996375860072,0.320312633593747,-0.002780895,-0.003171425,0.000423095,YES,NO,YES,67,0.0,0.00200000008,30,80,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.683479982913,0.301039992474,-0.664999983375,-0.67519998312,-0.737639981559,3.9999999e-05,-0.629479984263,-0.776559980586,-0.025959999351,0.0004430789867076,0.0010272439691826,0.409783322706499,0.912182172634533,,,,-0.189649024498831,-0.0704738066868769,-0.166730713381148,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001559999961,-0.061959998451,0,0,0,0,0,1,0,329929.0,2023-03-21 15:19:11.589280000
5,1679411961.56442,45006.4717773611,1679411961.56442,45006.4717773611,2922,1.35822722913205e+19,1,512,22,732727197,0.2,REALTIME,166,0,160,0,0,0,EN,EN,732727197.199999,YES,1695041.0,26,85,18,20,14.40000018,12.3749997524999,12.2349997552999,12.6199997476,12.320000616,9.56999980859999,12.84100051364,10.68900042756,4.98550019942,3.32050013282,9.04800036192,3.97450015898,0.2075000083,0.6775000271,0.3725000149,0.02450000098,5.0225002009,14.79950059198,17.5625007025,15.94350063774,2.7325001093,0.3175000127,1.9700000788,OFF,732727197.399999,5743.97457280125,-836.403798179808,3210.40555947971,-1.897147215,5.40593644,4.7788282,4444.62335776882,3742.00983289949,3200.34447998276,-5.565192135,2.49195909,4.79120702,YES,732727196,5746.62403266878,-843.972077801394,3203.70757981461,-1.8872291,5.403923765,4.785012615,15.4457139767999,16.4228568144,13,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,8.2769994482,NOT_ACTIVE,NO,YES,-0.236560335268793,0.53335697333286,0.744911229101775,0.323537891529242,-0.003198365,-0.00329938,0.00052098,YES,NO,YES,67,0.0,0.00200000008,24,80,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.661759983456,0.30759999231,-0.683679982908,-0.67919998302,-0.733959981651,7.9999998e-05,-0.634479984138,-0.77239998069,-0.028639999284,0.0004434539866963,0.0010270829691875,0.410115882696523,0.912032702639018,-403.9980201999,419.8160209908,-981.9220490961,-0.21142142006063,-0.0796411311339504,-0.162720008935553,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.00159999996,-0.062039998449,0,0,0,0,0,1,0,,2023-03-21 15:19:21.564420096
6,1679411962.54682,45006.4717887268,1679411962.54682,45006.4717887268,2923,1.35822722913205e+19,1,512,23,732727198,0.2,REALTIME,166,0,160,0,0,0,EN,EN,732727198.199999,YES,,26,85,18,20,14.40000018,12.3749997524999,12.2349997552999,12.6199997476,12.320000616,9.56999980859999,12.84100051364,10.68900042756,4.98550019942,3.32300013292,9.0525003621,3.97450015898,0.21350000854,0.68350002734,0.3725000149,0.02450000098,5.0225002009,14.89700059588,17.5825007033,15.94350063774,2.75150011006,0.42100001684,1.9800000792,OFF,732727198.399999,5742.07391289629,-830.99715845014,3215.18217924088,-1.90416972,5.40734754,4.77442832,4439.05511804723,3744.49923277502,3205.13349974331,-5.571257075,2.486848025,4.786820865,YES,732727197,5744.73337276331,-838.56735807163,3208.49039957547,-1.89421988,5.405363285,4.78066385,15.4457139767999,16.4228568144,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,8.3519994432,NOT_ACTIVE,NO,YES,-0.235649508287009,0.531741128365177,0.746241525575169,0.323796583524068,-0.00317678,-0.003329705,0.000787885,YES,NO,YES,67,0.0,0.00200000008,23,81,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.659559983511,0.308279992293,-0.685519982862,-0.679679983008,-0.733519981662,3.9999999e-05,-0.635119984122,-0.771879980703,-0.028959999276,0.0004434909866952,0.001027065969188,0.410149135695525,0.912017749639466,-410.5260205263,426.9100213455,-979.3100489655,-0.210275504504746,-0.0802140889118925,-0.150114937820827,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001639999959,-0.062079998448,0,0,0,0,0,1,0,329940.0,2023-03-21 15:19:22.546819840
7,1679411963.62495,45006.4718012037,1679411963.62495,45006.4718012037,2924,1.35822722913205e+19,1,512,24,732727199,0.2,REALTIME,166,0,160,0,0,0,EN,EN,732727199.199999,YES,1695046.0,26,85,18,20,14.40000018,12.3949997520999,12.2549997548999,12.6199997476,12.280000614,9.5899998082,12.88100051524,10.73100042924,4.98800019952,3.32050013282,9.04800036192,3.97450015898,0.21350000854,0.67150002686,0.3725000149,0.02450000098,5.0225002009,14.83850059354,17.60200070408,15.96350063854,2.46950009878,0.21950000878,2.03850008154,OFF,732727199.399999,5740.16623299167,-825.589098720543,3219.95439900227,-1.911189415,5.408752305,4.770021905,4433.48083832594,3746.98353265081,3209.91811950408,-5.577314395,2.481733575,4.782428165,YES,732727198,5742.8355528582,-833.161278341934,3213.26887933654,-1.90126221,5.40680045,4.77625896,15.4457139767999,16.4228568144,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,8.3879994408,NOT_ACTIVE,NO,YES,-0.234701683305966,0.530066533398669,0.747632659547346,0.324021537519569,-0.00322248,-0.00344234,0.000824555,YES,NO,YES,67,0.0,0.00200000008,24,80,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.657319983567,0.309039992274,-0.687359982816,-0.680279982993,-0.732959981676,-3.9999999e-05,-0.635799984105,-0.771279980718,-0.029319999267,0.0004435279866941,0.0010270499691885,0.410182387694528,0.912002794639915,-411.9040205952,421.1560210578,-985.5380492769,,,,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001639999959,-0.062079998448,0,0,0,0,0,1,0,329941.0,2023-03-21 15:19:23.624950016
8,1679411964.6049,45006.4718125463,1679411964.6049,45006.4718125463,2925,1.35822722913205e+19,1,512,25,732727200,0.2,REALTIME,167,0,160,0,0,0,EN,EN,732727200.199999,YES,1695051.0,26,85,18,20,14.40000018,12.3949997520999,12.2549997548999,12.6399997472,12.300000615,9.5899998082,12.84100051364,10.66800042672,4.98800019952,3.32300013292,9.04800036192,3.97450015898,0.2075000083,0.6775000271,0.3725000149,0.02450000098,5.0225002009,14.81900059276,17.60200070408,15.96350063854,2.74200010968,0.15850000634,2.10450008418,OFF,732727200.399999,5738.2515330874,-820.179638991016,3224.72221876388,-1.918206315,5.410150735,4.76560895,4427.90049860496,3749.46271252685,3214.69835926507,-5.58336411,2.476615725,4.778028905,YES,732727199,5740.93021295347,-827.753818612307,3218.04289909784,-1.908214555,5.40818989,4.77186386,15.4457139767999,16.4228568144,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,8.5589994294,NOT_ACTIVE,NO,YES,-0.23375744682485,0.528410833431783,0.748979011520419,0.324299008514019,-0.00312236,-0.00349095,0.000600925,YES,NO,YES,67,,0.00200000008,23,81,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.655039983624,0.309759992256,-0.68919998277,-0.680759982981,-0.732519981687,-3.9999999e-05,-0.636439984089,-0.770759980731,-0.02959999926,0.000443565986693,0.0010270339691889,0.41021563969353,0.911987838640363,-415.9580207979,429.0460214523,-983.0160491508,-0.214859166728283,-0.0870895822471975,-0.146104233375232,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001639999959,-0.062079998448,0,0,0,0,0,1,0,329942.0,2023-03-21 15:19:24.604899840
9,1679411968.51389,45006.4718577894,1679411968.51389,45006.4718577894,2929,1.35822722913205e+19,1,512,29,732727204,0.2,REALTIME,167,0,160,0,0,0,EN,EN,732727204.199999,YES,1695071.0,26,85,18,20,14.40000018,12.4149997517,12.2749997545,12.6599997467999,12.300000615,9.6099998078,12.84100051364,10.68900042756,4.98800019952,3.32050013282,9.04800036192,3.96950015878,0.21950000878,0.6775000271,0.3725000149,0.02450000098,5.0225002009,14.83850059354,17.66150070646,16.00300064012,2.53550010142,0.38450001538,2.01400008056,OFF,732727204.399999,5730.52261347385,-798.5279600736,3243.74925781252,-1.94624569,5.41568109,4.74789195,4405.51875972405,3759.32817203358,3233.77517831123,-5.60748663,2.4561106,4.760366515,YES,732727203,5733.24207333788,-806.109699694513,3237.09553814521,-1.93636434,5.413781835,4.754141715,15.4457139767999,16.4228568144,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,8.6789994214,NOT_ACTIVE,NO,YES,-0.229776349904472,0.521596936568061,0.75452344290953,0.325321070993578,-0.0033376,-0.003501405,0.00081155,YES,NO,YES,67,0.0,0.00200000008,20,81,85,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.645559983861,0.31279999218,-0.696679982583,-0.683039982924,-0.73039998174,3.9999999e-05,-0.63919998402,-0.768439980789,-0.030679999233,0.0004437159866885,0.0010269689691909,0.41034864168954,0.911928001642159,,,,-0.21142142006063,-0.0911002866927922,-0.143812402263464,0.999959975001,0.00679999983,0.002919999927,0.998079975048,-0.001639999959,-0.062119998447,0,0,0,0,0,1,0,329946.0,2023-03-21 15:19:28.513890048
