,C:\BCT\71sw0078_f_cosmos_click\outputs\logs\xb1_click\2022_09_06_13_15_40_tlm.bin,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TARGET,PACKET,PACKET_TIMESECONDS,PACKET_TIMEFORMATTED,RECEIVED_TIMESECONDS,RECEIVED_TIMEFORMATTED,RECEIVED_COUNT,SYNC,MSG_ID,LEN,SEQ,CCSDS_TAI_SECS,CCSDS_TAI_SUBSECS,CCSDS_REALTIME,GPS_TIME,GPS_POSITION_ECEF1,GPS_POSITION_ECEF2,GPS_POSITION_ECEF3,GPS_VELOCITY_ECEF1,GPS_VELOCITY_ECEF2,GPS_VELOCITY_ECEF3,MSG_RX_STATUS,AUX1_EVENT,AUX2_EVENT,AUX3_EVENT,DIG_FILT_EN,TRACKING_MODE,VERSION_BIT1,VERSION_BIT0,SOFTWARE_RESOURCE,EXT_OSC_LOCKED,CLOCK_MODEL,CLOCK_STEERING,POS_FIX,POS_SOL,ALMANAC_KNOWN,IMU_COMM,INS_RESET,JAMMER_DETECTED,ANT_GAIN_STATE,TRANSMIT_OVERRUN,INPUT_OVERRUN,LINK_OVERRUN,COM_BUF_OVERRUN,CPU_OVERLOAD,ANT_SHORT_CIRCUIT,ANT_OPEN_CIRCUIT,LNA_FAILURE,ANT_POWER_STATUS,VOLT_STATUS,TEMP_STATUS,ERROR_FLAG,MSG_SAT_PRN1,MSG_SAT_PRN2,MSG_SAT_PRN3,MSG_SAT_PRN4,MSG_SAT_PRN5,MSG_SAT_PSR1,MSG_SAT_PSR2,MSG_SAT_PSR3,MSG_SAT_PSR4,MSG_SAT_PSR5,MSG_SAT_DOPP1,MSG_SAT_DOPP2,MSG_SAT_DOPP3,MSG_SAT_DOPP4,MSG_SAT_DOPP5,MSG_SAT_CNO1,MSG_SAT_CNO2,MSG_SAT_CNO3,MSG_SAT_CNO4,MSG_SAT_CNO5,MSG_SAT_TRACK_STAT1,MSG_SAT_TRACK_STAT2,MSG_SAT_TRACK_STAT3,MSG_SAT_TRACK_STAT4,MSG_SAT_TRACK_STAT5,GPS_SOLUTION_TIME_TAG,GPS_CYCLES_SINCE_CRC_DATA,GPS_CYCLES_SINCE_LATEST_DATA,GPS_LOCK_COUNT,MSG_GPS_TEMP1,MSG_GPS_TEMP2,MSG_ANT_CURRENT,MSG_ANT_VOLTAGE,MSG_GPS_VOLTAGE_SUPPLY,MSG_GPS_VOLTAGE3P3,MSG_GPS_VOLTAGE1P8,MSG_GPS_VOLTAGE1P2,MSG_TRACKED_SATELLITES,MSG_USED_SATELLITES,GPS_HEALTH1_PACK,GPS_POS_LOCK,GPS_TIME_LOCK,MSG_DATA_VALID,GPS_NEW_DATA_RECEIVED,GPS_ENABLE,GPS_VALID,HEALTH1_PACK_SPARE1
2,UUT,GPS,1662484540,15:40.4,1662484540,15:40.4,538,1.35823E+19,18,158,1,431803573,0.8,REALTIME,715799773,256.9311072,-5066.803027,-4522.608934,5.844378625,3.129128325,-3.174206285,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20503999,27001897,22543590,22763054,25606897,13503,-32768,-5322,-22921,-20725,35.4,41.9,37.2,35.9,32.5,671136772,671136804,939572292,939572324,939572356,2758625478,4,4,1,15.9342854,16.84857109,0.012695506,5.114500205,3.24300013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
3,UUT,GPS,1662484541,15:41.4,1662484541,15:41.4,539,1.35823E+19,18,158,2,431803574,0.8,REALTIME,715799774,262.7755869,-5063.671187,-4525.780234,5.844484615,3.134630875,-3.1684288,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20501433,27009421,22544607,22767418,25610841,13460,-32768,-5362,-22942,-20726,35.2,41.9,37,36,32.5,671136772,671136804,939572292,939572324,939572356,2759625478,4,4,1,15.9342854,16.84857109,0.012573434,5.108500204,3.24650013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
4,UUT,GPS,1662484542,15:42.4,1662484542,15:42.4,540,1.35823E+19,18,158,3,431803575,0.8,REALTIME,715799775,268.6201866,-5060.533827,-4528.945814,5.844648815,3.140111715,-3.16265636,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20498876,27016944,22545631,22771786,25614785,13419,-32768,-5402,-22963,-20727,35.2,41.9,37.3,36,32.2,671136772,671136804,939572292,939572324,939572356,2760625477,4,4,1,15.9342854,16.84857109,0.01232929,5.116500205,3.25050013,3.233333495,1.8,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
5,UUT,GPS,1662484543,15:43.4,1662484543,15:43.4,541,1.35823E+19,18,158,4,431803576,0.8,REALTIME,715799776,274.4648663,-5057.390907,-4532.105633,5.844763955,3.14567191,-3.15693208,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20496326,27024464,22546663,22776157,25618730,13376,-32768,-5441,-22985,-20728,35.2,42.1,37.2,35.9,32.1,671136772,671136804,939572292,939572324,939572356,2761625477,4,4,1,15.9342854,16.84857109,0.012573434,5.114500205,3.23950013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
6,UUT,GPS,1662484544,15:44.3,1662484544,15:44.3,542,1.35823E+19,18,158,5,431803577,0.8,REALTIME,715799777,280.309666,-5054.242487,-4535.259673,5.84486572,3.15117878,-3.15118249,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20493785,27031982,22547702,22780533,25622674,13335,-32768,-5481,-23007,-20728,35.2,41.8,37.4,36.3,32.5,671136772,671136804,939572292,939572324,939572356,2762625476,4,4,1,15.9342854,16.84857109,0.012573434,5.106500204,3.25050013,3.233333495,1.8,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
7,UUT,GPS,1662484545,15:45.3,1662484545,15:45.3,543,1.35823E+19,18,158,6,431803578,0.8,REALTIME,715799778,286.1546257,-5051.088507,-4538.407933,5.84499041,3.156716155,-3.145436415,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20491251,27039498,22548749,22784913,25626619,13293,-32768,-5520,-23028,-20729,35.7,41.8,37.1,36.3,32.1,671136772,671136804,939572292,939572324,939572356,2763625476,4,4,1,15.9342854,16.84857109,0.012573434,5.116500205,3.23950013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
8,UUT,GPS,1662484546,15:46.3,1662484546,15:46.3,544,1.35823E+19,18,158,7,431803579,0.8,REALTIME,715799779,291.9996854,-5047.928948,-4541.550413,5.845074065,3.162305325,-3.1395494,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20488726,27047013,22549803,22789297,25630564,13250,-32768,-5560,-23050,-20730,35.3,41.8,37.3,35.8,32,671136772,671136804,939572292,939572324,939572356,2764625475,4,4,1,15.9342854,16.84857109,0.012939651,5.106500204,3.24800013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
9,UUT,GPS,1662484547,15:47.3,1662484547,15:47.3,545,1.35823E+19,18,158,8,431803580,0.8,REALTIME,715799780,297.8447851,-5044.763888,-4544.687133,5.845115895,3.167784955,-3.133834375,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20486208,27054525,22550864,22793685,25634508,13209,-32768,-5599,-23070,-20730,34.9,41.9,37.7,36,32.2,671136772,671136804,939572292,939572324,939572356,2765625475,4,4,1,15.9342854,16.84857109,0.012695506,5.110500204,3.25050013,3.233333495,1.8,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
10,UUT,GPS,1662484548,15:48.3,1662484548,15:48.3,546,1.35823E+19,18,158,9,431803581,0.8,REALTIME,715799781,303.6900048,-5041.593288,-4547.818033,5.84523688,3.17320722,-3.128140235,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20483699,27062035,22551934,22798078,25638454,13166,-32768,-5639,-23092,-20732,35.4,41.9,37.6,36,32.2,671136772,671136804,939572292,939572324,939572356,2766625474,4,4,1,15.9342854,16.84857109,0.012817578,5.108500204,3.24800013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
11,UUT,GPS,1662484549,15:49.3,1662484549,15:49.3,547,1.35823E+19,18,158,10,431803582,0.8,REALTIME,715799782,309.5353245,-5038.417208,-4550.943172,5.84533852,3.17879654,-3.122253495,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20481197,27069543,22553010,22802474,25642399,13124,-32768,-5678,-23113,-20732,35,41.8,37.5,35.9,32.6,671136772,671136804,939572292,939572324,939572356,2767625474,4,4,1,15.9342854,16.84857109,0.012573434,5.118500205,3.24400013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
12,UUT,GPS,1662484551,15:51.2,1662484551,15:51.2,548,1.35823E+19,18,158,11,431803583,0.8,REALTIME,715799783,315.3806642,-5035.235648,-4554.062592,5.845388405,3.184298775,-3.116454855,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20478704,27077049,22554095,22806874,25646344,13082,-32768,-5718,-23134,-20732,35,41.7,37.9,36.1,32.5,671136772,671136804,939572292,939572324,939572356,2768625473,4,4,1,15.9342854,16.84857109,0.012817578,5.116500205,3.24800013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
13,UUT,GPS,1662484551,15:51.4,1662484551,15:51.4,549,1.35823E+19,18,158,12,431803584,0.8,REALTIME,715799784,321.2260639,-5032.048588,-4557.176212,5.84540524,3.189757765,-3.11068109,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20476218,27084553,22555187,22811278,25650289,13040,-32768,-5757,-23154,-20733,35.3,41.8,37.9,36.5,32.6,671136772,671136804,939572292,939572324,939572356,2769625473,4,4,1,15.9342854,16.84857109,0.012695506,5.110500204,3.24800013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
14,UUT,GPS,1662484552,15:52.2,1662484552,15:52.2,550,1.35823E+19,18,158,13,431803585,0.8,REALTIME,715799785,327.0715436,-5028.856049,-4560.284032,5.84547041,3.19535862,-3.10484528,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20473741,27092055,22556286,22815687,25654235,12997,-32768,-5797,-23177,-20733,34.9,41.8,38,36.2,32.7,671136772,671136804,939572292,939572324,939572356,2770625472,4,4,1,15.9342854,16.84857109,0.012695506,5.114500205,3.24800013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
15,UUT,GPS,1662484554,15:53.5,1662484554,15:53.5,551,1.35823E+19,18,158,14,431803586,0.8,REALTIME,715799786,332.9170634,-5025.658029,-4563.386072,5.84556907,3.20074793,-3.09914359,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20471272,27099555,22557393,22820099,25658180,12956,-32768,-5836,-23197,-20734,34.8,41.4,38.3,36.3,32.9,671136772,671136804,939572292,939572324,939572356,2771625472,4,4,1,15.9342854,16.84857109,0.012817578,5.114500205,3.24900013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
16,UUT,GPS,1662484554,15:54.5,1662484554,15:54.5,552,1.35823E+19,18,158,15,431803587,0.8,REALTIME,715799787,338.7626631,-5022.454529,-4566.482292,5.84560241,3.206282595,-3.09330762,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20468810,27107053,22558507,22824515,25662126,12913,-32768,-5875,-23219,-20734,35.2,41.6,38.3,36.6,33.2,671136772,671136804,939572292,939572324,939572356,2772625471,4,4,1,15.9342854,16.84857109,0.012451362,5.114500205,3.24650013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
17,UUT,GPS,1662484555,15:55.4,1662484555,15:55.4,553,1.35823E+19,18,158,16,431803588,0.8,REALTIME,715799788,344.6082628,-5019.245549,-4569.572732,5.845606845,3.21172642,-3.087609435,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20466357,27114548,22559629,22828936,25666071,12872,-32768,-5915,-23240,-20735,34.5,41.7,38.4,36.4,32.8,671136772,671136804,939572292,939572324,939572356,2773625471,4,4,1,15.9342854,16.84857109,0.012573434,5.118500205,3.24300013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
18,UUT,GPS,1662484556,15:56.3,1662484556,15:56.3,554,1.35823E+19,18,158,17,431803589,0.8,REALTIME,715799789,350.4538825,-5016.031089,-4572.657391,5.84563942,3.2172905,-3.08161851,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20463912,27122042,22560758,22833360,25670017,12828,-32768,-5954,-23260,-20734,34.9,41.4,38.2,36.6,32.8,671136772,671136804,939572292,939572324,939572356,2774625470,4,4,1,15.9342854,16.84857109,0.012939651,5.106500204,3.23950013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
19,UUT,GPS,1662484557,15:57.3,1662484557,15:57.3,555,1.35823E+19,18,158,18,431803590,0.8,REALTIME,715799790,356.2998422,-5012.811589,-4575.737271,5.845688465,3.222704725,-3.075913715,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,22,29,15,24,20461474,22561895,22837788,25673963,20832983,12787,-5993,-23281,-20735,5276,34.8,38.2,36.6,32.9,33.6,671136772,939572292,939572324,939572356,671136932,2775625470,4,4,1,15.9342854,16.84857109,0.012573434,5.110500204,3.233000129,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0
20,UUT,GPS,1662484558,15:58.3,1662484558,15:58.3,556,1.35823E+19,18,158,19,431803591,0.8,REALTIME,715799791,362.1456419,-5009.58641,-4578.810811,5.84569402,3.228169585,-3.070109795,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20459045,27137040,22563039,22842221,25677908,12745,-32768,-6032,-23302,-20734,35,41.4,38.8,36.7,33.3,671136772,671134756,939572292,939572324,939572356,2776625469,4,4,1,15.9342854,16.84857109,0.012451362,5.112500205,3.24300013,3.26666683,1.8,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
21,UUT,GPS,1662484559,15:59.3,1662484559,15:59.3,557,1.35823E+19,18,158,20,431803592,0.8,REALTIME,715799792,367.9916416,-5006.35601,-4581.879151,5.84570757,3.2337124,-3.064174275,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20456624,27144529,22564191,22846657,25681854,12702,-32768,-6072,-23322,-20734,34.6,41.7,38.6,36.7,33.3,671136772,671136804,939572292,939572324,939572356,2777625469,4,4,1,15.9342854,16.84857109,0.012695506,5.116500205,3.24400013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
22,UUT,GPS,1662484560,16:00.3,1662484560,16:00.3,558,1.35823E+19,18,158,21,431803593,0.8,REALTIME,715799793,373.8373613,-5003.11973,-4584.940671,5.845701365,3.239114215,-3.058384995,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20454211,27152014,22565349,22851097,25685799,12662,-32768,-6110,-23342,-20733,34.9,41.8,38.9,36.6,33,671136772,671136804,939572292,939572324,939572356,2778625468,4,4,1,15.9342854,16.84857109,0.012695506,5.108500204,3.25250013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
23,UUT,GPS,1662484561,16:01.3,1662484561,16:01.3,559,1.35823E+19,18,158,22,431803594,0.8,REALTIME,715799794,379.683101,-4999.87801,-4587.996311,5.845716975,3.24462626,-3.05254002,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20451805,27159497,22566516,22855540,25689745,12619,-32768,-6149,-23363,-20734,34.3,41.8,39,36.7,32.8,671136772,671136804,939572292,939572324,939572356,2779625468,4,4,1,15.9342854,16.84857109,0.012573434,5.114500205,3.25150013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
24,UUT,GPS,1662484562,16:02.2,1662484562,16:02.2,560,1.35823E+19,18,158,23,431803595,0.8,REALTIME,715799795,385.5288407,-4996.63077,-4591.04607,5.84568875,3.2500424,-3.046723295,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20449408,27166978,22567690,22859988,25693690,12576,-32768,-6189,-23384,-20733,34.1,41.7,39.1,36.6,33.4,671136772,671136804,939572292,939572324,939572356,2780625468,4,4,1,15.9342854,16.84857109,0.012695506,5.116500205,3.24050013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
25,UUT,GPS,1662484563,16:03.2,1662484563,16:03.2,561,1.35823E+19,18,158,24,431803596,0.8,REALTIME,715799796,391.3745404,-4993.37809,-4594.08995,5.84566192,3.25546585,-3.04096763,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20447019,27174456,22568871,22864440,25697636,12534,-32768,-6228,-23404,-20733,34.2,41.7,39.2,36.7,33.5,671136772,671136804,939572292,939572324,939572356,2781625467,4,4,1,15.9342854,16.84857109,0.012939651,5.110500204,3.23950013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
26,UUT,GPS,1662484564,16:04.2,1662484564,16:04.2,562,1.35823E+19,18,158,25,431803597,0.8,REALTIME,715799797,397.2202201,-4990.11999,-4597.12809,5.8456763,3.260930775,-3.03505183,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20444638,27181933,22570060,22868896,25701581,12491,-32768,-6268,-23426,-20734,34,41.6,39,36.9,33.2,671136772,671136804,939572292,939572324,939572356,2782625467,4,4,1,15.9342854,16.84857109,0.012939651,5.116500205,3.24900013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
27,UUT,GPS,1662484565,16:05.2,1662484565,16:05.2,563,1.35823E+19,18,158,26,431803598,0.8,REALTIME,715799798,403.0658998,-4986.856411,-4600.16037,5.84563839,3.266335215,-3.02925012,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20442265,27189407,22571256,22873355,25705526,12449,-32768,-6307,-23446,-20734,33.9,41.6,39.2,36.6,33.7,671136772,671136804,939572292,939572324,939572356,2783625466,4,4,1,15.9342854,16.84857109,0.012451362,5.114500205,3.23950013,3.233333495,1.84,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
28,UUT,GPS,1662484566,16:06.2,1662484566,16:06.2,564,1.35823E+19,18,158,27,431803599,0.8,REALTIME,715799799,408.9115196,-4983.587351,-4603.18671,5.845579085,3.27180036,-3.023376115,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20439900,27196879,22572460,22877819,25709472,12406,-32768,-6346,-23467,-20733,33.2,41.6,39.3,36.5,33.4,671136772,671136804,939572292,939572324,939572356,2784625466,4,4,1,15.9342854,16.84857109,0.012695506,5.118500205,3.23800013,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
29,UUT,GPS,1662484567,16:07.2,1662484567,16:07.2,565,1.35823E+19,18,158,28,431803600,0.8,REALTIME,715799800,414.7570993,-4980.312891,-4606.20727,5.845554945,3.277244475,-3.01747959,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,12,23,22,29,15,20437543,27204349,22573672,22882287,25713417,12363,-32768,-6386,-23487,-20733,33.5,41.7,39.5,36.9,33.5,671136772,671136804,939572292,939572324,939572356,2785625465,4,4,1,15.9342854,16.84857109,0.012451362,5.114500205,3.24550013,3.233333495,1.8,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0
