,UUT GPS PACKET_TIMESECONDS,UUT GPS PACKET_TIMEFORMATTED,UUT GPS RECEIVED_TIMESECONDS,UUT GPS RECEIVED_TIMEFORMATTED,UUT GPS RECEIVED_COUNT,UUT GPS SYNC,UUT GPS MSG_ID,UUT GPS LEN,UUT GPS SEQ,UUT GPS CCSDS_TAI_SECS,UUT GPS CCSDS_TAI_SUBSECS,UUT GPS CCSDS_REALTIME,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_RX_STATUS,UUT GPS AUX1_EVENT,UUT GPS AUX2_EVENT,UUT GPS AUX3_EVENT,UUT GPS DIG_FILT_EN,UUT GPS TRACKING_MODE,UUT GPS VERSION_BIT1,UUT GPS VERSION_BIT0,UUT GPS SOFTWARE_RESOURCE,UUT GPS EXT_OSC_LOCKED,UUT GPS CLOCK_MODEL,UUT GPS CLOCK_STEERING,UUT GPS POS_FIX,UUT GPS POS_SOL,UUT GPS ALMANAC_KNOWN,UUT GPS IMU_COMM,UUT GPS INS_RESET,UUT GPS JAMMER_DETECTED,UUT GPS ANT_GAIN_STATE,UUT GPS TRANSMIT_OVERRUN,UUT GPS INPUT_OVERRUN,UUT GPS LINK_OVERRUN,UUT GPS COM_BUF_OVERRUN,UUT GPS CPU_OVERLOAD,UUT GPS ANT_SHORT_CIRCUIT,UUT GPS ANT_OPEN_CIRCUIT,UUT GPS LNA_FAILURE,UUT GPS ANT_POWER_STATUS,UUT GPS VOLT_STATUS,UUT GPS TEMP_STATUS,UUT GPS ERROR_FLAG,UUT GPS MSG_SAT_PRN1,UUT GPS MSG_SAT_PRN2,UUT GPS MSG_SAT_PRN3,UUT GPS MSG_SAT_PRN4,UUT GPS MSG_SAT_PRN5,UUT GPS MSG_SAT_PSR1,UUT GPS MSG_SAT_PSR2,UUT GPS MSG_SAT_PSR3,UUT GPS MSG_SAT_PSR4,UUT GPS MSG_SAT_PSR5,UUT GPS MSG_SAT_DOPP1,UUT GPS MSG_SAT_DOPP2,UUT GPS MSG_SAT_DOPP3,UUT GPS MSG_SAT_DOPP4,UUT GPS MSG_SAT_DOPP5,UUT GPS MSG_SAT_CNO1,UUT GPS MSG_SAT_CNO2,UUT GPS MSG_SAT_CNO3,UUT GPS MSG_SAT_CNO4,UUT GPS MSG_SAT_CNO5,UUT GPS MSG_SAT_TRACK_STAT1,UUT GPS MSG_SAT_TRACK_STAT2,UUT GPS MSG_SAT_TRACK_STAT3,UUT GPS MSG_SAT_TRACK_STAT4,UUT GPS MSG_SAT_TRACK_STAT5,UUT GPS GPS_SOLUTION_TIME_TAG,UUT GPS GPS_CYCLES_SINCE_CRC_DATA,UUT GPS GPS_CYCLES_SINCE_LATEST_DATA,UUT GPS GPS_LOCK_COUNT,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_ANT_CURRENT,UUT GPS MSG_ANT_VOLTAGE,UUT GPS MSG_GPS_VOLTAGE_SUPPLY,UUT GPS MSG_GPS_VOLTAGE3P3,UUT GPS MSG_GPS_VOLTAGE1P8,UUT GPS MSG_GPS_VOLTAGE1P2,UUT GPS MSG_TRACKED_SATELLITES,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_HEALTH1_PACK,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT GPS HEALTH1_PACK_SPARE1,Unnamed: 97
66,1662735345.318003,2022/09/09 10:55:45.318,1662735345.318003,2022/09/09 10:55:45.318,205,13582272291320560583,18,158,67,716050579,0.0,REALTIME,716050578,3019.5213090239267,-3237.6768581161487,-5156.337782183097,3.899077275,6.040645865,-1.509116245,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21446437,20149401,22619655,22460658,24869368,-15686,6489,-23913,-32768,21611,33.9,34.1,37.0,35.6,43.900000000000006,671136772,939572260,939572292,671136868,939572356,319511550,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.10850020434,3.2480001299200003,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
67,1662735346.6290162,2022/09/09 10:55:46.629,1662735346.6290162,2022/09/09 10:55:46.629,206,13582272291320560583,18,158,68,716050580,0.0,REALTIME,716050579,3023.4188488290497,-3231.634418418271,-5157.843562107809,3.89609549,6.044164395,-1.50257057,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21449426,20148171,22624208,22467279,24865257,-15726,6444,-23938,-32768,21595,33.9,34.1,37.0,35.7,43.8,671136772,939572260,939572292,671136868,939572356,320511549,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.10850020434,3.23550012942,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
68,1662735347.612025,2022/09/09 10:55:47.612,1662735347.612025,2022/09/09 10:55:47.612,207,13582272291320560583,18,158,69,716050581,0.0,REALTIME,716050580,3027.313548634315,-3225.588498720567,-5159.342862032844,3.89321542,6.04764607,-1.496028665,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21452422,20146949,22628766,22473905,24861150,-15767,6399,-23962,-32768,21578,33.6,34.1,36.8,35.6,43.7,671136772,939572260,939572292,671136868,939572356,321511549,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.11050020442,3.23800012952,3.233333495,1.82,1.2,17,17,198,YES,YES,NO,NO,YES,YES,0,
69,1662735348.5960362,2022/09/09 10:55:48.596,1662735348.5960362,2022/09/09 10:55:48.596,208,13582272291320560583,18,158,70,716050582,0.0,REALTIME,716050581,3031.2053084397267,-3219.5391390230347,-5160.835681958202,3.89017117,6.051148775,-1.489503515,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21455427,20145735,22633328,22480535,24857045,-15807,6352,-23988,-32768,21561,33.4,34.1,36.8,35.5,43.7,671136772,939572260,939572292,671136868,939572356,322511549,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.10850020434,3.24650012986,3.233333495,1.8,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
70,1662735349.5780458,2022/09/09 10:55:49.578,1662735349.5780458,2022/09/09 10:55:49.578,209,13582272291320560583,18,158,71,716050583,0.0,REALTIME,716050582,3035.094148245285,-3213.486299325677,-5162.32194188389,3.887294545,6.05467513,-1.482859845,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21458439,20144531,22637895,22487171,24852944,-15848,6307,-24012,-32768,21545,33.4,34.7,37.2,36.2,43.8,671136772,939572260,939572292,671136868,939572356,323511548,5,5,1,15.9942853944,16.9114282332,0.012451361952,5.112500204500001,3.2440001297600003,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
71,1662735350.569057,2022/09/09 10:55:50.569,1662735350.569057,2022/09/09 10:55:50.569,210,13582272291320560583,18,158,72,716050584,0.0,REALTIME,716050583,3038.980988050943,-3207.4295596285137,-5163.801981809887,3.884357865,6.058138775,-1.476385255,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21461458,20143335,22642467,22493812,24848846,-15888,6262,-24037,-32768,21528,33.300000000000004,34.5,37.6,35.7,43.7,671136772,939572260,939572292,671136868,939572356,324511548,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.11850020474,3.24900012996,3.233333495,1.84,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
72,1662735351.541069,2022/09/09 10:55:51.541,1662735351.541069,2022/09/09 10:55:51.541,211,13582272291320560583,18,158,73,716050585,0.0,REALTIME,716050584,3042.863987856793,-3201.3697199315056,-5165.275021736235,3.881335955,6.06158811,-1.46975233,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21464485,20142147,22647043,22500457,24844751,-15928,6216,-24061,-32768,21511,33.2,34.9,37.0,35.9,43.7,671136772,939572260,939572292,671136868,939572356,325511548,5,5,1,15.9942853944,16.9114282332,0.012329289776,5.11650020466,3.2480001299200003,3.233333495,1.8,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
73,1662735352.524077,2022/09/09 10:55:52.524,1662735352.524077,2022/09/09 10:55:52.524,212,13582272291320560583,18,158,74,716050586,0.0,REALTIME,716050585,3046.7439476627947,-3195.306480234668,-5166.741721662901,3.87845278,6.06507005,-1.46322339,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21467520,20140968,22651624,22507107,24840659,-15969,6171,-24086,-32768,21495,32.9,34.9,36.8,36.1,43.6,671136772,939572260,939572292,671136868,939572356,326511547,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.1145002045800005,3.24200012968,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
74,1662735353.506787,2022/09/09 10:55:53.506,1662735353.506787,2022/09/09 10:55:53.506,213,13582272291320560583,18,158,75,716050587,0.0,REALTIME,716050586,3050.620967468944,-3189.2397005380067,-5168.2017415899,3.875444485,6.06844504,-1.4568005,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21470563,20139798,22656210,22513762,24836570,-16008,6126,-24110,-32768,21477,32.4,34.9,36.8,36.9,43.6,671136772,939572260,939572292,671136868,939572356,327511547,5,5,1,15.9942853944,16.9114282332,0.012451361952,5.10850020434,3.23700012948,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
75,1662735354.489762,2022/09/09 10:55:54.489,1662735354.489762,2022/09/09 10:55:54.489,214,13582272291320560583,18,158,76,716050588,0.0,REALTIME,716050587,3054.49504727524,-3183.1694808415177,-5169.6552015172265,3.87255353,6.07201082,-1.45022741,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21473613,20138637,22660801,22520422,24832485,-16049,6080,-24135,-32768,21460,32.5,35.2,36.6,36.8,43.6,671136772,939572260,939572292,671134820,939572356,328511546,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.1145002045800005,3.23550012942,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
76,1662735355.4727712,2022/09/09 10:55:55.472,1662735355.4727712,2022/09/09 10:55:55.472,215,13582272291320560583,18,158,77,716050589,0.0,REALTIME,716050588,3058.366127081686,-3177.0958411452,-5171.102081444883,3.869556735,6.075332565,-1.44358785,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21476672,20137484,22665396,22527087,24828402,-16090,6035,-24159,-32768,21444,32.5,35.4,36.8,36.8,43.6,671136772,939572260,939572292,671134820,939572356,329511546,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.1145002045800005,3.24650012986,3.233333495,1.84,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
77,1662735356.457782,2022/09/09 10:55:56.457,1662735356.457782,2022/09/09 10:55:56.457,216,13582272291320560583,18,158,78,716050590,0.0,REALTIME,716050589,3062.234306888277,-3171.018721449056,-5172.542461372864,3.86659697,6.0788977200000005,-1.43693101,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21479737,20136340,22669995,22533757,24824324,-16131,5989,-24183,-32768,21427,31.3,35.1,36.6,36.4,43.400000000000006,671136772,939572260,939572292,671134820,939572356,330511546,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.11050020442,3.24650012986,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
78,1662735357.4407911,2022/09/09 10:55:57.440,1662735357.4407911,2022/09/09 10:55:57.440,217,13582272291320560583,18,158,79,716050591,0.0,REALTIME,716050590,3066.09944669502,-3164.938181753083,-5173.976201301177,3.8636309,6.0822587,-1.430419325,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21482811,20135205,22674599,22540431,24820248,-16171,5944,-24207,-32768,21410,31.8,35.2,36.4,36.3,43.3,671136772,939572260,939572292,671134820,939572356,331511545,5,5,1,15.9942853944,16.9114282332,0.012451361952,5.1065002042600005,3.23450012938,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
79,1662735359.412812,2022/09/09 10:55:59.412,1662735359.412812,2022/09/09 10:55:59.412,218,13582272291320560583,18,158,80,716050592,0.0,REALTIME,716050591,3069.96164650191,-3158.854222057281,-5175.403421229816,3.860565295,6.085664465,-1.42386446,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21485892,20134078,22679208,22547110,24816175,-16210,5898,-24231,-32768,21393,31.0,35.1,36.3,36.3,43.2,671136772,939572260,939572292,671134820,939572356,332511545,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.1145002045800005,3.2505001300200003,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
80,1662735359.6238132,2022/09/09 10:55:59.623,1662735359.6238132,2022/09/09 10:55:59.623,219,13582272291320560583,18,158,81,716050593,0.0,REALTIME,716050592,3073.820826308951,-3152.7668423616497,-5176.824021158785,3.85762372,6.089117505,-1.41729005,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21488980,20132960,22683822,22553794,24812106,-16251,5852,-24256,-32768,21376,30.700000000000003,35.4,36.2,36.2,43.1,671136772,939572260,939572292,671136868,939572356,333511545,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.1145002045800005,3.2480001299200003,3.233333495,1.8,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
81,1662735360.409821,2022/09/09 10:56:00.409,1662735360.409821,2022/09/09 10:56:00.409,220,13582272291320560583,18,158,82,716050594,0.0,REALTIME,716050593,3077.67704611614,-3146.676022666191,-5178.238061088084,3.854641115,6.09252243,-1.410705785,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21492077,20131851,22688440,22560483,24808040,-16291,5807,-24280,-32768,21359,31.3,35.6,36.4,36.3,43.1,671136772,939572260,939572292,671136868,939572356,334511544,5,5,1,15.9942853944,16.9114282332,0.012451361952,5.1145002045800005,3.2455001298200004,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
82,1662735361.378866,2022/09/09 10:56:01.378,1662735361.378866,2022/09/09 10:56:01.378,221,13582272291320560583,18,158,83,716050595,0.0,REALTIME,716050594,3081.5303459234747,-3140.5818229709007,-5179.645441017715,3.851650355,6.0959222650000005,-1.404140585,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21495180,20130750,22693062,22567177,24803977,-16331,5761,-24304,-32768,21342,30.8,35.7,36.1,36.4,43.0,671136772,939572260,939572292,671136868,939572356,335511544,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.112500204500001,3.2430001297200004,3.233333495,1.84,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
83,1662735362.677845,2022/09/09 10:56:02.677,1662735362.677845,2022/09/09 10:56:02.677,222,13582272291320560583,18,158,84,716050596,0.0,REALTIME,716050595,3085.380525730966,-3134.4842832757777,-5181.046460947664,3.84867062,6.09929934,-1.39759623,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21498292,20129658,22697690,22573875,24799917,-16371,5716,-24328,-32768,21325,30.8,35.6,36.2,35.7,42.900000000000006,671136772,939572260,939572292,671136868,939572356,336511544,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.1145002045800005,3.2455001298200004,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
84,1662735363.6608582,2022/09/09 10:56:03.660,1662735363.6608582,2022/09/09 10:56:03.660,223,13582272291320560583,18,158,85,716050597,0.0,REALTIME,716050596,3089.227765538604,-3128.383303580827,-5182.4408008779465,3.84565019,6.102712275,-1.39098855,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21501411,20128575,22702321,22580578,24795861,-16411,5670,-24351,-32768,21309,30.4,36.1,36.1,36.2,42.900000000000006,671136772,939572260,939572292,671136868,939572356,337511543,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.11850020474,3.23300012932,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
85,1662735364.753868,2022/09/09 10:56:04.753,1662735364.753868,2022/09/09 10:56:04.753,224,13582272291320560583,18,158,86,716050598,0.0,REALTIME,716050597,3093.072005346392,-3122.278963886044,-5183.828520808561,3.84263022,6.106092165,-1.38440477,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21504538,20127500,22706957,22587285,24791807,-16451,5624,-24376,-32768,21291,30.3,35.7,35.800000000000004,35.800000000000004,42.900000000000006,671136772,939572260,939572292,671136868,939572356,338511543,5,5,1,15.9942853944,16.9114282332,0.01281757848,5.11650020466,3.2505001300200003,3.233333495,1.82,1.2,16,16,198,YES,YES,NO,NO,YES,YES,0,
86,1662735365.7355251,2022/09/09 10:56:05.735,1662735365.7355251,2022/09/09 10:56:05.735,225,13582272291320560583,18,158,87,716050599,0.0,REALTIME,716050598,3096.9121851543828,-3116.168564191564,-5185.207320739621,3.839633115,6.1094797750000005,-1.377811335,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21507672,20126434,22711598,22593997,24787758,-16492,5579,-24399,-32768,21274,30.9,36.0,35.5,36.0,42.8,671136772,939572260,939572292,671136868,939572356,339511542,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.1145002045800005,3.2480001299200003,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
87,1662735366.718529,2022/09/09 10:56:06.718,1662735366.718529,2022/09/09 10:56:06.718,226,13582272291320560583,18,158,88,716050600,0.0,REALTIME,716050599,3100.750504962467,-3110.0578244971007,-5186.582240670875,3.836629685,6.112878695,-1.371256055,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21510814,20125377,22716244,22600714,24783711,-16533,5531,-24425,-32768,21255,29.8,36.1,35.6,35.7,42.6,671136772,939572260,939572292,671136868,939572356,340511542,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.1145002045800005,3.2430001297200004,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
88,1662735367.7021902,2022/09/09 10:56:07.702,1662735367.7021902,2022/09/09 10:56:07.702,227,13582272291320560583,18,158,89,716050601,0.0,REALTIME,716050600,3104.58604477069,-3103.9442048027818,-5187.951020602436,3.83357857,6.116183385,-1.36473599,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21513964,20124329,22720894,22607437,24779668,-16573,5484,-24450,-32768,21237,29.5,36.4,35.9,35.9,42.7,671136772,939572260,939572292,671136868,939572356,341511542,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.11050020442,3.2440001297600003,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
89,1662735368.674198,2022/09/09 10:56:08.674,1662735368.674198,2022/09/09 10:56:08.674,228,13582272291320560583,18,158,90,716050602,0.0,REALTIME,716050601,3108.4181845790827,-3097.826325108676,-5189.312360534369,3.830563635,6.11953897,-1.358061415,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21517122,20123290,22725549,22614163,24775628,-16613,5439,-24473,-32768,21220,29.9,36.3,35.6,35.9,42.6,671136772,939572260,939572292,671136868,939572356,342511541,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.11850020474,3.24900012996,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
90,1662735369.65621,2022/09/09 10:56:09.656,1662735369.65621,2022/09/09 10:56:09.656,229,13582272291320560583,18,158,91,716050603,0.0,REALTIME,716050602,3112.247284387628,-3091.705105414737,-5190.667160466629,3.827522335,6.12286386,-1.351464685,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,24,19,13,15,21,21520287,20122259,22730208,22620894,24771592,-16652,5394,-24495,-32768,21204,30.4,36.4,35.800000000000004,35.7,42.7,671136772,939572260,939572292,671136868,939572356,343511541,5,5,1,15.9942853944,16.9114282332,0.012573434128,5.11850020474,3.2430001297200004,3.233333495,1.8,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
91,1662735370.63922,2022/09/09 10:56:10.639,1662735370.63922,2022/09/09 10:56:10.639,230,13582272291320560583,18,158,92,716050604,0.0,REALTIME,716050603,3116.07344419632,-3085.5804257209707,-5192.015280399222,3.824523015,6.126193765,-1.344909565,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,19,13,15,21,11,20121237,22734871,22627630,24767559,26824203,5348,-24519,-32768,21187,-1368,36.6,35.7,35.800000000000004,42.6,34.1,939572260,939572292,671136868,939572356,671136932,344511541,5,5,1,15.9942853944,16.9114282332,0.012695506304,5.1145002045800005,3.2455001298200004,3.233333495,1.82,1.2,15,15,198,YES,YES,NO,NO,YES,YES,0,
92,1662735371.401228,2022/09/09 10:56:11.401,1662735371.401228,2022/09/09 10:56:11.401,231,13582272291320560583,18,158,93,716050605,0.0,REALTIME,716050604,3119.896564005164,-3079.4524660273687,-5193.356700332151,3.821506745,6.129588855,-1.33827118,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,19,13,15,21,11,20120223,22739539,22634371,24763529,26824463,5303,-24542,-32768,21170,-1362,36.1,35.800000000000004,35.5,42.7,33.7,939572260,939572292,671136868,939572356,671136932,345511540,5,5,1,15.9942853944,16.9114282332,0.012329289776,5.11050020442,3.2440001297600003,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
