,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,timestamp_
0,1665677833.90383,44847.5119664699,1665677833.90383,44847.5119664699,22510,1.35822722913205e+19,1,512,1,718921168,0.6,STORED,88,0,38,0,0,0,EN,EN,718921168.599996,YES,14354405,25,85,16,19,14.40000018,10.7749997844999,11.8249997635,11.2899997742,12.0260006013,12.8999997419999,10.52200042088,6.40650025626,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,21.47650085906,14.99550059982,13.22300052892,0.0,-0.45800001832,0.08550000342,OFF,718921168.799996,-2022.85709885713,5094.09992529499,-3998.52050007396,-6.16608564,0.660094875,3.965060905,1180.35654098217,5350.38419248077,-4001.26461993675,-5.111146815,4.0976276,3.97613902,YES,718921168,-2017.92331910382,5093.57066532145,-4001.69097991544,-6.168153455,0.66458844,3.96100413,14.71428542,15.5685711172,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.9879996008,NOT_ACTIVE,NO,YES,0.806843015863139,0.463729703725405,-0.0259390639812187,0.365083873198322,0.000739185,0.000862225,3.2705e-05,YES,YES,YES,232,0,0.0025000001,13,12,31,AUTO,AUTO,AUTO,-0.815913901855468,-0.0595469785156249,-0.263161914550781,0.511355520996093,0.0008724999650999,8.99999964e-05,0.0003574999857,192,148,TRACK,OK,48,48,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.898479977538,0.438999989025,0.000199999995,-0.707159982321,-0.707039982324,0.000159999996,0.728319981792,0.418359989541,-0.542679986433,2022-10-13 16:17:13.903830016
1,1665677833.91383,44847.5119665856,1665677833.91383,44847.5119665856,22511,1.35822722913205e+19,1,512,2,718921228,0.6,STORED,88,0,38,0,0,0,EN,EN,718921228.599997,YES,14354705,26,85,15,19,13.60000017,10.6449997871,11.6599997667999,11.1899997761999,12.300000615,12.6199997476,10.52200042088,6.33650025346,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.19550000782,0.6350000254,0.02450000098,0.02450000098,5.02400020096,20.2075008083,16.12150064486,13.40350053614,2.1975000879,0.9950000398,1.64800006592,OFF,718921228.799997,-2387.77418061128,5123.64234381787,-3751.5976524201,-5.993669335,0.32395443,4.26257029,871.2159564392,5583.779720811,-3753.67129231642,-5.189634,3.6791856,4.273832725,YES,718921228,-2382.97856085106,5123.38100383093,-3755.00705224963,-5.996118155,0.328434935,4.2587344,14.3457139987999,15.2628568376,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.9459996036,NOT_ACTIVE,NO,YES,0.81530295169394,0.471213012575739,-0.0181286401374271,0.336021883779562,0.00074355,0.000828795,0.00012248,YES,YES,YES,232,0,0.0025000001,16,13,31,AUTO,AUTO,AUTO,-0.8022701015625,-0.0500133784179687,-0.254789419433593,0.537534833984375,0.0008224999671,0.0001324999947,0.0003399999864,212,148,TRACK,OK,50,50,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.885239977869,0.465159988371,0.000159999996,-0.707159982321,-0.707079982323,0.000159999996,0.752999981175,0.394519990137,-0.526639986834,2022-10-13 16:17:13.913830144
2,1665677833.92383,44847.5119667014,1665677833.92383,44847.5119667014,22512,1.35822722913205e+19,1,512,3,718921288,0.6,STORED,88,0,38,0,0,0,EN,EN,718921288.599996,YES,14355005,26,85,15,19,13.60000017,10.6249997874999,11.5799997683999,11.2099997758,12.320000616,12.4949997501,10.60550042422,6.45300025812,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.19550000782,0.6350000254,0.02450000098,0.02450000098,5.02400020096,19.52400078096,16.16100064644,13.58350054334,1.9625000785,0.73850002954,1.23800004952,OFF,718921288.799996,-2741.60852291956,5132.90882335454,-3487.4077856296,-5.796765295,-0.015494005,4.540494625,558.074892096254,5791.5456104227,-3488.80142555991,-5.244379665,3.243654345,4.551889865,YES,718921288,-2736.97004315149,5132.91954335401,-3491.03872544805,-5.799546595,-0.01097207,4.536910625,14.1628568596,15.0171425568,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.909999606,NOT_ACTIVE,NO,YES,0.822787186544255,0.478074917438501,-0.0104352347912953,0.307175332856493,0.00076397,0.00079525,9.537e-05,YES,YES,YES,232,0,0.0025000001,20,14,31,AUTO,AUTO,AUTO,-0.788073331542968,-0.0406232099609375,-0.246313667480468,0.562689750976562,0.000849999966,0.0001549999938,0.000549999978,212,148,TRACK,OK,38,38,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.870639978234,0.491919987702,0.000199999995,-0.707159982321,-0.707079982323,0.000119999997,0.776439980589,0.371879990703,-0.508759987281,2022-10-13 16:17:13.923830016
3,1665677833.95383,44847.5119670486,1665677833.95383,44847.5119670486,22513,1.35822722913205e+19,1,512,4,718921348,0.6,STORED,88,0,38,0,0,0,EN,EN,718921348.599997,YES,14355305,26,85,15,19,13.60000017,10.6899997862,11.5799997683999,11.2899997742,12.300000615,12.3549997529,10.7100004284,6.63900026556,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.20150000806,0.65300002612,0.02450000098,0.02450000098,5.02400020096,18.84100075364,16.14100064564,13.68350054734,1.90600007624,0.74450002978,1.32300005292,OFF,718921348.799997,-3082.91442585427,5121.74724391262,-3207.15741964212,-5.57622921,-0.356769215,4.79762086,242.372487881374,5972.71920136402,-3207.86467960675,-5.27499751,2.79311229,4.809096485,YES,718921348,-3078.45232607737,5122.03092389844,-3210.99429945027,-5.579334015,-0.352239535,4.794367215,14.0428568619999,15.0171425568,18,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.8979996068,NOT_ACTIVE,NO,YES,0.82934144691317,0.484370719312585,-0.0028573449428531,0.278513134429737,0.00067707,0.00068934,3.822e-05,YES,YES,YES,232,0,0.0025000001,23,14,30,AUTO,AUTO,AUTO,-0.773345909667968,-0.0313167338867187,-0.237733617675781,0.586888484375,0.0008399999664,8.74999965e-05,0.0003149999874,212,148,TRACK,OK,34,35,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.854719978632,0.519079987023,0.000199999995,-0.707119982322,-0.707079982323,7.9999998e-05,0.798719980032,0.350439991239,-0.489119987772,2022-10-13 16:17:13.953829888
4,1665677833.95483,44847.5119670602,1665677833.95483,44847.5119670602,22514,1.35822722913205e+19,1,512,5,718921408,0.6,STORED,88,0,38,0,0,0,EN,EN,718921408.599996,YES,14355605,26,85,15,19,13.60000017,10.7949997841,11.599999768,11.3949997720999,12.320000616,12.2549997548999,10.81450043258,6.77700027108,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.19550000782,0.6350000254,0.02450000098,0.02450000098,5.02400020096,18.27450073098,16.08200064328,13.76350055054,2.15050008602,0.5675000227,1.19850004794,OFF,718921408.799996,-3410.30550948471,5090.08262549585,-2912.13231439337,-5.333125685,-0.698603975,5.032780275,-74.443336277833,6126.45741367711,-2912.14993439249,-5.28143399,2.329577395,5.044283675,YES,718921408,-3406.03744969811,5090.63898546803,-2916.15727419212,-5.33652507,-0.69419137,5.029815795,14.1028568608,15.0171425568,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.8079996128,NOT_ACTIVE,NO,YES,0.835046385299071,0.490071161698576,0.0045776599084468,0.250013591999728,0.000664425,0.000702805,-2.1645e-05,YES,YES,YES,232,0,0.0025000001,27,13,31,AUTO,AUTO,AUTO,-0.758121432617187,-0.022117478515625,-0.229080123535156,0.610151626953125,0.0007974999680999,6.24999975e-05,0.0003824999847,212,148,TRACK,OK,27,27,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.837439979064,0.546519986337,0.000199999995,-0.707159982321,-0.707039982324,0.000119999997,0.819719979507,0.330119991747,-0.468039988299,2022-10-13 16:17:13.954829824
5,1665677833.95983,44847.5119671181,1665677833.95983,44847.5119671181,22515,1.35822722913205e+19,1,512,6,718921468,0.6,STORED,88,0,38,0,0,0,EN,EN,718921468.599997,YES,14355905,26,85,15,19,13.60000017,10.9199997816,11.6799997664,11.5199997695999,12.300000615,12.149999757,10.93900043756,6.98400027936,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.64100002564,0.02450000098,0.02450000098,5.02400020096,17.8450007138,16.10150064406,13.86350055454,2.28200009128,0.73850002954,1.350000054,OFF,718921468.799997,-3722.4577338771,5037.92198810388,-2603.68530981572,-5.06846766,-1.039723885,5.244820615,-390.918000454099,6252.04224739787,-2603.01320984933,-5.263628415,1.855044245,5.256299,YES,718921468,-3718.40199407989,5038.75214806238,-2607.88018960598,-5.072155205,-1.035129475,5.24215218,14.1628568596,15.0799996984,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.9069996062,NOT_ACTIVE,NO,YES,0.83988194020236,0.495295717094085,0.0119440632611187,0.221670427066591,0.000728955,0.00076697,-1.569e-05,YES,YES,YES,232,0,0.0025000001,30,12,30,AUTO,AUTO,AUTO,-0.742394168457031,-0.0130528642578125,-0.220314801757812,0.632567711425781,0.0008324999667,0.0001099999955999,0.0003074999877,212,148,TRACK,OK,32,32,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.818879979528,0.573959985651,0.000199999995,-0.707159982321,-0.707079982323,7.9999998e-05,0.839559979011,0.311079992223,-0.445359988866,2022-10-13 16:17:13.959830016
6,1665677834.10984,44847.5119688542,1665677834.10984,44847.5119688542,22516,1.35822722913205e+19,1,512,7,718921528,0.6,STORED,88,0,38,0,0,0,EN,EN,718921528.599997,YES,14356205,26,85,15,19,13.60000017,11.0449997791,11.7649997646999,11.6399997671999,12.280000614,12.0899997582,11.08450044338,7.16650028666,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.21350000854,0.6350000254,0.02450000098,0.02450000098,5.02400020096,17.51300070052,16.12150064486,13.96300055852,2.09400008376,0.57350002294,1.21350004854,OFF,718921528.799997,-4018.11691909414,4965.35811173208,-2283.2358458382,-4.783511515,-1.378616535,5.432733115,-705.597224720137,6348.88810255557,-2281.87710590613,-5.221636455,1.37183781,5.44413375,YES,718921528,-4014.28861928555,4966.46009167698,-2287.58042562097,-4.787446685,-1.37406239,5.43038076,14.2257140012,15.1399996971999,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.84999961,NOT_ACTIVE,NO,YES,0.843913503121729,0.50001898449962,0.0191804701163905,0.19345046763099,0.000688595,0.000597565,-5.3015e-05,YES,YES,YES,232,0,0.0025000001,32,11,28,AUTO,AUTO,AUTO,-0.726208494140624,-0.0040227319335937,-0.211408524414062,0.6541494296875,0.0007649999694,6.24999975e-05,0.0013149999473999,212,148,TRACK,OK,32,32,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.799119980022,0.60119998497,0.000159999996,-0.707119982322,-0.707079982323,0.000119999997,0.858159978546,0.293239992669,-0.421439989464,2022-10-13 16:17:14.109839872
7,1665677834.11284,44847.5119688889,1665677834.11284,44847.5119688889,22517,1.35822722913205e+19,1,512,8,718921588,0.6,STORED,88,0,38,0,0,0,EN,EN,718921588.599997,YES,14356505,26,85,15,19,13.60000017,11.1899997761999,11.8449997630999,11.7849997642999,12.300000615,12.0499997589999,11.20850044834,7.34850029394,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.02400020096,17.3375006935,16.00300064012,14.0425005617,1.87800007512,0.34200001368,1.09600004384,OFF,718921588.799997,-4296.09780519509,4872.56819637157,-1952.25552238721,-4.479462685,-1.7138199,5.59569025,-1017.02932914853,6416.54003917298,-1950.21640248917,-5.155543325,0.882210005,5.60696052,YES,718921588,-4292.51262537435,4873.9376963031,-1956.73128216343,-4.483613935,-1.709377535,5.59369435,14.3457139987999,15.2628568376,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.8289996114,NOT_ACTIVE,NO,YES,0.847176315056473,0.504236601415267,0.0263609804727803,0.165356582692868,0.000683715,0.000653935,-4.954e-05,YES,YES,YES,232,0,0.0025000001,35,10,26,AUTO,AUTO,AUTO,-0.709535805175781,0.0048218129882812,-0.202499172363281,0.674929460449218,0.0007874999684999,6.99999971999999e-05,0.0007674999692999,212,148,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.778039980549,0.628199984295,0.000199999995,-0.707119982322,-0.707079982323,7.9999998e-05,0.875559978111,0.276519993087,-0.396159990096,2022-10-13 16:17:14.112839936
8,1665677834.11484,44847.511968912,1665677834.11484,44847.511968912,22518,1.35822722913205e+19,1,512,9,718921648,0.6,STORED,88,0,38,0,0,0,EN,EN,718921648.599997,YES,14356805,26,85,14,19,13.60000017,11.3349997733,11.9499997609999,11.9299997614,12.300000615,12.0099997598,11.31200045248,7.50650030026,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,17.10300068412,16.0425006417,14.1025005641,2.05650008226,0.55550002222,1.06200004248,OFF,718921648.799997,-4555.29867223505,4759.80708200963,-1612.26909938654,-4.157726395,-2.043985975,5.73285358,-1323.78401381079,6454.6755972662,-1609.55895952204,-5.065708905,0.388417995,5.74394158,YES,718921648,-4551.97059240145,4761.44006192798,-1616.85463915726,-4.16212114,-2.039730885,5.73121423,14.4685711392,15.4457139767999,18,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.7629996158,NOT_ACTIVE,NO,YES,0.849695066506098,0.507983650840326,0.0334506033309879,0.137302298753953,0.00054591,0.0006728,2.644e-05,YES,YES,YES,232,0,0.0025000001,37,7,24,AUTO,AUTO,AUTO,-0.692363857421875,0.0136794819335937,-0.193430764160156,0.695003381835937,0.0007924999683,0.0001349999946,0.0006474999740999,212,148,TRACK,OK,36,36,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.755839981104,0.654759983631,0.000199999995,-0.707159982321,-0.707039982324,7.9999998e-05,0.891719977707,0.260959993476,-0.369759990756,2022-10-13 16:17:14.114840064
9,1665677834.11584,44847.5119689236,1665677834.11584,44847.5119689236,22519,1.35822722913205e+19,1,512,10,718921708,0.6,STORED,88,0,38,0,0,0,EN,EN,718921708.599996,YES,14357105,26,85,14,19,14.40000018,11.4749997704999,12.0499997589999,12.0699997586,12.320000616,11.9699997605999,11.47700045908,7.70900030836,4.98800019952,3.32050013282,3.90150015606,3.9600001584,0.19550000782,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.9275006771,16.08200064328,14.22150056886,1.93450007738,0.49450001978,1.06700004268,OFF,718921708.799996,-4794.69710026513,4627.41324862932,-1264.84041675797,-3.81967581,-2.367900135,5.84366635,-1624.44803877759,6463.10703684463,-1261.47173692641,-4.95258091,-0.10741996,5.8545211,YES,718921708,-4791.63986041799,4629.30616853468,-1269.51535652422,-3.824222495,-2.36374703,5.842331745,14.6514282784,15.5685711172,18,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.7719996152,NOT_ACTIVE,NO,YES,0.85147944947041,0.511279916774401,0.0404964056900718,0.109250148814996,0.0006285,0.00059987,-1.9155e-05,YES,YES,YES,232,0,0.0025000001,39,4,22,AUTO,AUTO,AUTO,-0.674682389648437,0.0224687158203125,-0.18425655078125,0.714386697265625,0.0007374999705,8.99999964e-05,0.0002174999913,212,148,TRACK,OK,33,33,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.732559981686,0.680679982983,0.000159999996,-0.70719998232,-0.707039982324,7.9999998e-05,0.906719977332,0.246559993836,-0.342119991447,2022-10-13 16:17:14.115840000
