,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,timestamp_
0,1666271957.89748,44854.3884015856,1666271957.89748,44854.3884015856,4941,1.35822722913205e+19,1,512,1,719500888,0.4,STORED,121,0,75,0,0,0,EN,EN,719500888.399997,YES,17253005,25,85,13,18,14.40000018,11.6199997676,12.3349997533,11.8449997630999,12.300000615,11.2699997745999,11.76400047056,8.19900032796,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.20150000806,0.6225000249,0.02450000098,0.02450000098,5.02400020096,16.28300065132,16.29900065196,14.44050057762,2.0375000815,0.66550002662,1.09150004366,OFF,719500888.599997,2487.9717556014,-3401.05410994728,5302.29905488503,6.16613031,4.017026165,-0.31331185,-4180.06247099686,432.499898375003,5311.45641442716,-1.182505725,-7.574404765,-0.310509375,YES,719500888,2484.2717557864,-3403.4637898268,5302.48517487572,6.167634965,4.01496368,-0.30935466,14.8971425591999,15.7514282563999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.6719995552,NOT_ACTIVE,NO,YES,-0.642957341140852,-0.502152624956947,-0.174780702504385,0.551271497974569,0.00075716,0.000707585,-5.5305e-05,YES,YES,YES,233,0,0.00200000008,32,5,36,AUTO,AUTO,AUTO,-0.114468494140625,0.187224382812499,0.1198820078125,0.968231531738281,0.0007899999683999,2.99999987999999e-05,0.0019549999218,372,160,TRACK,OK,31,31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.371159990721,0.928559976786,0.000199999995,-0.707159982321,-0.707039982324,-0.000119999997,0.23679999408,-0.718079982048,0.654439983639,-0.001006597969802,0.0004319959870401,-0.913812707585617,0.40613430681597,2022-10-20 13:19:17.897479936
1,1666271957.90147,44854.3884016319,1666271957.90147,44854.3884016319,4942,1.35822722913205e+19,1,512,2,719500948,0.4,STORED,121,0,75,0,0,0,EN,EN,719500948.399998,YES,17253305,25,85,13,18,14.40000018,11.8049997639,12.5199997495999,12.0499997589999,12.320000616,11.3099997738,11.98900047956,8.24350032974,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.19550000782,0.64100002564,0.02450000098,0.02450000098,5.02400020096,16.22450064898,16.41700065668,14.57900058316,2.25350009014,0.58600002344,1.08650004346,OFF,719500948.599998,2853.02625734868,-3154.02460229876,5271.27147643641,5.99797674,4.214394245,-0.720475625,-4241.33718793313,-22.6116988694149,5280.57577597119,-0.859187385,-7.59015286,-0.71838194,YES,719500948,2849.42737752862,-3156.55298217234,5271.70301641483,5.99975866,4.2125034,-0.71645401,15.0171425568,15.9942853943999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.0779995948,NOT_ACTIVE,NO,YES,-0.627028540959429,-0.493829066623418,-0.17772346194553,0.575658225486835,0.00074992,0.000697655,-3.344e-05,YES,YES,YES,233,0,0.00200000008,30,2,36,AUTO,AUTO,AUTO,-0.0874140571289062,0.195014074707031,0.131493279785156,0.968007133789062,0.0008374999664999,9.9999996e-06,0.0009624999615,224,160,TRACK,OK,35,35,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.334439991639,0.942439976439,0.000199999995,-0.707159982321,-0.707079982323,-7.9999998e-05,0.208119994797,-0.688439982789,0.69479998263,-0.0010056509698304,0.000434196986974,-0.912922048612337,0.408132421756026,2022-10-20 13:19:17.901469952
2,1666271957.90247,44854.3884016435,1666271957.90247,44854.3884016435,4943,1.35822722913205e+19,1,512,3,719501008,0.4,STORED,121,0,75,0,0,0,EN,EN,719501008.399998,YES,17253605,25,85,13,18,14.40000018,11.9899997602,12.6799997463999,12.2349997552999,12.300000615,11.3949997720999,12.15200048608,8.35350033414,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.20150000806,0.68950002758,0.02450000098,0.02450000098,5.0225002009,16.18550064742,16.55550066222,14.71800058872,1.99050007962,0.46400001856,1.0425000417,OFF,719501008.599998,3207.21471963925,-2895.68289521584,5215.91131920442,5.80397072,4.39403831,-1.12429183,-4283.08868584555,-477.620716118962,5225.319738734,-0.53190148,-7.57096412,-1.122916605,YES,719501008,3203.73339981332,-2898.32025508397,5216.58803917058,5.80604446,4.392301545,-1.12026774,15.2028568387999,16.1171425348,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1139995924,NOT_ACTIVE,NO,YES,-0.6098799908024,-0.484729059305418,-0.180590776888184,0.600392427992151,0.00085232,0.00070459,-6.8655e-05,YES,YES,YES,233,0,0.00200000008,30,1,37,AUTO,AUTO,AUTO,-0.0592865629882812,0.202909913574218,0.14331523046875,0.966836809082031,0.0008949999642,5.99999975999999e-05,0.0007174999713,252,168,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.298639992534,0.954359976141,0.000159999996,-0.707119982322,-0.707079982323,-3.9999999e-05,0.176639995584,-0.655879983603,0.733879981653,-0.001004698969859,0.0004363959869081,-0.912027019639188,0.410128583696142,2022-10-20 13:19:17.902470144
3,1666271957.91447,44854.3884017824,1666271957.91447,44854.3884017824,4944,1.35822722913205e+19,1,512,4,719501068,0.4,STORED,121,0,75,0,0,0,EN,EN,719501068.399998,YES,17253905,25,85,13,18,15.2000001899999,12.1949997561,12.8799997423999,12.4149997517,12.300000615,11.4549997708999,12.29450049178,8.63950034558,4.98800019952,3.32050013282,3.90150015606,3.9600001584,0.20150000806,0.66550002662,0.02450000098,0.02450000098,5.0225002009,16.18550064742,16.67350066694,14.87650059506,2.22550008902,0.56150002246,1.06200004248,OFF,719501068.599998,3549.00830254957,-2627.11390864429,5136.47430317627,5.58490476,4.5552843,-1.52273787,-4305.12696474364,-930.431473478424,5145.9435427028,-0.20224976,-7.51692412,-1.522087245,YES,719501068,3545.65742271712,-2629.84702850764,5137.38786313059,5.58722322,4.55378419,-1.518875545,15.3228568364,16.299999674,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.5729995618,NOT_ACTIVE,NO,YES,-0.591443706671125,-0.474717273505654,-0.183405890331882,0.625459903990801,0.00077784,0.00075271,-0.00011463,YES,YES,YES,233,0,0.00200000008,28,4,37,AUTO,AUTO,AUTO,-0.0299778022460937,0.210913788574218,0.155517297363281,0.964588552246093,0.0008999999639999,7.99999968e-05,0.0004749999809999,256,176,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.2639999934,0.964519975887,0.000199999995,-0.707119982322,-0.707079982323,-7.9999998e-05,0.142039996449,-0.620439984489,0.771279980718,-0.0010037419698877,0.0004385929868422,-0.91112762666617,0.412122782636316,2022-10-20 13:19:17.914469888
4,1666271957.92947,44854.388401956,1666271957.92947,44854.388401956,4945,1.35822722913205e+19,1,512,5,719501128,0.4,STORED,121,0,75,0,0,0,EN,EN,719501128.399998,YES,17254205,25,85,13,18,15.2000001899999,12.3949997520999,13.0399997391999,12.6199997476,12.300000615,11.5199997695999,12.4975004999,8.90100035604,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.21350000854,0.6225000249,0.02450000098,0.02450000098,5.0225002009,16.12700064508,16.83150067326,15.0350006014,2.1975000879,0.38450001538,1.09850004394,OFF,719501128.599998,3876.92496615374,-2349.43142252842,5033.32850833356,5.341757235,4.697594645,-1.913916735,-4307.34884463254,-1378.96131105193,5042.81494785923,0.1281497,-7.42837626,-1.91399331,YES,719501128,3873.71992631399,-2352.25006238749,5034.4775682761,5.34467319,4.69607615,-1.9092281,15.5685711172,16.4828568131999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.464999569,NOT_ACTIVE,NO,YES,-0.571556919068861,-0.463776815224463,-0.186109217777815,0.650843354983132,0.00102531,0.00070997,-0.000123935,YES,YES,YES,233,0,0.0025000001,27,7,36,AUTO,AUTO,AUTO,0.0005601484375,0.218991635742187,0.16803242578125,0.961149027832031,0.0008674999653,2.4999999e-06,0.0010949999562,572,188,TRACK,OK,38,38,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.230919994227,0.972959975676,0.000199999995,-0.707119982322,-0.707079982323,-3.9999999e-05,0.104279997393,-0.581759985456,0.806639979834,-0.0010027799699166,0.0004407879867763,-0.910223873693283,0.414115008576549,2022-10-20 13:19:17.929469952
5,1666271957.93648,44854.388402037,1666271957.93648,44854.388402037,4946,1.35822722913205e+19,1,512,6,719501188,0.4,STORED,121,0,75,0,0,0,EN,EN,719501188.399997,YES,17254505,25,85,13,18,15.2000001899999,12.5999997479999,13.2249997354999,12.8199997435999,12.320000616,11.599999768,12.65900050636,9.13950036558,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.6225000249,0.02450000098,0.02450000098,5.0225002009,16.08800064352,16.9700006788,15.17350060694,2.06600008264,0.35400001416,1.01050004042,OFF,719501188.599997,4189.52399052378,-2063.77527681123,4906.92939465351,5.074800155,4.82084543,-2.297063155,-4289.73204551338,-1821.139808943,4916.38937418051,0.45845855,-7.30542773,-2.29786767,YES,719501188,4186.47905067603,-2066.66845666657,4908.30749458461,5.077780625,4.819583065,-2.2930137,15.7514282563999,16.6657139524,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.284999581,NOT_ACTIVE,NO,YES,-0.550152129496957,-0.45178296646434,-0.188709807725803,0.676471251470574,0.000673115,0.00085525,-1.3425e-05,YES,YES,YES,233,0,0.0025000001,23,9,37,AUTO,AUTO,AUTO,0.0323629155273437,0.227158176757812,0.180798618164062,0.956380501464843,0.0010274999588999,0.000124999995,0.0006149999754,260,192,TRACK,OK,46,46,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.199639995009,0.979879975503,0.000199999995,-0.707119982322,-0.707079982323,-7.9999998e-05,0.06319999842,-0.539839986504,0.839399979015,-0.0010018129699456,0.0004429809867105,-0.909315763720526,0.416105253516841,2022-10-20 13:19:17.936480000
6,1666271957.99522,44854.3884027199,1666271957.99522,44854.3884027199,4947,1.35822722913205e+19,1,512,7,719501248,0.4,STORED,121,0,75,0,0,0,EN,EN,719501248.399997,YES,17254805,25,85,13,18,15.2000001899999,12.7999997439999,13.4249997315,13.0199997396,12.320000616,11.6799997664,12.7400005096,9.37650037506,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.21350000854,0.62850002514,0.02450000098,0.02450000098,5.0225002009,16.06850064274,17.12800068512,15.33150061326,1.95300007812,0.4700000188,0.98150003926,OFF,719501248.599997,4485.45005572748,-1771.3218114339,4757.88332210582,4.78578756,4.924348585,-2.66922583,-4252.37130738142,-2254.93688725315,4767.27330163632,0.786455775,-7.1489614,-2.67075414,YES,719501248,4482.5777758711,-1774.2777912861,4759.48432202577,4.788729015,4.92341138,-2.66557398,15.9342853956,16.8485710916,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.2369995842,NOT_ACTIVE,NO,YES,-0.527060110458797,-0.438733086225338,-0.191140248177194,0.702272229454555,0.00093968,0.000909165,-1.1435e-05,YES,YES,YES,233,0,0.0025000001,18,10,35,AUTO,AUTO,AUTO,0.0654664008789062,0.235307811523437,0.193992635253906,0.950111173339843,0.0010849999565999,0.0001549999938,9.9999996e-05,244,200,TRACK,OK,41,41,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.170639995734,0.985319975367,7.9999998e-05,-0.707079982323,-0.707119982322,0.0,0.01879999953,-0.494519987637,0.868959978276,-0.0010008419699747,0.0004451709866448,-0.9084033017479,0.418093507457194,2022-10-20 13:19:17.995219968
7,1666271957.99822,44854.3884027546,1666271957.99822,44854.3884027546,4948,1.35822722913205e+19,1,512,8,719501308,0.4,STORED,121,0,75,0,0,0,EN,EN,719501308.399998,YES,17255105,25,85,12,18,16.0000002,12.9799997403999,13.5849997283,13.2249997354999,12.300000615,11.7849997642999,13.0625005225,9.56950038278,4.98800019952,3.32050013282,3.90150015606,3.9600001584,0.22600000904,0.62850002514,0.02450000098,0.02450000098,5.0225002009,16.0100006404,17.26600069064,15.56850062274,2.18800008752,0.22600000904,0.98150003926,OFF,719501308.599998,4763.39588183019,-1473.26098633694,4586.86985065649,4.47558514,5.007820305,-3.02914673,-4195.43609022818,-2678.35130608242,4596.14661019265,1.110817215,-6.9594826,-3.03139177,YES,719501308,4760.7096619645,-1476.2657461867,4588.68695056564,4.478804735,5.00712366,-3.025621395,16.057142536,16.9714282319999,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.0329995978,NOT_ACTIVE,NO,YES,-0.502392633952147,-0.424470093010597,-0.193411587631768,0.728023831439523,0.000984095,0.00100148,-0.00017731,YES,YES,YES,233,0,0.0025000001,16,12,35,AUTO,AUTO,AUTO,0.0997413564453125,0.243496680664062,0.207331370605468,0.942217984863281,0.0011249999549999,0.0001824999926999,0.0011424999542999,232,212,TRACK,OK,33,33,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.144079996398,0.989559975261,0.000239999994,-0.707119982322,-0.707079982323,-7.9999998e-05,-0.028919999277,-0.446119988847,0.894479977638,-0.000999865970004,0.0004473589865792,-0.907486493775404,0.420079758397606,2022-10-20 13:19:17.998220032
8,1666271957.99922,44854.3884027662,1666271957.99922,44854.3884027662,4949,1.35822722913205e+19,1,512,9,719501368,0.4,STORED,121,0,75,0,0,0,EN,EN,719501368.399998,YES,17255405,25,85,12,18,16.0000002,13.1849997362999,13.7649997246999,13.4249997315,12.300000615,11.8849997623,13.1425005257,9.93150039726,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.02400020096,15.9900006396,17.46350069854,15.74650062986,2.16900008676,0.28100001124,0.91300003652,OFF,719501368.599998,5022.12994889349,-1170.7898414605,4394.67126026642,4.145473865,5.07115917,-3.37493062,-4119.18269404085,-3089.43734552812,4403.79203981038,1.43010498,-6.73795523,-3.377882145,YES,719501368,5019.64246901786,-1173.83214130839,4396.69474016525,4.148894615,5.070613755,-3.371589055,16.299999674,17.2171425128,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.0959995936,NOT_ACTIVE,NO,YES,-0.475898596982027,-0.409008377319832,-0.195464181590716,0.753675252426494,0.00114384,0.000866955,5.502e-05,YES,YES,YES,233,0,0.0025000001,12,13,32,AUTO,AUTO,AUTO,0.135242719726562,0.251575670410156,0.220895187011718,0.932536543457031,0.0011374999545,0.0002049999918,0.0021724999130999,332,208,TRACK,OK,31,31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.12039999699,0.992719975182,0.000199999995,-0.707119982322,-0.707119982322,-7.9999998e-05,-0.079799998005,-0.394479990138,0.915439977114,-0.0009988849700334,0.0004495459865136,-0.906565341803038,0.422064001338079,2022-10-20 13:19:17.999219968
9,1666271958.00122,44854.3884027894,1666271958.00122,44854.3884027894,4950,1.35822722913205e+19,1,512,10,719501428,0.4,STORED,121,0,75,0,0,0,EN,EN,719501428.399998,YES,17255705,25,85,12,18,16.0000002,13.3849997322999,13.9449997210999,13.6049997279,12.300000615,11.9899997602,13.38350053534,9.9950003998,4.98550019942,3.32050013282,3.90150015606,3.9650001586,0.19550000782,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.0100006404,17.60200070408,15.92400063696,1.99050007962,0.3050000122,0.98150003926,OFF,719501428.599998,5260.49481697524,-865.125596743718,4182.18851089056,3.79689107,5.11423173,-3.705292345,-4023.96203880188,-3486.29658568516,4191.11135044442,1.742774785,-6.485468945,-3.708936685,YES,719501428,5258.21591708919,-868.193976590298,4184.41123077942,3.800426875,5.113907345,-3.70211605,16.4828568131999,17.4599996508,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.3089995794,NOT_ACTIVE,NO,YES,-0.44767446304651,-0.392315177153696,-0.197255700554885,0.778952196920955,0.0010768,0.000891975,-0.00015514,YES,YES,YES,233,0,0.0025000001,6,12,31,AUTO,AUTO,AUTO,0.171745987792968,0.259531196777343,0.234533576660156,0.920945641601562,0.0011849999526,2.99999987999999e-05,0.0012924999482999,332,224,TRACK,OK,29,30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.099839997504,0.994999975125,0.000199999995,-0.707079982323,-0.707119982322,-3.9999999e-05,-0.133559996661,-0.340039991499,0.930879976728,-0.000997898970063,0.000451729986448,-0.905639851830803,0.424046223278612,2022-10-20 13:19:18.001220096
