,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT41,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT42,UUT_PAYLOAD_PAYLOAD_SEC_SINCE_LAST_TLM1,UUT_PAYLOAD_PYLD_HEART_BEAT_COUNT,UUT_PAYLOAD_PYLD_GOLDEN_BYTES_TX,UUT_PAYLOAD_PYLD_CFDP_TX_FLAG,timestamp_
0,1679947560.41842,45012.6708381713,1679947560.41842,45012.6708381713,2450,1.35822722913205e+19,1,512,5,733262794,0.0,REALTIME,231,0,40,0,0,0,EN,EN,733262793.999994,YES,4373025.0,0,85,21,21,20.00000025,16.7349996653,17.8799996423999,17.3849996523,11.480000574,16.399999672,16.85150067406,15.96350063854,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.21950000878,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.8300006732,21.51700086068,20.07450080298,1.20200004808,-0.70200002808,0.71050002842,OFF,733262794.199994,4562.92495185374,-1267.96139660192,4555.94537220272,4.344013255,5.398912345,-2.850811335,-1660.52221697388,4431.47901842603,4559.52939202351,-7.25173775,0.19641159,-2.83459345,YES,733262792,4553.35527233222,-1279.83625600818,4562.20123188992,4.356235275,5.396406095,-2.83677614,21.2457138608,22.1599995568,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.554659326906813,0.102183305956333,0.807732746345344,0.171695582566088,0.00036073,0.001096765,-0.002727315,YES,YES,YES,167,0.0,0.0025000001,52,36,34,AUTO,AUTO,AUTO,-0.0182878657226562,-0.379644742675781,-0.681843697265625,0.624999676757812,0.0011824999526999,-0.0027674998892999,-0.0003474999860999,220,148,TRACK,OK,29,29,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.943159976421,0.332359991691,-3.9999999e-05,-0.243399993915,-0.243399993915,0.938879976528,0.687919982802,-0.673679983158,0.270119993247,0.000990629970281,0.0005209459843716,0.891747361247578,0.452532132424035,-641.9960320998,856.8020428401,-902.1900451095,-0.0137509866706101,0.18391944671941,-0.377006217885894,0.993439975164,0.105039997374,0.045519998862,0.137919996552,0.881799977955,0.450999988725,0,0,0,0,0,0,0,,,,,2023-03-27 20:06:00.418419968
1,1679947561.50956,45012.6708507986,1679947561.50956,45012.6708507986,2451,1.35822722913205e+19,1,512,6,733262795,0.0,REALTIME,231,0,40,0,0,0,EN,EN,733262794.999994,YES,,0,85,21,21,20.00000025,16.7349996653,17.8799996423999,17.3849996523,11.480000574,16.399999672,16.87100067484,15.92400063696,4.98800019952,3.32050013282,3.90600015624,3.9650001586,0.2075000083,0.64700002588,0.02450000098,0.02450000098,5.0225002009,16.32200065288,21.5375008615,20.07450080298,1.33350005334,-0.58600002344,0.7350000294,OFF,733262795.199994,4567.26617163668,-1262.5619168719,4553.09135234542,4.33842653,5.40004585,-2.85721447,-1667.77279661135,4431.67231841637,4556.6915921654,-7.24940529,0.190200275,-2.84100162,YES,733262793,4557.70883211454,-1274.43929627803,4559.36133203192,4.350681235,5.397534965,-2.84316721,21.2457138608,22.1599995568,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.554106215917875,0.103244323935113,0.80776296184474,0.172701675545966,0.000373465,0.001106015,-0.00301383,YES,YES,YES,167,0.0,0.0025000001,50,34,34,AUTO,AUTO,AUTO,-0.0190483969726562,-0.380903142578124,-0.681336790039062,0.624764062011718,0.0011524999539,-0.0028024998879,0.0009124999634999,220,148,TRACK,OK,27,27,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.944119976397,0.329639991759,0.0,-0.243719993907,-0.243719993907,0.938719976532,0.689559982761,-0.671559983211,0.271159993221,0.0009906489702805,0.0005209099843727,0.891763860247083,0.452499618425011,-639.4540319727,854.2760427138,-894.2680447134,-0.0177616911162047,0.184492404497352,-0.38961128900062,0.993439975164,0.105039997374,0.045519998862,0.137919996552,0.881799977955,0.450999988725,0,0,0,0,0,0,0,2813.0,874474.0,512.0,0.0,2023-03-27 20:06:01.509560064
2,1679947562.48159,45012.6708620486,1679947562.48159,45012.6708620486,2452,1.35822722913205e+19,1,512,7,733262796,0.0,REALTIME,231,0,40,0,0,0,EN,EN,733262795.999994,YES,4373030.0,0,85,21,21,20.00000025,16.7349996653,17.8799996423999,17.3849996523,11.480000574,16.399999672,16.83150067326,15.94350063774,4.98800019952,3.32050013282,3.90150015606,3.96950015878,0.21350000854,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.04900064196,21.5375008615,20.09450080378,1.35200005408,-0.58600002344,0.7300000292,OFF,733262796.199994,4571.60181141989,-1257.16129714193,4550.23095248844,4.332833875,5.401172645,-2.86361362,-1675.02103624894,4431.85941840701,4553.84739230761,-7.24706265,0.183988665,-2.84740583,YES,733262794,4562.05685189714,-1269.04123654793,4556.51511217423,4.345098755,5.398697395,-2.84956436,21.2457138608,22.1599995568,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.553547509929049,0.10429798191404,0.807798992344019,0.173688897026221,0.00043066,0.0010295,-0.00276359,YES,YES,YES,167,0.0,0.0025000001,51,36,35,AUTO,AUTO,AUTO,-0.0197788984374999,-0.382165918457031,-0.680877423828125,0.624470927734375,0.0011099999556,-0.0027124998915,0.0007599999695999,220,148,TRACK,OK,31,31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.945039976374,0.326919991827,0.0,-0.244039993899,-0.244039993899,0.938559976536,0.691159982721,-0.669479983263,0.272199993195,0.0009906679702799,0.0005208739843737,0.891780358246588,0.452467103425986,-640.5880320294,856.2180428109,-901.1900450595,,,,0.993439975164,0.105039997374,0.045519998862,0.137959996551,0.881799977955,0.450999988725,0,0,0,0,0,0,0,2814.0,874475.0,512.0,0.0,2023-03-27 20:06:02.481590016
3,1679947563.4629,45012.6708734028,1679947563.4629,45012.6708734028,2453,1.35822722913205e+19,1,512,8,733262797,0.0,REALTIME,231,0,40,0,0,0,EN,EN,733262796.999994,YES,4373035.0,0,85,21,21,20.00000025,16.7349996653,17.8799996423999,17.3849996523,11.480000574,16.399999672,16.83150067326,15.96350063854,4.98800019952,3.32300013292,3.90150015606,3.96950015878,0.21350000854,0.65900002636,0.02450000098,0.02450000098,5.0225002009,16.8300006732,21.5375008615,20.09450080378,1.25850005034,-0.65300002612,0.68850002754,OFF,733262797.199994,4575.93185120339,-1251.75957741201,4547.36413263178,4.327235305,5.40229272,-2.870008785,-1682.26691588665,4432.04029839797,4550.99677245014,-7.244709845,0.177776765,-2.853806075,YES,733262795,4566.39925168002,-1263.64199681789,4553.66243231686,4.339526805,5.399820935,-2.85597306,21.2457138608,22.1599995568,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.552980283940394,0.105348641393027,0.807834238343314,0.174694800006103,0.00036768,0.001074385,-0.002881085,YES,YES,YES,167,,0.0025000001,50,35,34,AUTO,AUTO,AUTO,-0.0204956191406249,-0.383433485351562,-0.680416416992187,0.624173206542968,0.0011574999537,-0.0027924998883,0.0002899999883999,220,148,TRACK,OK,27,28,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.94599997635,0.324199991895,0.0,-0.244359993891,-0.24439999389,0.938359976541,0.69279998268,-0.667359983316,0.273239993169,0.0009906869702793,0.0005208369843748,0.891796855246093,0.452434588426961,-642.0500321025,847.7060423853,-896.5580448279,-0.0120321133367838,0.185065362275294,-0.377006217885894,0.993439975164,0.105039997374,0.045519998862,0.137959996551,0.881799977955,0.450999988725,0,0,0,0,0,0,0,2815.0,874476.0,512.0,0.0,2023-03-27 20:06:03.462899968
4,1679947567.35153,45012.6709184144,1679947567.35153,45012.6709184144,2457,1.35822722913205e+19,1,512,12,733262801,0.0,REALTIME,231,0,40,0,0,0,EN,EN,733262800.999994,YES,4373055.0,0,85,21,21,20.00000025,16.7349996653,17.8599996428,17.3649996527,11.480000574,16.3799996724,16.83150067326,15.96350063854,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.21950000878,0.6350000254,0.02450000098,0.02450000098,5.0225002009,15.85350063414,21.5375008615,20.07450080298,1.35200005408,-0.62850002514,0.75450003018,OFF,733262801.199994,4593.19591034019,-1230.14153849291,4535.83299320833,4.30478194,5.40670584,-2.895549335,-1711.22677443865,4432.7016983649,4539.53041302346,-7.23519697,0.152926415,-2.879367175,YES,733262799,4583.71279081434,-1242.0337778983,4542.18743289061,4.31710708,5.40432564,-2.881597995,21.2457138608,22.1599995568,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.550678895986421,0.109553248808934,0.807977927340441,0.178668598926627,0.0003404,0.001075055,-0.00291916,YES,YES,YES,167,0.0,0.0025000001,50,36,33,AUTO,AUTO,AUTO,-0.0226606430664062,-0.387237524414062,-0.678969145996093,0.6233253515625,0.0011624999534999,-0.0027924998883,0.0008574999657,220,152,TRACK,OK,28,29,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.949639976259,0.313279992168,0.0,-0.245799993855,-0.245759993856,0.937639976559,0.69919998252,-0.658879983528,0.277479993063,0.0009907629702771,0.0005206929843792,0.891862829244114,0.452304522430863,,,,-0.0126050711147259,0.182773531163526,-0.384454668999141,0.993439975164,0.105039997374,0.045519998862,0.138039996549,0.881759977956,0.451039988724,0,0,0,0,0,0,0,2819.0,874480.0,512.0,0.0,2023-03-27 20:06:07.351529984
5,1679947577.54709,45012.6710364236,1679947577.54709,45012.6710364236,2467,1.35822722913205e+19,1,512,22,733262811,0.0,REALTIME,232,0,40,0,0,0,EN,EN,733262810.999995,YES,4373110.0,0,85,21,21,20.00000025,16.7149996657,17.8199996436,17.3449996531,11.480000574,16.3799996724,16.83150067326,15.92400063696,4.98800019952,3.32300013292,3.90600015624,3.9650001586,0.21950000878,0.65900002636,0.02450000098,0.02450000098,5.0225002009,16.63450066538,21.51700086068,20.05400080216,1.27700005108,-0.53100002124,0.76150003046,OFF,733262811.199995,4635.96240820186,-1176.02122119893,4506.55859467205,4.248215015,5.417273895,-2.95914854,-1783.45759082711,4433.92107830393,4510.41757447911,-7.210695965,0.0907629,-2.943019355,YES,733262809,4626.60262866985,-1187.93654060317,4513.05267434735,4.26070847,5.41500547,-2.94520741,21.2457138608,22.1599995568,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.544813014603739,0.119686821606263,0.808301141333976,0.188422580231548,0.000290245,0.001093475,-0.002757575,YES,YES,YES,167,0.0,0.0025000001,48,36,33,AUTO,AUTO,AUTO,-0.0302518266601562,-0.400895214355468,-0.673843001464843,0.619922143066406,0.0012024999519,-0.0026374998945,0.0007474999701,228,148,TRACK,OK,33,33,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.958079976048,0.286479992838,0.0,-0.249439993764,-0.249439993764,0.935719976607,0.714159982146,-0.638039984049,0.287879992803,0.0009909529702714,0.00052033198439,0.892027683239168,0.45197931344062,-662.180033109,812.2440406122,-899.6120449806,-0.025783100007394,0.186784235609121,-0.378725091219721,0.993439975164,0.105039997374,0.045519998862,0.138159996546,0.881719977957,0.451079988723,0,0,0,0,0,0,0,,,,,2023-03-27 20:06:17.547090176
6,1679947578.30912,45012.6710452431,1679947578.30912,45012.6710452431,2468,1.35822722913205e+19,1,512,23,733262812,0.0,REALTIME,232,0,40,0,0,0,EN,EN,733262811.999995,YES,,0,85,21,21,20.00000025,16.7149996657,17.8199996436,17.3449996531,11.460000573,16.399999672,16.79200067168,15.94350063774,4.98550019942,3.32300013292,3.90600015624,3.96950015878,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.0225002009,17.22050068882,21.51700086068,20.05400080216,1.27700005108,-0.66550002662,0.70800002832,OFF,733262812.199995,4640.2077679896,-1170.60344146982,4503.59627482017,4.242528445,5.41829314,-2.96548275,-1790.66703046664,4434.00873829955,4507.47137462642,-7.20819099,0.084547665,-2.949358985,YES,733262810,4630.86060845695,-1182.52108087394,4510.10445449476,4.255005905,5.416045665,-2.951550725,21.2457138608,22.1599995568,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.544233428115331,0.120674693086506,0.808325237333494,0.189361730712765,0.00044955,0.0010343,-0.002748735,YES,YES,YES,167,0.0,0.0025000001,49,37,33,AUTO,AUTO,AUTO,-0.0309200185546874,-0.402110134277343,-0.673382949707031,0.619602126464843,0.0011324999547,-0.0026724998931,0.0009049999638,228,148,TRACK,OK,32,32,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.958879976028,0.283879992903,3.9999999e-05,-0.249799993755,-0.249799993755,0.935519976612,0.71559998211,-0.635959984101,0.288919992777,0.0009909719702708,0.0005202959843911,0.892044162238674,0.451946788441595,-662.1900331095,814.960040748,-903.4420451721,-0.0154698600044364,0.183346488941468,-0.372422555662358,0.993439975164,0.105039997374,0.045519998862,0.138199996545,0.881719977957,0.451079988723,0,0,0,0,0,0,0,2830.0,874491.0,512.0,0.0,2023-03-27 20:06:18.309120000
7,1679947579.39958,45012.6710578588,1679947579.39958,45012.6710578588,2469,1.35822722913205e+19,1,512,24,733262813,0.0,REALTIME,232,0,40,0,0,0,EN,EN,733262812.999995,YES,4373115.0,0,85,21,21,20.00000025,16.6949996661,17.8199996436,17.3449996531,11.480000574,16.3799996724,16.85150067406,15.92400063696,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.2075000083,0.64100002564,0.02450000098,0.02450000098,5.0225002009,17.1225006849,21.51700086068,20.07450080298,1.38050005522,-0.68350002734,0.7375000295,OFF,733262813.199995,4644.44746777761,-1165.18464174076,4500.6276349686,4.236836065,5.41930566,-2.971812825,-1797.87395010629,4434.09017829548,4504.51885477404,-7.205675895,0.078332285,-2.955694505,YES,733262811,4635.11276824434,-1177.10446114477,4507.14957464251,4.249359095,5.41706107,-2.95785138,21.2457138608,22.1599995568,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.543642755627144,0.121669657566606,0.808353020832939,0.190300820693983,0.00043047,0.001166045,-0.00268313,YES,YES,YES,167,0.0,0.0025000001,49,37,33,AUTO,AUTO,AUTO,-0.0315658305664062,-0.403323319335937,-0.672934070800781,0.61926862890625,0.0011899999524,-0.002599999896,0.0008449999661999,228,148,TRACK,OK,30,30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.959639976009,0.281239992969,0.0,-0.250159993746,-0.250159993746,0.935319976617,0.716999982075,-0.633919984152,0.289959992751,0.0009909909702702,0.0005202589843922,0.892060640238179,0.451914264442571,-663.860033193,813.0500406525,-904.3480452174,,,,0.993439975164,0.105039997374,0.045519998862,0.138199996545,0.881719977957,0.451119988722,0,0,0,0,0,0,0,2831.0,874492.0,512.0,0.0,2023-03-27 20:06:19.399579904
8,1679947580.37162,45012.6710691088,1679947580.37162,45012.6710691088,2470,1.35822722913205e+19,1,512,25,733262814,0.0,REALTIME,232,0,40,0,0,0,EN,EN,733262813.999995,YES,4373120.0,0,85,21,21,20.00000025,16.6949996661,17.8199996436,17.3449996531,11.480000574,16.3799996724,16.7725006709,15.82550063302,4.98550019942,3.32300013292,3.90150015606,3.9650001586,0.21350000854,0.62850002514,0.02450000098,0.02450000098,5.0225002009,16.6150006646,21.5375008615,20.05400080216,1.35200005408,-0.54300002172,0.8350000334,OFF,733262814.199995,4648.68144756591,-1159.76484201175,4497.65265511735,4.23113788,5.42031145,-2.978138755,-1805.07836974607,4434.16539829171,4501.55999492198,-7.20315069,0.072116755,-2.9620259,YES,733262812,4639.35932803202,-1171.68688141565,4504.18851479056,4.2436585,5.41807679,-2.96421273,21.2457138608,22.1599995568,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.543025051139498,0.122649875047002,0.808392267832154,0.191266053674678,0.00034674,0.00120225,-0.0028212,YES,YES,YES,167,,0.0025000001,48,37,31,AUTO,AUTO,AUTO,-0.03222465234375,-0.404549370605468,-0.672454310546875,0.618956039550781,0.0011349999546,-0.0026674998932999,0.00049999998,228,148,TRACK,OK,31,31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.96039997599,0.278599993035,0.0,-0.250599993735,-0.250559993736,0.935119976622,0.71839998204,-0.631839984204,0.290999992725,0.0009910099702697,0.0005202229843933,0.892077116237685,0.451881738443547,-667.9300333965,802.2380401119,-902.9220451461,-0.0148969022264943,0.188503108942947,-0.369557766772647,0.993439975164,0.105039997374,0.045519998862,0.138239996544,0.881719977957,0.451119988722,0,0,0,0,0,0,0,2832.0,874493.0,512.0,0.0,2023-03-27 20:06:20.371619840
