,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,timestamp_
0,1669739467.32594,44894.4799458912,1669739467.32594,44894.4799458912,47011,1.35822722913205e+19,1,512,1,722968396,0.8,STORED,243,2,114,0,0,0,EN,EN,722968396.799995,YES,12661502,24,85,14,19,19.20000024,16.8899996621999,16.7349996653,16.4549996708999,12.300000615,13.7649997246999,16.47650065906,13.1425005257,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.0225002009,15.63900062556,20.3975008159,18.89200075568,1.86850007474,0.1525000061,0.8300000332,OFF,722968396.999995,2917.56865412156,-5758.25533208721,2014.94109925294,3.241330965,3.603403125,5.56825746,-1957.9218821039,-6149.65069251745,2019.41503902924,5.29858556,0.14954615,5.556596435,YES,722968396,2914.3258342837,-5761.85461190725,2009.37161953141,3.24455834,3.596583735,5.57088278,19.7799996044,20.757142442,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.7559995496,NOT_ACTIVE,NO,YES,-0.239923252201534,-0.586374405772511,0.0131440152371196,0.77358198302836,0.000691835,0.00062428,-2.2725e-05,YES,NO,YES,396,0,0.00200000008,1,10,15,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,7,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.095679997608,0.995399975115,0.000159999996,-0.707079982323,-0.707119982322,-0.000119999997,-0.339759991506,-0.244039993899,-0.908319977292,-0.0004293879871183,0.0010142279695731,-0.379198107624056,0.925314823240554,-982.6640491332,-433.6900216845,162.3580081179,0.0240642266735677,0.149541980042885,-0.193659728944426,2022-11-29 16:31:07.325939968
1,1669739467.32994,44894.4799459375,1669739467.32994,44894.4799459375,47012,1.35822722913205e+19,1,512,2,722968456,0.8,STORED,243,2,114,0,0,0,EN,EN,722968456.799996,YES,12661802,24,85,14,19,19.20000024,17.0099996598,16.8899996621999,16.5749996685,12.300000615,13.9449997210999,16.575000663,13.20300052812,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.61650002466,0.02450000098,0.02450000098,5.0225002009,15.71700062868,20.57950082318,19.09150076366,1.80300007212,0.24400000976,0.78850003154,OFF,722968456.999996,3106.13644469317,-5529.72908351353,2344.0878227956,3.04239597,4.011286265,5.399019425,-1635.69993821499,-6126.40275367984,2347.85226260738,5.437817935,0.62496501,5.38703921,YES,722968456,3103.09290484534,-5533.73696331313,2338.68752306561,3.045897425,4.00453371,5.402088225,19.9628567436,20.8799995824,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,7.1039995264,NOT_ACTIVE,NO,YES,-0.226935073961298,-0.572827344543452,0.0190405786191884,0.787405055751898,0.00065127,0.000554315,7.94e-06,YES,NO,YES,396,0,0.00200000008,4,5,16,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,7,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.035479999113,0.999359975016,0.000119999997,-0.707119982322,-0.707119982322,-0.000159999996,-0.309919992252,-0.27479999313,-0.910199977245,-0.0004271679871849,0.001015164969545,-0.377172951684811,0.926142155215734,-963.0720481536,-426.5500213275,112.5120056256,0.0217723955617993,0.14553127559729,-0.191367897832657,2022-11-29 16:31:07.329939968
2,1669739467.33094,44894.4799459491,1669739467.33094,44894.4799459491,47013,1.35822722913205e+19,1,512,3,722968516,0.8,STORED,243,2,114,0,0,0,EN,EN,722968516.799996,YES,12662102,24,85,13,19,19.20000024,17.1299996574,17.0499996589999,16.6949996661,12.300000615,14.1399997171999,16.7725006709,13.32350053294,4.98800019952,3.32300013292,3.90600015624,3.9650001586,0.2075000083,0.58600002344,0.02450000098,0.02450000098,5.0225002009,15.77550063102,20.76200083048,19.25150077006,1.64350006574,0.29300001172,0.75200003008,OFF,722968516.999996,3282.45139587742,-5277.23803613808,2662.32234688387,2.833007335,4.40214737,5.204622815,-1305.88517470573,-6074.71891626403,2665.359786732,5.55170618,1.097212075,5.192379255,YES,722968516,3279.61719601913,-5281.6375759181,2657.11694714414,2.836556875,4.395813195,5.20806875,20.1457138828,21.1228567203999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,7.5869994942,NOT_ACTIVE,NO,YES,-0.254353607912927,-0.548123206537535,0.0690649686187006,0.793785350124292,0.00533022,0.000399725,-0.002395225,YES,YES,YES,397,0,0.00200000008,3,6,15,AUTO,AUTO,AUTO,0.0799383681640625,0.266666150390624,0.558253144042968,0.781570501464843,0.0008424999662999,-0.0004549999817999,0.0034724998611,984,700,TRACK,OK,10,10,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.095079997623,0.995359975116,0.01359999966,-0.787359980316,-0.616439984589,-0.006639999834,-0.320559991986,-0.252839993679,-0.912839977179,-0.0004249459872516,0.001016097969517,-0.375145989745619,0.926965055191047,-896.6900448345,-379.660018983,47.5540023777,0.0922462022486763,0.196524517834136,-0.344920582321137,2022-11-29 16:31:07.330939904
3,1669739467.41294,44894.4799468982,1669739467.41294,44894.4799468982,47014,1.35822722913205e+19,1,512,4,722968576,0.8,STORED,243,2,114,0,0,0,EN,EN,722968576.799996,YES,12662402,24,85,13,19,20.00000025,17.2849996542999,17.2649996547,16.8099996638,12.300000615,14.3199997136,16.85150067406,13.44350053774,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.22600000904,0.58600002344,0.02450000098,0.02450000098,5.0225002009,15.77550063102,20.88400083536,19.41150077646,1.78400007136,0.07950000318,0.78350003134,OFF,722968576.999996,3445.90046770496,-5001.83642990816,2968.1617515919,2.61368458,4.7747188,4.985919,-970.008771499559,-5994.83476025824,2970.45807147708,5.639824195,1.564622535,4.97346892,YES,722968576,3443.28598783569,-5006.61030966947,2963.17907184103,2.617473975,4.768644595,4.989886555,20.328571022,21.3057138595999,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.369999642,NOT_ACTIVE,NO,YES,-0.205044322399113,-0.549720653005586,0.0287232314255353,0.809282994814339,0.00031031,0.000427195,-0.00138326,YES,YES,YES,397,0,0.00200000008,8,6,1,AUTO,AUTO,AUTO,0.132699727050781,0.229418633789062,0.57014225390625,0.7776218125,0.0004599999815999,-0.0008724999650999,0.0002899999883999,264,208,TRACK,OK,36,36,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.088119997797,0.996119975097,3.9999999e-05,-0.706959982326,-0.707239982319,-3.9999999e-05,-0.260839993479,-0.326119991847,-0.908639977284,-0.0004227229873183,0.0010170249694892,-0.373117232806482,0.927783518166493,-878.9160439458,-500.0720250036,14.9900007495,0.0011459155558841,0.144958317819348,-0.280176353413681,2022-11-29 16:31:07.412940032
4,1669739467.41595,44894.4799469329,1669739467.41595,44894.4799469329,47015,1.35822722913205e+19,1,512,5,722968636,0.8,STORED,243,2,114,0,0,0,EN,EN,722968636.799996,YES,12662702,24,85,13,19,20.00000025,17.3449996531,17.4049996519,17.0299996593999,12.300000615,14.4999997099999,16.87100067484,13.50350054014,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.20150000806,0.68350002734,0.02450000098,0.02450000098,5.0225002009,15.81450063258,21.04700084188,19.61200078448,1.77450007098,0.18300000732,0.77400003096,OFF,722968636.999996,3595.92356020381,-4704.67994476599,3260.1836969908,2.38560389,5.127099145,4.74414224,-629.628008518598,-5887.11938564401,3261.72827691357,5.70182015,2.024609695,4.731543315,YES,722968636,3593.53320032333,-4709.80128450992,3255.43599722819,2.38949395,5.12135819,4.74842338,20.5114281611999,21.4885709988,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.5559996296,NOT_ACTIVE,NO,YES,-0.19563596558728,-0.539674804706503,0.0326818943463621,0.818174509636509,0.00056866,0.00031428,0.002742595,YES,NO,YES,397,0,0.00200000008,20,8,4,AUTO,AUTO,AUTO,0.144934763183593,0.237009490234374,0.574507513183593,0.769910081542968,0.0002974999881,0.0015324999387,-0.0017124999314999,304,196,TRACK,PENDING,26,26,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.150759996231,0.988559975286,0.000119999997,-0.706759982331,-0.707479982313,-7.9999998e-05,-0.240119993997,-0.347879991303,-0.906279977343,-0.000420496987385,0.0010179469694615,-0.371086690867398,0.928597542142072,-871.9820435991,-475.100023755,-12.7280006364,0.0120321133367838,0.139228740039927,-0.0458366222353671,2022-11-29 16:31:07.415950080
5,1669739467.53095,44894.4799482639,1669739467.53095,44894.4799482639,47016,1.35822722913205e+19,1,512,6,722968696,0.8,STORED,243,2,114,0,0,0,EN,EN,722968696.799996,YES,12663002,24,85,13,19,20.00000025,17.4449996510999,17.5449996491,17.0899996582,12.280000614,14.6599997067999,17.08850068354,13.60350054414,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.21350000854,0.64700002588,0.02450000098,0.02450000098,5.0225002009,15.87300063492,21.2100008484,19.7725007909,1.72800006912,0.08550000342,0.71300002852,OFF,722968696.999996,3732.00545339971,-4387.01622064917,3537.02244314886,2.149380795,5.45780954,4.48018845,-286.323445683827,-5752.0636923968,3537.80808310958,5.737273045,2.475269975,4.46749932,YES,722968696,3729.85521350722,-4392.47272037635,3532.54054337296,2.153199505,5.452600635,4.484741975,20.6342853016,21.6114281391999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.7959996136,NOT_ACTIVE,NO,YES,-0.187189002756219,-0.530300258393994,0.0366294512674109,0.826075151978496,0.00024333,0.00041173,-3.701e-05,YES,YES,YES,397,0,0.00200000008,27,8,4,AUTO,AUTO,AUTO,0.155522733886718,0.244455613281249,0.57836917578125,0.762589816894531,0.0003849999845999,1.99999992e-05,-0.0003199999872,240,184,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.212519994687,0.977159975571,7.9999998e-05,-0.707079982323,-0.707119982322,-7.9999998e-05,-0.221639994459,-0.36759999081,-0.90319997742,-0.0004182689874519,0.001018864969434,-0.369054372928368,0.929407121117785,-863.0580431529,-445.5280222764,-72.6240036312,-0.0045836622235367,0.143239444485522,-0.20569184228121,2022-11-29 16:31:07.530950144
6,1669739467.53295,44894.479948287,1669739467.53295,44894.479948287,47017,1.35822722913205e+19,1,512,7,722968756,0.8,STORED,243,2,114,0,0,0,EN,EN,722968756.799996,YES,12663302,24,85,13,19,20.00000025,17.5249996495,17.6799996464,17.2249996555,12.300000615,14.8349997033,17.26600069064,13.72350054894,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.21350000854,0.65900002636,0.02450000098,0.02450000098,5.0225002009,15.91200063648,21.31200085248,19.89300079572,1.70900006836,0.08550000342,0.69600002784,OFF,722968756.999996,3853.699687315,-4050.20107748993,3797.39681013015,1.906002805,5.76535481,4.195517745,58.3102370844879,-5590.30902048453,3797.41987012899,5.746063415,2.91442393,4.182797385,YES,722968756,3851.79006741048,-4055.95979720199,3793.19285034034,1.9100565,5.76054489,4.20029265,20.8799995824,21.7942852784,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.8709996086,NOT_ACTIVE,NO,YES,-0.17923045841539,-0.521590383568192,0.0400926171981476,0.833194128836117,0.000414885,0.000425155,-5.9465e-05,YES,YES,YES,397,0,0.00200000008,34,6,5,AUTO,AUTO,AUTO,0.165524849121093,0.250984809082031,0.581837079101562,0.755694226074218,0.0004724999811,1.24999995e-05,0.0003674999853,256,176,TRACK,OK,30,30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.274279993143,0.961639975959,0.0,-0.707119982322,-0.707119982322,-3.9999999e-05,-0.204599994885,-0.385959990351,-0.899559977511,-0.0004160389875188,0.0010197779694066,-0.367020288989391,0.930212252093631,-850.7480425374,-435.2380217619,-110.3580055179,0.0022918311117683,0.143239444485522,-0.203972968947383,2022-11-29 16:31:07.532950016
7,1669739467.54095,44894.4799483796,1669739467.54095,44894.4799483796,47018,1.35822722913205e+19,1,512,8,722968816,0.8,STORED,243,2,114,0,0,0,EN,EN,722968816.799996,YES,12663602,24,85,13,19,20.00000025,17.6199996476,17.7799996444,17.3649996527,12.320000616,14.9949997001,17.32550069302,13.86350055454,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.22600000904,0.65300002612,0.02450000098,0.02450000098,5.0225002009,15.9900006396,21.45550085822,20.03400080136,1.72800006912,0.08550000342,0.76400003056,OFF,722968816.999996,3960.59906197003,-3695.6516552174,4040.08145799591,1.656397675,6.04857861,3.89105036,402.677159866141,-5402.59316987032,4039.34181803289,5.72829754,3.34017719,3.878357555,YES,722968816,3958.94060205295,-3701.69869491505,4036.18897819054,1.66064306,6.044109285,3.89632196,20.8799995824,21.7942852784,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.8169996122,NOT_ACTIVE,NO,YES,-0.171831745563365,-0.513385836232283,0.0432671896346561,0.839664662206706,0.00040707,0.000246145,-4.4415e-05,YES,YES,YES,397,0,0.00200000008,41,4,4,AUTO,AUTO,AUTO,0.174793617675781,0.2570094140625,0.584953451171875,0.749148057617187,0.0003274999868999,5.24999979e-05,0.0008899999643999,220,168,TRACK,OK,30,30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.335279991618,0.942119976447,7.9999998e-05,-0.707079982323,-0.707119982322,-0.000119999997,-0.18879999528,-0.402959989926,-0.895519977612,-0.0004138079875857,0.0010206849693794,-0.364984447050466,0.931012932069611,-837.280041864,-416.1700208085,-145.2460072623,0.0,0.140947613373753,-0.202827053391499,2022-11-29 16:31:07.540950016
8,1669739467.54195,44894.4799483912,1669739467.54195,44894.4799483912,47019,1.35822722913205e+19,1,512,9,722968876,0.8,STORED,243,2,114,0,0,0,EN,EN,722968876.799996,YES,12663902,24,85,12,19,20.80000026,17.7199996455999,17.8799996423999,17.5249996495,12.300000615,15.1549996969,17.44400069776,13.96300055852,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.21350000854,0.64700002588,0.02450000098,0.02450000098,5.0225002009,15.95100063804,21.57850086314,20.1550008062,1.68100006724,0.07350000294,0.7350000294,OFF,722968876.999996,4052.35607738218,-3324.88535375572,4263.95724680212,1.40122955,6.30613923,3.568499135,745.171002741448,-5189.79314051033,4262.45834687707,5.6838025,3.75067595,3.5558931,YES,722968876,4050.95827745207,-3331.19441344027,4260.38926698052,1.40582091,6.301823905,3.574112245,21.0628567216,22.0399995591999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.0359995976,NOT_ACTIVE,NO,YES,-0.164841068203178,-0.505605060887898,0.0462615120747697,0.845606751087864,0.0003602,0.00028454,-0.00015488,YES,YES,YES,397,0,0.00200000008,45,0,3,AUTO,AUTO,AUTO,0.183471105468749,0.262654342285156,0.587725204589843,0.742920004882812,0.0003724999851,1.24999995e-05,-4.74999980999999e-05,216,160,TRACK,OK,29,29,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.395079990123,0.918639977034,0.000159999996,-0.707079982323,-0.707119982322,-0.000119999997,-0.174119995647,-0.418959989526,-0.891159977721,-0.0004115739876527,0.0010215879693523,-0.362946859111593,0.931809157045724,-827.0740413537,-399.9120199956,-171.6480085824,-0.0034377466676525,0.132926204482564,-0.209702546726804,2022-11-29 16:31:07.541949952
9,1669739467.54795,44894.4799484606,1669739467.54795,44894.4799484606,47020,1.35822722913205e+19,1,512,10,722968936,0.8,STORED,243,2,114,0,0,0,EN,EN,722968936.799996,YES,12664202,24,85,12,19,20.80000026,17.799999644,17.99999964,17.6399996472,12.300000615,15.3099996937999,17.5625007025,14.0625005625,4.98550019942,3.32300013292,3.90600015624,3.96950015878,0.21950000878,0.66550002662,0.02450000098,0.02450000098,5.0225002009,15.97050063882,21.70200086808,20.25600081024,1.6525000661,0.01200000048,0.64950002598,OFF,722968936.999996,4128.69273356535,-2939.48477302575,4467.97617660118,1.142288425,6.53630306,3.229554205,1084.20860578956,-4952.90597235468,4465.72497671374,5.61301051,4.143014715,3.21709329,YES,722968936,4127.54827362257,-2946.01925269903,4464.7437567628,1.146639395,6.53268881,3.23533321,21.3057138595999,22.2228566983999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,6.1709995886,NOT_ACTIVE,NO,YES,-0.158142025337159,-0.498110096537797,0.0491173250176534,0.851155026976899,0.00018727,0.0002359,3.8885e-05,YES,YES,YES,397,0,0.00200000008,50,4,0,AUTO,AUTO,AUTO,0.191702031738281,0.267981981933593,0.590302053710937,0.736871409179687,0.0002924999883,3.49999985999999e-05,0.0003824999847,204,156,TRACK,OK,31,31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.453479988663,0.891279977718,0.000119999997,-0.707119982322,-0.707119982322,-0.000119999997,-0.160199995995,-0.434199989145,-0.886439977839,-0.0004093379877198,0.0010224859693254,-0.360907534172773,0.932600921021971,-816.80004084,-381.8320190916,-193.7080096854,-0.0091673244470734,0.132926204482564,-0.201681137835615,2022-11-29 16:31:07.547950080
