,BUS CCSDS_TAI_SEC,PL UNIX TIME,PL UTC TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D
30,720260437,720260396,2022-10-28 08:19:58 UTC,1,1,30,7,5,147,14,33,15,15,15,85,15,15,15,0,2,77,9,248,2,255,255,97,0,32,7.459722995758057,7.980291843414307,8.478262901306152,7.294326782226562,8.573233604431152,5.670130729675293,0.0526039600372314,0.0382574275135993,0.040648516267538,0.0007970297010615,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
31,720260442,720260402,2022-10-28 08:20:04 UTC,1,1,31,7,5,147,14,33,15,85,85,15,85,15,15,0,2,3,9,248,2,255,255,97,6,186,7.223477840423584,7.932919979095459,8.52574348449707,7.19986629486084,8.573233604431152,5.505977630615234,0.099628709256649,0.0270990096032619,1.4952276945114136,0.150638610124588,0,1,1,-1000.0,-100.0,-100.0,106,169,109,-1000.0,0,0,0,0,0,0,0,0
32,720260447,720260406,2022-10-28 08:20:08 UTC,1,1,32,7,5,147,14,33,15,15,15,85,15,15,15,0,2,74,9,248,2,255,255,97,0,24,7.412455081939697,8.00398063659668,8.454526901245117,7.317947864532471,8.549487113952637,5.576314926147461,0.0382574275135993,0.0223168320953845,0.0502128712832927,0.0023910892195999,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
33,720260452,720260411,2022-10-28 08:20:13 UTC,1,1,33,7,5,147,14,33,85,15,15,85,15,15,15,0,2,163,9,248,2,255,255,97,0,12,7.341570854187012,7.980291843414307,8.407060623168945,7.388824939727783,8.573233604431152,5.670130729675293,0.0661534667015075,0.031084157526493,0.0350693054497242,0.0063762376084923,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
34,720260457,720260416,2022-10-28 08:20:18 UTC,1,1,34,7,5,147,14,33,85,85,15,85,15,15,15,0,2,189,9,248,2,255,255,97,0,9,7.43608808517456,7.980291843414307,8.430792808532715,7.270708084106445,8.620732307434082,5.670130729675293,0.0709356442093849,0.0374603942036628,0.0462277233600616,0.1960693001747131,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
35,720260462,720260421,2022-10-28 08:20:23 UTC,1,1,35,7,5,147,14,33,85,85,15,85,15,15,15,0,2,244,9,248,2,255,255,97,0,7,7.388824939727783,7.956604480743408,8.478262901306152,7.223477840423584,8.478262901306152,5.435661315917969,0.0661534667015075,0.0573861375451087,0.0286930687725543,0.1044108942151069,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
36,720260467,720260426,2022-10-28 08:20:28 UTC,1,1,36,7,5,147,14,33,85,85,15,85,15,15,15,0,2,172,9,248,2,255,255,97,0,6,7.388824939727783,7.980291843414307,8.549487113952637,7.388824939727783,8.52574348449707,5.646673202514648,0.0374603942036628,0.0207227729260921,0.0151435639709234,0.1075990125536918,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
37,720260472,720260431,2022-10-28 08:20:33 UTC,1,1,37,7,5,147,14,33,85,85,15,85,15,15,15,0,2,96,9,248,2,255,255,97,0,5,7.365196704864502,7.885558128356934,8.502001762390137,7.270708084106445,8.3358793258667,5.646673202514648,0.047821782529354,0.0645594075322151,0.0079702967777848,0.1817227751016616,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
38,720260477,720260436,2022-10-28 08:20:38 UTC,1,1,38,7,5,147,14,33,85,85,15,85,15,15,15,0,2,254,9,248,2,255,255,97,0,5,7.388824939727783,7.932919979095459,8.407060623168945,7.365196704864502,8.430792808532715,5.599765300750732,0.0263019800186157,0.0613712854683399,0.0366633646190166,0.1530297100543975,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
39,720260482,720260441,2022-10-28 08:20:43 UTC,1,1,39,7,5,147,14,33,85,85,15,85,15,15,15,0,2,185,9,248,2,255,255,97,0,5,7.412455081939697,8.00398063659668,8.454526901245117,7.223477840423584,8.407060623168945,5.576314926147461,0.047821782529354,0.0446336641907691,0.0231138616800308,0.1785346567630767,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
40,720260487,720260446,2022-10-28 08:20:48 UTC,1,1,40,7,5,147,14,33,85,85,15,85,15,15,15,0,2,110,9,248,2,255,255,97,0,4,7.270708084106445,8.07506275177002,8.478262901306152,7.223477840423584,8.430792808532715,5.505977630615234,0.0860792100429534,0.0486188121140003,0.0597772262990474,0.0749207884073257,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
41,720260492,720260451,2022-10-28 08:20:53 UTC,1,1,41,7,5,147,14,33,85,85,15,85,15,15,15,0,2,135,9,248,2,255,255,97,0,4,7.317947864532471,7.909237861633301,8.288436889648438,7.270708084106445,8.454526901245117,5.505977630615234,0.0629653483629226,0.0438366346061229,0.0223168320953845,0.1482475250959396,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
42,720260497,720260456,2022-10-28 08:20:58 UTC,1,1,42,7,5,147,14,33,85,85,15,85,15,15,15,0,2,45,9,248,2,255,255,97,0,4,7.341570854187012,7.980291843414307,8.5969820022583,7.1762566566467285,8.454526901245117,5.482536315917969,0.0637623742222786,0.0462277233600616,0.023910891264677,0.2821485102176666,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
43,720260502,720260461,2022-10-28 08:21:03 UTC,1,1,43,7,5,147,14,33,85,85,15,85,15,15,15,0,2,20,9,248,2,255,255,97,0,4,7.247091770172119,7.956604480743408,8.668240547180176,7.19986629486084,8.502001762390137,5.482536315917969,0.0446336641907691,0.0494158416986465,0.0270990096032619,0.2064306885004043,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
44,720260507,720260466,2022-10-28 08:21:08 UTC,1,1,44,7,5,110,14,33,15,85,85,85,85,15,15,0,2,247,9,248,2,255,255,97,5,139,7.247091770172119,7.838205337524414,8.502001762390137,7.105443000793457,8.3358793258667,5.412227153778076,0.1107871308922767,0.0390544570982456,0.2502673268318176,0.2295445501804351,0,2,0,-1000.0,-100.0,-100.0,0,8,0,-1000.0,0,0,0,0,0,0,0,0
45,720260512,720260471,2022-10-28 08:21:13 UTC,1,1,45,7,5,113,14,33,15,85,85,85,85,15,15,0,2,160,9,248,2,255,255,97,5,118,7.270708084106445,7.885558128356934,8.383331298828125,7.129045486450195,8.312156677246094,5.670130729675293,0.1091930717229843,0.0414455458521842,0.2502673268318176,0.3785891234874725,0,2,0,-1000.0,-4.400000095367432,-100.0,0,8,0,-1000.0,0,0,0,0,0,0,0,0
46,720260517,720260476,2022-10-28 08:21:18 UTC,1,1,46,7,5,116,14,33,15,85,85,85,85,15,15,0,2,184,9,248,2,255,255,97,5,120,7.223477840423584,7.980291843414307,8.407060623168945,7.365196704864502,8.430792808532715,5.435661315917969,0.0964405909180641,0.0215198025107383,0.2606287002563476,0.2845396101474762,0,2,0,-1000.0,-2.0999999046325684,-100.0,0,8,0,-1000.0,0,0,0,0,0,0,0,0
47,720260522,720260481,2022-10-28 08:21:23 UTC,1,1,47,7,5,119,14,33,15,85,85,85,85,15,15,0,2,54,9,248,2,255,255,97,5,127,7.270708084106445,8.051366806030273,8.549487113952637,7.152649879455566,8.383331298828125,5.459097862243652,0.1362920850515365,0.0326782166957855,0.2725841701030731,0.3068564236164093,0,2,0,-1000.0,-2.0999999046325684,-100.0,0,8,0,-1000.0,0,0,0,0,0,0,0,0
48,720260528,720260486,2022-10-28 08:21:28 UTC,1,1,48,7,5,117,14,33,15,85,85,85,85,15,15,0,2,107,9,248,2,255,255,97,5,121,7.223477840423584,7.909237861633301,8.502001762390137,7.152649879455566,8.288436889648438,5.482536315917969,0.1068019792437553,0.0063762376084923,0.3833712935447693,0.3212029635906219,0,1,1,-1000.0,-2.299999952316284,-100.0,0,6,0,-1000.0,0,0,0,0,0,0,0,0
49,720260532,720260491,2022-10-28 08:21:33 UTC,1,1,49,15,5,117,14,33,15,85,85,85,85,15,15,0,18,150,9,248,18,255,255,97,5,122,7.247091770172119,7.838205337524414,8.264719009399414,7.105443000793457,8.288436889648438,5.365365505218506,0.0972376242280006,0.0318811871111393,1.4968217611312866,0.2080247551202774,0,1,1,-1000.0,-8.699999809265137,19.5,138,296,2194,-1000.0,0,0,0,0,0,0,0,0
50,720260537,720260496,2022-10-28 08:21:38 UTC,1,1,50,15,5,117,14,33,15,85,85,85,85,15,15,0,3,221,9,248,3,255,255,97,5,121,7.247091770172119,7.861880302429199,8.3358793258667,7.105443000793457,8.24100399017334,5.271670818328857,0.0980346500873565,0.0302871279418468,1.4920395612716677,0.2359207868576049,0,1,1,-1000.0,-8.899999618530273,19.799999237060547,143,303,2209,-1000.0,0,0,0,0,0,0,0,0
51,720260542,720260501,2022-10-28 08:21:43 UTC,1,1,51,15,5,117,14,33,15,85,85,85,85,15,15,0,5,163,9,248,5,255,255,97,5,121,7.1762566566467285,8.169872283935547,8.52574348449707,7.19986629486084,8.193580627441406,5.412227153778076,0.1091930717229843,0.0071732671931385,1.5008069276809692,0.2813514769077301,0,1,1,-1000.0,-8.699999809265137,19.5,145,304,2210,-1000.0,0,0,0,0,0,0,0,0
52,720260547,720260506,2022-10-28 08:21:48 UTC,1,1,52,15,5,117,14,33,15,85,85,85,85,15,15,0,7,207,9,248,7,255,255,97,5,124,7.1762566566467285,8.193580627441406,8.502001762390137,7.247091770172119,8.193580627441406,5.178012847900391,0.1179603934288024,0.0358663350343704,1.494430661201477,0.3084504902362823,0,1,1,-1000.0,-8.899999618530273,19.600000381469727,145,304,2211,-1000.0,0,0,0,0,0,0,0,0
53,720260552,720260511,2022-10-28 08:21:53 UTC,1,1,53,15,5,117,14,33,15,85,85,85,85,15,15,0,5,170,9,248,5,255,255,97,5,123,7.223477840423584,8.00398063659668,8.454526901245117,7.483360767364502,8.264719009399414,5.435661315917969,0.1107871308922767,0.0167376231402158,1.5295000076293943,0.3395346403121948,0,1,1,-1000.0,-8.800000190734863,19.600000381469727,145,304,2210,10.0,0,0,0,0,0,0,0,0
54,720260557,720260516,2022-10-28 08:21:58 UTC,1,1,54,15,5,117,14,33,15,85,85,85,85,15,15,0,7,221,9,248,7,255,255,97,5,123,7.223477840423584,8.288436889648438,8.52574348449707,7.19986629486084,8.193580627441406,5.295091152191162,0.1251336634159088,0.0135495048016309,1.4968217611312866,0.3506930768489837,0,1,1,-1000.0,-8.800000190734863,19.700000762939453,145,304,2211,10.0,0,0,0,0,0,0,0,0
55,720260562,720260521,2022-10-28 08:22:03 UTC,1,1,55,15,5,117,14,33,15,85,85,85,85,15,15,0,28,217,9,248,28,255,255,97,5,124,7.341570854187012,8.169872283935547,8.478262901306152,7.601583480834961,8.193580627441406,5.365365505218506,0.1530297100543975,0.0071732671931385,1.5087772607803345,0.2670049369335174,0,1,1,-1000.0,-8.699999809265137,19.600000381469727,145,304,2211,10.0,0,0,0,0,0,0,0,0
56,720260567,720260526,2022-10-28 08:22:08 UTC,1,1,56,15,5,117,14,33,15,85,85,85,85,15,15,0,48,201,9,248,48,255,255,97,5,122,7.223477840423584,8.312156677246094,8.478262901306152,7.365196704864502,8.24100399017334,5.295091152191162,0.0900643542408943,0.0167376231402158,1.468925714492798,0.3219999969005584,0,1,1,-1000.0,-8.899999618530273,19.799999237060547,144,304,2211,11.0,0,0,0,0,0,0,0,0
57,720260572,720260531,2022-10-28 08:22:13 UTC,1,1,57,15,5,117,14,33,15,85,85,85,85,15,15,0,14,222,9,248,14,255,255,97,5,125,7.294326782226562,8.502001762390137,8.3358793258667,7.388824939727783,8.312156677246094,5.3185133934021,0.1091930717229843,0.0286930687725543,1.4745049476623535,0.3251881301403045,0,1,1,-1000.0,-8.899999618530273,19.700000762939453,144,304,2211,11.0,0,0,0,0,0,0,0,0
58,720260577,720260536,2022-10-28 08:22:18 UTC,1,1,58,15,5,117,14,33,15,85,85,85,85,15,15,0,48,42,9,248,48,255,255,97,5,122,7.152649879455566,8.573233604431152,8.52574348449707,8.00398063659668,8.24100399017334,5.3185133934021,0.0908613875508308,0.0047821784391999,1.4649405479431152,0.3506930768489837,0,1,1,-1000.0,-8.899999618530273,19.799999237060547,145,304,2211,11.0,0,0,0,0,0,0,0,0
59,720260582,720260541,2022-10-28 08:22:23 UTC,1,1,59,15,5,117,14,33,15,85,85,85,85,15,15,0,48,55,9,248,48,255,255,97,5,126,7.223477840423584,8.549487113952637,8.430792808532715,7.601583480834961,8.146166801452637,5.131197929382324,0.0980346500873565,0.0207227729260921,1.4936336278915403,0.4072821736335754,0,1,1,-1000.0,-8.800000190734863,19.700000762939453,144,304,2211,11.0,0,0,0,0,0,0,0,0
60,720260587,720260546,2022-10-28 08:22:28 UTC,1,1,60,15,5,117,14,33,15,85,85,85,85,15,15,0,48,106,9,248,48,255,255,97,5,124,7.058245658874512,8.52574348449707,8.430792808532715,7.743528366088867,8.193580627441406,5.271670818328857,0.1299158483743667,0.0342722758650779,1.5167474746704102,0.2558465301990509,0,1,1,-1000.0,-8.699999809265137,19.700000762939453,144,304,2211,12.0,0,0,0,0,0,0,0,0
61,720260592,720260551,2022-10-28 08:22:33 UTC,1,1,61,15,5,117,14,33,15,85,85,85,85,15,15,0,48,85,9,248,48,255,255,97,5,121,7.341570854187012,8.5969820022583,8.5969820022583,7.696203708648682,8.288436889648438,5.3185133934021,0.1442623734474182,0.0159405935555696,1.4776930809020996,0.2391089051961898,0,1,1,-1000.0,-8.800000190734863,19.799999237060547,144,304,2211,12.0,0,0,0,0,0,0,0,0
62,720260597,720260556,2022-10-28 08:22:38 UTC,1,1,62,15,5,117,14,33,15,85,85,85,85,15,15,0,48,173,9,248,48,255,255,97,5,124,7.294326782226562,8.691998481750488,8.573233604431152,7.767193794250488,8.217290878295898,5.341938495635986,0.1323069334030151,0.040648516267538,1.4816782474517822,0.2542524635791778,0,1,1,-1000.0,-8.699999809265137,19.700000762939453,144,304,2211,12.0,0,0,0,0,0,0,0,0
63,720260602,720260561,2022-10-28 08:22:43 UTC,1,1,63,15,5,117,14,33,15,85,85,85,85,15,15,0,9,3,9,248,9,255,255,97,5,124,7.365196704864502,8.644485473632812,8.620732307434082,7.696203708648682,8.146166801452637,5.271670818328857,0.1378861367702484,0.0374603942036628,1.4888514280319214,0.2502673268318176,0,1,1,-1000.0,-8.699999809265137,19.700000762939453,144,304,2211,13.0,0,0,0,0,0,0,0,0
