,BUS CCSDS_TAI_SEC,PL UNIX TIME,PL UTC TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D
10,722044643,722044603,2022-11-17 23:56:45 UTC,1,1,10,7,0,0,0,0,0,0,85,0,0,0,0,0,2,249,9,248,2,255,255,97,0,2,14.195700645446776,14.390270233154297,14.926148414611816,14.147083282470703,14.001288414001465,14.536300659179688,0.0669504925608635,0.0326782166957855,0.2598316967487335,0.001594059402123,0,2,0,12.0,-100.0,-100.0,0,8,0,13.0,0,0,0,0,0,0,0,0
11,722044648,722044608,2022-11-17 23:56:50 UTC,1,1,11,7,4,128,0,0,0,0,15,0,85,0,0,0,2,242,9,248,2,255,255,97,5,176,14.244328498840332,14.536300659179688,14.99931526184082,14.317288398742676,14.074174880981444,14.536300659179688,0.1036138609051704,0.0223168320953845,0.0079702967777848,0.0007970297010615,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
12,722044653,722044613,2022-11-17 23:56:55 UTC,1,1,12,7,4,128,0,0,0,0,15,0,85,0,0,0,2,145,9,248,2,255,255,97,4,195,14.220013618469238,14.536300659179688,14.90176486968994,14.195700645446776,14.122777938842772,14.609349250793455,0.1203514859080314,0.0398514866828918,0.0199257433414459,0.0023910892195999,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
13,722044658,722044618,2022-11-17 23:57:00 UTC,1,1,13,7,5,0,0,0,0,0,15,0,85,0,0,0,2,55,9,248,2,255,255,97,5,6,14.29296588897705,14.63370418548584,15.121308326721191,14.220013618469238,14.049877166748049,14.609349250793455,0.1315099000930786,0.0518069304525852,0.0398514866828918,0.001594059402123,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
14,722044663,722044623,2022-11-17 23:57:05 UTC,1,1,14,7,5,128,0,0,0,0,15,0,85,0,0,0,2,137,9,248,2,255,255,97,5,138,14.390270233154297,14.658061027526855,14.99931526184082,14.390270233154297,14.049877166748049,14.584997177124023,0.1299158483743667,0.0231138616800308,0.0023910892195999,0.001594059402123,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
15,722044668,722044628,2022-11-17 23:57:10 UTC,1,1,15,7,5,128,0,0,0,0,15,0,85,0,0,0,2,110,9,248,2,255,255,97,5,134,14.438937187194824,14.63370418548584,15.14571475982666,14.220013618469238,14.098475456237791,14.536300659179688,0.1219455450773239,0.0255049504339694,0.0039851483888924,0.001594059402123,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
16,722044673,722044633,2022-11-17 23:57:15 UTC,1,1,16,7,6,0,0,0,0,0,15,0,85,0,0,0,2,2,9,248,2,255,255,97,6,6,14.390270233154297,14.828627586364746,15.218948364257812,14.244328498840332,14.147083282470703,14.584997177124023,0.1083960384130477,0.0302871279418468,0.0031881188042461,0.001594059402123,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
17,722044678,722044638,2022-11-17 23:57:20 UTC,1,1,17,7,6,0,0,0,0,0,15,0,85,0,0,0,2,97,9,248,2,255,255,97,6,6,14.365941047668455,14.682419776916504,15.121308326721191,14.34161376953125,14.195700645446776,14.56064796447754,0.1155693084001541,0.0326782166957855,0.0223168320953845,0.0023910892195999,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
18,722044683,722044643,2022-11-17 23:57:25 UTC,1,1,18,7,6,128,0,0,0,0,15,0,85,0,0,0,2,78,9,248,2,255,255,97,6,134,14.414603233337402,14.706781387329102,15.341053009033203,14.098475456237791,14.244328498840332,14.584997177124023,0.1131782159209251,0.0350693054497242,0.0023910892195999,0.0023910892195999,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
19,722044688,722044648,2022-11-17 23:57:30 UTC,1,1,19,7,0,0,14,33,0,85,15,0,85,0,0,0,2,84,9,248,2,255,255,97,4,229,14.365941047668455,14.682419776916504,15.023709297180176,14.584997177124023,14.147083282470703,14.536300659179688,0.1155693084001541,0.0390544570982456,0.0039851483888924,0.1984604001045227,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
20,722044693,722044653,2022-11-17 23:57:35 UTC,1,1,20,7,5,110,14,33,0,85,85,0,85,0,0,0,2,169,9,248,2,255,255,97,5,117,14.390270233154297,14.8773832321167,15.121308326721191,14.390270233154297,14.171390533447266,14.438937187194824,0.0980346500873565,0.0414455458521842,0.2271534651517868,0.1928811818361282,0,2,0,12.199999809265137,-4.400000095367432,-100.0,0,8,0,13.0,0,0,0,0,0,0,0,0
21,722044698,722044658,2022-11-17 23:57:40 UTC,1,1,21,7,5,113,14,33,0,85,85,0,85,0,0,0,2,137,9,248,2,255,255,97,5,119,14.414603233337402,14.731145858764648,15.072504043579102,14.463274955749512,14.268646240234377,14.390270233154297,0.098831683397293,0.0510099008679389,0.2606287002563476,0.2183861434459686,0,2,0,12.199999809265137,-3.400000095367432,-100.0,0,8,0,13.0,0,0,0,0,0,0,0,0
22,722044703,722044663,2022-11-17 23:57:45 UTC,1,1,22,7,5,116,14,33,0,85,85,0,85,0,0,0,2,174,9,248,2,255,255,97,5,122,14.414603233337402,15.096904754638672,15.243364334106444,14.487614631652832,14.02558135986328,14.463274955749512,0.084485150873661,0.0358663350343704,0.2422970235347747,0.1594059467315673,0,2,0,12.300000190734863,-2.5,-100.0,0,8,0,13.0,0,0,0,0,0,0,0,0
23,722044708,722044668,2022-11-17 23:57:50 UTC,1,1,23,7,5,120,14,33,0,85,85,0,85,0,0,0,2,234,9,248,2,255,255,97,5,126,14.438937187194824,14.853004455566406,15.31662654876709,14.56064796447754,14.244328498840332,14.487614631652832,0.1155693084001541,0.0350693054497242,0.2542524635791778,0.3435198068618774,0,2,0,12.300000190734863,-2.0999999046325684,-100.0,0,8,0,13.0,0,0,0,0,0,0,0,0
24,722044713,722044673,2022-11-17 23:57:55 UTC,1,1,24,7,5,118,14,33,0,85,85,0,85,0,0,0,2,28,9,248,2,255,255,97,5,124,14.487614631652832,14.828627586364746,15.31662654876709,14.390270233154297,14.171390533447266,14.536300659179688,0.0773118808865547,0.0518069304525852,0.205633670091629,0.2956980168819427,0,2,0,12.300000190734863,-5.300000190734863,-100.0,0,8,0,14.0,0,0,0,0,0,0,0,0
25,722044718,722044678,2022-11-17 23:58:00 UTC,1,1,25,7,5,151,14,33,0,85,85,0,85,0,0,0,2,244,9,248,2,255,255,97,5,157,14.536300659179688,14.682419776916504,15.414345741271973,14.487614631652832,14.122777938842772,14.463274955749512,0.1346980184316635,0.0334752462804317,0.23273266851902,0.3315643668174743,0,2,0,12.399999618530272,4.199999809265137,-100.0,0,8,0,14.0,0,0,0,0,0,0,0,0
26,722044723,722044683,2022-11-17 23:58:05 UTC,1,1,26,7,5,149,14,33,0,85,85,0,85,0,0,0,2,229,9,248,2,255,255,97,5,155,14.438937187194824,14.90176486968994,15.48766040802002,14.438937187194824,14.365941047668455,14.365941047668455,0.1370891034603119,0.0167376231402158,0.1960693001747131,0.398514837026596,0,2,0,12.399999618530272,4.400000095367432,-100.0,0,8,0,14.0,0,0,0,0,0,0,0,0
27,722044728,722044688,2022-11-17 23:58:10 UTC,1,1,27,7,5,152,14,33,0,85,85,0,85,0,0,0,2,187,9,248,2,255,255,97,5,159,14.536300659179688,14.828627586364746,15.536548614501951,14.56064796447754,14.487614631652832,14.414603233337402,0.152232676744461,0.0255049504339694,0.2016485184431076,0.2725841701030731,0,2,0,12.5,4.199999809265137,-100.0,0,8,0,14.0,0,0,0,0,0,0,0,0
28,722044733,722044693,2022-11-17 23:58:15 UTC,1,1,28,7,5,155,14,33,0,85,85,0,85,0,0,0,2,36,9,248,2,255,255,97,5,162,14.63370418548584,14.90176486968994,15.560997009277344,14.511956214904783,14.29296588897705,14.511956214904783,0.082094058394432,0.0342722758650779,0.2438910901546478,0.2223712801933288,0,2,0,12.5,3.0999999046325684,-100.0,0,8,0,14.0,0,0,0,0,0,0,0,0
29,722044738,722044698,2022-11-17 23:58:20 UTC,1,1,29,7,5,149,14,33,0,85,85,0,85,0,0,0,2,106,9,248,2,255,255,97,5,155,14.56064796447754,15.121308326721191,15.536548614501951,14.536300659179688,14.34161376953125,14.390270233154297,0.1490445584058761,0.0438366346061229,0.2582376301288605,0.4056881070137024,0,2,0,12.600000381469728,2.200000047683716,-100.0,0,8,0,15.0,0,0,0,0,0,0,0,0
30,722044743,722044703,2022-11-17 23:58:25 UTC,1,1,30,7,5,149,14,33,85,15,15,85,15,15,15,0,2,173,9,248,2,255,255,97,0,19,14.609349250793455,15.023709297180176,15.60990047454834,14.584997177124023,14.438937187194824,14.463274955749512,0.0685445517301559,0.0621683150529861,0.0039851483888924,0.001594059402123,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
31,722044749,722044709,2022-11-17 23:58:31 UTC,1,1,31,7,5,149,14,33,15,85,85,15,85,15,15,0,2,189,9,248,2,255,255,97,3,183,14.487614631652832,14.853004455566406,15.536548614501951,14.56064796447754,14.220013618469238,14.34161376953125,0.1251336634159088,0.047821782529354,1.4848663806915283,0.3793861269950866,0,1,1,12.699999809265137,-100.0,23.100000381469727,137,271,2143,15.0,0,0,0,0,0,0,0,0
32,722044753,722044713,2022-11-17 23:58:35 UTC,1,1,32,7,5,149,14,33,15,15,15,85,15,15,15,0,2,48,9,248,2,255,255,97,0,14,14.682419776916504,15.048105239868164,15.658814430236816,14.755512237548828,14.390270233154297,14.487614631652832,0.0565891079604625,0.0207227729260921,0.0023910892195999,0.001594059402123,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
33,722044758,722044718,2022-11-17 23:58:40 UTC,1,1,33,7,5,149,14,33,85,15,15,85,15,15,15,0,2,43,9,248,2,255,255,97,0,9,14.609349250793455,15.023709297180176,15.60990047454834,14.779881477355955,14.487614631652832,14.317288398742676,0.0494158416986465,0.047821782529354,0.001594059402123,0.001594059402123,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
34,722044763,722044723,2022-11-17 23:58:45 UTC,1,1,34,7,5,149,14,33,85,85,15,85,15,15,15,0,2,238,9,248,2,255,255,97,0,7,14.682419776916504,15.096904754638672,15.634356498718262,14.609349250793455,14.317288398742676,14.438937187194824,0.0908613875508308,0.0677475258708,0.001594059402123,0.1036138609051704,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
35,722044768,722044728,2022-11-17 23:58:50 UTC,1,1,35,7,5,149,14,33,85,85,15,85,15,15,15,0,2,182,9,248,2,255,255,97,0,5,14.755512237548828,15.023709297180176,15.585447311401367,14.706781387329102,14.511956214904783,14.536300659179688,0.0836881175637245,0.0255049504339694,0.0023910892195999,0.0661534667015075,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
36,722044773,722044733,2022-11-17 23:58:55 UTC,1,1,36,7,5,149,14,33,85,85,15,85,15,15,15,0,2,238,9,248,2,255,255,97,0,5,14.706781387329102,15.194534301757812,15.707737922668455,14.755512237548828,14.414603233337402,14.414603233337402,0.0717326700687408,0.0534009896218776,0.001594059402123,0.0637623742222786,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
37,722044778,722044738,2022-11-17 23:59:00 UTC,1,1,37,7,5,149,14,33,85,85,15,85,15,15,15,0,2,253,9,248,2,255,255,97,0,4,14.658061027526855,15.243364334106444,15.732203483581545,14.706781387329102,14.56064796447754,14.438937187194824,0.0573861375451087,0.0494158416986465,0.001594059402123,0.0868762359023094,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
38,722044783,722044743,2022-11-17 23:59:05 UTC,1,1,38,7,5,149,14,33,85,85,15,85,15,15,15,0,2,126,9,248,2,255,255,97,0,4,14.755512237548828,15.194534301757812,15.879048347473145,14.828627586364746,14.584997177124023,14.414603233337402,0.0685445517301559,0.040648516267538,0.0023910892195999,0.1299158483743667,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
39,722044788,722044748,2022-11-17 23:59:10 UTC,1,1,39,7,5,149,14,33,85,85,15,85,15,15,15,0,2,26,9,248,2,255,255,97,0,4,14.828627586364746,15.170123100280762,15.805614471435549,14.828627586364746,14.56064796447754,14.438937187194824,0.1083960384130477,0.0526039600372314,0.0023910892195999,0.084485150873661,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
40,722044793,722044753,2022-11-17 23:59:15 UTC,1,1,40,7,5,149,14,33,85,85,15,85,15,15,15,0,2,80,9,248,2,255,255,97,0,3,14.779881477355955,15.341053009033203,15.732203483581545,14.804253578186035,14.584997177124023,14.390270233154297,0.0836881175637245,0.0446336641907691,0.0023910892195999,0.1155693084001541,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
41,722044798,722044758,2022-11-17 23:59:20 UTC,1,1,41,7,5,149,14,33,85,85,15,85,15,15,15,0,2,238,9,248,2,255,255,97,0,3,14.731145858764648,15.292203903198242,15.781142234802246,14.755512237548828,14.414603233337402,14.365941047668455,0.0812970325350761,0.031084157526493,0.0023910892195999,0.082094058394432,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
42,722044803,722044763,2022-11-17 23:59:25 UTC,1,1,42,7,5,149,14,33,85,85,15,85,15,15,15,0,2,4,9,248,2,255,255,97,0,3,15.048105239868164,15.414345741271973,15.68327522277832,14.853004455566406,14.682419776916504,14.463274955749512,0.0629653483629226,0.0422425754368305,0.0023910892195999,0.1004257425665855,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
43,722044808,722044768,2022-11-17 23:59:30 UTC,1,1,43,7,5,149,14,33,85,85,15,85,15,15,15,0,2,0,9,248,2,255,255,97,0,3,14.853004455566406,15.267782211303713,15.854568481445312,14.90176486968994,14.536300659179688,14.463274955749512,0.0749207884073257,0.0597772262990474,0.0023910892195999,0.2040396034717559,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
44,722044813,722044773,2022-11-17 23:59:35 UTC,1,1,44,7,5,111,14,33,15,85,85,85,85,15,15,0,2,156,9,248,2,255,255,97,5,115,14.828627586364746,15.194534301757812,15.756671905517578,14.755512237548828,14.706781387329102,14.29296588897705,0.1474504917860031,0.0255049504339694,0.2080247551202774,0.2247623801231384,0,2,0,12.899999618530272,-11.399999618530272,-100.0,0,8,0,15.0,0,0,0,0,0,0,0,0
45,722044818,722044778,2022-11-17 23:59:40 UTC,1,1,45,7,5,114,14,33,15,85,85,85,85,15,15,0,2,101,9,248,2,255,255,97,5,121,14.828627586364746,15.243364334106444,15.903531074523926,14.8773832321167,14.63370418548584,14.390270233154297,0.1195544525980949,0.0366633646190166,0.2247623801231384,0.3801831603050232,0,2,0,13.0,-3.0999999046325684,-100.0,0,8,0,15.0,0,0,0,0,0,0,0,0
46,722044823,722044783,2022-11-17 23:59:45 UTC,1,1,46,7,5,117,14,33,15,85,85,85,85,15,15,0,2,32,9,248,2,255,255,97,5,124,14.779881477355955,15.36548137664795,15.756671905517578,14.755512237548828,14.731145858764648,14.390270233154297,0.1578118801116943,0.0255049504339694,0.2430940568447113,0.2837425768375397,0,2,0,13.0,-2.299999952316284,-100.0,0,8,0,15.0,0,0,0,0,0,0,0,0
47,722044828,722044788,2022-11-17 23:59:50 UTC,1,1,47,7,5,120,14,33,15,85,85,85,85,15,15,0,2,46,9,248,2,255,255,97,5,127,14.804253578186035,15.36548137664795,15.536548614501951,15.023709297180176,14.63370418548584,14.438937187194824,0.1219455450773239,0.0270990096032619,0.200851485133171,0.3196088969707489,0,2,0,13.0,-2.0,-100.0,0,8,0,15.0,0,0,0,0,0,0,0,0
48,722044833,722044793,2022-11-17 23:59:55 UTC,1,1,48,7,5,118,14,33,15,85,85,85,85,15,15,0,2,125,9,248,2,255,255,97,5,124,14.682419776916504,15.218948364257812,15.854568481445312,14.755512237548828,14.584997177124023,14.317288398742676,0.133900985121727,0.0270990096032619,1.47530198097229,0.23273266851902,0,1,1,13.0,-2.0999999046325684,18.899999618530277,136,259,779,15.0,0,0,0,0,0,0,0,0
49,722044838,722044798,2022-11-18 00:00:00 UTC,1,1,49,15,5,118,14,33,15,85,85,85,85,15,15,0,48,154,9,248,48,255,255,97,5,125,14.804253578186035,15.341053009033203,16.050479888916016,14.56064796447754,14.682419776916504,14.390270233154297,0.1546237617731094,0.0502128712832927,1.5008069276809692,0.2964950501918793,0,1,1,13.300000190734863,-8.600000381469727,19.799999237060547,139,300,2203,16.0,0,0,0,0,0,0,0,0
50,722044843,722044803,2022-11-18 00:00:05 UTC,1,1,50,15,5,118,14,33,15,85,85,85,85,15,15,0,48,245,9,248,48,255,255,97,5,125,14.779881477355955,15.31662654876709,15.854568481445312,14.99931526184082,14.658061027526855,14.365941047668455,0.1705643534660339,0.0334752462804317,1.472113847732544,0.2199801951646804,0,1,1,13.899999618530272,-8.600000381469727,19.700000762939453,140,304,2210,16.0,0,0,0,0,0,0,0,0
51,722044848,722044808,2022-11-18 00:00:10 UTC,1,1,51,15,5,118,14,33,15,85,85,85,85,15,15,0,17,60,9,248,17,255,255,97,5,125,14.779881477355955,15.438780784606934,15.95250415802002,14.828627586364746,14.682419776916504,14.34161376953125,0.1586089134216308,0.0398514866828918,1.4298713207244873,0.398514837026596,0,1,1,14.300000190734863,-8.600000381469727,19.700000762939453,139,304,2211,16.0,0,0,0,0,0,0,0,0
52,722044853,722044813,2022-11-18 00:00:15 UTC,1,1,52,15,5,118,14,33,15,85,85,85,85,15,15,0,48,118,9,248,48,255,255,97,5,124,14.706781387329102,15.292203903198242,16.050479888916016,15.14571475982666,14.63370418548584,14.317288398742676,0.1091930717229843,0.0215198025107383,1.456173300743103,0.2558465301990509,0,1,1,14.699999809265137,-8.600000381469727,19.799999237060547,139,304,2211,16.0,0,0,0,0,0,0,0,0
53,722044858,722044818,2022-11-18 00:00:20 UTC,1,1,53,15,5,118,14,33,15,85,85,85,85,15,15,0,48,48,9,248,48,255,255,97,5,125,14.926148414611816,15.707737922668455,16.025981903076172,15.023709297180176,14.731145858764648,14.365941047668455,0.1609999984502792,0.0541980192065238,1.4848663806915283,0.4726386070251465,0,1,1,15.0,-8.600000381469727,19.700000762939453,139,304,2211,17.0,0,0,0,0,0,0,0,0
54,722044863,722044823,2022-11-18 00:00:25 UTC,1,1,54,15,5,118,14,33,15,85,85,85,85,15,15,0,48,149,9,248,48,255,255,97,5,125,14.8773832321167,15.68327522277832,16.025981903076172,15.243364334106444,14.779881477355955,14.438937187194824,0.1147722750902175,0.0534009896218776,1.4745049476623535,0.4009059369564056,0,1,1,15.300000190734863,-8.600000381469727,19.600000381469727,138,304,2211,17.0,0,0,0,0,0,0,0,0
55,722044868,722044828,2022-11-18 00:00:30 UTC,1,1,55,15,5,118,14,33,15,85,85,85,85,15,15,0,16,149,9,248,16,255,255,97,5,125,14.779881477355955,15.707737922668455,16.074979782104492,15.218948364257812,14.706781387329102,14.414603233337402,0.1442623734474182,0.0470247529447078,1.4649405479431152,0.2311386168003082,0,1,1,15.5,-8.600000381469727,19.600000381469727,139,304,2211,17.0,0,0,0,0,0,0,0,0
56,722044873,722044833,2022-11-18 00:00:35 UTC,1,1,56,15,5,118,14,33,15,85,85,85,85,15,15,0,34,124,9,248,34,255,255,97,5,125,14.804253578186035,15.854568481445312,16.173006057739258,15.36548137664795,14.804253578186035,14.463274955749512,0.1498415768146515,0.0278960391879081,1.4537822008132937,0.2526584267616272,0,1,1,15.800000190734863,-8.600000381469727,19.700000762939453,138,304,2211,17.0,0,0,0,0,0,0,0,0
57,722044878,722044838,2022-11-18 00:00:40 UTC,1,1,57,15,5,118,14,33,15,85,85,85,85,15,15,0,30,231,9,248,30,255,255,97,5,125,14.8773832321167,15.976994514465332,16.12398910522461,15.341053009033203,14.779881477355955,14.365941047668455,0.1458564400672912,0.0143465343862771,1.4330594539642334,0.3483019769191742,0,1,1,15.899999618530272,-8.600000381469727,19.600000381469727,138,304,2211,18.0,0,0,0,0,0,0,0,0
58,722044883,722044843,2022-11-18 00:00:45 UTC,1,1,58,15,5,118,14,33,15,85,85,85,85,15,15,0,48,138,9,248,48,255,255,97,5,125,14.99931526184082,16.074979782104492,16.222034454345703,15.414345741271973,14.853004455566406,14.365941047668455,0.1410742551088333,0.0135495048016309,1.457767367362976,0.259034663438797,0,1,1,16.100000381469727,-8.600000381469727,19.700000762939453,139,304,2211,18.0,0,0,0,0,0,0,0,0
59,722044888,722044848,2022-11-18 00:00:50 UTC,1,1,59,15,5,118,14,33,15,85,85,85,85,15,15,0,7,149,9,248,7,255,255,97,5,125,15.170123100280762,16.222034454345703,16.246551513671875,15.48766040802002,14.731145858764648,14.317288398742676,0.1203514859080314,0.0430396050214767,1.4282772541046145,0.2949009835720062,0,1,1,16.299999237060547,-8.600000381469727,19.700000762939453,138,304,2211,18.0,0,0,0,0,0,0,0,0
60,722044893,722044853,2022-11-18 00:00:55 UTC,1,1,60,15,5,118,14,33,15,85,85,85,85,15,15,0,48,113,9,248,48,255,255,97,5,125,15.096904754638672,16.295595169067383,16.222034454345703,15.658814430236816,14.95053482055664,14.511956214904783,0.1538267284631729,0.0541980192065238,1.4497970342636108,0.3132326602935791,0,1,1,16.399999618530273,-8.600000381469727,19.799999237060547,138,304,2211,19.0,0,0,0,0,0,0,0,0
61,722044898,722044858,2022-11-18 00:01:00 UTC,1,1,61,15,5,118,14,33,15,85,85,85,85,15,15,0,17,54,9,248,17,255,255,97,5,125,15.243364334106444,16.295595169067383,16.320119857788086,15.512103080749512,14.853004455566406,14.463274955749512,0.1267277300357818,0.0573861375451087,1.4274802207946775,0.188896045088768,0,1,1,16.5,-8.600000381469727,19.700000762939453,138,304,2211,19.0,0,0,0,0,0,0,0,0
62,722044903,722044863,2022-11-18 00:01:05 UTC,1,1,62,15,5,118,14,33,15,85,85,85,85,15,15,0,35,251,9,248,35,255,255,97,5,126,15.096904754638672,16.540956497192383,16.320119857788086,15.512103080749512,14.95053482055664,14.536300659179688,0.1418712884187698,0.0422425754368305,1.4553762674331665,0.4495247602462768,0,1,1,16.700000762939453,-8.600000381469727,19.700000762939453,138,304,2211,19.0,0,0,0,0,0,0,0,0
63,722044908,722044868,2022-11-18 00:01:10 UTC,1,1,63,15,5,118,14,33,15,85,85,85,85,15,15,0,48,245,9,248,48,255,255,97,5,125,15.194534301757812,16.246551513671875,16.222034454345703,15.68327522277832,14.8773832321167,14.365941047668455,0.1370891034603119,0.0454306937754154,1.4434207677841189,0.2933069169521332,0,1,1,16.799999237060547,-8.5,19.700000762939453,138,304,2212,20.0,0,0,0,0,0,0,0,0
