,TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D,timestamp_
0,2021-11-02 13:59:25 -0600,1,1,0,0,0,0,0,0,0,85,0,0,0,0,0,0,2,32,9,0,2,0,0,65,0,2,28.18036651611328,28.33487701416016,28.36063766479492,27.76880645751953,28.437938690185547,28.128883361816406,0.0733267292380333,0.0143465343862771,0.0031881188042461,0.2263564318418502,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-11-02 13:59:25-06:00
1,2021-11-02 13:59:30 -0600,1,1,1,0,0,0,0,0,0,85,0,0,0,0,0,0,2,76,9,0,2,0,0,65,0,2,28.103147506713867,28.23185920715332,28.206111907958984,27.76880645751953,28.386402130126957,27.948780059814453,0.0645594075322151,0.0255049504339694,0.0023910892195999,0.2885247468948364,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
2,2021-11-02 13:59:35 -0600,1,1,2,0,0,0,0,0,0,85,0,0,0,0,0,0,2,16,9,0,2,0,0,65,0,2,28.103147506713867,28.33487701416016,28.36063766479492,27.820215225219727,28.386402130126957,28.000225067138672,0.1083960384130477,0.040648516267538,0.0119554456323385,0.082094058394432,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
3,2021-11-02 13:59:40 -0600,1,1,3,0,0,0,0,0,0,85,0,0,0,0,0,0,2,208,9,0,2,0,0,65,0,1,28.18036651611328,28.412168502807617,28.36063766479492,27.92306137084961,28.51526260375977,28.051681518554688,0.0900643542408943,0.0263019800186157,0.0023910892195999,0.1586089134216308,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
4,2021-11-02 13:59:45 -0600,1,1,4,0,0,0,0,0,0,85,0,0,0,0,0,0,2,205,9,0,2,0,0,65,0,1,28.206111907958984,28.28336334228516,28.79899024963379,27.845922470092773,28.437938690185547,28.051681518554688,0.0749207884073257,0.0366633646190166,0.001594059402123,0.2853366434574127,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
5,2021-11-02 13:59:50 -0600,1,1,5,0,0,0,0,0,0,85,0,0,0,0,0,0,2,38,9,0,2,0,0,65,0,1,28.23185920715332,28.46371078491211,28.489484786987305,27.820215225219727,28.386402130126957,28.051681518554688,0.084485150873661,0.0183316823095083,0.0031881188042461,0.1936782151460647,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
6,2021-11-02 13:59:55 -0600,1,1,6,0,0,0,0,0,0,85,0,0,0,0,0,0,2,100,9,0,2,0,0,65,0,1,28.206111907958984,28.309118270874023,28.592609405517575,27.89734649658203,28.412168502807617,28.051681518554688,0.0573861375451087,0.0143465343862771,0.0023910892195999,0.3116386234760284,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
7,2021-11-02 14:00:00 -0600,1,1,7,0,0,0,0,0,0,85,0,0,0,0,0,0,2,33,9,0,2,0,0,65,0,1,28.25761032104492,28.850610733032227,28.644189834594727,27.87163352966309,28.46371078491211,28.15462303161621,0.0812970325350761,0.0055792080238461,0.0023910892195999,0.200851485133171,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
8,2021-11-02 14:00:05 -0600,1,1,8,0,0,0,0,0,0,85,0,0,0,0,0,0,2,134,9,0,2,0,0,65,0,1,28.15462303161621,28.412168502807617,28.566823959350582,27.97450065612793,28.25761032104492,28.103147506713867,0.0741237625479698,0.0039851483888924,0.0023910892195999,0.1283217817544937,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
9,2021-11-02 14:00:10 -0600,1,1,9,0,0,0,0,0,0,85,0,0,0,0,0,0,2,103,9,0,2,0,0,65,0,1,28.25761032104492,28.66998291015625,28.566823959350582,27.92306137084961,28.46371078491211,28.128883361816406,0.0693415850400924,0.0023910892195999,0.0023910892195999,0.2670049369335174,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
