,TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D,timestamp_
0,2021-11-02 15:02:50 -0600,1,1,115,0,0,0,0,0,15,85,85,85,0,0,0,0,2,176,9,0,2,0,0,97,0,1,36.052391052246094,37.06402206420898,36.850711822509766,36.18526840209961,36.42462539672852,34.17306900024414,0.1649851500988006,0.0414455458521842,0.6169009804725647,0.2630198001861572,0,1,1,35.099998474121094,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,2021-11-02 15:02:50-06:00
1,2021-11-02 15:02:55 -0600,1,1,116,0,0,0,0,0,15,85,85,85,0,0,0,0,2,81,9,0,2,0,0,97,0,1,36.07896041870117,37.14406204223633,37.03734970092773,36.025821685791016,36.37141418457031,34.30495834350586,0.1530297100543975,0.0366633646190166,0.5778465270996094,0.1793316900730133,0,1,1,35.099998474121094,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
2,2021-11-02 15:03:00 -0600,1,1,117,0,0,0,0,0,85,85,85,85,0,0,0,0,2,13,9,0,2,0,0,97,0,1,35.813385009765625,37.19743728637695,36.9840087890625,36.07896041870117,36.61094665527344,34.252193450927734,0.1777376234531402,0.0430396050214767,0.5969752669334412,0.299683153629303,0,1,1,35.099998474121094,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
3,2021-11-02 15:03:06 -0600,1,1,118,0,0,0,0,0,15,85,85,85,0,0,0,0,2,60,9,0,2,0,0,97,0,1,36.052391052246094,36.7707633972168,36.93068313598633,36.10553359985352,36.637577056884766,34.093971252441406,0.1490445584058761,0.0430396050214767,0.6001633405685425,0.3291732668876648,0,1,1,35.20000076293945,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
4,2021-11-02 15:03:10 -0600,1,1,119,0,0,0,0,0,15,85,85,85,0,0,0,0,2,171,9,0,2,0,0,97,0,1,36.052391052246094,37.27751922607422,36.7707633972168,36.42462539672852,36.61094665527344,34.30495834350586,0.1761435717344284,0.0382574275135993,0.6240742802619934,0.3993118703365326,0,1,1,35.20000076293945,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
5,2021-11-02 15:03:15 -0600,1,1,120,0,0,0,0,0,15,85,85,85,0,0,0,0,2,180,9,0,2,0,0,97,0,1,36.13210678100586,37.01067733764648,36.79740905761719,36.34481430053711,36.61094665527344,34.41051483154297,0.1745495051145553,0.040648516267538,0.5778465270996094,0.2510643601417541,0,1,1,35.20000076293945,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
6,2021-11-02 15:03:20 -0600,1,1,121,0,0,0,0,0,15,85,85,85,0,0,0,0,2,197,9,0,2,0,0,97,0,1,36.23843765258789,36.95734405517578,36.95734405517578,36.21185302734375,36.74412155151367,34.41051483154297,0.1594059467315673,0.0286930687725543,0.6113218069076538,0.3291732668876648,0,1,1,35.20000076293945,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
7,2021-11-02 15:03:25 -0600,1,1,122,0,0,0,0,0,85,85,85,85,0,0,0,0,2,234,9,0,2,0,0,97,0,1,36.10553359985352,37.22412872314453,36.9840087890625,36.025821685791016,36.55769729614258,34.199440002441406,0.1586089134216308,0.0446336641907691,0.600960373878479,0.2120099067687988,0,1,1,35.20000076293945,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
8,2021-11-02 15:03:31 -0600,1,1,123,0,0,0,0,0,85,85,85,85,0,0,0,0,2,56,9,0,2,0,0,97,0,1,36.07896041870117,37.25082015991211,36.69084548950195,36.13210678100586,36.637577056884766,34.199440002441406,0.1665792018175125,0.0534009896218776,0.5666881203651428,0.3036683201789856,0,1,1,35.20000076293945,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
9,2021-11-02 15:03:36 -0600,1,1,124,0,0,0,0,0,85,85,85,85,0,0,0,0,2,94,9,0,2,0,0,97,0,1,36.21185302734375,36.79740905761719,36.79740905761719,36.2650260925293,36.69084548950195,34.38412094116211,0.1426683217287063,0.0709356442093849,0.6145098805427551,0.3116386234760284,0,1,1,35.20000076293945,-100.0,-100.0,117,304,622,39.0,0,0,0,0,0,0,0,0,
