,UUT COMMAND_TLM PACKET_TIMESECONDS,UUT COMMAND_TLM PACKET_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_TIMESECONDS,UUT COMMAND_TLM RECEIVED_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_COUNT,UUT COMMAND_TLM SYNC,UUT COMMAND_TLM MSG_ID,UUT COMMAND_TLM LEN,UUT COMMAND_TLM SEQ,UUT COMMAND_TLM CCSDS_TAI_SECS,UUT COMMAND_TLM CCSDS_TAI_SUBSECS,UUT COMMAND_TLM CCSDS_REALTIME,UUT COMMAND_TLM REALTIME_CMD_ACCEPT_COUNT,UUT COMMAND_TLM REALTIME_CMD_REJECT_COUNT,UUT COMMAND_TLM STORED_CMD_ACCEPT_COUNT,UUT COMMAND_TLM STORED_CMD_REJECT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_ACCEPT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_REJECT_COUNT,UUT TIME TAI_SECONDS,UUT TIME TIME_VALID,UUT CLOCK_SYNC HR_RUN_COUNT,UUT GENERAL VOLUME_PERCENT_USED,UUT GENERAL MEM_TOTAL,UUT GENERAL MEM_FREE,UUT GENERAL MEM_AVAILABLE,UUT ANALOGS DET_TEMP,UUT ANALOGS MOTOR1_TEMP,UUT ANALOGS MOTOR2_TEMP,UUT ANALOGS MOTOR3_TEMP,UUT ANALOGS BATTERY_VOLTAGE,UUT ANALOGS BATTERY1_TEMP,UUT ANALOGS BUS_TEMP,UUT ANALOGS PAYLOAD_TEMP,UUT ANALOGS 5V_MON,UUT ANALOGS 3V3_MON,UUT ANALOGS V3_9V_MON,UUT ANALOGS V4_9V_MON,UUT ANALOGS 5V_CURR_MON,UUT ANALOGS 3V3_CURR_MON,UUT ANALOGS V3_9V_CURR_MON,UUT ANALOGS V4_9V_CURR_MON,UUT ANALOGS 5V_AUX_MON,UUT ANALOGS VSOLAR_MON,UUT ANALOGS BB_TEMP_MON,UUT ANALOGS BUCK_TEMP_MON,UUT ANALOGS I_SOLAR_MON,UUT ANALOGS I_BAT1_MON,UUT ANALOGS I_CHG_MON,UUT POWER HEATER_STATUS1,UUT REFS TIME_NOW,UUT REFS POSITION_WRT_ECEF1,UUT REFS POSITION_WRT_ECEF2,UUT REFS POSITION_WRT_ECEF3,UUT REFS VELOCITY_WRT_ECEF1,UUT REFS VELOCITY_WRT_ECEF2,UUT REFS VELOCITY_WRT_ECEF3,UUT REFS POSITION_WRT_ECI1,UUT REFS POSITION_WRT_ECI2,UUT REFS POSITION_WRT_ECI3,UUT REFS VELOCITY_WRT_ECI1,UUT REFS VELOCITY_WRT_ECI2,UUT REFS VELOCITY_WRT_ECI3,UUT REFS REFS_VALID,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT ATT_CMD RECOMMEND_SUN_POINT,UUT ATT_CTRL SUN_POINT_ANGLE_ERROR,UUT ATT_CTRL SUN_POINT_STATE,UUT ATT_CTRL MOMENTUM_TOO_HIGH,UUT ATT_CTRL ATT_CTRL_ACTIVE,UUT ATT_DET Q_BODY_WRT_ECI1,UUT ATT_DET Q_BODY_WRT_ECI2,UUT ATT_DET Q_BODY_WRT_ECI3,UUT ATT_DET Q_BODY_WRT_ECI4,UUT ATT_DET BODY_RATE1,UUT ATT_DET BODY_RATE2,UUT ATT_DET BODY_RATE3,UUT ATT_DET MEAS_RATE_VALID,UUT ATT_DET MEAS_ATT_VALID,UUT ATT_DET ATTITUDE_VALID,UUT ATT_DET REINIT_COUNT,UUT CSS CSS_INVALID_COUNT,UUT MOMENTUM TOTAL_MOMENTUM_MAG,UUT MOMENTUM DUTY_CYCLE1,UUT MOMENTUM DUTY_CYCLE2,UUT MOMENTUM DUTY_CYCLE3,UUT MOMENTUM TORQUE_ROD_MODE1,UUT MOMENTUM TORQUE_ROD_MODE2,UUT MOMENTUM TORQUE_ROD_MODE3,UUT TRACKER ATTITUDE_ST1,UUT TRACKER ATTITUDE_ST2,UUT TRACKER ATTITUDE_ST3,UUT TRACKER ATTITUDE_ST4,UUT TRACKER RATE_EST1,UUT TRACKER RATE_EST2,UUT TRACKER RATE_EST3,UUT TRACKER PEAK_BCKGND_ALL_TRK_BLKS,UUT TRACKER MEDIAN_BCKGND_ALL_TRK_BLKS,UUT TRACKER OPERATING_MODE,UUT TRACKER ATT_STATUS,UUT TRACKER NUM_ATTITUDE_STARS,UUT TRACKER NUM_TRACK_STARS,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT1,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT2,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT4,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT5,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT6,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT7,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT8,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT9,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT10,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT13,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT14,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT15,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT16,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT17,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT18,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT19,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT20,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT21,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT22,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT23,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT29,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT30,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT37,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT38,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT40,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT41,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT42
0,1663867340.0,22:20.0,1663867340.0,22:20.0,1220.0,1.35823e+19,1.0,512.0,1.0,717182576.0,0.2,REALTIME,228.0,0.0,13.0,0.0,0.0,0.0,717182576.2,YES,5661447.0,26.0,85.0,8.0,19.0,18.40000023,15.46999969,15.84499968,15.88499968,12.30000062,13.72499973,15.78600063,12.23350049,4.985500199,3.320500133,3.906000156,3.965000159,0.213500009,0.653000026,0.024500001,0.024500001,5.022500201,16.14650065,19.9535008,18.47450074,1.699500068,0.134500005,0.75200003,OFF,717182576.4,5450.987867,-2073.713976,3466.922807,-0.72244425,5.742226185,4.55823032,-2818.477339,-5101.562245,3473.234866,6.168602215,-0.30544906,4.544772225,YES,717182576.0,5451.285867,-2076.017356,3465.109607,-0.719848805,5.741052395,4.560146045,19.29142819,20.14571388,14.0,YES,YES,YES,YES,YES,YES,NO,6.437999571,NOT_ACTIVE,NO,YES,-0.271488152,-0.108603961,-0.369823583,0.881889925,-0.00038155,-0.000427125,5.6215e-05,YES,YES,YES,61.0,0.0,0.001,24.0,4.0,8.0,AUTO,AUTO,AUTO,0.521167353,0.275839996,0.112331589,0.799799039,-0.0004475,-6.5e-05,-0.00033,552.0,160.0,TRACK,OK,49.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1663867342.0,44826.5572,1663867342.0,44826.5572,1221.0,1.35823e+19,1.0,512.0,2.0,717179007.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179007.0,YES,5643601.0,26.0,85.0,8.0,19.0,13.60000017,10.77499978,11.24999978,10.91999978,12.0660006,12.29499975,10.33300041,6.313500253,4.985500199,3.320500133,3.896500156,3.960000158,0.201500008,0.641000026,0.024500001,0.024500001,5.024000201,4.100000164,13.76350055,13.06250052,0.75100003,-0.720000029,0.0,OFF,717179007.2,-5142.141203,4333.792603,936.3674732,-3.41319996,-2.76009219,-5.917715995,6004.12398,3032.889788,923.1648138,-1.436087545,4.65926799,-5.914725475,YES,717179006.0,-5138.040323,4337.099823,943.4670928,-3.42056556,-2.75409272,-5.91630675,14.52857114,15.44571398,20.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.915763386,-0.373221554,-0.055481008,0.137858297,-0.001494795,-0.001477235,1.446e-05,YES,YES,YES,61.0,0.0,0.0015,55.0,4.0,3.0,AUTO,AUTO,AUTO,-0.496769297,0.229912208,-0.202188735,0.812083959,-0.00171,-0.000155,-0.0014225,196.0,148.0,TRACK,OK,45.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2,1663867342.0,44826.5572,1663867342.0,44826.5572,1222.0,1.35823e+19,1.0,512.0,3.0,717179017.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179017.0,YES,5643651.0,26.0,85.0,8.0,19.0,13.60000017,10.70999979,11.20999978,10.87499978,12.0660006,12.25499975,10.33300041,6.290000252,4.985500199,3.320500133,3.896500156,3.960000158,0.201500008,0.628500025,0.024500001,0.024500001,5.024000201,4.080500163,13.72350055,13.02200052,0.75100003,-0.732500029,0.0,OFF,717179017.2,-5175.966241,4305.941845,877.1316961,-3.35175019,-2.81001403,-5.929312565,5989.380601,3079.288126,863.9597768,-1.512555265,4.620297975,-5.926153885,YES,717179016.0,-5171.938041,4309.308625,884.2448758,-3.35913153,-2.80404136,-5.927989135,14.52857114,15.44571398,19.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.917179006,-0.373826551,-0.051389459,0.128044775,-0.00156797,-0.001448465,8.939e-05,YES,YES,YES,61.0,0.0,0.0015,55.0,7.0,3.0,AUTO,AUTO,AUTO,-0.505499395,0.227775328,-0.204552187,0.806689014,-0.0017225,-0.00015,-0.001015,188.0,148.0,TRACK,OK,44.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3,1663867342.0,44826.5572,1663867342.0,44826.5572,1223.0,1.35823e+19,1.0,512.0,4.0,717179027.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179027.0,YES,5643701.0,26.0,85.0,8.0,19.0,13.60000017,10.66999979,11.16499978,10.83499978,12.0660006,12.21499976,10.26950041,6.266500251,4.985500199,3.320500133,3.896500156,3.960000158,0.195500008,0.647000026,0.024500001,0.024500001,5.024000201,4.100000164,13.66350055,12.96150052,0.75100003,-0.567500023,0.0,OFF,717179027.2,-5209.1735,4277.591706,817.7821991,-3.28996353,-2.859655815,-5.940190435,5973.871521,3125.292964,804.6427198,-1.58881178,4.58074837,-5.936864045,YES,717179026.0,-5205.2211,4281.019446,824.9097988,-3.297408985,-2.8537089,-5.938918845,14.52857114,15.44571398,19.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.918470675,-0.374375086,-0.047298278,0.118396565,-0.00150749,-0.001490445,-3.457e-05,YES,YES,YES,61.0,0.0,0.0015,55.0,6.0,4.0,AUTO,AUTO,AUTO,-0.514041689,0.2256668,-0.206892175,0.801268535,-0.0017225,-0.00016,-0.0010725,196.0,148.0,TRACK,OK,43.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4,1663867342.0,44826.5572,1663867342.0,44826.5572,1224.0,1.35823e+19,1.0,512.0,5.0,717179037.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179037.0,YES,5643751.0,26.0,85.0,8.0,19.0,13.60000017,10.60499979,11.14499978,10.81499978,12.0660006,12.19499976,10.18550041,6.196500248,4.985500199,3.320500133,3.896500156,3.960000158,0.195500008,0.653000026,0.024500001,0.024500001,5.024000201,4.100000164,13.62350054,12.92150052,0.75100003,-0.659000026,0.0,OFF,717179037.2,-5241.762678,4248.748028,758.3292821,-3.227817155,-2.90903633,-5.950268785,5957.602882,3170.900221,745.2238827,-1.66488177,4.540606275,-5.946775065,YES,717179036.0,-5237.884818,4252.235247,765.4692417,-3.23528338,-2.903134665,-5.94908351,14.52857114,15.44571398,19.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.919620381,-0.374912494,-0.043309649,0.108918375,-0.00146492,-0.001394425,-2.56e-05,YES,YES,YES,61.0,0.0,0.0015,55.0,7.0,5.0,AUTO,AUTO,AUTO,-0.522348229,0.223572806,-0.209045884,0.79590662,-0.00164,-0.0002475,-0.0010125,204.0,148.0,TRACK,OK,46.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
5,1663867342.0,44826.5572,1663867342.0,44826.5572,1225.0,1.35823e+19,1.0,512.0,6.0,717179047.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179047.0,YES,5643801.0,26.0,85.0,7.0,19.0,13.60000017,10.56499979,11.10499978,10.72999979,12.0660006,12.14999976,10.16450041,6.102500244,4.985500199,3.320500133,3.896500156,3.960000158,0.213500009,0.647000026,0.024500001,0.024500001,5.024000201,4.080500163,13.58350054,12.88100052,0.76050003,-0.628500025,0.005,OFF,717179047.2,-5273.728496,4219.411649,698.7799051,-3.165246965,-2.95821092,-5.959587855,5940.574283,3216.103059,685.7103057,-1.74083969,4.499834425,-5.955927035,YES,717179046.0,-5269.925697,4222.957949,705.9307447,-3.172762455,-2.95233374,-5.95851001,14.52857114,15.44571398,19.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.920674944,-0.375355499,-0.039363927,0.099580815,-0.001417155,-0.001385,-3.8195e-05,YES,YES,YES,61.0,0.0,0.0015,56.0,7.0,6.0,AUTO,AUTO,AUTO,-0.530477188,0.221518325,-0.211184327,0.790521831,-0.00164,-0.00022,-0.0007275,192.0,148.0,TRACK,OK,47.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6,1663867343.0,44826.55721,1663867343.0,44826.55721,1226.0,1.35823e+19,1.0,512.0,7.0,717179057.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179057.0,YES,5643851.0,26.0,85.0,7.0,19.0,13.60000017,10.49999979,11.06499978,10.68999979,12.0660006,12.10999976,10.14300041,6.149500246,4.985500199,3.320500133,3.901500156,3.960000158,0.195500008,0.586000023,0.024500001,0.024500001,5.024000201,4.119500165,13.50350054,12.82050051,0.76050003,-0.75050003,0.0,OFF,717179057.2,-5305.067155,4189.585231,639.140628,-3.10243439,-3.007026995,-5.9681429,5922.787524,3260.895397,626.1084687,-1.81647287,4.45854096,-5.964315675,YES,717179056.0,-5301.340495,4193.19069,646.3019477,-3.110062065,-3.001121585,-5.96713582,14.225714,15.0799997,19.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.921621118,-0.375742655,-0.035494828,0.090399394,-0.00158139,-0.00142736,4.0045e-05,YES,YES,YES,61.0,0.0,0.0015,55.0,7.0,6.0,AUTO,AUTO,AUTO,-0.538396332,0.219448394,-0.213357917,0.785143421,-0.00164,-0.000192,-0.0019825,176.0,148.0,TRACK,OK,47.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
7,1663867343.0,44826.55721,1663867343.0,44826.55721,1227.0,1.35823e+19,1.0,512.0,8.0,717179067.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179067.0,YES,5643901.0,26.0,85.0,7.0,19.0,13.60000017,10.45999979,11.01999978,10.64499979,12.0460006,12.06999976,10.14300041,6.032000241,4.985500199,3.320500133,3.896500156,3.960000158,0.201500008,0.635000025,0.024500001,0.024500001,5.024000201,4.080500163,13.48350054,12.78050051,0.76050003,-0.689500028,0.0,OFF,717179067.2,-5335.776093,4159.272072,579.419611,-3.039300055,-3.055552165,-5.975934635,5904.245605,3305.271975,566.4265317,-1.891873115,4.416679735,-5.97194149,YES,717179066.0,-5332.125833,4162.936332,586.5905107,-3.046946285,-3.049702065,-5.97503474,14.225714,15.0799997,19.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.922451739,-0.376111859,-0.03170553,0.081347264,-0.001218885,-0.001491555,0.000105005,YES,YES,YES,61.0,0.0,0.0015,54.0,7.0,7.0,AUTO,AUTO,AUTO,-0.546142756,0.217363441,-0.215445278,0.779784942,-0.0016075,-0.000225,-0.00137,200.0,152.0,TRACK,OK,49.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8,1663867343.0,44826.55721,1663867343.0,44826.55721,1228.0,1.35823e+19,1.0,512.0,9.0,717179077.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179077.0,YES,5643951.0,26.0,85.0,8.0,19.0,13.60000017,10.41499979,10.99999978,10.60499979,12.0660006,12.02999976,10.14300041,5.985000239,4.9880002,3.320500133,3.896500156,3.960000158,0.201500008,0.628500025,0.024500001,0.024500001,5.024000201,4.100000164,13.44350054,12.74000051,0.76050003,-0.665500027,0.0,OFF,717179077.2,-5365.854892,4128.477034,519.625114,-2.975951365,-3.103725465,-5.982947195,5884.953666,3349.228953,506.6727947,-1.96694132,4.374326935,-5.97878884,YES,717179076.0,-5362.278652,4132.197833,526.8040537,-2.98357402,-3.09795742,-5.98215443,14.225714,15.0799997,19.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.923177183,-0.376436888,-0.027993631,0.072494654,-0.00138593,-0.00136028,5.6065e-05,YES,YES,YES,61.0,0.0,0.0015,55.0,7.0,8.0,AUTO,AUTO,AUTO,-0.55365302,0.215339252,-0.217419378,0.774484444,-0.0015525,-0.000165,-0.0009225,192.0,152.0,TRACK,OK,49.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
9,1663867343.0,44826.55721,1663867343.0,44826.55721,1229.0,1.35823e+19,1.0,512.0,10.0,717179087.0,0.0,STORED,223.0,0.0,11.0,0.0,0.0,0.0,717179087.0,YES,5644001.0,26.0,85.0,8.0,19.0,13.60000017,10.35499979,10.95999978,10.56499979,12.0660006,12.00999976,9.931500397,5.937500238,4.9880002,3.320500133,3.901500156,3.960000158,0.195500008,0.628500025,0.024500001,0.024500001,5.024000201,4.100000164,13.40350054,12.67950051,0.770000031,-0.696000028,0.0,OFF,717179087.2,-5395.29589,4097.199895,459.763697,-2.91219655,-3.151651435,-5.98920947,5864.909507,3392.75779,446.8537977,-2.041846595,4.33134652,-5.984886245,YES,717179086.0,-5391.79579,4100.978195,466.9501967,-2.91987108,-3.145875705,-5.988480865,14.225714,15.0799997,19.0,YES,YES,NO,NO,YES,YES,NO,180.9989879,NOT_ACTIVE,NO,YES,-0.923817678,-0.376692238,-0.024331133,0.063810751,-0.00128086,-0.00128037,0.00010609,YES,YES,YES,61.0,0.0,0.0015,56.0,7.0,9.0,AUTO,AUTO,AUTO,-0.560974618,0.213360619,-0.219339343,0.769204119,-0.0014875,-0.0001625,-0.0008625,192.0,152.0,TRACK,OK,42.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
