,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,timestamp_
0,1665761053.71709,44848.4751587616,1665761053.71709,44848.4751587616,1,1.35822722913205e+19,1,512,1,718989928,0.6,STORED,88,0,57,0,0,0,EN,EN,718989928.599997,YES,14698205,24,85,17,19,19.20000024,16.1599996768,16.8899996621999,16.399999672,12.280000614,14.7399997051999,16.23950064958,13.0825005233,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.02950064118,20.35700081428,18.89200075568,1.68100006724,0.03650000146,0.67850002714,OFF,718989928.799997,2265.43298672834,-3548.51636257417,5307.94593460269,6.06252912,4.17587743,0.205447045,-4042.2776178861,-1135.64010321799,5316.83723415812,2.31598739,-7.310392115,0.200584555,YES,718989928,2260.58230697087,-3551.85586240719,5307.77947461101,6.064374035,4.173007475,0.210906675,19.7799996044,20.6342853016,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.2429995838,NOT_ACTIVE,NO,YES,-0.58556248578875,-0.417427092151457,-0.206929552861408,0.663363639732726,0.001019225,0.000959005,-2.9595e-05,YES,YES,YES,232,0,0.0025000001,18,3,23,AUTO,AUTO,AUTO,0.0304014008789062,0.241549986328125,0.12885484375,0.961314614746093,0.0010949999562,0.0001274999949,0.0006674999733,272,180,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.251239993719,0.967919975802,0.000239999994,-0.707119982322,-0.707079982323,-3.9999999e-05,0.720519981987,0.288719992782,0.630479984238,2022-10-14 15:24:13.717089792
1,1665761053.93709,44848.4751613079,1665761053.93709,44848.4751613079,2,1.35822722913205e+19,1,512,2,718989988,0.6,STORED,88,0,57,0,0,0,EN,EN,718989988.599995,YES,14698505,24,85,17,19,19.20000024,16.299999674,17.0299996593999,16.5749996685,12.300000615,14.8549997028999,16.37800065512,13.22300052892,4.98550019942,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.59200002368,0.02450000098,0.02450000098,5.0225002009,16.06850064274,20.47800081912,19.05200076208,1.79350007174,-0.03050000122,0.7300000292,OFF,718989988.799995,2624.8338487583,-3291.60559541971,5308.02381459879,5.913250955,4.384742305,-0.202918345,-3894.12792529359,-1571.31654143416,5316.60313416983,2.62041674,-7.20660188,-0.20845098,YES,718989988,2620.10274899485,-3295.11261524436,5308.18479459074,5.91538892,4.382073935,-0.197438335,19.9028567447999,20.8799995824,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.0359995976,NOT_ACTIVE,NO,YES,-0.560843394783131,-0.404399498412009,-0.211447189771056,0.690800824183983,0.00106359,0.00098781,4.6105e-05,YES,YES,YES,232,0,0.0025000001,18,4,21,AUTO,AUTO,AUTO,0.0662775185546875,0.248611329101562,0.142461670898437,0.955774225585937,0.0011324999547,0.0001699999932,0.0007074999717,440,176,TRACK,OK,43,43,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.251719993707,0.967799975805,0.000159999996,-0.707119982322,-0.707079982323,-3.9999999e-05,0.684159982896,0.324239991894,0.653319983667,2022-10-14 15:24:13.937090048
2,1665761054.0511,44848.4751626273,1665761054.0511,44848.4751626273,3,1.35822722913205e+19,1,512,3,718990048,0.6,STORED,88,0,57,0,0,0,EN,EN,718990048.599997,YES,14698805,24,85,16,19,19.20000024,16.4149996717,17.1849996563,16.7349996653,12.300000615,14.9549997008999,16.51600066064,13.32350053294,4.98800019952,3.32050013282,3.90600015624,3.96950015878,0.24400000976,0.61050002442,0.02450000098,0.02450000098,5.0225002009,16.06850064274,20.6200008248,19.17150076686,1.69950006798,0.1100000044,0.74700002988,OFF,718990048.799997,2974.51453127426,-3022.7217288639,5283.61925581902,5.73862182,4.57488896,-0.61021413,-3728.06923359652,-1999.76734001162,5291.84715540762,2.912747885,-7.069639035,-0.616391375,YES,718990048,2969.92193150389,-3026.37998868099,5284.10113579493,5.74111579,4.572501965,-0.60489012,20.085713884,20.9399995812,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1409995906,NOT_ACTIVE,NO,YES,-0.535364320792713,-0.390777926184441,-0.215637131187257,0.717062231658755,0.00094867,0.000833875,-8.6455e-05,YES,YES,YES,232,0,0.0025000001,18,5,21,AUTO,AUTO,AUTO,0.101936883789062,0.255272773925781,0.155791672363281,0.94877480859375,0.0010974999561,0.0001174999952999,0.0005274999789,440,180,TRACK,OK,39,39,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.254839993629,0.966999975825,0.000239999994,-0.707119982322,-0.707079982323,-3.9999999e-05,0.646759983831,0.360679990983,0.672039983199,2022-10-14 15:24:14.051099904
3,1665761054.2761,44848.4751652315,1665761054.2761,44848.4751652315,4,1.35822722913205e+19,1,512,4,718990108,0.6,STORED,88,0,57,0,0,0,EN,EN,718990108.599997,YES,14699105,24,85,16,19,19.20000024,16.5549996689,17.3449996531,16.8899996621999,12.300000615,15.0749996985,16.61450066458,13.40350053614,4.98800019952,3.32050013282,3.90600015624,3.9650001586,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.0100006404,20.76200083048,19.31150077246,1.6900000676,0.15850000634,0.825000033,OFF,718990108.799997,3312.97191435139,-2743.00394284979,5234.84249825786,5.539255115,4.74577326,-1.01496396,-3544.86416275678,-2419.02089904894,5242.68111786593,3.19174423,-6.900144595,-1.021757535,YES,718990108,3308.53959457301,-2746.80002265999,5235.65321821732,5.54207794,4.74356013,-1.00948261,20.2685710232,21.185713862,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1679995888,NOT_ACTIVE,NO,YES,-0.509152117316957,-0.376608129967837,-0.219476379110472,0.742132411657351,0.000958785,0.00093116,-9.76e-06,YES,YES,YES,232,0,0.0025000001,18,5,19,AUTO,AUTO,AUTO,0.137298544433593,0.261492595214843,0.168872880371093,0.940347107421875,0.0010949999562,0.0001199999951999,0.0006399999744,660,176,TRACK,OK,38,38,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.260479993488,0.965479975863,0.000199999995,-0.707119982322,-0.707119982322,-7.9999998e-05,0.608519984787,0.397919990052,0.686559982836,2022-10-14 15:24:14.276099840
4,1665761054.38009,44848.4751664352,1665761054.38009,44848.4751664352,5,1.35822722913205e+19,1,512,5,718990168,0.6,STORED,88,0,57,0,0,0,EN,EN,718990168.599997,YES,14699405,24,85,16,19,20.00000025,16.6549996669,17.4849996502999,17.0699996586,12.280000614,15.1949996960999,16.71300066852,13.52350054094,4.98800019952,3.32050013282,3.90600015624,3.96950015878,0.21950000878,0.65900002636,0.02450000098,0.02450000098,5.0225002009,16.06850064274,20.90450083618,19.45150077806,1.85900007436,0.06100000244,0.75950003038,OFF,718990168.799997,3638.74743806261,-2453.62935731852,5161.92538190371,5.315976655,4.896724465,-1.414772625,-3345.35649273216,-2827.15071864245,5169.33866153305,3.45600342,-6.698950695,-1.42215116,YES,718990168,3634.49307827533,-2457.54607712269,5163.05388184729,5.319063305,4.894807095,-1.4095522,20.328571022,21.2457138608,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.3269995782,NOT_ACTIVE,NO,YES,-0.48242748985145,-0.361996188260076,-0.222944659041106,0.765844707183105,0.000964085,0.00085179,-4.52e-06,YES,YES,YES,232,0,0.0025000001,18,6,18,AUTO,AUTO,AUTO,0.172143696289062,0.267282947265625,0.181616334960937,0.930559982421875,0.0010799999568,0.0002049999918,0.0014024999438999,660,172,TRACK,OK,35,35,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.268639993284,0.963239975919,0.000279999993,-0.707119982322,-0.707119982322,-7.9999998e-05,0.56999998575,0.435399989115,0.69679998258,2022-10-14 15:24:14.380090112
5,1665761054.6031,44848.4751690162,1665761054.6031,44848.4751690162,6,1.35822722913205e+19,1,512,6,718990228,0.6,STORED,88,0,57,0,0,0,EN,EN,718990228.599997,YES,14699705,24,85,16,19,20.00000025,16.7699996646,17.5999996479999,17.2449996551,12.300000615,15.3099996937999,16.89100067564,13.62350054494,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.21950000878,0.65900002636,0.02450000098,0.02450000098,5.0225002009,16.08800064352,21.00600084024,19.57200078288,1.76550007062,-0.01200000048,0.69800002792,OFF,718990228.799997,3950.42674247865,-2155.80495220974,5065.19610674018,5.069493765,5.027319635,-1.80825221,-3130.46214347688,-3222.27859888606,5072.14998639248,3.70440719,-6.46686615,-1.816181855,YES,718990228,3946.36998268149,-2159.82615200868,5066.64078666794,5.072937945,5.02575971,-1.803070605,20.5114281611999,21.3685710012,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.3839995744,NOT_ACTIVE,NO,YES,-0.455254115394917,-0.347005762559884,-0.226021781979564,0.788190843236182,0.000771295,0.00093365,2.24e-06,YES,YES,YES,232,0,0.0025000001,17,6,17,AUTO,AUTO,AUTO,0.206319931152343,0.272648297363281,0.19380497265625,0.919529566894531,0.0010849999565999,0.0001399999943999,0.0001224999951,440,172,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.27919999302,0.960239975994,0.000239999994,-0.707119982322,-0.707079982323,-7.9999998e-05,0.531439986714,0.472919988177,0.70279998243,2022-10-14 15:24:14.603100160
6,1665761054.81611,44848.4751714815,1665761054.81611,44848.4751714815,7,1.35822722913205e+19,1,512,7,718990288,0.6,STORED,88,0,57,0,0,0,EN,EN,718990288.599997,YES,14700005,24,85,16,19,20.00000025,16.8899996621999,17.7399996451999,17.3849996523,12.320000616,15.4099996918,16.98950067958,13.78350055134,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.2075000083,0.67150002686,0.02450000098,0.02450000098,5.0225002009,16.04900064196,21.12850084514,19.7325007893,1.75600007024,0.25650001026,0.75700003028,OFF,718990288.799997,4246.64912766753,-1850.76566746171,4945.10503274473,4.800940905,5.13717016,-2.193295625,-2901.16919494153,-3602.58555987071,4951.56749242161,3.935774245,-6.20513976,-2.201739905,YES,718990288,4242.80656785966,-1854.87488725625,4946.8575726571,4.804649445,5.135850555,-2.18832001,20.6971424432,21.6114281391999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.794999547,NOT_ACTIVE,NO,YES,-0.427754061444918,-0.331729705365405,-0.228746624925067,0.809108649817826,0.0010878,0.00087019,-0.00011519,YES,YES,YES,232,0,0.00300000012,17,6,14,AUTO,AUTO,AUTO,0.239798850097656,0.277493887207031,0.205754706542968,0.907280913085937,0.0010724999571,0.0001424999942999,0.0007799999687999,440,176,TRACK,OK,44,44,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.292079992698,0.95639997609,0.000159999996,-0.707119982322,-0.707079982323,-3.9999999e-05,0.493119987672,0.510239987244,0.704639982384,2022-10-14 15:24:14.816109824
7,1665761054.93011,44848.4751728009,1665761054.93011,44848.4751728009,8,1.35822722913205e+19,1,512,8,718990348,0.6,STORED,88,0,57,0,0,0,EN,EN,718990348.599996,YES,14700305,24,85,16,19,20.00000025,16.9899996602,17.8799996423999,17.5649996487,12.320000616,15.5299996893999,17.12800068512,13.82350055294,4.98800019952,3.32300013292,3.90600015624,3.96950015878,0.21950000878,0.65900002636,0.02450000098,0.02450000098,5.0225002009,16.04900064196,21.25100085004,19.87300079492,1.87800007512,0.21950000878,0.74450002978,OFF,718990348.799996,4526.11083369444,-1539.76702301164,4802.19917989002,4.511108375,5.22592137,-2.568299385,-2658.53034707347,-3966.31816168408,4808.14051959296,4.149068685,-5.914716755,-2.57721954,YES,718990348,4522.49919387502,-1543.94924280253,4804.25067978745,4.51513888,5.22493619,-2.563482635,20.8171424407999,21.7342852795999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.5309995646,NOT_ACTIVE,NO,YES,-0.400105065497898,-0.316232203175355,-0.231144860877102,0.828543990429119,0.000914665,0.00090238,4.073e-05,YES,YES,YES,232,0,0.00300000012,16,6,12,AUTO,AUTO,AUTO,0.27240671484375,0.281864744140625,0.217102614257812,0.893987305664062,0.0010599999576,0.0001499999939999,0.000774999969,544,176,TRACK,OK,40,40,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.30719999232,0.951639976209,0.000159999996,-0.707079982323,-0.707159982321,-3.9999999e-05,0.455359988616,0.546879986328,0.702559982436,2022-10-14 15:24:14.930109952
8,1665761055.0311,44848.4751739699,1665761055.0311,44848.4751739699,9,1.35822722913205e+19,1,512,9,718990408,0.6,STORED,88,0,57,0,0,0,EN,EN,718990408.599997,YES,14700605,24,85,16,19,20.00000025,17.1099996578,18.0199996395999,17.7199996455999,12.320000616,15.649999687,17.26600069064,14.0425005617,4.98550019942,3.32050013282,3.90600015624,3.96950015878,0.21350000854,0.66550002662,0.02450000098,0.02450000098,5.0225002009,16.08800064352,21.37350085494,19.97350079894,1.74650006986,0.01850000074,0.74700002988,OFF,718990408.799997,4787.57884062104,-1224.08369879581,4637.13694814314,4.20132629,5.29335475,-2.931546975,-2403.66393981679,-4311.80328440982,4642.52982787349,4.34326689,-5.5971166,-2.940901945,YES,718990408,4784.21732078912,-1228.31815858408,4639.48068802595,4.205629825,5.29258867,-2.926844655,20.9399995812,21.85714242,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.6539995564,NOT_ACTIVE,NO,YES,-0.372428769051424,-0.300550373488992,-0.233174700336505,0.846519819069603,0.00070824,0.000822195,-5.75e-05,YES,YES,YES,232,0,0.00300000012,16,7,14,AUTO,AUTO,AUTO,0.304054073730468,0.285822990234374,0.227936016601562,0.879716721679687,0.0009499999619999,3.49999985999999e-05,1.99999992e-05,440,172,TRACK,OK,33,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.324279991893,0.945959976351,0.000239999994,-0.707039982324,-0.707159982321,-7.9999998e-05,0.418479989538,0.582559985436,0.696759982581,2022-10-14 15:24:15.031100160
9,1665761055.25511,44848.4751765625,1665761055.25511,44848.4751765625,10,1.35822722913205e+19,1,512,10,718990468,0.6,STORED,88,0,57,0,0,0,EN,EN,718990468.599997,YES,14700905,24,85,15,19,20.00000025,17.2249996555,18.1749996364999,17.8599996428,12.300000615,15.7649996847,17.38450069538,14.1225005649,4.98550019942,3.32050013282,3.90600015624,3.96950015878,0.20150000806,0.70200002808,0.02450000098,0.02450000098,5.0225002009,16.04900064196,21.51700086068,20.1350008054,1.925000077,0.2625000105,0.66650002666,OFF,718990468.799997,5029.90462850475,-904.999094750042,4450.69205746538,3.872945435,5.33931168,-3.281189135,-2137.74567311271,-4637.46512812673,4455.5116772244,4.517428725,-5.253910755,-3.29093575,YES,718990468,5026.79552866021,-909.268314536581,4453.31393733429,3.877274305,5.33891651,-3.276612495,21.0628567216,22.0399995591999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.7409995506,NOT_ACTIVE,NO,YES,-0.3447399926052,-0.284762080304758,-0.234822743303545,0.863089296738213,0.00084147,0.000820445,0.000103045,YES,YES,YES,232,0,0.00300000012,14,7,13,AUTO,AUTO,AUTO,0.334730076171875,0.289365605957031,0.238280351074218,0.864549476074218,0.0010099999595999,0.0001299999948,-2.74999988999999e-05,440,164,TRACK,OK,31,31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.343159991421,0.939279976518,0.000199999995,-0.707079982323,-0.707119982322,-3.9999999e-05,0.382679990433,0.617239984569,0.687439982814,2022-10-14 15:24:15.255110144
