,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,timestamp_
0,1667164849.02752,44864.7227896644,1667164849.02752,44864.7227896644,13549,1.35822722913205e+19,1,512,1,720480082,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480082.399997,YES,219930,26,85,17,19,17.60000022,14.6999997059999,14.7199997056,14.6199997075999,12.300000615,12.0499997589999,14.63850058554,11.08450044338,4.98550019942,3.32050013282,3.90150015606,3.9650001586,0.21350000854,0.64100002564,0.02450000098,0.02450000098,5.0225002009,15.73650062946,18.55400074216,16.98950067958,1.78400007136,0.1650000066,0.76150003046,OFF,720480082.599997,-337.46378312681,-4512.57745437111,-5052.05548739721,6.93380727,1.57947446,-1.87224624,-421.766138911692,-4506.639714668,-5051.02104744893,7.283033405,1.436689035,-1.888263535,YES,720480082,-341.623142918842,-4513.52633432367,-5050.93024745347,6.933385125,1.57667904,-1.876112555,17.64285679,18.6199996276,15,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.4579999028,ON_SUN,NO,YES,0.396119680077606,0.262045933259081,-0.0256792134864157,0.879637235407254,-0.005800335,-0.006360145,-0.00151795,YES,YES,YES,4,0,0.00050000002,46,7,9,AUTO,AUTO,AUTO,0.832283198730468,0.38336790625,0.391974561523437,0.0817903955078125,-0.0072174997112999,-0.0023599999055999,-0.0044899998203999,948,208,TRACK,OK,21,21,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.196999995075,0.979759975506,-0.035839999104,-0.661239983469,-0.74479998138,-0.089759997756,0.360839990979,-0.792639980184,0.491439987714,-2.238499932845e-05,0.0010965139671045,-0.0081183697564488,0.999966414001006,2022-10-30 21:20:49.027520000
1,1667164849.99555,44864.7228008681,1667164849.99555,44864.7228008681,13550,1.35822722913205e+19,1,512,2,720480083,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480083.399997,YES,219935,26,85,17,19,17.60000022,14.6999997059999,14.7199997056,14.6199997075999,12.320000616,12.0499997589999,14.61900058476,11.1050004442,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.2075000083,0.65300002612,0.02450000098,0.02450000098,5.0225002009,15.1900006076,18.55400074216,16.98950067958,2.46950009878,0.31150001246,1.59650006386,OFF,720480083.599997,-330.529663473516,-4510.9956344502,-5053.92450730376,6.93446187,1.58418869,-1.865788515,-414.482839275857,-4505.20015473998,-5052.90608735468,7.283566335,1.442431075,-1.88180712,YES,720480083,-334.689383265529,-4511.94733440262,-5052.80308735983,6.934057205,1.581382655,-1.86967539,17.64285679,18.6199996276,15,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.469999902,ON_SUN,NO,YES,0.393310181633796,0.259897737302045,-0.0267728859645422,0.881500674869986,-0.005875485,-0.00451533,-0.0013192,YES,YES,YES,4,0,0.00050000002,46,7,7,AUTO,AUTO,AUTO,0.831614286132812,0.383774244628906,0.392111375976562,0.0859283271484375,-0.0051149997954,-0.0022574999097,-0.0050824997966999,468,208,TRACK,OK,26,27,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.199839995004,0.979399975515,-0.029239999269,-0.660559983486,-0.745359981366,-0.090239997744,0.364919990877,-0.794879980128,0.48479998788,-2.23449993296499e-05,0.0010965149671045,-0.0080819107575426,0.999966709000997,2022-10-30 21:20:49.995549952
2,1667164850.9666,44864.7228121065,1667164850.9666,44864.7228121065,13551,1.35822722913205e+19,1,512,3,720480084,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480084.399997,YES,219940,26,85,17,19,17.60000022,14.6999997059999,14.7399997051999,14.6199997075999,12.320000616,12.0499997589999,14.67850058714,11.08450044338,4.98550019942,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.64100002564,0.02450000098,0.02450000098,5.0225002009,15.22900060916,18.57350074294,16.98950067958,2.33800009352,0.34200001368,1.58450006338,OFF,720480084.599997,-323.594863820255,-4509.40909452953,-5055.78706721063,6.93510836,1.588900805,-1.85932842,-407.198999640048,-4503.75485481224,-5054.78466726075,7.28408998,1.448171255,-1.87534831,YES,720480084,-327.75498361225,-4510.36355448181,-5054.66948726651,6.934715525,1.586052115,-1.86321017,17.64285679,18.6199996276,15,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.4039999064,ON_SUN,NO,YES,0.390523938189521,0.257610561847788,-0.0279021619419567,0.883373806332523,-0.005765775,-0.006183615,-0.001512255,YES,YES,YES,4,0,0.00050000002,47,7,9,AUTO,AUTO,AUTO,0.830958355957031,0.384068508300781,0.392289261230468,0.0900484702148437,-0.0071449997141999,-0.0023174999072999,-0.0040199998392,252,208,TRACK,OK,24,24,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.202599994935,0.978999975525,-0.022639999434,-0.659959983501,-0.745839981354,-0.090479997738,0.369039990774,-0.797039980074,0.478039988049,-2.230499933085e-05,0.0010965159671045,-0.0080454517586364,0.999967003000989,2022-10-30 21:20:50.966599936
3,1667164851.94863,44864.7228234722,1667164851.94863,44864.7228234722,13552,1.35822722913205e+19,1,512,4,720480085,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480085.399997,YES,219945,26,85,17,19,17.60000022,14.7199997056,14.7399997051999,14.6199997075999,12.300000615,12.0499997589999,14.69800058792,11.06350044254,4.98800019952,3.32300013292,3.90600015624,3.9650001586,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.0225002009,15.22900060916,18.59350074374,17.00950068038,2.3100000924,0.26850001074,1.5675000627,OFF,720480085.599997,-316.658644167067,-4507.81985460899,-5057.64234711787,6.93574081,1.593589105,-1.852871395,-399.913880004305,-4502.30585488469,-5056.65596716718,7.284598205,1.453888055,-1.86889254,YES,720480085,-320.819943959002,-4508.77513456123,-5056.52942717351,6.935390175,1.59076362,-1.856737835,17.64285679,18.6199996276,15,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.4129999058,ON_SUN,NO,YES,0.387727933745441,0.255202034895959,-0.0290584699188305,0.885265234794694,-0.00573322,-0.006258975,-0.00149658,YES,YES,YES,4,0,0.00050000002,47,9,7,AUTO,AUTO,AUTO,0.830274783203125,0.384292908203125,0.392524854980468,0.0942707993164062,-0.0071474997140999,-0.0022274999109,-0.0044899998203999,244,204,TRACK,OK,22,22,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.205279994868,0.978559975536,-0.015959999601,-0.659399983515,-0.746319981342,-0.090559997736,0.37319999067,-0.79919998002,0.471159988221,-2.226499933205e-05,0.0010965169671044,-0.0080089917597302,0.99996729600098,2022-10-30 21:20:51.948630016
4,1667164852.93069,44864.722834838,1667164852.93069,44864.722834838,13553,1.35822722913205e+19,1,512,5,720480086,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480086.399997,YES,219950,26,85,17,19,17.60000022,14.7199997056,14.7599997047999,14.6199997075999,12.320000616,12.0499997589999,14.67850058714,11.04300044172,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.0225002009,15.1700006068,18.61350074454,17.00950068038,2.61050010442,0.27450001098,1.65550006622,OFF,720480086.599997,-309.72258451387,-4506.22391468879,-5059.49198702538,6.936371065,1.59829697,-1.846406585,-392.629020368547,-4500.84909495753,-5058.5216270739,7.28510328,1.45962452,-1.86242898,YES,720480086,-313.884304305784,-4507.18195464089,-5058.38286708084,6.93602959,1.595489195,-1.85032488,17.64285679,18.6199996276,16,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.4129999058,ON_SUN,NO,YES,0.384911251301774,0.253037597939247,-0.0300818238983635,0.887079673258406,-0.00581606,-0.00453281,-0.00137437,YES,YES,YES,4,0,0.00050000002,47,7,7,AUTO,AUTO,AUTO,0.829581613769531,0.384624392089843,0.392672791992187,0.09831837109375,-0.0049849998006,-0.0021899999124,-0.0044999998199999,236,204,TRACK,OK,26,26,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.207879994803,0.978119975547,-0.009319999767,-0.658839983529,-0.746759981331,-0.091079997723,0.377039990574,-0.801359979966,0.464439988389,-2.22259993332199e-05,0.0010965179671044,-0.007972531760824,0.999967587000971,2022-10-30 21:20:52.930690048
5,1667164854.8918,44864.7228575347,1667164854.8918,44864.7228575347,13554,1.35822722913205e+19,1,512,6,720480087,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480087.399997,YES,219955,26,85,17,19,17.60000022,14.7199997056,14.7599997047999,14.6199997075999,12.300000615,12.0699997586,14.67850058714,11.04300044172,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.23200000928,0.69600002784,0.02450000098,0.02450000098,5.0225002009,15.24850060994,18.63350074534,17.00950068038,2.54450010178,0.17700000708,1.61600006464,OFF,720480087.599997,-302.785904860703,-4504.62325476882,-5061.33516693322,6.936993205,1.603002695,-1.83993944,-385.343680732814,-4499.38659503065,-5060.38082698094,7.285599075,1.4653591,-1.85596306,YES,720480087,-306.947944652601,-4505.58409472078,-5060.22986698849,6.936642675,1.60014724,-1.84376511,17.64285679,18.6199996276,16,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.4789999014,ON_SUN,NO,YES,0.382086892358262,0.250652080486958,-0.0311771503764569,0.888938179221236,-0.00586465,-0.006275215,-0.001291005,YES,YES,YES,4,0,0.00050000002,47,11,5,AUTO,AUTO,AUTO,0.828797700683593,0.384986978515624,0.392894223632812,0.102535489746093,-0.0071299997147999,-0.0021574999137,-0.0049824998007,236,200,TRACK,OK,26,26,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.21039999474,0.97759997556,-0.002559999936,-0.658319983542,-0.747159981321,-0.091319997717,0.380999990475,-0.803479979913,0.457479988563,-2.218599933442e-05,0.0010965179671044,-0.0079360727619178,0.999967877000962,2022-10-30 21:20:54.891799808
6,1667164855.1028,44864.7228599768,1667164855.1028,44864.7228599768,13555,1.35822722913205e+19,1,512,7,720480088,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480088.399997,YES,219960,26,85,17,19,17.60000022,14.7199997056,14.7749997044999,14.6399997072,12.280000614,12.0699997586,14.65850058634,11.08450044338,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.2075000083,0.64700002588,0.02450000098,0.02450000098,5.0225002009,15.20950060838,18.67300074692,17.02900068116,2.36650009466,0.31150001246,1.59900006396,OFF,720480088.599997,-295.848605207569,-4503.01791484909,-5063.17186684139,6.937607225,1.607706285,-1.833469955,-378.057841097107,-4497.91837510407,-5062.2335468883,7.286085585,1.47109181,-1.84949478,YES,720480088,-300.010944999451,-4503.98155480091,-5062.07048689646,6.93725004,1.60491487,-1.83732084,17.64285679,18.6199996276,16,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.379999908,ON_SUN,NO,YES,0.379288418414231,0.248258359034832,-0.0322578813548423,0.890767911184641,-0.005825005,-0.00611066,-0.00136384,YES,YES,YES,4,0,0.00050000002,47,9,7,AUTO,AUTO,AUTO,0.828066409667968,0.385169474121093,0.393155159667968,0.106674822265625,-0.0070274997189,-0.0020299999188,-0.0047824998086999,240,200,TRACK,OK,23,23,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.212839994679,0.977079975573,0.004159999896,-0.657839983554,-0.747559981311,-0.091479997713,0.384919990377,-0.805519979862,0.450559988736,-2.214599933562e-05,0.0010965189671044,-0.0078996137630115,0.999968166000954,2022-10-30 21:20:55.102799872
7,1667164855.86496,44864.7228687963,1667164855.86496,44864.7228687963,13556,1.35822722913205e+19,1,512,8,720480089,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480089.399997,YES,219965,26,85,17,19,17.60000022,14.7199997056,14.7749997044999,14.6399997072,12.320000616,12.0699997586,14.63850058554,11.02200044088,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.2075000083,0.64700002588,0.02450000098,0.02450000098,5.0225002009,15.2875006115,18.69300074772,17.02900068116,2.62900010516,0.20150000806,1.53550006142,OFF,720480089.599997,-288.910705554463,-4501.40785492959,-5065.00208674988,6.93821313,1.612407735,-1.82699814,-370.771521461423,-4496.44441517776,-5064.07980679599,7.286562805,1.476822625,-1.84302415,YES,720480089,-293.074145346291,-4502.3737748813,-5063.90384680479,6.937858055,1.609606585,-1.830852725,17.64285679,18.6199996276,16,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.4669999022,ON_SUN,NO,YES,0.376412003471759,0.246296153574076,-0.0331245103375097,0.892499263650014,-0.005815765,-0.00574479,-0.001385105,YES,YES,YES,4,0,0.00050000002,47,10,7,AUTO,AUTO,AUTO,0.827308733886718,0.385673726074218,0.393189369140624,0.110535766601562,-0.0066549997338,-0.0022699999092,-0.0039274998429,232,200,TRACK,OK,25,25,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.215239994619,0.976519975587,0.010879999728,-0.657319983567,-0.747919981302,-0.092479997688,0.388319990292,-0.807639979809,0.443799988905,-2.21059993368199e-05,0.0010965199671043,-0.0078631537641053,0.999968453000945,2022-10-30 21:20:55.864960000
8,1667164856.84532,44864.7228801505,1667164856.84532,44864.7228801505,13557,1.35822722913205e+19,1,512,9,720480090,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480090.399997,YES,219970,26,85,17,19,17.60000022,14.7199997056,14.7949997040999,14.6399997072,12.300000615,12.0699997586,14.67850058714,11.12600044504,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.0225002009,15.24850060994,18.69300074772,17.00950068038,2.5825001033,0.2625000105,1.58200006328,OFF,720480090.599997,-281.97218590139,-4499.79309501033,-5066.82586665869,6.938810915,1.617107035,-1.820524005,-363.484721825762,-4494.96473525175,-5065.919606704,7.28703074,1.48255155,-1.83655118,YES,720480090,-286.136205693188,-4500.7616549619,-5065.73124671342,6.93844513,1.6142917,-1.824408845,17.64285679,18.6199996276,16,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.4459999036,ON_SUN,NO,YES,0.37347544603049,0.244212166115756,-0.0341223608175527,0.894266254114674,-0.005973295,-0.00554186,-0.001675095,YES,YES,YES,4,0,0.00050000002,48,9,6,AUTO,AUTO,AUTO,0.826472065917968,0.386261751464843,0.393205928222656,0.114607512695312,-0.0064299997428,-0.0024599999016,-0.0050999997959999,232,200,TRACK,OK,27,28,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.217759994556,0.975839975604,0.017759999556,-0.656679983583,-0.74839998129,-0.093279997668,0.3919999902,-0.809639979759,0.436839989079,-2.206599933802e-05,0.0010965209671043,-0.0078266947651991,0.999968740000936,2022-10-30 21:20:56.845319936
9,1667164857.82591,44864.7228914931,1667164857.82591,44864.7228914931,13558,1.35822722913205e+19,1,512,10,720480091,0.4,REALTIME,1,0,61,0,0,0,DS,EN,720480091.399997,YES,219975,26,85,17,19,17.60000022,14.7199997056,14.7949997040999,14.6399997072,12.300000615,12.0699997586,14.69800058792,11.02200044088,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.21950000878,0.65900002636,0.02450000098,0.02450000098,5.0225002009,15.2875006115,18.71300074852,17.02900068116,2.2350000894,0.25050001002,1.5600000624,OFF,720480091.599997,-275.033066248345,-4498.1736350913,-5068.64314656783,6.939400575,1.62180419,-1.814047555,-356.197462190126,-4493.47931532602,-5067.75290661234,7.287489395,1.488278575,-1.830075875,YES,720480091,-279.1979860401,-4499.14461504275,-5067.55186662239,6.93904126,1.61902817,-1.81790017,17.64285679,18.6199996276,16,YES,YES,NO,NO,YES,YES,SUN_POINT,NO,BOOT,1.4669999022,ON_SUN,NO,YES,0.370611522087769,0.241911702161765,-0.0352224232955515,0.896038598079227,-0.00573562,-0.006032785,-0.001545745,YES,YES,YES,4,0,0.00050000002,48,12,5,AUTO,AUTO,AUTO,0.825739936523437,0.386475073730468,0.393320871582031,0.118698216796874,-0.0070049997198,-0.0024399999023999,-0.0043024998279,824,200,TRACK,OK,22,22,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-0.220199994495,0.975159975621,0.024559999386,-0.656079983598,-0.748839981279,-0.093639997659,0.395799990105,-0.811559979711,0.429799989255,-2.20259993392199e-05,0.0010965219671043,-0.0077902347662929,0.999969024000928,2022-10-30 21:20:57.825910016
