,UUT GPS PACKET_TIMESECONDS,UUT GPS PACKET_TIMEFORMATTED,UUT GPS RECEIVED_TIMESECONDS,UUT GPS RECEIVED_TIMEFORMATTED,UUT GPS RECEIVED_COUNT,UUT GPS SYNC,UUT GPS MSG_ID,UUT GPS LEN,UUT GPS SEQ,UUT GPS CCSDS_TAI_SECS,UUT GPS CCSDS_TAI_SUBSECS,UUT GPS CCSDS_REALTIME,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_RX_STATUS,UUT GPS AUX1_EVENT,UUT GPS AUX2_EVENT,UUT GPS AUX3_EVENT,UUT GPS DIG_FILT_EN,UUT GPS TRACKING_MODE,UUT GPS VERSION_BIT1,UUT GPS VERSION_BIT0,UUT GPS SOFTWARE_RESOURCE,UUT GPS EXT_OSC_LOCKED,UUT GPS CLOCK_MODEL,UUT GPS CLOCK_STEERING,UUT GPS POS_FIX,UUT GPS POS_SOL,UUT GPS ALMANAC_KNOWN,UUT GPS IMU_COMM,UUT GPS INS_RESET,UUT GPS JAMMER_DETECTED,UUT GPS ANT_GAIN_STATE,UUT GPS TRANSMIT_OVERRUN,UUT GPS INPUT_OVERRUN,UUT GPS LINK_OVERRUN,UUT GPS COM_BUF_OVERRUN,UUT GPS CPU_OVERLOAD,UUT GPS ANT_SHORT_CIRCUIT,UUT GPS ANT_OPEN_CIRCUIT,UUT GPS LNA_FAILURE,UUT GPS ANT_POWER_STATUS,UUT GPS VOLT_STATUS,UUT GPS TEMP_STATUS,UUT GPS ERROR_FLAG,UUT GPS MSG_SAT_PRN1,UUT GPS MSG_SAT_PRN2,UUT GPS MSG_SAT_PRN3,UUT GPS MSG_SAT_PRN4,UUT GPS MSG_SAT_PRN5,UUT GPS MSG_SAT_PSR1,UUT GPS MSG_SAT_PSR2,UUT GPS MSG_SAT_PSR3,UUT GPS MSG_SAT_PSR4,UUT GPS MSG_SAT_PSR5,UUT GPS MSG_SAT_DOPP1,UUT GPS MSG_SAT_DOPP2,UUT GPS MSG_SAT_DOPP3,UUT GPS MSG_SAT_DOPP4,UUT GPS MSG_SAT_DOPP5,UUT GPS MSG_SAT_CNO1,UUT GPS MSG_SAT_CNO2,UUT GPS MSG_SAT_CNO3,UUT GPS MSG_SAT_CNO4,UUT GPS MSG_SAT_CNO5,UUT GPS MSG_SAT_TRACK_STAT1,UUT GPS MSG_SAT_TRACK_STAT2,UUT GPS MSG_SAT_TRACK_STAT3,UUT GPS MSG_SAT_TRACK_STAT4,UUT GPS MSG_SAT_TRACK_STAT5,UUT GPS GPS_SOLUTION_TIME_TAG,UUT GPS GPS_CYCLES_SINCE_CRC_DATA,UUT GPS GPS_CYCLES_SINCE_LATEST_DATA,UUT GPS GPS_LOCK_COUNT,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_ANT_CURRENT,UUT GPS MSG_ANT_VOLTAGE,UUT GPS MSG_GPS_VOLTAGE_SUPPLY,UUT GPS MSG_GPS_VOLTAGE3P3,UUT GPS MSG_GPS_VOLTAGE1P8,UUT GPS MSG_GPS_VOLTAGE1P2,UUT GPS MSG_TRACKED_SATELLITES,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_HEALTH1_PACK,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT GPS HEALTH1_PACK_SPARE1,Unnamed: 97
10,1662682199.9102678,2022/09/08 20:09:59.910,1662682199.9102678,2022/09/08 20:09:59.910,3270,13582272291320560583,18,158,11,432001233,0.4,REALTIME,715997433,4618.009309099522,-2007.5858996207,4550.376592481159,-0.174543075,6.66807655,3.112751665,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,6,31,4,24894709,26595561,25536372,21189211,27544846,32767,-32768,32059,-6443,8946,48.2,35.300000000000004,40.900000000000006,41.1,35.5,671136772,671136804,939572356,939572388,671136996,2850034498,2,2,20,17.4599996508,18.314285348,0.012451361952,5.11850020474,3.2430001297200004,3.233333495,1.82,1.2,13,13,198,YES,YES,NO,NO,YES,YES,0,
11,1662682200.881286,2022/09/08 20:10:00.881,1662682200.881286,2022/09/08 20:10:00.881,3271,13582272291320560583,18,158,12,432001234,0.4,REALTIME,715997434,4617.832349108371,-2000.91649995417,4553.486432325667,-0.17942956,6.67060953,3.106925905,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,6,31,4,24887287,26602063,25530272,21190441,27543144,32767,-32768,32048,-6483,8942,48.0,35.7,40.8,41.6,35.300000000000004,671136772,671136804,939572356,939572388,671136996,2851034497,2,2,20,17.4599996508,18.314285348,0.012573434128,5.112500204500001,3.24900012996,3.233333495,1.82,1.2,13,13,198,YES,YES,NO,NO,YES,YES,0,
12,1662682201.863489,2022/09/08 20:10:01.863,1662682201.863489,2022/09/08 20:10:01.863,3272,13582272291320560583,18,158,13,432001235,0.4,REALTIME,715997435,4617.65054911746,-1994.244560287767,4556.590492170464,-0.184309855,6.67320468,3.10109639,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,6,31,4,24879866,26608565,25524175,21191679,27541443,32767,-32768,32039,-6523,8939,47.8,35.7,40.3,41.6,35.6,671136772,671136804,939572356,939572388,671136996,2852034497,2,2,20,17.4599996508,18.314285348,0.012573434128,5.10850020434,3.2480001299200003,3.233333495,1.8,1.22,13,13,198,YES,YES,NO,NO,YES,YES,0,
13,1662682203.165513,2022/09/08 20:10:03.165,1662682203.165513,2022/09/08 20:10:03.165,3273,13582272291320560583,18,158,14,432001236,0.4,REALTIME,715997436,4617.463869126795,-1987.570060621492,4559.688732015552,-0.18918509,6.675719985,3.095338385,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,6,31,4,24872446,26615066,25518079,21192924,27539743,32767,-32768,32029,-6563,8935,47.6,35.9,40.2,41.7,35.300000000000004,671136772,671136804,939572356,939572388,671136996,2853034496,2,2,20,17.4599996508,18.314285348,0.012695506304,5.112500204500001,3.2505001300200003,3.233333495,1.82,1.2,13,13,198,YES,YES,NO,NO,YES,YES,0,
14,1662682204.14854,2022/09/08 20:10:04.148,1662682204.14854,2022/09/08 20:10:04.148,3274,13582272291320560583,18,158,15,432001237,0.4,REALTIME,715997437,4617.272309136372,-1980.8930009553449,4562.781131860932,-0.194108285,6.678310555,3.08941482,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,6,31,4,24865027,26621566,25511985,21194177,27538043,32767,-32768,32018,-6604,8932,47.2,36.1,39.8,41.7,35.6,671136772,671136804,939572356,939572388,671136996,2854034496,2,2,20,17.4599996508,18.314285348,0.012451361952,5.11650020466,3.2405001296200004,3.233333495,1.82,1.2,13,13,198,YES,YES,NO,NO,YES,YES,0,
15,1662682205.130559,2022/09/08 20:10:05.130,1662682205.130559,2022/09/08 20:10:05.130,3275,13582272291320560583,18,158,16,432001238,0.4,REALTIME,715997438,4617.075829146197,-1974.213421289324,4565.867731706602,-0.198979545,6.680830680000001,3.083665045,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,6,31,4,24857609,26628066,25505893,21195437,27536344,32767,-32768,32008,-6643,8928,47.1,35.800000000000004,39.6,42.0,35.5,671136772,671136804,939572356,939572388,671136996,2855034495,2,2,20,17.4599996508,18.314285348,0.012573434128,5.11850020474,3.2430001297200004,3.233333495,1.82,1.2,13,13,198,YES,YES,NO,NO,YES,YES,0,
16,1662682205.990574,2022/09/08 20:10:05.990,1662682205.990574,2022/09/08 20:10:05.990,3276,13582272291320560583,18,158,17,432001239,0.4,REALTIME,715997439,4616.87454915626,-1967.53130162343,4568.948511552563,-0.203838025,6.683320765,3.07779529,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,6,31,4,24850193,26634564,25499803,21196705,27534645,32767,-32768,31998,-6683,8924,47.0,36.0,39.900000000000006,41.8,35.2,671136772,671136804,939572356,939572388,671136996,2856034495,2,2,20,17.4599996508,18.314285348,0.012329289776,5.11050020442,3.24200012968,3.233333495,1.82,1.2,13,13,198,YES,YES,NO,NO,YES,YES,0,
17,1662682206.973593,2022/09/08 20:10:06.973,1662682206.973593,2022/09/08 20:10:06.973,3277,13582272291320560583,18,158,18,432001240,0.4,REALTIME,715997440,4616.668369166569,-1960.846641957663,4572.023451398816,-0.20865494,6.685865165,3.0720174300000003,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,6,31,4,24842778,26641061,25493715,21197981,27532948,32767,-32768,31988,-6724,8920,46.8,36.6,39.3,42.0,35.2,671136772,671136804,939572356,939572388,671136996,2857034495,2,2,20,17.4599996508,18.314285348,0.012573434128,5.11850020474,3.24650012986,3.233333495,1.82,1.2,13,13,198,YES,YES,NO,NO,YES,YES,0,
18,1662682207.955612,2022/09/08 20:10:07.955,1662682207.955612,2022/09/08 20:10:07.955,3278,13582272291320560583,18,158,19,432001241,0.4,REALTIME,715997441,4616.457089177134,-1954.1596222920136,4575.092391245369,-0.213521385,6.688364815,3.066154615,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,6,31,24835364,26647558,23834133,25487629,21199264,32767,-32768,-32041,31977,-6764,46.6,36.2,37.7,39.3,42.0,671136772,671136804,671134788,939572356,939572388,2858034494,2,2,20,17.4599996508,18.314285348,0.012451361952,5.11650020466,3.24900012996,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
19,1662682208.93763,2022/09/08 20:10:08.937,1662682208.93763,2022/09/08 20:10:08.937,3279,13582272291320560583,18,158,20,432001242,0.4,REALTIME,715997442,4616.240129187981,-1947.470642626463,4578.154831092247,-0.21838008,6.69088421,3.060324025,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,6,31,24827952,26654053,23840232,25481545,21200555,32767,-32768,-32052,31967,-6804,46.400000000000006,36.3,37.1,38.7,41.900000000000006,671136772,671136804,671134788,939572356,939572388,2859034494,2,2,20,17.4599996508,18.314285348,0.012573434128,5.10850020434,3.24900012996,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
20,1662682210.897761,2022/09/08 20:10:10.897,1662682210.897761,2022/09/08 20:10:10.897,3280,13582272291320560583,18,158,21,432001243,0.4,REALTIME,715997443,4616.019309199023,-1940.778482961071,4581.212250939376,-0.223267625,6.69336146,3.05449538,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,6,31,24820541,26660548,23846332,25475463,21201854,32767,-32768,-32061,31956,-6844,46.2,36.6,37.2,38.8,41.7,671136772,671136804,671134788,939572356,939572388,2860034493,2,2,20,17.4599996508,18.314285348,0.012451361952,5.10850020434,3.24900012996,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
21,1662682210.999764,2022/09/08 20:10:10.999,1662682210.999764,2022/09/08 20:10:10.999,3281,13582272291320560583,18,158,22,432001244,0.4,REALTIME,715997444,4615.793549210311,-1934.0838432958028,4584.263790786798,-0.22818296,6.69584771,3.0485933000000003,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,6,31,24813131,26667042,23852434,25469383,21203160,32767,-32768,-32071,31944,-6885,46.0,37.0,36.9,38.5,41.6,671136772,671136804,671136836,939572356,939572388,2861034493,2,2,20,17.4599996508,18.314285348,0.01281757848,5.11850020474,3.2440001297600003,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
22,1662682211.872781,2022/09/08 20:10:11.872,1662682211.872781,2022/09/08 20:10:11.872,3282,13582272291320560583,18,158,23,432001245,0.4,REALTIME,715997445,4615.563069221835,-1927.386623630664,4587.309590634509,-0.23300509,6.6983338,3.04277026,302022656,NO_EVENT,NO_EVENT,NO_EVENT,ENABLED,NORMAL,0,1,OK,UNLOCKED,OK,ENABLED,NOT_FIXED,OK,OK,OK,OK,DETECTED,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,11,16,26,6,31,24805722,26673535,23858538,25463305,21204474,32767,-32768,-32080,31934,-6924,45.900000000000006,36.8,37.4,38.400000000000006,41.400000000000006,671136772,671136804,671136836,939572356,939572388,2862034492,2,2,20,17.4599996508,18.314285348,0.0122072176,5.11050020442,3.2505001300200003,3.233333495,1.82,1.2,14,14,198,YES,YES,NO,NO,YES,YES,0,
