,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,timestamp_
0,1666010706.06054,44851.3646534722,1666010706.06054,44851.3646534722,5428,1.35822722913205e+19,1,512,1,719239588,0.4,STORED,96,0,70,0,0,0,EN,EN,719239588.399998,YES,15946505,25,85,12,19,15.2000001899999,12.4349997513,13.1649997366999,12.6599997467999,12.320000616,11.7649997646999,12.5375005015,8.98800035952,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.19550000782,0.70200002808,0.02450000098,0.02450000098,5.0225002009,16.22450064898,16.85150067406,15.17350060694,1.78400007136,0.3050000122,0.86900003476,OFF,719239588.599998,2271.22836643857,-3912.65430436727,5041.57802792108,4.824680035,5.23695874,1.88842447,-4132.37813338108,1816.55248917237,5050.58798747058,-0.929443795,-7.377504125,1.89066909,YES,719239588,2268.3337265833,-3915.79550421021,5040.44494797773,4.825934735,5.23435955,1.892328465,15.6885711147999,16.6657139524,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,7.19999952,NOT_ACTIVE,NO,YES,-0.703147153937056,-0.50365697242686,-0.168542135629157,0.472765526044689,0.00072326,0.000691655,-1.8715e-05,YES,YES,YES,233,0,0.00200000008,23,9,33,AUTO,AUTO,AUTO,-0.193876825195312,0.176348773925781,0.061697767578125,0.963071270507812,0.0008124999675,0.0001274999949,0.0005824999767,204,152,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.413119989672,0.910679977233,0.000199999995,-0.707159982321,-0.707039982324,-3.9999999e-05,0.733319981667,-0.406159989846,0.54519998637,2022-10-17 12:45:06.060539904
1,1666010706.16754,44851.3646547106,1666010706.16754,44851.3646547106,5429,1.35822722913205e+19,1,512,2,719239648,0.4,STORED,96,0,70,0,0,0,EN,EN,719239648.399998,YES,15946805,25,85,12,19,15.2000001899999,12.6199997476,13.3249997334999,12.7799997444,12.320000616,11.8249997635,12.7400005096,9.26900037076,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.2050006482,16.93050067722,15.29200061168,1.8125000725,0.24400000976,0.8350000334,OFF,719239648.599998,2556.68101216594,-3590.96420045178,5143.16440284176,4.6870675,5.48216914,1.49639152,-4178.59349107031,1370.06005149699,5152.28822238557,-0.610414095,-7.499846655,1.497940045,YES,719239648,2553.86851230656,-3594.25304028733,5142.26534288672,4.68856299,5.479799645,1.50031539,15.9342853956,16.8485710916,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.8159995456,NOT_ACTIVE,NO,YES,-0.687841772243164,-0.496324911073501,-0.173086096038278,0.500576110488477,0.000777395,0.000817695,1.359e-05,YES,YES,YES,233,0,0.00200000008,24,7,33,AUTO,AUTO,AUTO,-0.164746301269531,0.184673556640625,0.0742158945312499,0.966046755859374,0.0009274999628999,3.24999987e-05,0.0004924999803,224,160,TRACK,OK,39,39,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.386119990347,0.922439976939,0.000199999995,-0.707159982321,-0.707079982323,0.0,0.706519982337,-0.379119990522,0.597559985061,2022-10-17 12:45:06.167539968
2,1666010706.39224,44851.3646573148,1666010706.39224,44851.3646573148,5430,1.35822722913205e+19,1,512,3,719239708,0.4,STORED,96,0,70,0,0,0,EN,EN,719239708.399998,YES,15947105,25,85,12,19,15.2000001899999,12.7999997439999,13.5049997299,12.9399997412,12.300000615,11.9049997619,12.92150051686,9.39800037592,4.98550019942,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.64700002588,0.02450000098,0.02450000098,5.0225002009,16.16600064664,17.08850068354,15.43050061722,1.70900006836,0.2625000105,0.84700003388,OFF,719239708.599998,2833.29239833537,-3255.27415723628,5221.00927894952,4.530041585,5.703511215,1.09744454,-4205.57746972111,917.261174136939,5230.20493848974,-0.28861563,-7.587663305,1.09828993,YES,719239708,2830.57399847129,-3258.69585706519,5220.34921898252,4.53167819,5.701404125,1.1014557,16.057142536,16.9714282319999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.6269995582,NOT_ACTIVE,NO,YES,-0.671415917071681,-0.488237125735257,-0.177555006948899,0.528487799930243,0.00097485,0.000684805,4.361e-05,YES,YES,YES,233,0,0.00200000008,25,4,32,AUTO,AUTO,AUTO,-0.134732389160156,0.192985077148437,0.086946755859375,0.968010436523437,0.0008424999662999,0.0001149999953999,0.0023024999079,204,160,TRACK,OK,32,32,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.360199990995,0.932879976678,0.000199999995,-0.707159982321,-0.707039982324,-3.9999999e-05,0.676559983086,-0.349079991273,0.648359983791,2022-10-17 12:45:06.392240128
3,1666010706.49525,44851.3646585069,1666010706.49525,44851.3646585069,5431,1.35822722913205e+19,1,512,4,719239768,0.4,STORED,96,0,70,0,0,0,EN,EN,719239768.399998,YES,15947405,25,85,12,19,16.0000002,12.9599997407999,13.6649997267,13.1249997375,12.300000615,11.9699997605999,12.96150051846,9.56950038278,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.02400020096,16.14650064586,17.20700068828,15.62800062512,1.74650006986,0.12800000512,0.84700003388,OFF,719239768.599998,3099.90958500451,-2907.04113464793,5274.75413626228,4.354087725,5.90015382,0.693464755,-4213.20534933972,460.241256987935,5283.97931580102,0.034497285,-7.64054953,0.69360315,YES,719239768,3097.29598513519,-2910.58103447094,5274.33545628321,4.355917515,5.89832239,0.69746471,16.1771425335999,17.1542853712,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.209999586,NOT_ACTIVE,NO,YES,-0.653805354923892,-0.479400251911994,-0.181913163861736,0.55643644437127,0.000817505,0.00076432,3.956e-05,YES,YES,YES,233,0,0.00200000008,24,3,33,AUTO,AUTO,AUTO,-0.103868104492187,0.201261165039062,0.099779673828125,0.968890797363281,0.0009474999620999,7.24999970999999e-05,0.0009274999628999,340,164,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.335639991609,0.94199997645,0.000199999995,-0.707159982321,-0.707079982323,-3.9999999e-05,0.643479983913,-0.315919992102,0.697239982569,2022-10-17 12:45:06.495249920
4,1666010706.49624,44851.3646585185,1666010706.49624,44851.3646585185,5432,1.35822722913205e+19,1,512,5,719239828,0.4,STORED,96,0,70,0,0,0,EN,EN,719239828.399997,YES,15947705,25,85,12,19,16.0000002,13.1449997371,13.8249997235,13.3049997338999,12.300000615,12.0499997589999,13.18300052732,9.7400003896,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.14650064586,17.3650006946,15.78600063144,1.79350007174,0.22600000904,0.86650003466,OFF,719239828.599997,3355.41553222921,-2547.76863261156,5304.15633479217,4.15975506,6.071375015,0.28629524,-4201.44330992782,1.102419944879,5313.36857433155,0.35747766,-7.658252105,0.285725945,YES,719239828,3352.92059235396,-2551.41215242938,5303.9836148008,4.161815995,6.06975038,0.290309785,16.3599996728,17.2771425115999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.3209995786,NOT_ACTIVE,NO,YES,-0.634953150800936,-0.469751860104962,-0.18615397527692,0.584392285812154,0.00068298,0.000914995,0.000107585,YES,YES,YES,233,0,0.00200000008,24,1,33,AUTO,AUTO,AUTO,-0.072123083984375,0.209486762207031,0.112768640136718,0.968605591308593,0.0009049999638,0.0001149999953999,0.0004924999803,312,160,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.312639992184,0.949879976253,0.000199999995,-0.707159982321,-0.707079982323,-3.9999999e-05,0.607159984821,-0.27959999301,0.743759981406,2022-10-17 12:45:06.496239872
5,1666010706.719,44851.3646610995,1666010706.719,44851.3646610995,5433,1.35822722913205e+19,1,512,6,719239888,0.4,STORED,96,0,70,0,0,0,EN,EN,719239888.399998,YES,15948005,25,85,11,19,16.0000002,13.3049997338999,13.9849997203,13.5049997299,12.300000615,12.149999757,13.36350053454,9.86800039472,4.98550019942,3.32050013282,3.90150015606,3.9650001586,0.21350000854,0.65300002612,0.02450000098,0.02450000098,5.0225002009,16.14650064586,17.50300070012,15.94350063774,2.10350008414,0.17700000708,0.77150003086,OFF,719239888.599998,3598.73524006322,-2179.00717104963,5309.0896945455,3.94783956,6.21647912,-0.12216037,-4170.35391148229,-458.041337097932,5318.24663408765,0.678693435,-7.640714735,-0.12343447,YES,719239888,3596.36758018161,-2182.73707086314,5309.1636745418,3.95005069,6.21514544,-0.118080665,16.4828568131999,17.3999996519999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.3239995784,NOT_ACTIVE,NO,YES,-0.614844107203117,-0.459266101314677,-0.190262100194757,0.612243142255136,0.000860875,0.0008239,-4.192e-05,YES,YES,YES,233,0,0.0025000001,22,1,33,AUTO,AUTO,AUTO,-0.0395056098632812,0.217658596679687,0.126089091796875,0.967039597656249,0.0010399999584,0.0001324999947,0.0003024999879,236,168,TRACK,OK,33,33,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.291399992715,0.956599976085,0.000239999994,-0.707159982321,-0.707079982323,-7.9999998e-05,0.567679985808,-0.240159993996,0.787439980314,2022-10-17 12:45:06.719000064
6,1666010706.82175,44851.3646622801,1666010706.82175,44851.3646622801,5434,1.35822722913205e+19,1,512,7,719239948,0.4,STORED,96,0,70,0,0,0,EN,EN,719239948.399997,YES,15948305,25,85,11,19,16.0000002,13.4849997302999,14.1399997171999,13.6849997263,12.300000615,12.2349997552999,13.50350054014,10.0800004032,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.23200000928,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.1075006443,17.66150070646,16.08200064328,1.8875000755,0.29900001196,0.78350003134,OFF,719239948.599997,3828.82544855871,-1802.32544988372,5289.51663552415,3.718962775,6.3350274,-0.530070445,-4120.07069399645,-915.082434245875,5298.57613507118,0.996806995,-7.58800515,-0.53204354,YES,719239948,3826.59344867031,-1806.12594969369,5289.83347550831,3.721332095,6.334013425,-0.52606528,16.6657139524,17.5828567911999,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.5669995622,NOT_ACTIVE,NO,YES,-0.593429530131409,-0.447938318541233,-0.194183583116328,0.639910424701791,0.00082095,0.00086659,9.6465e-05,YES,YES,YES,233,0,0.0025000001,22,3,32,AUTO,AUTO,AUTO,-0.0061191127929687,0.225704481933593,0.139429889648437,0.964146954101562,0.0009749999609999,0.0001049999958,0.0005199999792,240,172,TRACK,OK,35,35,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.272159993196,0.962239975944,0.000199999995,-0.707119982322,-0.707079982323,-3.9999999e-05,0.525159986871,-0.197679995058,0.827759979306,2022-10-17 12:45:06.821750016
7,1666010707.0455,44851.3646648727,1666010707.0455,44851.3646648727,5435,1.35822722913205e+19,1,512,8,719240008,0.4,STORED,96,0,70,0,0,0,EN,EN,719240008.399998,YES,15948605,25,85,11,19,16.80000021,13.6449997270999,14.2799997143999,13.8449997230999,12.300000615,12.3349997533,13.64350054574,10.2275004091,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.08800064352,17.7800007112,16.200000648,1.72800006912,0.2625000105,0.85450003418,OFF,719240008.599998,4044.69395776529,-1419.33734903312,5245.53721772312,3.473988405,6.426661645,-0.935423895,-4050.8297774585,-1367.91153160442,5254.4575972771,1.310340365,-7.500427945,-0.938086915,YES,719240008,4042.60735786962,-1423.19146884042,5246.08859769555,3.47650367,6.42590392,-0.93144194,16.8485710916,17.8257139292,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.464999569,NOT_ACTIVE,NO,YES,-0.570721265585574,-0.435723516285529,-0.197929743541405,0.667267586154648,0.000872105,0.000865605,-9.7805e-05,YES,YES,YES,233,0,0.0025000001,21,4,30,AUTO,AUTO,AUTO,0.02800612890625,0.233617676757812,0.152897460449218,0.959823319335937,0.0010174999593,0.0001324999947,-7.24999970999999e-05,332,172,TRACK,OK,41,41,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.255119993622,0.966919975827,0.000159999996,-0.707119982322,-0.707079982323,-3.9999999e-05,0.47959998801,-0.152279996193,0.864159978396,2022-10-17 12:45:07.045500160
8,1666010707.15751,44851.364666169,1666010707.15751,44851.364666169,5436,1.35822722913205e+19,1,512,9,719240068,0.4,STORED,96,0,70,0,0,0,EN,EN,719240068.399998,YES,15948905,25,85,11,19,16.80000021,13.8049997238999,14.4399997111999,14.0049997198999,12.300000615,12.4349997513,13.80350055214,10.26950041078,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.19550000782,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.1075006443,17.91900071676,16.35800065432,1.80300007212,0.25650001026,0.78150003126,OFF,719240068.599998,4245.39876773005,-1031.6678484166,5177.34586113269,3.21376021,6.49103648,-1.336552245,-3962.94820185257,-1814.44550927771,5186.08604069568,1.617845095,-7.378310885,-1.33989294,YES,719240068,4243.47076782645,-1035.56140822192,5178.1436810928,3.216440655,6.490508585,-1.332577865,16.9714282319999,17.9485710696,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1979995868,NOT_ACTIVE,NO,YES,-0.546764928064701,-0.422630422547391,-0.201474997470499,0.694146544117068,0.000868035,0.00083191,-8.847e-05,YES,YES,YES,233,0,0.0025000001,19,6,30,AUTO,AUTO,AUTO,0.0627453749999999,0.241314732421874,0.166446601074218,0.954005108398437,0.0010274999588999,0.0001224999951,0.0007199999712,220,180,TRACK,OK,49,49,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.240439993989,0.970679975733,0.000239999994,-0.707119982322,-0.707119982322,-7.9999998e-05,0.431319989217,-0.104279997393,0.896159977596,2022-10-17 12:45:07.157510144
9,1666010707.3692,44851.3646686227,1666010707.3692,44851.3646686227,5437,1.35822722913205e+19,1,512,10,719240128,0.4,STORED,97,0,71,0,0,0,EN,EN,719240128.399998,YES,15949205,25,85,7,19,16.80000021,13.9649997207,14.5999997079999,14.1599997168,12.320000616,12.5399997492,13.94300055772,10.62650042506,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.70200002808,0.02450000098,0.02450000098,5.0225002009,15.73650062946,18.47450073898,16.61450066458,2.6200001048,0.23200000928,1.44300005772,OFF,719240128.599998,4430.05949849701,-640.957427952127,5085.26458573675,2.93924305,6.528032805,-1.731545795,-3856.83500715824,-2252.63264736836,5093.78438531076,1.917926245,-7.22225995,-1.735548835,YES,719240128,4428.2977785851,-644.875027756246,5086.31142568441,2.94206503,6.527778835,-1.727630015,17.2171425128,18.1314282088,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.4139995724,NOT_ACTIVE,NO,YES,-0.521575592568488,-0.408661566326768,-0.204746668905066,0.720439717591205,0.00094591,0.000869595,7.5035e-05,YES,YES,YES,233,0,0.0025000001,18,7,29,AUTO,AUTO,AUTO,0.097941181640625,0.248796246582031,0.179874222167968,0.946653694335937,0.0009124999634999,8.99999964e-05,0.0002049999918,216,184,TRACK,OK,33,33,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.228239994294,0.97359997566,0.000239999994,-0.707119982322,-0.707079982323,-7.9999998e-05,0.380599990485,-0.053879998653,0.923159976921,2022-10-17 12:45:07.369199872
