,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,timestamp_
1075,1678979524.58019,45001.4667196759,1678979524.58019,45001.4667196759,25446,1.35822722913205e+19,1,512,1076,732263711,0.6,STORED,211,1,67,0,0,0,EN,EN,732263711.599997,YES,615901,25,85,8,19,16.0000002,13.6249997274999,14.0649997187,13.7449997251,12.300000615,11.2899997742,14.00300056012,11.94800047792,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.65900002636,0.02450000098,0.02450000098,5.0225002009,15.9900006396,18.11700072468,16.575000663,1.91550007662,0.25650001026,0.74950002998,OFF,732263711.799997,-4801.93483990324,4519.95737400212,835.01535824923,-2.42923633,-3.706980865,5.99674007,4356.0557221972,4952.75711236213,825.117618744117,-4.13511499,2.619593955,6.00591684,YES,732263711,-4799.99112000043,4522.91887385404,830.220298488983,-2.434074155,-3.70236791,5.997649645,17.2171425128,18.07142821,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,32.8169978122,NOT_ACTIVE,NO,YES,-0.328810537923789,0.0654735851905282,0.878880580922388,0.339360758212784,-0.001237135,0.0001534,-0.000575945,YES,NO,YES,23,0,0.00150000006,4,14,3,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,9,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.027559999311,0.99959997501,0.001359999966,-0.573679985658,-0.573719985657,-0.584559985386,-0.287119992822,0.60439998489,-0.743119981422,-0.0007885889763423,0.0007926699762198,-0.694990370150288,0.719018133429455,-118.2820059141,819.1680409584,81.1840040592,-0.0996946533619235,0.122612964479607,-0.225172406731241,0.996319975092,-0.078599998035,-0.034079999148,0.168839995779,-0.870279978243,-0.462679988433,2023-03-16 15:12:04.580189952
1076,1678979524.69485,45001.4667209954,1678979524.69485,45001.4667209954,25447,1.35822722913205e+19,1,512,1077,732263771,0.6,STORED,211,1,67,0,0,0,EN,EN,732263771.599996,YES,616201,25,85,7,19,16.80000021,13.9249997214999,14.3599997127999,13.9849997203,12.300000615,11.4949997701,14.22150056886,12.00950048038,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.02400020096,16.06850064274,18.31550073262,16.7525006701,1.68100006724,0.20150000806,0.74950002998,OFF,732263771.799996,-4936.88503315573,4287.30458563476,1192.48370037581,-2.06746767,-4.04516141,5.913792985,4097.48781512559,5097.70114511493,1183.16036084197,-4.47996205,2.20961405,5.923753845,YES,732263771,-4935.2297132385,4290.53840547306,1187.75244061237,-2.072403105,-4.04074827,5.91507389,17.3999996519999,18.314285348,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,36.0119975992,NOT_ACTIVE,NO,YES,-0.341915336661693,0.0286938599261227,0.87408096951838,0.343879315122413,-0.001257805,-8.351e-05,-0.00057635,YES,NO,YES,23,0,0.00150000006,5,12,2,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,9,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.009559999761,0.999959975001,0.001399999965,-0.55239998619,-0.552319986192,-0.624319984392,-0.309639992259,0.643159983921,-0.700319982492,-0.0007868529763944,0.0007943929761682,-0.693415759197526,0.720536796383895,-139.5040069752,895.2380447619,126.9620063481,-0.100840568917807,0.108861977808996,-0.225172406731241,0.996319975092,-0.078599998035,-0.034079999148,0.169559995761,-0.869879978253,-0.463239988419,2023-03-16 15:12:04.694850048
1077,1678979524.90802,45001.4667234722,1678979524.90802,45001.4667234722,25448,1.35822722913205e+19,1,512,1078,732294758,0.8,REALTIME,224,1,67,0,0,0,EN,EN,732294758.799995,YES,771137,26,85,8,19,10.40000013,7.2349998553,8.06499983869999,7.79999984399999,12.300000615,7.79999984399999,8.57350034294,8.55150034206,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.64700002588,0.02450000098,0.02450000098,5.02400020096,16.24400064976,13.80350055214,11.55900046236,2.50700010028,0.45800001832,1.75300007012,OFF,732294758.999995,1413.53258932336,-4049.08637754567,-5090.60950546951,7.25812187,0.862896915,1.33154476,3736.2897131855,-2085.36237573187,-5098.90998505448,5.00357224,5.74292268,1.320173805,YES,732294758,1406.27414968628,-4049.94749750261,-5091.93830540307,7.25983539,0.858541275,1.324730535,10.9885712088,11.9657140463999,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,19.994998667,NOT_ACTIVE,NO,YES,0.0311793253764134,0.643209023135819,0.600427367491452,0.474127555017448,-0.001230045,-3.5e-06,0.00065148,YES,NO,YES,29,0,0.00150000006,13,6,13,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,8,5,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.060279998493,0.998199975045,3.9999999e-05,-0.573039985674,-0.573079985673,0.585839985354,-0.404639989884,-0.737919981552,-0.540159986496,0.0003825489885235,0.0010507369684778,0.355633132331005,0.934624932961251,-124.920006246,-584.4220292211,-605.2920302646,-0.101986484473691,0.111726766698707,-0.155844515600248,0.996839975079,-0.072839998179,-0.031559999211,0.262759993431,-0.852279978693,-0.452279988693,2023-03-16 15:12:04.908019968
1078,1678979525.02005,45001.4667247685,1678979525.02005,45001.4667247685,25449,1.35822722913205e+19,1,512,1079,732263831,0.6,STORED,211,1,67,0,0,0,EN,EN,732263831.599997,YES,616501,25,85,8,19,16.80000021,14.1799997164,14.6599997067999,14.2199997155999,12.320000616,11.6799997664,14.32100057284,11.96850047874,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.19550000782,0.62850002514,0.02450000098,0.02450000098,5.0225002009,16.14650064586,18.47450073898,16.9700006788,1.73700006948,0.07950000318,0.79850003194,OFF,732263831.799997,-5049.9077075046,4034.85327825732,1544.09754279511,-1.69846336,-4.366857535,5.801822215,3818.88282905584,5217.71451911426,1535.39418323028,-4.80292191,1.78877594,5.8125185,YES,732263831,-5048.54832757257,4038.3437980828,1539.45604302719,-1.70337371,-4.362710195,5.803466205,17.5828567911999,18.5599996288,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,19.994998667,NOT_ACTIVE,NO,YES,-0.353336730933265,-0.0095781278084374,0.867353808652923,0.350369440492611,-0.001249995,-7.2065e-05,-0.00084587,YES,NO,YES,23,0,0.00200000008,7,9,4,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,9,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.052359998691,0.998639975034,0.001399999965,-0.530559986736,-0.530559986736,-0.661079983473,-0.339119991522,0.6759999831,-0.654239983644,-0.0007851139764465,0.0007961129761166,-0.691837830244864,0.722052011338439,-158.9060079453,981.4740490737,167.8680083934,-0.100267611139865,0.109434935586939,-0.240642266735677,0.996319975092,-0.078559998036,-0.034079999148,0.170319995742,-0.869439978264,-0.463759988406,2023-03-16 15:12:05.020050176
1079,1678979525.23667,45001.4667272685,1678979525.23667,45001.4667272685,25450,1.35822722913205e+19,1,512,1080,732263891,0.6,STORED,211,1,67,0,0,0,EN,EN,732263891.599996,YES,616801,25,85,8,19,17.60000022,14.5799997083999,15.0949996980999,14.4999997099999,12.320000616,11.8849997623,14.57900058316,12.00950048038,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.1075006443,18.67300074692,17.1475006859,1.89700007588,0.06700000268,0.76150003046,OFF,732263891.799996,-5140.6056229697,3763.63041181847,1888.1338855933,-1.323885825,-4.67065456,5.661316885,3521.59470392025,5312.19449439026,1880.09306599534,-5.10251085,1.359148155,5.67269655,YES,732263891,-5139.54138302291,3767.36523163172,1883.60514581973,-1.328887075,-4.6666928,5.66339133,17.8257139292,18.8028567667999,18,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,35.0009976666,NOT_ACTIVE,NO,YES,-0.362466925250661,-0.0489845855203082,0.858669078326618,0.359034277819314,-0.00135725,-0.00022833,-0.000715805,YES,YES,YES,24,0,0.00200000008,1,21,6,AUTO,AUTO,AUTO,-0.410802001953125,0.806367385253906,0.421363770019531,0.0588721357421875,-0.000574999977,-0.0010024999599,-0.0018474999261,236,212,TRACK,OK,24,26,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.101039997474,0.994879975128,0.000479999988,-0.508879987278,-0.509279987268,-0.694039982649,-0.3759999906,0.701239982469,-0.605719984857,-0.0007833699764989,0.0007978289760651,-0.690256589292301,0.723563771293086,-330.9580165479,1007.7580503879,251.4460125723,-0.106570146697228,0.106570146697228,-0.244652971181272,0.996319975092,-0.078559998036,-0.034079999148,0.171119995722,-0.868959978276,-0.464319988392,2023-03-16 15:12:05.236669952
1080,1678979525.34147,45001.4667284838,1678979525.34147,45001.4667284838,25451,1.35822722913205e+19,1,512,1081,732263951,0.6,STORED,211,1,67,0,0,0,EN,EN,732263951.599997,YES,617101,25,85,8,19,17.60000022,14.7949997040999,15.2899996941999,14.7599997047999,12.300000615,12.0899997582,14.71800058872,11.96850047874,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.2050006482,18.8325007533,17.30550069222,1.75600007024,0.12800000512,0.7225000289,OFF,732263951.799997,-5208.70347956481,3474.76230626187,2222.90818885458,-0.945666505,-4.954825435,5.49316668,3207.07873964605,5380.68625096567,2215.56928922152,-5.376989245,0.92311556,5.50517372,YES,732263951,-5207.93545960321,3478.72022606397,2218.51016907448,-0.950443635,-4.951279375,5.49543664,18.0085710684,18.9857139059999,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,35.0009976666,NOT_ACTIVE,NO,YES,-0.369559397108811,-0.090827645183447,0.847635733047285,0.369715857105682,-0.00120569,-0.000291775,-0.000964045,YES,YES,YES,24,0,0.00200000008,0,13,6,AUTO,AUTO,AUTO,-0.419793729003906,0.787530182617187,0.441416464843749,0.0933859794921874,-0.0004074999836999,-0.0011274999549,-0.0002774999889,228,192,TRACK,OK,35,35,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.156519996087,0.987679975308,0.001359999966,-0.487279987818,-0.487239987819,-0.724679981883,-0.420639989484,0.719079982023,-0.553159986171,-0.0007816229765513,0.0007995409760137,-0.688672046339837,0.725072067247837,-355.3440177672,1055.0820527541,310.9260155463,-0.105424231141344,0.108289020031054,-0.261268746741592,0.996319975092,-0.078559998036,-0.034039999149,0.172039995699,-0.868519978287,-0.464879988378,2023-03-16 15:12:05.341469952
1081,1678979525.56502,45001.4667310764,1678979525.56502,45001.4667310764,25452,1.35822722913205e+19,1,512,1082,732264011,0.6,STORED,211,1,67,0,0,0,EN,EN,732264011.599996,YES,617401,25,85,8,19,17.60000022,15.0349996992999,15.5099996897999,14.9749997005,12.300000615,12.2549997548999,14.87650059506,11.98900047956,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.26350065054,19.03200076128,17.46350069854,1.72800006912,0.21350000854,0.80300003212,OFF,732264011.799996,-5253.97927730102,3169.44304152784,2546.76695266164,-0.5644876,-5.218420685,5.297773375,2876.86073615695,5422.81466885925,2540.1658529917,-5.62536859,0.481806365,5.31034953,YES,732264011,-5253.5256573237,3173.61640131917,2542.52763287361,-0.56957253,-5.21504989,5.30055026,18.1942853503999,19.1685710452,18,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,35.0009976666,NOT_ACTIVE,NO,YES,-0.373422107531557,-0.133987216320255,0.834293193314135,0.382829182343416,-0.00120265,-0.00028592,-0.00108739,YES,YES,YES,24,0,0.0025000001,1,6,4,AUTO,AUTO,AUTO,-0.425265218261718,0.766509113281249,0.463682452148437,0.128886994140625,-0.0004649999813999,-0.0014024999438999,-0.000399999984,276,176,TRACK,OK,36,36,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.218759994531,0.975799975605,0.001359999966,-0.466719988332,-0.466679988333,-0.751239981219,-0.473119988172,0.726359981841,-0.498559987536,-0.0007798719766038,0.0008012489759625,-0.687084206387473,0.726576893202692,-399.9880199994,1094.040054702,363.3100181655,-0.105424231141344,0.10427831558546,-0.266998324521013,0.996319975092,-0.078559998036,-0.034039999149,0.172959995676,-0.8679999783,-0.465439988364,2023-03-16 15:12:05.565020160
1082,1678979525.66767,45001.4667322569,1678979525.66767,45001.4667322569,25453,1.35822722913205e+19,1,512,1083,732264071,0.6,STORED,211,1,67,0,0,0,EN,EN,732264071.599996,YES,617701,25,85,8,19,17.60000022,15.2349996952999,15.7249996854999,15.1949996960999,12.300000615,12.4349997513,15.05450060218,11.96850047874,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.19550000782,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.34150065366,19.21150076846,17.62200070488,1.67150006686,0.24400000976,0.71800002872,OFF,732264071.799996,-5276.39709618013,2848.97907755103,2858.12881709355,-0.18309901,-5.4598848,5.07652518,2532.57221337138,5438.42104807893,2852.2978373851,-5.84620878,0.038473285,5.08960887,YES,732264071,-5276.24975618749,2853.34357733281,2854.06717729663,-0.188199805,-5.456770775,5.079663295,18.3771424896,19.3542853272,17,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,35.0009976666,NOT_ACTIVE,NO,YES,-0.373780783524384,-0.178748257925034,0.818379751132404,0.398235520035289,-0.00118204,-0.00022051,-0.00124028,YES,YES,YES,24,0,0.0025000001,2,2,3,AUTO,AUTO,AUTO,-0.427101301757812,0.742850588867187,0.488295750976562,0.165301966308593,-0.0004549999817999,-0.0013624999455,-0.0010074999596999,204,168,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.287679992808,0.957719976057,0.001359999966,-0.44759998881,-0.44759998881,-0.774159980646,-0.53279998668,0.721839981954,-0.441639988959,-0.0007781179766564,0.0008029529759114,-0.685493079435207,0.728078242157652,-464.3320232166,1115.1180557559,405.7500202875,-0.102559442251633,0.105424231141344,-0.279030437857797,0.996319975092,-0.078519998037,-0.034039999149,0.173959995651,-0.867519978312,-0.46599998835,2023-03-16 15:12:05.667670016
1083,1678979525.89142,45001.4667348495,1678979525.89142,45001.4667348495,25454,1.35822722913205e+19,1,512,1084,732264131,0.6,STORED,211,1,67,0,0,0,EN,EN,732264131.599997,YES,618001,25,85,8,19,18.40000023,15.4499996909999,15.9649996806999,15.3899996921999,12.300000615,12.6199997476,15.17350060694,11.88700047548,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.5175006607,19.35150077406,17.72100070884,1.69950006798,0.09150000366,0.71550002862,OFF,732264131.799997,-5275.95681620214,2514.71765426411,3155.45840222707,0.19720129,-5.67799307,4.83034385,2175.88409120579,5427.41070862945,3150.42608247868,-6.038364025,-0.40507398,4.843870885,YES,732264131,-5276.11191619439,2519.2578540371,3151.59352242031,0.192041685,-5.67520833,4.833830895,18.4971424871999,19.4742853248,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,35.0009976666,NOT_ACTIVE,NO,YES,-0.370065412098691,-0.224901816501963,0.799787690504245,0.415704671685906,-0.001132,-0.000400585,-0.00134336,YES,YES,YES,24,0,0.0025000001,1,1,1,AUTO,AUTO,AUTO,-0.424938123046875,0.716274624023437,0.515284647460937,0.202138531738281,-0.0005799999767999,-0.0015324999387,-0.0012124999515,216,160,TRACK,OK,34,34,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.362639990934,0.931919976702,0.001319999967,-0.430559989236,-0.430479989238,-0.793279980168,-0.598479985038,0.703799982405,-0.382719990432,-0.0007763599767092,0.0008046529758604,-0.683898670483039,0.729576108112716,-533.980026699,1119.4280559714,442.7980221399,-0.0979757800280972,0.0974028222501551,-0.280176353413681,0.996319975092,-0.078519998037,-0.034039999149,0.174959995626,-0.867039978324,-0.466559988336,2023-03-16 15:12:05.891419904
1084,1678979525.99445,45001.4667360417,1678979525.99445,45001.4667360417,25455,1.35822722913205e+19,1,512,1085,732294759,0.8,REALTIME,224,1,67,0,0,0,EN,EN,732294759.799995,YES,771142,26,85,8,19,10.40000013,7.25999985479999,8.06499983869999,7.8199998436,12.320000616,7.77499984449999,8.57350034294,8.48600033944,4.98800019952,3.32300013292,3.89650015586,3.9600001584,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.02400020096,15.83400063336,13.80350055214,11.57950046318,2.59150010366,0.57350002294,1.90200007608,OFF,732294759.999995,1420.7898089605,-4048.22129758892,-5089.27452553626,7.25634577,0.86727318,1.33842474,3741.29075293545,-2079.61805601909,-5097.58636512066,4.99853371,5.745729195,1.327064975,YES,732294759,1413.53318932333,-4049.08683754564,-5090.61026546947,7.258073745,0.862928895,1.331660465,10.9885712088,11.9657140463999,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,19.994998667,NOT_ACTIVE,NO,YES,0.0310624283787514,0.642847844143042,0.600956229480875,0.473955003520899,-0.00138589,8.7175e-05,0.0006588,YES,NO,YES,29,0,0.00150000006,13,7,12,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,8,5,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.060839998479,0.998159975046,7.9999998e-05,-0.573439985664,-0.573439985664,0.585119985372,-0.405039989874,-0.736999981575,-0.541079986473,0.0003825869885223,0.0010507229684783,0.355667208329983,0.93461196596164,-122.5940061297,-581.5960290798,-604.6240302312,-0.109434935586939,0.115737471144302,-0.154698600044364,0.996839975079,-0.072839998179,-0.031559999211,0.262759993431,-0.852279978693,-0.452279988693,2023-03-16 15:12:05.994450176
