,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,timestamp_
0,1675014943.14935,44955.5386938542,1675014943.14935,44955.5386938542,14525,1.35822722913205e+19,1,512,1,728330176,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330176.799995,YES,21096485,26,85,8,19,12.80000016,9.4849998103,10.6699997866,9.84499980309999,12.300000615,10.0599997988,10.58450042338,5.89050023562,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.20150000806,0.64700002588,0.02450000098,0.02450000098,5.02400020096,16.6150006646,16.10150064406,13.56350054254,2.59150010366,0.53700002148,1.99200007968,OFF,728330176.999995,-4446.76253766186,-103.343874832806,-5025.60044871996,-1.86042032,-6.934311935,1.785438355,-3483.56206582188,-2779.86808100658,-5017.78492911074,2.934276835,-6.894393425,1.779112225,YES,728330176,-4444.89913775503,-96.4093351795329,-5027.38242863086,-1.86520237,-6.934706675,1.77881021,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.0419995972,NOT_ACTIVE,NO,YES,0.0889926482201469,0.902083405458331,0.376559427468811,0.191125079677498,0.000388365,0.000567695,0.00029463,YES,YES,YES,628,0,0.0025000001,53,25,11,AUTO,AUTO,AUTO,-0.343273187011718,-0.722523991699218,0.221226977539062,0.557836198730468,0.000549999978,0.0001974999920999,-1.99999992e-05,208,148,TRACK,OK,37,37,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.554479986138,0.832199979195,7.9999998e-05,-0.707159982321,-0.707039982324,0.000119999997,-0.436759989081,0.752239981194,0.493319987667,0.000342598989722,0.0010582019682539,0.320172178394834,0.947358685579238,618.060030903,-1115.6880557844,-26.0520013026,-0.0011459155558841,0.144385360041406,-0.172460291160568,2023-01-29 17:55:43.149349888
1,1675014944.12428,44955.5387051389,1675014944.12428,44955.5387051389,14526,1.35822722913205e+19,1,512,2,728330177,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330177.799995,YES,21096490,26,85,7,19,12.80000016,9.5049998099,10.6699997866,9.84499980309999,12.320000616,10.0799997984,10.58450042338,5.84300023372,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.0225002009,16.69300066772,16.08200064328,13.56350054254,2.29100009164,0.79350003174,1.9850000794,OFF,728330177.999995,-4448.62055756896,-110.2779744861,-5023.8116888094,-1.85560607,-6.933901035,1.792066085,-3480.62550596871,-2786.76064066196,-5016.00250919986,2.93885619,-6.89073305,1.78572968,YES,728330177,-4446.76189766189,-103.343854832807,-5025.60032871997,-1.86036448,-6.934321305,1.785421135,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1859995876,NOT_ACTIVE,NO,YES,0.0889154622216907,0.902200785455983,0.376413102471737,0.190895049682098,0.0002764,0.00058129,-0.00033594,YES,YES,YES,628,0,0.0025000001,54,25,10,AUTO,AUTO,AUTO,-0.343193273925781,-0.722414893066406,0.221475475097656,0.557928053710937,0.0006124999755,-0.0002274999908999,-0.0002099999916,208,152,TRACK,OK,37,37,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.553759986156,0.832679979183,0.000159999996,-0.707159982321,-0.707079982323,0.0,-0.437039989074,0.75239998119,0.492839987679,0.0003426369897208,0.0010581889682543,0.320206719393798,0.947347011579588,618.6520309326,-1118.8460559423,-26.8820013441,-0.0034377466676525,0.143239444485522,-0.205118884503267,2023-01-29 17:55:44.124280064
2,1675014945.0963,44955.5387163889,1675014945.0963,44955.5387163889,14527,1.35822722913205e+19,1,512,3,728330178,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330178.799995,YES,21096495,26,85,7,19,12.80000016,9.5049998099,10.6699997866,9.84499980309999,12.300000615,10.0799997984,10.58450042338,5.79550023182,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.69300066772,16.10150064406,13.56350054254,2.71350010854,0.74450002978,1.96050007842,OFF,728330178.999995,-4450.4737374763,-117.211674139415,-5022.01630889917,-1.850789315,-6.933481755,1.79869147,-3477.68436611577,-2793.64954031751,-5014.21346928931,2.94343169,-6.88706361,1.792344795,YES,728330178,-4448.61987756899,-110.277954486101,-5023.8116088094,-1.855550185,-6.93393313,1.792045175,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1109995926,NOT_ACTIVE,NO,YES,0.0889333107213337,0.902324744453504,0.376228626975427,0.190664371186712,0.00039329,0.000438985,0.00020527,YES,YES,YES,628,0,0.0025000001,54,25,10,AUTO,AUTO,AUTO,-0.343212178710937,-0.722242920410156,0.221752312011718,0.558029100097656,0.0005249999789999,0.0003674999853,-2.4999999e-06,208,148,TRACK,OK,37,37,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.552879986178,0.833279979168,0.000199999995,-0.707239982319,-0.706999982325,3.9999999e-05,-0.437119989072,0.752719981182,0.492279987693,0.0003426759897197,0.0010581769682546,0.320241260392761,0.947335335579939,620.8920310446,-1123.7320561866,-22.4340011217,-0.000572957777942,0.13178028892668,-0.179908742273816,2023-01-29 17:55:45.096299776
3,1675014946.06761,44955.5387276273,1675014946.06761,44955.5387276273,14528,1.35822722913205e+19,1,512,4,728330179,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330179.799995,YES,21096500,26,85,7,19,12.80000016,9.5049998099,10.6699997866,9.86999980259999,12.280000614,10.0799997984,10.54300042172,5.86650023466,4.98800019952,3.32300013292,3.89650015586,3.9600001584,0.21350000854,0.69600002784,0.02450000098,0.02450000098,5.0225002009,16.63450066538,16.12150064486,13.58350054334,2.4975000999,0.49450001978,1.95050007802,OFF,728330179.999995,-4452.32211738388,-124.144933792753,-5020.21430898927,-1.84597006,-6.933054095,1.80531449,-3474.73864626305,-2800.53475997325,-5012.41780937909,2.948003325,-6.8833851,1.798957555,YES,728330179,-4450.47303747633,-117.211654139416,-5022.01624889917,-1.85071159,-6.933471315,1.798687875,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1409995906,NOT_ACTIVE,NO,YES,0.0888001817239963,0.902474869950502,0.376008161979836,0.190450673690986,0.00035218,0.000458395,-6.9265e-05,YES,YES,YES,628,0,0.0025000001,54,25,9,AUTO,AUTO,AUTO,-0.343208940917968,-0.72213232421875,0.222104295898437,0.558034237792968,0.0005574999777,-0.0001699999932,0.0003124999875,208,148,TRACK,OK,36,36,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.552239986194,0.833679979158,0.000159999996,-0.707079982323,-0.707119982322,3.9999999e-05,-0.437519989062,0.752879981178,0.491719987707,0.0003427139897185,0.001058163968255,0.320275800391725,0.947323658580289,621.4620310731,-1117.1860558593,-26.2080013104,-0.0034377466676525,0.135790993372275,-0.195378602278252,2023-01-29 17:55:46.067610112
4,1675014947.46591,44955.5387438079,1675014947.46591,44955.5387438079,14529,1.35822722913205e+19,1,512,5,728330180,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330180.799995,YES,21096505,26,85,7,19,12.80000016,9.52499980949999,10.6899997862,9.86999980259999,12.320000616,10.0799997984,10.56350042254,5.74800022992,4.98800019952,3.32300013292,3.89650015586,3.9600001584,0.20150000806,0.62850002514,0.02450000098,0.02450000098,5.02400020096,16.6150006646,16.12150064486,13.58350054334,2.6575001063,0.75700003028,1.95050007802,OFF,728330180.999995,-4454.1656772917,-131.077773446111,-5018.4056890797,-1.84114832,-6.93261806,1.81193514,-3471.78836641057,-2807.41629962917,-5010.6155494692,2.95257109,-6.879697535,1.80556796,YES,728330180,-4452.32137738392,-124.144933792753,-5020.21428898927,-1.84592369,-6.93304061,1.805271025,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1559995896,NOT_ACTIVE,NO,YES,0.0891224867175502,0.90258593744828,0.375872882482542,0.190040376199192,0.000634785,0.00054316,0.000587815,YES,YES,YES,628,0,0.0025000001,54,24,12,AUTO,AUTO,AUTO,-0.343273252441406,-0.7217723046875,0.2222656484375,0.558396092285156,0.000574999977,0.0008974999641,0.0008049999677999,208,148,TRACK,OK,37,37,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.550759986231,0.834639979134,7.9999998e-05,-0.707679982308,-0.706559982336,3.9999999e-05,-0.437119989072,0.753479981163,0.491079987723,0.0003427529897174,0.0010581519682554,0.320310340390689,0.947311980580639,618.4940309247,-1125.5700562785,-17.7240008862,0.0091673244470734,0.144385360041406,-0.158136346712016,2023-01-29 17:55:47.465910016
5,1675014949.42796,44955.5387665162,1675014949.42796,44955.5387665162,14530,1.35822722913205e+19,1,512,6,728330181,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330181.799995,YES,21096510,26,85,7,19,12.80000016,9.52499980949999,10.6899997862,9.86999980259999,12.300000615,10.0799997984,10.58450042338,5.79550023182,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.64700002588,0.02450000098,0.02450000098,5.02400020096,16.6150006646,16.12150064486,13.60350054414,2.50700010028,0.72650002906,2.01900008076,OFF,728330181.999995,-4456.00441719976,-138.010173099491,-5016.59042917046,-1.83632409,-6.932173645,1.818553415,-3468.83350655831,-2814.29415928528,-5008.80668955965,2.957134985,-6.87600091,1.812175995,YES,728330181,-4454.16487729174,-131.077773446111,-5018.4056890797,-1.84108858,-6.932619035,1.81192742,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.0809995946,NOT_ACTIVE,NO,YES,0.0885233232295335,0.902767349444652,0.375567807488643,0.190061874198762,0.000302815,0.000508785,-0.00036739,YES,YES,YES,628,0,0.0025000001,54,25,11,AUTO,AUTO,AUTO,-0.343156306640624,-0.721953111816406,0.222750624511718,0.558040869628906,0.0005424999782999,-0.0006799999728,0.00049999998,208,148,TRACK,OK,37,37,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.551039986224,0.834479979138,0.000119999997,-0.70679998233,-0.707439982314,7.9999998e-05,-0.438239989044,0.753159981171,0.490559987736,0.0003427909897162,0.0010581389682558,0.320344879389653,0.94730030158099,615.8240307912,-1125.4760562738,-28.0300014015,-0.0017188733338262,0.14266648670758,-0.213140293394457,2023-01-29 17:55:49.427959808
6,1675014949.52996,44955.5387676968,1675014949.52996,44955.5387676968,14531,1.35822722913205e+19,1,512,7,728330182,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330182.799995,YES,21096515,26,85,7,19,12.80000016,9.52499980949999,10.6899997862,9.86999980259999,12.300000615,10.0799997984,10.52200042088,5.91400023656,4.98800019952,3.32300013292,3.89650015586,3.9600001584,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.65400066616,16.14100064564,13.60350054414,2.54450010178,0.66550002662,1.94350007774,OFF,728330182.999995,-4457.83833710807,-144.942112752894,-5014.76856926155,-1.83149738,-6.931720855,1.825169305,-3465.87408670628,-2821.16829894157,-5006.99120965042,2.961695,-6.87229524,1.81878165,YES,728330182,-4456.00357719981,-138.010173099491,-5016.59046917046,-1.83625741,-6.93221672,1.81854238,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1739995884,NOT_ACTIVE,NO,YES,0.0889857747202844,0.902840215443195,0.375510858989782,0.189611792207764,0.00043422,0.00041046,0.00199907,YES,YES,YES,628,0,0.0025000001,53,24,10,AUTO,AUTO,AUTO,-0.34317673828125,-0.721598158691406,0.222848259765625,0.558448275878906,0.0005524999778999,0.0016749999329999,2.4999999e-06,208,148,TRACK,OK,33,33,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.549279986268,0.835639979109,0.000159999996,-0.70759998231,-0.706599982335,3.9999999e-05,-0.43759998906,0.753879981153,0.490039987749,0.0003428299897151,0.0010581269682561,0.320379418388617,0.94728862058134,620.5500310275,-1128.4340564217,-11.9220005961,0.0045836622235367,0.138082824484043,-0.071046764464819,2023-01-29 17:55:49.529959936
7,1675014950.39072,44955.538777662,1675014950.39072,44955.538777662,14532,1.35822722913205e+19,1,512,8,728330183,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330183.799995,YES,21096520,26,85,7,19,12.80000016,9.52499980949999,10.7099997858,9.88999980219999,12.300000615,10.0799997984,10.62650042506,5.9375002375,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.21950000878,0.64700002588,0.02450000098,0.02450000098,5.02400020096,16.65400066616,16.12150064486,13.58350054334,2.43200009728,0.61650002466,1.96300007852,OFF,728330183.999995,-4459.66741701661,-151.873612406318,-5012.94010935298,-1.82666819,-6.931259685,1.831782795,-3462.91012685448,-2828.03873859805,-5005.16910974153,2.966251125,-6.868580525,1.82538492,YES,728330183,-4457.83743710811,-144.942132752893,-5014.76862926155,-1.83145647,-6.931707485,1.825163615,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1769995882,NOT_ACTIVE,NO,YES,0.0899679872006402,0.902900550941988,0.375472888490542,0.1889349777213,0.000619195,0.00051218,0.00183904,YES,YES,YES,628,0,0.0025000001,54,24,11,AUTO,AUTO,AUTO,-0.3433726640625,-0.720830117675781,0.222725210449218,0.559368068847656,0.0005774999769,0.0019549999218,0.000799999968,208,148,TRACK,OK,36,36,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.546599986335,0.837399979065,3.9999999e-05,-0.70919998227,-0.705039982374,0.000119999997,-0.436159989096,0.755159981121,0.489399987765,0.0003428689897139,0.0010581139682565,0.320413956387581,0.94727693858169,616.9940308497,-1120.660056033,-1.7120000856,0.0091673244470734,0.144958317819348,-0.0790681733560083,2023-01-29 17:55:50.390720000
8,1675014951.36272,44955.538788912,1675014951.36272,44955.538788912,14533,1.35822722913205e+19,1,512,9,728330184,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330184.799995,YES,21096525,26,85,7,19,12.80000016,9.549999809,10.7099997858,9.88999980219999,12.280000614,10.0799997984,10.56350042254,5.91400023656,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.20150000806,0.64100002564,0.02450000098,0.02450000098,5.02400020096,16.57600066304,16.14100064564,13.60350054414,2.6575001063,0.6350000254,1.9800000792,OFF,728330184.999995,-4461.4916769254,-158.804632059767,-5011.10500944473,-1.82183653,-6.930790145,1.838393885,-3459.94158700291,-2834.90545825471,-5003.34042983296,2.97080336,-6.864856765,1.831985795,YES,728330184,-4459.66647701666,-151.873612406318,-5012.94018935297,-1.826562345,-6.931301225,1.8318045,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.1769995882,NOT_ACTIVE,NO,YES,0.0888609737227804,0.903118146937636,0.375088219998235,0.189182786716344,0.00026303,0.000429315,-0.005008445,YES,NO,YES,628,0,0.0025000001,56,25,10,AUTO,AUTO,AUTO,-0.343444687011718,-0.720550483886718,0.222793406738281,0.559656899414062,0.0005824999767,-0.0001274999949,0.0016749999329999,208,152,TRACK,TOO_FEW_STARS,34,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.547799986305,0.836599979085,0.000119999997,-0.707519982312,-0.706679982333,7.9999998e-05,-0.438119989047,0.754319981142,0.488919987777,0.0003429069897127,0.0010581019682569,0.320448494386544,0.947265255582041,612.8240306412,-1125.4340562717,-64.8760032438,-0.0091673244470734,0.136363951150217,-0.475554955691934,2023-01-29 17:55:51.362720000
9,1675014952.32373,44955.5388000347,1675014952.32373,44955.5388000347,14534,1.35822722913205e+19,1,512,10,728330185,0.8,REALTIME,92,0,96,0,0,0,EN,EN,728330185.799995,YES,21096530,26,85,7,19,12.80000016,9.549999809,10.7099997858,9.88999980219999,12.320000616,10.0799997984,10.62650042506,5.96100023844,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.6225000249,0.02450000098,0.02450000098,5.02400020096,16.63450066538,16.12150064486,13.60350054414,2.4600000984,0.6775000271,1.9850000794,OFF,728330185.999995,-4463.31109683443,-165.735171713241,-5009.26330953682,-1.8170024,-6.93031223,1.845002565,-3456.96850715156,-2841.76845791157,-5001.50514992472,2.975351695,-6.861123975,1.838584265,YES,728330185,-4461.49067692545,-158.804652059767,-5011.10512944473,-1.821754985,-6.930814135,1.83838457,13.1257140231999,14.1628568596,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.089999594,NOT_ACTIVE,NO,YES,0.0873174182536516,0.903377281432454,0.374623060507538,0.189585542708289,0.000480055,0.000326,-0.001121735,YES,NO,YES,628,0,0.0025000001,54,25,9,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,34,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.549799986255,0.835319979117,0.000239999994,-0.705159982371,-0.709039982274,3.9999999e-05,-0.44079998898,0.753079981173,0.488439987789,0.0003429459897116,0.0010580889682573,0.320483032385508,0.947253571582392,623.0560311528,-1115.1780557589,-29.4940014747,0.0034377466676525,0.130061415592854,-0.253247337850403,2023-01-29 17:55:52.323729920
