,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT41,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT42,UUT_PAYLOAD_PAYLOAD_SEC_SINCE_LAST_TLM1,UUT_PAYLOAD_PYLD_HEART_BEAT_COUNT,timestamp_
0,1679748320.58029,45010.3648215278,1679748320.58029,45010.3648215278,797,1.35822722913205e+19,1,512,5,733063554,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063554.199998,YES,3376826.0,26,85,8,20,16.0000002,13.9449997210999,14.1999997159999,14.4799997104,12.320000616,13.2649997346999,13.92300055692,8.55150034206,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.21950000878,0.64100002564,0.02450000098,0.02450000098,5.0225002009,16.22450064898,19.39150077566,16.7725006709,2.72300010892,0.73850002954,2.15100008604,OFF,733063554.399998,1960.0638419968,-4486.30919568452,-4424.77787876109,6.772633265,-0.15641095,3.15349994,2960.2337119883,-3892.07080539645,-4431.28435843577,6.90659383,1.674378775,3.13799915,YES,733063553,1950.57094247144,-4486.07343569631,-4429.18123854092,6.77600576,-0.163043265,3.145292515,16.6057139536,17.5199996496,12,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.9539999364,ON_SUN,NO,YES,-0.141103844177923,0.161634055767318,0.9240299725194,0.316437524671249,-0.005904015,-0.00540472,-0.000264375,YES,NO,YES,128,0.0,0.0050000002,26,85,65,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,16,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.415079989623,-0.017439999564,0.90959997726,-0.731559981711,-0.673719983157,-0.104359997391,-0.18239999544,-0.839479979013,0.511879987203,0.0001175609964731,0.0011126789666196,0.119692937409211,0.99281029821569,-2342.0781171039,-461.3060230653,-1370.6940685347,-0.370703682328531,-0.196524517834136,-0.210275504504746,0.99719997507,0.068679998283,0.029759999256,0.586719985332,0.727759981806,0.355159991121,0,0,0,0,0,0,0,,,2023-03-25 12:45:20.580290048
1,1679748321.56302,45010.3648329051,1679748321.56302,45010.3648329051,798,1.35822722913205e+19,1,512,6,733063555,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063555.199998,YES,,26,85,8,20,16.0000002,13.9649997207,14.1999997159999,14.4799997104,12.280000614,13.2649997346999,13.90300055612,8.6175003447,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.21950000878,0.58600002344,0.02450000098,0.02450000098,5.0225002009,16.2050006482,19.41150077646,16.79200067168,2.59150010366,0.66550002662,2.1825000873,OFF,733063555.399998,1966.83512165823,-4486.46299567683,-4421.62131891892,6.76990299,-0.151211245,3.15964224,2967.13827164307,-3890.3937254803,-4428.14327859282,6.90249083,1.679765925,3.14415047,YES,733063554,1957.34632213267,-4486.23265568835,-4426.02981869849,6.773327495,-0.157830575,3.151519125,16.6057139536,17.5199996496,11,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.9209999386,ON_SUN,NO,YES,-0.139476733710465,0.158003671339926,0.924835360003292,0.316639538167209,-0.00583613,-0.00559818,-0.0002461,YES,NO,YES,128,0.0,0.0050000002,12,85,51,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,16,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.420999989475,-0.021879999453,0.90679997733,-0.731919981702,-0.673399983165,-0.104199997395,-0.179239995519,-0.842519978937,0.507919987302,0.0001176009964719,0.0011126749666197,0.119729135408125,0.992805934215821,-2352.120117606,-464.6640232332,-1367.1080683554,-0.366120020104995,-0.207410715615036,-0.207983673392978,0.99719997507,0.068679998283,0.029759999256,0.586719985332,0.727759981806,0.355159991121,0,0,0,0,0,0,0,666297.0,675327.0,2023-03-25 12:45:21.563020032
2,1679748322.54603,45010.3648442824,1679748322.54603,45010.3648442824,799,1.35822722913205e+19,1,512,7,733063556,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063556.199998,YES,3376831.0,26,85,8,20,16.0000002,13.9649997207,14.2199997155999,14.4799997104,12.300000615,13.2849997343,13.92300055692,8.66100034644,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.0225002009,16.2050006482,19.41150077646,16.7725006709,2.53550010142,0.81200003248,2.25600009024,OFF,733063556.399998,1973.60364131981,-4486.6116156694,-4418.45859907705,6.767164135,-0.14601092,3.165780165,2974.03869129805,-3888.71126556442,-4424.99605875018,6.898378265,1.685150755,3.15029743,YES,733063555,1964.11820179408,-4486.38827568057,-4422.87593885619,6.770565345,-0.152649825,3.1575968,16.6057139536,17.5199996496,12,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.9209999386,ON_SUN,NO,YES,-0.137884808242303,0.154366098412677,0.925619818987603,0.316838757663224,-0.005917775,-0.00559094,-0.00040934,YES,NO,YES,128,0.0,0.0050000002,0,85,23,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,INITIALIZE,BAD,16,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.426839989329,-0.026319999342,0.903919977402,-0.732239981694,-0.673039983174,-0.104159997396,-0.176119995597,-0.84559997886,0.503919987402,0.0001176419964707,0.0011126709666198,0.119765333407039,0.992801568215952,-2346.9581173479,-462.2980231149,-1354.7440677372,,,,0.99719997507,0.068679998283,0.029759999256,0.586679985333,0.727759981806,0.355159991121,0,0,0,0,0,0,0,666298.0,675328.0,2023-03-25 12:45:22.546030080
3,1679748323.51584,45010.3648554977,1679748323.51584,45010.3648554977,800,1.35822722913205e+19,1,512,8,733063557,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063557.199998,YES,3376836.0,26,85,8,20,16.0000002,13.9649997207,14.2199997155999,14.4799997104,12.300000615,13.2849997343,13.96300055852,8.66100034644,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.0225002009,16.22450064898,19.41150077646,16.7725006709,2.52600010104,0.8425000337,2.14100008564,OFF,733063557.399998,1980.36944098152,-4486.75501566223,-4415.2897592355,6.76441669,-0.14080996,3.17191372,2980.93501095324,-3887.02342564881,-4421.84267890785,6.89425613,1.69053328,3.15644005,YES,733063556,1970.88754145561,-4486.53825567307,-4419.71499901423,6.767790165,-0.1474354,3.16377728,16.6057139536,17.5199996496,11,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.9209999386,ON_SUN,NO,YES,-0.136338547773228,0.150717923485641,0.926377755972444,0.317049083659018,-0.00599207,-0.005479705,-0.00051759,YES,NO,YES,128,,0.0050000002,22,85,59,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.432599989185,-0.030759999231,0.901039977474,-0.732519981687,-0.672759983181,-0.104159997396,-0.172999995675,-0.848679978783,0.499839987504,0.0001176829964695,0.00111266596662,0.119801531405953,0.992797200216083,-2349.9281174964,-460.440023022,-1342.2380671119,-0.371276640106473,-0.207410715615036,-0.218296913395936,0.99719997507,0.068679998283,0.029759999256,0.586679985333,0.727759981806,0.355159991121,0,0,0,0,0,0,0,666299.0,675329.0,2023-03-25 12:45:23.515840000
4,1679748327.43326,45010.3649008449,1679748327.43326,45010.3649008449,804,1.35822722913205e+19,1,512,12,733063561,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063561.199998,YES,3376856.0,26,85,8,20,16.0000002,13.9849997203,14.2199997155999,14.4799997104,12.300000615,13.2849997343,14.0225005609,8.66100034644,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.21350000854,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.22450064898,19.43150077726,16.79200067168,2.64800010592,0.75050003002,2.19950008798,OFF,733063561.399998,2007.40499962974,-4487.27665563615,-4402.55309987233,6.75334115,-0.120000055,3.196404,3008.47892957604,-3880.21826598907,-4409.16783954159,6.877672065,1.71204005,3.18096679,YES,733063560,1997.93700010314,-4487.08697564563,-4407.0117796494,6.756800255,-0.126642945,3.188315985,16.6057139536,17.5199996496,11,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.869999942,ON_SUN,NO,YES,-0.130157817896843,0.136011801279763,0.9294249789115,0.317378167152436,-0.006049205,-0.00546589,-0.00017309,YES,NO,YES,128,0.0,0.0050000002,26,78,64,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.455319988617,-0.048959998776,0.888959977776,-0.734199981645,-0.670839983229,-0.104479997388,-0.161559995961,-0.860679978483,0.482839987929,0.0001178449964646,0.0011126489666205,0.11994632240161,0.992779717216607,,,,-0.379298048997663,-0.201108180057673,-0.202254095613557,0.99719997507,0.068679998283,0.029759999256,0.586639985334,0.727799981805,0.355159991121,0,0,0,0,0,0,0,666303.0,675333.0,2023-03-25 12:45:27.433260032
5,1679748337.52973,45010.3650176968,1679748337.52973,45010.3650176968,814,1.35822722913205e+19,1,512,22,733063571,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063571.199998,YES,3376911.0,26,85,8,20,16.0000002,14.0649997187,14.2399997152,14.4999997099999,12.320000616,13.3049997338999,14.18200056728,8.74850034994,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.2050006482,19.49150077966,16.87100067484,2.52600010104,0.7875000315,2.21900008876,OFF,733063571.399998,2074.78223626088,-4488.19325559032,-4370.27018148647,6.724596865,-0.067248155,3.25778948,3077.02530614872,-3862.81090685944,-4377.03880114804,6.834937635,1.76619737,3.242446255,YES,733063570,2065.36517673173,-4488.09457559526,-4374.82600125868,6.728635835,-0.07460483,3.249247045,16.6057139536,17.5199996496,11,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.9509999366,ON_SUN,NO,YES,-0.114309565713808,0.0990505295189893,0.936043372779132,0.317718555145628,-0.005897875,-0.00558393,-0.0002048,YES,NO,YES,128,0.0,0.00450000018,5,85,15,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.51119998722,-0.092959997676,0.854439978639,-0.738759981531,-0.665799983355,-0.104479997388,-0.134679996633,-0.888759977781,0.438159989046,0.0001182499964524,0.0011126059666218,0.120308288390751,0.992735918217921,-2364.4701182235,-432.8340216417,-1168.2880584144,-0.370703682328531,-0.206264800059152,-0.206264800059152,0.99719997507,0.068679998283,0.029759999256,0.586559985336,0.727879981803,0.355159991121,0,0,0,0,0,0,0,,,2023-03-25 12:45:37.529730048
6,1679748338.51274,45010.3650290741,1679748338.51274,45010.3650290741,815,1.35822722913205e+19,1,512,23,733063572,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063572.199998,YES,,26,85,8,20,16.0000002,14.0649997187,14.2399997152,14.4999997099999,12.280000614,13.3049997338999,14.00300056012,8.74850034994,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.2050006482,19.51150078046,16.89100067564,2.54450010178,0.78150003126,2.12900008516,OFF,733063572.399998,2081.50539592472,-4488.25789558709,-4367.00936164952,6.721721205,-0.062038465,3.263856445,3083.85812580708,-3861.04202694788,-4373.79330131032,6.83067268,1.77154431,3.248522605,YES,733063571,2072.09241639537,-4488.16669559165,-4371.57390142129,6.72575885,-0.069385565,3.255240365,16.6057139536,17.5199996496,11,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.8459999436,ON_SUN,NO,YES,-0.112637187747256,0.0953376330932473,0.936626995767459,0.317731695645365,-0.006012575,-0.005595825,-0.000147715,YES,NO,YES,128,0.0,0.00450000018,16,85,59,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.516759987081,-0.09719999757,0.850599978735,-0.739239981519,-0.665319983367,-0.104319997392,-0.132079996698,-0.891399977715,0.433559989161,0.0001182909964512,0.0011126019666219,0.120344483389665,0.992731531218053,-2366.2761183138,-426.4840213242,-1153.4780576739,-0.37586030233001,-0.207983673392978,-0.202254095613557,0.99719997507,0.068679998283,0.029759999256,0.586519985337,0.727919981802,0.355159991121,0,0,0,0,0,0,0,666314.0,675344.0,2023-03-25 12:45:38.512739840
7,1679748339.49036,45010.3650403935,1679748339.49036,45010.3650403935,816,1.35822722913205e+19,1,512,24,733063573,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063573.199998,YES,3376916.0,26,85,8,20,16.0000002,14.0649997187,14.2399997152,14.4999997099999,12.300000615,13.3049997338999,14.0625005625,8.7050003482,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.0225002009,16.22450064898,19.51150078046,16.89100067564,2.54450010178,0.82400003296,2.10950008438,OFF,733063573.399998,2088.22567558871,-4488.31733558412,-4363.74248181286,6.718837025,-0.056828255,3.26991889,3090.68664546565,-3859.26782703659,-4370.5417614729,6.82639826,1.77688881,3.254594455,YES,733063572,2078.81643605917,-4488.23423558827,-4368.31734158412,6.722910375,-0.064198485,3.26131269,16.6057139536,17.5199996496,12,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.8969999402,ON_SUN,NO,YES,-0.111024157779516,0.0916434171671316,0.93719593875608,0.317708754645824,-0.00593805,-0.005539635,-0.0001715,YES,NO,YES,128,0.0,0.00450000018,20,85,62,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.522239986944,-0.101439997464,0.846759978831,-0.739719981507,-0.664759983381,-0.104279997393,-0.129559996761,-0.89399997765,0.428919989277,0.00011833199645,0.001112597966622,0.120380679388579,0.992727143218184,-2374.6881187344,-429.1980214599,-1146.4380573219,,,,0.99719997507,0.068679998283,0.029759999256,0.586519985337,0.727919981802,0.355159991121,0,0,0,0,0,0,0,666315.0,675345.0,2023-03-25 12:45:39.490360064
8,1679748340.46037,45010.3650516204,1679748340.46037,45010.3650516204,817,1.35822722913205e+19,1,512,25,733063574,0.2,REALTIME,193,0,192,0,0,0,DS,EN,733063574.199998,YES,3376921.0,26,85,8,20,16.0000002,14.0799997184,14.2399997152,14.4999997099999,12.320000616,13.3049997338999,14.0825005633,8.87950035518,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.22450064898,19.49150077966,16.87100067484,2.56350010254,0.7875000315,2.14350008574,OFF,733063574.399998,2094.94307525284,-4488.37155558141,-4360.46952197651,6.71594432,-0.05161751,3.27597683,3097.51092512444,-3857.48826712557,-4367.28412163578,6.822114365,1.78223088,3.260661815,YES,733063573,2085.5378957231,-4488.29599558518,-4365.05334174732,6.720025265,-0.058971595,3.267383675,16.6057139536,17.5199996496,12,YES,YES,YES,YES,YES,YES,SUN_POINT,NO,ATTITUDE_INVALID,0.8939999404,ON_SUN,NO,YES,-0.109396051812078,0.0879331632413367,0.937757053744858,0.317666383646672,-0.005934445,-0.00549375,-0.000141785,YES,NO,YES,128,,0.00450000018,11,85,54,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.527679986808,-0.105719997357,0.842839978929,-0.740239981494,-0.664199983395,-0.104199997395,-0.127119996822,-0.896599977585,0.424239989394,0.0001183719964488,0.0011125929666222,0.120416874387493,0.992722753218316,-2367.3081183654,-426.6420213321,-1137.1280568564,-0.372422555662358,-0.203400011169441,-0.203972968947383,0.99719997507,0.068679998283,0.029759999256,0.586519985337,0.727919981802,0.355159991121,0,0,0,0,0,0,0,666316.0,675346.0,2023-03-25 12:45:40.460370176
