,time,bcnX,bcnY,bcnExp,calX,calY,calSetX,calSetY,calExp
0,0.62302,1263.63,1075.09,603032,1302.75,989.606,1303.28,989.338,10
1,1.34501,1263.63,1075.09,603032,1302.95,989.376,1303.28,989.338,10
2,2.07489,1263.63,1075.09,603032,1302.94,989.343,1303.28,989.338,10
3,2.81139,1263.63,1075.09,603032,1303.0,989.328,1303.28,989.338,10
4,4.05818,1263.63,1075.09,603032,1303.37,989.075,1303.28,989.338,10
