,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,timestamp_
0,1668705572.89207,44882.5135751389,1668705572.89207,44882.5135751389,17406,1.35822722913205e+19,1,512,1,722020809,0.0,REALTIME,205,2,72,0,0,0,EN,EN,722020808.999994,YES,7923563,25,85,15,19,15.2000001899999,12.9199997416,13.7849997242999,12.7599997447999,12.320000616,11.0649997786999,12.96150051846,9.71900038876,4.98800019952,3.32050013282,3.90150015606,3.9650001586,0.21350000854,0.6225000249,0.02450000098,0.02450000098,5.0225002009,15.67800062712,17.00950068038,15.27200061088,2.0375000815,0.33550001342,0.98150003926,OFF,722020809.199994,-474.356036282196,-4292.20428538977,-5219.83835900806,6.95708589,-2.118269525,1.10965792,-3317.89259410536,-2777.83298110834,-5212.48273937585,3.77565164,-6.576569285,1.10153448,YES,722020808,-482.703935864801,-4289.66138551692,-5221.16829894157,6.95672686,-2.12362871,1.101603685,15.8114282552,16.7885710927999,16,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.5259996316,NOT_ACTIVE,NO,YES,0.590851506682969,0.52304597453908,0.170917102581657,0.59000399119992,-0.00118677,-0.001324105,5.274e-05,YES,NO,YES,215,0,0.00300000012,8,10,23,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.209839994754,0.977719975557,-0.000159999996,-0.707079982323,-0.707119982322,7.9999998e-05,-0.200559994986,-0.095319997617,-0.975039975624,-0.0004210949873671,0.0010154899695353,-0.371855530844333,0.928289931151301,2022-11-17 17:19:32.892070144
1,1668705574.61421,44882.5135950694,1668705574.61421,44882.5135950694,17407,1.35822722913205e+19,1,512,2,722013616,0.8,STORED,203,2,70,0,0,0,EN,EN,722013616.799995,YES,7887602,25,85,15,19,12.00000015,9.05499981889999,10.5449997890999,9.3549998129,12.0260006013,11.249999775,8.87950035518,4.88100019524,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.21350000854,0.65900002636,0.02450000098,0.02450000098,5.02400020096,4.100000164,12.25400049016,11.45600045824,0.77950003118,-0.71400002856,0.0,OFF,722013616.999995,-6725.00144374991,-352.201882389905,641.875827906207,-0.35670213,-4.319202515,-5.97931219,-2223.02896884854,6356.23718218812,646.595907670203,-4.722493125,-1.031535465,-5.96891684,YES,722013616,-6724.63910376802,-347.882162605891,647.854647607266,-0.364488915,-4.31969234,-5.978498235,12.8828568851999,13.7371425823999,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.655378185392436,0.735294634794107,0.167850626142987,0.040587696688246,-0.000510355,-0.000550905,8.535e-06,YES,YES,YES,214,0,0.00200000008,47,6,2,AUTO,AUTO,AUTO,-0.567618653808593,-0.209750516601562,0.0094752216796875,0.796067839355468,-0.0005449999782,-7.49999969999999e-05,-0.0006899999724,204,152,TRACK,OK,44,44,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.978959975526,0.204079994898,-0.000159999996,-0.707159982321,-0.707039982324,3.9999999e-05,0.469319988267,-0.778639980534,-0.416519989587,-0.0006699429799017,0.0008716079738517,-0.599789990006299,0.800156670995299,2022-11-17 17:19:34.614209792
2,1668705574.82807,44882.5135975463,1668705574.82807,44882.5135975463,17408,1.35822722913205e+19,1,512,3,722013676,0.8,STORED,203,2,70,0,0,0,EN,EN,722013676.799995,YES,7887902,25,85,14,19,12.00000015,8.78999982419999,10.3099997938,9.0949998181,12.0260006013,11.0199997795999,8.66100034644,4.56200018248,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.22600000904,0.65300002612,0.02450000098,0.02450000098,5.02400020096,4.100000164,12.00950048038,11.14650044586,0.7700000308,-0.7325000293,0.0,OFF,722013676.999995,-6731.91882340404,-610.278029486097,281.900505904974,0.12513088,-4.280925325,-6.015176665,-2500.97395495129,6279.59112602042,287.232825638358,-4.539269525,-1.521310875,-6.005171215,YES,722013676,-6732.04008339797,-605.997049700146,287.915265604235,0.117042165,-4.281683175,-6.014822095,12.5771426055999,13.4914283016,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.657122162857556,0.732046309859073,0.16898647112027,0.0611734917765301,-0.00051752,-0.00053469,3.8155e-05,YES,YES,YES,214,0,0.00200000008,49,8,3,AUTO,AUTO,AUTO,-0.578667394531249,-0.218239174804687,-0.0023382514648437,0.785818198730468,-0.0005474999781,-7.99999968e-05,-0.0005699999771999,200,148,TRACK,OK,47,47,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.965479975863,0.260519993487,-7.9999998e-05,-0.70719998232,-0.707039982324,3.9999999e-05,0.456679988583,-0.765119980872,-0.453879988653,-0.0006680349799589,0.0008730709738078,-0.598038105058856,0.801466877955992,2022-11-17 17:19:34.828069888
3,1668705574.94308,44882.5135988773,1668705574.94308,44882.5135988773,17409,1.35822722913205e+19,1,512,4,722013736,0.8,STORED,203,2,70,0,0,0,EN,EN,722013736.799995,YES,7888202,25,85,14,19,12.00000015,8.5299998294,10.0799997984,8.8149998237,11.9880005994,10.7749997844999,8.39800033592,4.23950016958,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.64100002564,0.02450000098,0.02450000098,5.02400020096,4.100000164,11.8050004722,10.91850043674,0.77950003118,-0.68950002758,0.0,OFF,722013736.999995,-6709.98816450057,-865.602876719854,-79.3867160306639,0.60566195,-4.2272753,-6.023011515,-2767.32114163393,6173.819571309,-73.466916326654,-4.33549493,-2.00300499,-6.01344129,YES,722013736,-6710.58638447066,-861.375796931207,-73.364436331778,0.597675,-4.228324915,-6.023142215,12.2714283259999,13.1857140219999,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.658475200830495,0.728727604425447,0.170014772599704,0.0803829898923401,-0.00042781,-0.00052962,-6.7325e-05,YES,YES,YES,214,0,0.00200000008,49,6,8,AUTO,AUTO,AUTO,-0.588740302246093,-0.226079984863281,-0.013376365234375,0.775947014648437,-0.0005199999792,-8.49999966e-05,-0.0005699999771999,200,148,TRACK,OK,44,44,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.948519976287,0.316719992082,-0.000119999997,-0.707159982321,-0.707039982324,0.0,0.4439999889,-0.751439981214,-0.488079987798,-0.0006661229800163,0.000874530973764,-0.596283360111498,0.802773246916801,2022-11-17 17:19:34.943079936
4,1668705575.15568,44882.513601331,1668705575.15568,44882.513601331,17410,1.35822722913205e+19,1,512,5,722013796,0.8,STORED,203,2,70,0,0,0,EN,EN,722013796.799995,YES,7888502,25,85,14,19,12.00000015,8.2899998342,9.84499980309999,8.5749998285,11.9880005994,10.5449997890999,8.06600032264,4.06450016258,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.19550000782,0.62850002514,0.02450000098,0.02450000098,5.02400020096,4.1975001679,11.55900046236,10.66800042672,0.78900003156,-0.62850002514,0.0,OFF,722013796.999995,-6659.30082703494,-1117.25248413737,-440.308597984568,1.08307824,-4.15848842,-6.002993995,-3020.84360895781,6039.4295180285,-433.828718308563,-4.112048845,-2.474650275,-5.99390244,YES,722013796,-6660.35930698201,-1113.08884434555,-434.302638284867,1.075942785,-4.159585205,-6.00345742,12.0885711868,13.0028568828,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.659526203309475,0.725348065993038,0.170892305082153,0.0984436420311271,-0.000447625,-0.00049271,-1.751e-05,YES,YES,YES,214,0,0.00200000008,49,5,13,AUTO,AUTO,AUTO,-0.598022982910156,-0.233395623535156,-0.023787337890625,0.766374032226562,-0.0005099999796,1.49999993999999e-05,-0.0005024999799,184,148,TRACK,OK,43,43,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.928079976798,0.37239999069,-0.000119999997,-0.707159982321,-0.707039982324,3.9999999e-05,0.431239989219,-0.737639981559,-0.519559987011,-0.0006642089800737,0.0008759859737204,-0.594525760164226,0.804075774877726,2022-11-17 17:19:35.155680000
5,1668705575.26928,44882.5136026505,1668705575.26928,44882.5136026505,17411,1.35822722913205e+19,1,512,6,722013856,0.8,STORED,203,2,70,0,0,0,EN,EN,722013856.799995,YES,7888802,25,85,14,19,11.20000014,8.01999983959999,9.6099998078,8.3099998338,11.9880005994,10.3099997938,7.88800031552,3.86350015454,4.98800019952,3.32050013282,3.89650015586,3.9550001582,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,8.825000353,11.51800046072,10.43800041752,0.61950002478,-0.62850002514,0.0,OFF,722013856.999995,-6580.01309099932,-1364.30211178489,-799.176360041179,1.557483035,-4.074347625,-5.954815545,-3260.34063698296,5877.00830614957,-792.166500391672,-3.868844325,-2.93598995,-5.94624631,YES,722013856,-6581.5675509216,-1360.22713198864,-793.221920338902,1.549656695,-4.075850675,-5.95587009,11.7828569072,12.6971426032,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,180.9989879334,NOT_ACTIVE,NO,YES,0.660310518293789,0.721906808061863,0.171702415565951,0.115580363688392,-0.000420715,-0.0003434,-0.00012036,YES,YES,YES,214,0,0.00200000008,47,7,17,AUTO,AUTO,AUTO,-0.60663523828125,-0.240329258789062,-0.0337190322265625,0.757032734863281,-0.0004699999811999,-5.74999976999999e-05,-0.0005274999789,196,148,TRACK,OK,43,43,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.904199977395,0.427119989322,-0.000119999997,-0.707159982321,-0.707039982324,0.0,0.41839998954,-0.723679981908,-0.548839986279,-0.0006622909801312,0.0008774369736768,-0.59276531421704,0.805374455838765,2022-11-17 17:19:35.269280000
6,1668705575.48888,44882.5136051852,1668705575.48888,44882.5136051852,17412,1.35822722913205e+19,1,512,7,722013916,0.8,STORED,203,2,70,0,0,0,EN,EN,722013916.799995,YES,7889102,25,85,14,19,11.20000014,7.8199998436,9.39999981199999,8.13499983729999,12.300000615,9.99499980009999,7.88800031552,3.63550014542,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.19550000782,0.6225000249,0.02450000098,0.02450000098,5.02400020096,20.67600082704,13.60350054414,10.6475004259,2.2725000909,1.36100005444,1.99200007968,OFF,722013916.999995,-6472.51629637416,-1605.87653970616,-1154.33418228328,2.024563025,-3.97571202,-5.87914488,-3484.73842576306,5687.37025563147,-1146.82680265865,-3.60817165,-3.382886465,-5.87113668,YES,722013916,-6474.53719627312,-1601.90001990499,-1148.45428257728,2.01685682,-3.97746224,-5.880618285,11.4771426276,12.4542854652,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.4809996346,NOT_ACTIVE,NO,YES,0.660889348782212,0.718401994131959,0.172376049052478,0.131948102361037,-0.000377245,-0.000334325,2.177e-05,YES,YES,YES,214,0,0.00200000008,44,6,20,AUTO,AUTO,AUTO,-0.614760208496093,-0.246803821289062,-0.043121005859375,0.747862513183593,-0.0004849999805999,-8.49999966e-05,-0.000349999986,204,148,TRACK,OK,44,44,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.876879978078,0.480679987983,-0.000119999997,-0.707159982321,-0.707039982324,7.9999998e-05,0.405439989864,-0.709639982259,-0.576199985595,-0.0006603699801888,0.0008788839736334,-0.591002032269938,0.80666928179992,2022-11-17 17:19:35.488879872
7,1668705575.60289,44882.5136065046,1668705575.60289,44882.5136065046,17413,1.35822722913205e+19,1,512,8,722013976,0.8,STORED,203,2,70,0,0,0,EN,EN,722013976.799995,YES,7889402,25,85,14,19,11.20000014,7.77499984449999,9.3099998138,8.13499983729999,12.320000616,9.88999980219999,7.9550003182,3.66100014644,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.19550000782,0.6225000249,0.02450000098,0.02450000098,5.02400020096,19.95350079814,14.0625005625,11.00150044006,2.04700008188,0.9825000393,1.5625000625,OFF,722013976.999995,-6337.24264313785,-1841.10316794483,-1504.1278247936,2.48299135,-3.86283017,-5.776145555,-3692.99093535044,5471.38334643081,-1496.1577251921,-3.330899,-3.813899475,-5.768735245,YES,722013976,-6339.72190301388,-1837.23948813802,-1498.35074508245,2.47540564,-3.864824705,-5.778067475,11.4171426287999,12.2714283259999,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.504999633,NOT_ACTIVE,NO,YES,0.661271062774578,0.714814367703712,0.173029523039409,0.147721852545562,-0.00030079,-0.00038028,-2.8e-07,YES,YES,YES,214,0,0.00200000008,42,8,22,AUTO,AUTO,AUTO,-0.622408953613281,-0.253016830078125,-0.0522453872070312,0.738823387207031,-0.0004474999821,-6.49999974e-05,0.0005224999790999,204,148,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.846239978844,0.53279998668,-0.000119999997,-0.70719998232,-0.707039982324,3.9999999e-05,0.39239999019,-0.695399982615,-0.602039984949,-0.0006584459802466,0.0008803259735902,-0.589235922322921,0.807960245761191,2022-11-17 17:19:35.602889984
8,1668705575.8153,44882.5136089699,1668705575.8153,44882.5136089699,17414,1.35822722913205e+19,1,512,9,722014036,0.8,STORED,203,2,70,0,0,0,EN,EN,722014036.799995,YES,7889702,25,85,14,19,11.20000014,7.84499984309999,9.3349998133,8.2199998356,12.300000615,9.7849998043,8.1325003253,4.01450016058,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.19550000782,0.62850002514,0.02450000098,0.02450000098,5.02400020096,19.11400076456,14.0425005617,11.16700044668,2.41300009652,0.9400000376,1.53100006124,OFF,722014036.999995,-6174.76873126154,-2069.14169654291,-1846.93606765319,2.93090767,-3.736167315,-5.646378595,-3884.14116579293,5230.05799849708,-1838.54012807298,-3.038299305,-4.227167665,-5.63960028,YES,722014036,-6177.70013111497,-2065.40493672974,-1841.28838793557,2.92352043,-3.738410735,-5.64873651,11.2942854884,12.2714283259999,20,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.4029996398,NOT_ACTIVE,NO,YES,0.661454196270915,0.711166109776677,0.173610145527797,0.163035540239289,-0.000334355,-0.000381285,-7.74e-06,YES,YES,YES,214,0,0.00200000008,38,9,21,AUTO,AUTO,AUTO,-0.629685452148437,-0.259029724609375,-0.0610854545898437,0.729841353027343,-0.0003974999841,-2.99999987999999e-05,-0.0005424999782999,204,152,TRACK,OK,39,39,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.812439979689,0.583039985424,-7.9999998e-05,-0.707159982321,-0.707039982324,3.9999999e-05,0.379239990519,-0.680959982976,-0.626479984338,-0.0006565179803044,0.000881764973547,-0.587466992375989,0.809247344722578,2022-11-17 17:19:35.815300096
9,1668705575.9183,44882.513610162,1668705575.9183,44882.513610162,17415,1.35822722913205e+19,1,512,10,722014096,0.8,STORED,203,2,70,0,0,0,EN,EN,722014096.799995,YES,7890002,25,85,13,19,11.20000014,7.95499984089999,9.41999981159999,8.32999983339999,12.320000616,9.699999806,8.24350032974,4.18950016758,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.19550000782,0.62850002514,0.02450000098,0.02450000098,5.02400020096,18.58700074348,13.98300055932,11.29100045164,2.40400009616,0.86650003466,1.42800005712,OFF,722014096.999995,-5985.7916407104,-2289.18008554098,-2181.17003094149,3.36620588,-3.59623326,-5.490455695,-4057.31277713435,4964.52383177379,-2172.38713138063,-2.73180354,-4.620635685,-5.484340385,YES,722014096,-5989.15630054216,-2285.58304572084,-2175.67829121607,3.358989065,-3.5986945,-5.493252375,11.3542854872,12.2714283259999,19,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,5.369999642,NOT_ACTIVE,NO,YES,0.661482778270344,0.707417324351653,0.174123382017532,0.177995142440097,-0.000327795,-0.000314945,7.95e-07,YES,YES,YES,214,0,0.00200000008,38,9,22,AUTO,AUTO,AUTO,-0.636677069335937,-0.264837974609374,-0.0697514028320312,0.720859139160156,-0.0004349999826,-9.9999996e-05,-0.0001199999951999,204,152,TRACK,OK,35,35,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.775559980611,0.631279984218,-7.9999998e-05,-0.707159982321,-0.707039982324,3.9999999e-05,0.365839990854,-0.666279983343,-0.649799983755,-0.0006545879803623,0.000883198973504,-0.585695249429142,0.810530570684082,2022-11-17 17:19:35.918299904
