,TARGET, PACKET, PACKET_TIMESECONDS, PACKET_TIMEFORMATTED, RECEIVED_TIMESECONDS, RECEIVED_TIMEFORMATTED, RECEIVED_COUNT, SYNC, MSG_ID, LEN, SEQ, CCSDS_TAI_SECS, CCSDS_TAI_SUBSECS, CCSDS_REALTIME, POSITION_ERROR1, POSITION_ERROR2, POSITION_ERROR3, RATE_ERROR1, RATE_ERROR1_DPS, RATE_ERROR1_RPM, RATE_ERROR2, RATE_ERROR2_DPS, RATE_ERROR2_RPM, RATE_ERROR3, RATE_ERROR3_DPS, RATE_ERROR3_RPM, INTEGRAL_ERROR1, INTEGRAL_ERROR2, INTEGRAL_ERROR3, EIGEN_ERROR, POSITION_ERROR_PAYLOAD1, POSITION_ERROR_PAYLOAD2, POSITION_ERROR_PAYLOAD3, RATE_ERROR_PAYLOAD1, RATE_ERROR_PAYLOAD1_DPS, RATE_ERROR_PAYLOAD1_RPM, RATE_ERROR_PAYLOAD2, RATE_ERROR_PAYLOAD2_DPS, RATE_ERROR_PAYLOAD2_RPM, RATE_ERROR_PAYLOAD3, RATE_ERROR_PAYLOAD3_DPS, RATE_ERROR_PAYLOAD3_RPM, EIGEN_ERROR_PAYLOAD, PAYLOAD_ERROR1, PAYLOAD_ERROR2, PAYLOAD_ERROR3, MAX_RATE1, MAX_RATE1_DPS, MAX_RATE1_RPM, MAX_RATE2, MAX_RATE2_DPS, MAX_RATE2_RPM, MAX_RATE3, MAX_RATE3_DPS, MAX_RATE3_RPM, MAX_ACCEL1, MAX_ACCEL2, MAX_ACCEL3, CONTROL_TORQUE1, CONTROL_TORQUE2, CONTROL_TORQUE3, TIME_INTO_SEARCH, WAIT_TIMER, SUN_POINT_ANGLE_ERROR, SUN_POINT_STATE, CYCLES_SINCE_VALID_PAYLOAD_DATA, GAIN_INDEX_USED, CONTROL_TO_PAYLOAD, PAYLOAD_CONTROL_USED, ATT_CTRL_HEALTH1_PACK, HEALTH1_PACK_SPARE1, SUN_SOURCE_FAILOVER, SUN_AVOID_FLAG, ON_SUN_FLAG, MOMENTUM_TOO_HIGH, ATT_CTRL_ACTIVE, 
708,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:05.977,1676554926.0, 2023/02/16 08:42:05.977,709.0,1.35823e+19,9.0,139.0,709.0,729821680.0,0.4, STORED,1.8e-06,-5.19e-05,2.72e-05,2.03e-06,0.000116024,1.93e-05,-3.72e-05,-0.002131689,-0.000355282,-4.58e-05,-0.00262386,-0.00043731,-1e-05,7e-05,-0.00016,5.86e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-3.31e-06,-2.1e-06,-1.01e-06,0.0,763.0,4.679999688, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
709,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.073,1676554926.0, 2023/02/16 08:42:06.073,710.0,1.35823e+19,9.0,139.0,710.0,729821740.0,0.4, STORED,-5.74e-05,-3.8e-05,3.76e-07,3.32e-05,0.001900501,0.00031675,1.06e-05,0.000609054,0.000101509,4.22e-05,0.002417882,0.00040298,-1e-05,8e-05,-0.00015,6.88e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-9e-07,-6.2e-07,-1.52e-06,0.0,763.0,6.710999553, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
710,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.074,1676554926.0, 2023/02/16 08:42:06.074,711.0,1.35823e+19,9.0,139.0,711.0,729821800.0,0.4, STORED,4.31e-06,-7.57e-06,6.52e-06,-0.00011377,-0.006518541,-0.001086423,2.66e-05,0.001522922,0.00025382,-3.85e-05,-0.002208179,-0.00036803,0.0,8e-05,-0.00012,1.09e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-1.34e-06,-7.1e-07,-1.7e-06,0.0,763.0,8.882999408, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
711,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.075,1676554926.0, 2023/02/16 08:42:06.075,712.0,1.35823e+19,9.0,139.0,712.0,729821860.0,0.4, STORED,3.96e-06,-7.56e-07,1.82e-05,-3.7e-05,-0.002118511,-0.000353085,-7.2e-05,-0.004125296,-0.000687549,-0.000123475,-0.007074596,-0.001179099,0.0,8e-05,-8e-05,1.87e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-1.43e-06,-2.36e-06,-1.63e-06,0.0,763.0,10.96499927, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
712,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.083,1676554926.0, 2023/02/16 08:42:06.083,713.0,1.35823e+19,9.0,139.0,713.0,729821920.0,0.4, STORED,-5.22e-05,4.9e-05,5.09e-05,0.000100175,0.005739605,0.000956601,-4.63e-05,-0.002653941,-0.000442323,-6.14e-05,-0.00351968,-0.000586613,0.0,9e-05,-4e-05,8.78e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,2.8e-06,2.03e-06,-1.22e-06,0.0,763.0,13.06799913, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
713,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.176,1676554926.0, 2023/02/16 08:42:06.176,714.0,1.35823e+19,9.0,139.0,714.0,729821980.0,0.4, STORED,-4.99e-05,1.02e-05,-6.42e-06,-6.67e-05,-0.003821628,-0.000636938,-8.44e-05,-0.004834904,-0.000805817,2.55e-05,0.001463048,0.000243841,0.0,0.0001,-4e-05,5.13e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-6.1e-06,6.3e-07,-1.46e-06,0.0,763.0,15.84599894, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
714,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.207,1676554926.0, 2023/02/16 08:42:06.207,715.0,1.35823e+19,9.0,139.0,715.0,729822040.0,0.4, STORED,4.78e-05,7.5e-06,-3.36e-06,-0.000237565,-0.013611472,-0.002268579,4.93e-05,0.00282726,0.00047121,-7.91e-05,-0.004530377,-0.000755063,4e-05,9e-05,0.0,4.85e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-5.96e-06,7.1e-07,-8.7e-07,0.0,763.0,18.23099878, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
715,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.209,1676554926.0, 2023/02/16 08:42:06.209,716.0,1.35823e+19,9.0,139.0,716.0,729822100.0,0.4, STORED,-3.43e-06,3.28e-06,1.81e-05,-1.01e-05,-0.000576968,-9.62e-05,8.49e-05,0.00486212,0.000810353,8.02e-05,0.004593976,0.000765663,-1e-05,9e-05,4e-05,1.87e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.5e-07,1.85e-06,7.2e-07,0.0,763.0,20.45699864, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
716,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.210,1676554926.0, 2023/02/16 08:42:06.210,717.0,1.35823e+19,9.0,139.0,717.0,729822160.0,0.4, STORED,-2.31e-05,1.96e-05,-6.14e-07,-4.58e-06,-0.000262128,-4.37e-05,8.04e-05,0.004605435,0.000767572,3.09e-05,0.001769867,0.000294978,0.0,9e-05,7e-05,3.03e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-4.14e-06,2.29e-06,-6.7e-07,0.0,763.0,21.71099855, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
717,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.284,1676554926.0, 2023/02/16 08:42:06.284,718.0,1.35823e+19,9.0,139.0,718.0,729822220.0,0.4, STORED,-3.88e-05,3.02e-05,-1.35e-05,8.39e-05,0.004809121,0.00080152,2.92e-05,0.001670172,0.000278362,-8.44e-05,-0.004837769,-0.000806295,-1e-05,9e-05,0.0001,5.1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-3.5e-07,-4.1e-07,-1.66e-06,0.0,763.0,24.48899837, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
718,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.285,1676554926.0, 2023/02/16 08:42:06.285,719.0,1.35823e+19,9.0,139.0,719.0,729822280.0,0.4, STORED,-1.63e-05,5.71e-06,8.8e-06,-0.000130025,-0.007449884,-0.001241647,7.35e-05,0.004212959,0.00070216,1.45e-05,0.000830502,0.000138417,1e-05,8e-05,0.00012,1.94e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-6.21e-06,7.4e-07,-2.2e-07,0.0,763.0,27.21299819, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
719,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.286,1676554926.0, 2023/02/16 08:42:06.286,720.0,1.35823e+19,9.0,139.0,720.0,729822340.0,0.4, STORED,-6.25e-05,4.75e-05,-3.41e-06,1.63e-05,0.000933348,0.000155558,0.00010735,0.006150702,0.001025117,-2.27e-05,-0.001298322,-0.000216387,0.0,7e-05,0.00014,7.86e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-1.63e-06,3.76e-06,-1.4e-07,0.0,763.0,29.85299801, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
720,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.297,1676554926.0, 2023/02/16 08:42:06.297,721.0,1.35823e+19,9.0,139.0,721.0,729822400.0,0.4, STORED,2.57e-05,-2.43e-05,2.7e-05,-1.14e-05,-0.000655464,-0.000109244,-1.12e-05,-0.000643432,-0.000107239,-8.8e-05,-0.005042029,-0.000840338,1e-05,6e-05,0.00015,4.45e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-9.8e-07,-3.34e-06,-4e-08,0.0,763.0,32.55899783, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
721,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.298,1676554926.0, 2023/02/16 08:42:06.298,722.0,1.35823e+19,9.0,139.0,722.0,729822460.0,0.4, STORED,8.89e-06,-2.05e-05,-1e-05,-3.22e-05,-0.001844351,-0.000307392,-2.08e-05,-0.001192898,-0.000198816,-3.59e-05,-0.002058924,-0.000343154,1e-05,5e-05,0.00016,2.45e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-2.33e-06,-2.69e-06,-7.2e-07,0.0,763.0,34.99499767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
722,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.393,1676554926.0, 2023/02/16 08:42:06.393,723.0,1.35823e+19,9.0,139.0,723.0,729822520.0,0.4, STORED,-8.32e-06,-2.92e-06,-5.88e-06,1.55e-05,0.00088522,0.000147537,3.09e-06,0.000176757,2.95e-05,-4.92e-05,-0.002820671,-0.000470112,1e-05,4e-05,0.00016,1.06e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,2.33e-06,-1.97e-06,-7.5e-07,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
723,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.396,1676554926.0, 2023/02/16 08:42:06.396,724.0,1.35823e+19,9.0,139.0,724.0,729822580.0,0.4, STORED,4.36e-07,-2.67e-06,3.15e-05,4.4e-05,0.002523306,0.000420551,4.75e-05,0.002721263,0.000453544,5.46e-05,0.003129782,0.00052163,0.0,4e-05,0.00015,3.16e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,1.25e-06,-2.9e-07,1.08e-06,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
724,UUT, ATT_CTRL,1676554926.0, 2023/02/16 08:42:06.397,1676554926.0, 2023/02/16 08:42:06.397,725.0,1.35823e+19,9.0,139.0,725.0,729822640.0,0.4, STORED,2.52e-05,3.53e-05,7e-06,9.51e-05,0.005446537,0.000907756,5.31e-05,0.00304126,0.000506877,7.68e-06,0.000440032,7.33e-05,0.0,3e-05,0.00015,4.39e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.82e-06,-1.2e-07,-2e-07,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
725,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.505,1676554927.0, 2023/02/16 08:42:06.505,726.0,1.35823e+19,9.0,139.0,726.0,729822700.0,0.4, STORED,9.17e-05,1.03e-05,-4.82e-05,7.24e-05,0.00415022,0.000691703,-6.45e-06,-0.000369271,-6.15e-05,3.08e-05,0.001766142,0.000294357,0.0,3e-05,0.00014,0.000104159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,5.38e-06,-1.73e-06,-1.29e-06,0.0,763.0,19.99499867, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
726,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.530,1676554927.0, 2023/02/16 08:42:06.530,727.0,1.35823e+19,9.0,139.0,727.0,729822760.0,0.4, STORED,4.42e-05,-1.89e-05,-8.27e-06,0.00017135,0.009817632,0.001636272,1.27e-05,0.000728516,0.000121419,-5.01e-05,-0.002868513,-0.000478086,0.0,2e-05,0.00012,4.88e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.74e-06,-4.47e-06,-3.3e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
727,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.531,1676554927.0, 2023/02/16 08:42:06.531,728.0,1.35823e+19,9.0,139.0,728.0,729822820.0,0.4, STORED,-4.82e-05,-3.54e-05,2.22e-05,-1.99e-05,-0.001142478,-0.000190413,-3.52e-05,-0.00201939,-0.000336565,6.66e-05,0.003815899,0.000635983,0.0,1e-05,0.00011,6.38e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-9e-08,-3.2e-06,5.6e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
728,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.619,1676554927.0, 2023/02/16 08:42:06.619,729.0,1.35823e+19,9.0,139.0,729.0,729822880.0,0.4, STORED,1.25e-06,1.02e-05,1.75e-05,-1.84e-05,-0.001056248,-0.000176041,-4.01e-05,-0.002296988,-0.000382831,3.91e-05,0.002242557,0.000373759,1e-05,1e-05,9e-05,2.03e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,1.65e-06,-3.47e-06,-7.2e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
729,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.620,1676554927.0, 2023/02/16 08:42:06.620,730.0,1.35823e+19,9.0,139.0,730.0,729822940.0,0.4, STORED,6.06e-06,-1.53e-05,3.47e-06,-3.96e-05,-0.002266048,-0.000377675,1.58e-05,0.000906992,0.000151165,-4.97e-05,-0.002846168,-0.000474361,0.0,0.0,8e-05,1.68e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,1.69e-06,-5.25e-06,2e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
730,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.628,1676554927.0, 2023/02/16 08:42:06.628,731.0,1.35823e+19,9.0,139.0,731.0,729823000.0,0.4, STORED,-1.74e-05,-3.56e-05,-2.58e-05,5.47e-06,0.000313408,5.22e-05,-8.7e-05,-0.004986738,-0.000831123,1.43e-05,0.000816465,0.000136077,-1e-05,0.0,6e-05,4.73e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.07e-06,-5.27e-06,-7.1e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
731,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.631,1676554927.0, 2023/02/16 08:42:06.631,732.0,1.35823e+19,9.0,139.0,732.0,729823060.0,0.4, STORED,2.9e-05,-1.01e-05,-1.01e-05,4.28e-05,0.002453978,0.000408996,3.26e-06,0.000186784,3.11e-05,-5.8e-05,-0.003320577,-0.000553429,0.0,0.0,6e-05,3.23e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,6.36e-06,-2.88e-06,-1.02e-06,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
732,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.723,1676554927.0, 2023/02/16 08:42:06.723,733.0,1.35823e+19,9.0,139.0,733.0,729823120.0,0.4, STORED,4.26e-05,-2.22e-05,-7.94e-06,9.1e-05,0.005211338,0.000868556,-7.74e-05,-0.004433547,-0.000738925,-8.63e-05,-0.004942334,-0.000823722,0.0,0.0,4e-05,4.87e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,8.56e-06,-6.28e-06,-5.5e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
733,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.727,1676554927.0, 2023/02/16 08:42:06.727,734.0,1.35823e+19,9.0,139.0,734.0,729823180.0,0.4, STORED,-2.31e-05,1.6e-05,-3.24e-05,9.63e-05,0.005516438,0.000919406,-1.29e-05,-0.000740261,-0.000123377,1.15e-06,6.59e-05,1.1e-05,0.0,0.0,3e-05,4.29e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.4e-06,-4.35e-06,-1.01e-06,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
734,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.728,1676554927.0, 2023/02/16 08:42:06.728,735.0,1.35823e+19,9.0,139.0,735.0,729823240.0,0.4, STORED,3.38e-05,-1.59e-05,-5.09e-05,-4.35e-06,-0.000249237,-4.15e-05,0.000112225,0.006430019,0.00107167,-0.000115805,-0.006635138,-0.001105856,0.0,0.0,3e-05,6.31e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.45e-06,-2.24e-06,-1.04e-06,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
735,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.729,1676554927.0, 2023/02/16 08:42:06.729,736.0,1.35823e+19,9.0,139.0,736.0,729870163.0,0.4, REALTIME,4.06e-05,-1.16e-05,6.62e-05,-7.46e-05,-0.004274552,-0.000712425,9.8e-05,0.005615846,0.000935974,8.36e-06,0.000478706,7.98e-05,-7e-05,-1e-05,0.0002,7.85e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,1.35e-06,-7.1e-07,1.08e-06,0.0,763.0,30.43499797, NOT_ACTIVE,3593.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
736,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.738,1676554927.0, 2023/02/16 08:42:06.738,737.0,1.35823e+19,9.0,139.0,737.0,729823300.0,0.4, STORED,1.12e-05,-1.03e-05,-1.62e-05,-1.94e-05,-0.001110106,-0.000185018,7.98e-05,0.004571057,0.000761843,8.12e-05,0.004654423,0.000775737,-1e-05,0.0,3e-05,2.22e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,4.73e-06,-1.05e-06,4.4e-07,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
737,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.831,1676554927.0, 2023/02/16 08:42:06.831,738.0,1.35823e+19,9.0,139.0,738.0,729823360.0,0.4, STORED,1.66e-05,-1.68e-05,-2.84e-05,8.67e-05,0.004965539,0.00082759,6.25e-06,0.000357812,5.96e-05,-7.56e-05,-0.004329556,-0.000721593,0.0,0.0,3e-05,3.69e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,6.04e-06,-4.58e-06,-1.4e-06,0.0,763.0,35.00099767, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
738,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.835,1676554927.0, 2023/02/16 08:42:06.835,739.0,1.35823e+19,9.0,139.0,739.0,729823420.0,0.4, STORED,-5.24e-05,1.41e-05,-2.41e-05,-0.000148215,-0.008492094,-0.001415349,2.91e-05,0.001665588,0.000277598,-2.53e-05,-0.001452162,-0.000242027,0.0,0.0,3e-05,5.94e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,-2.95e-06,-2.1e-07,1.5e-07,0.0,763.0,34.13699772, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
739,UUT, ATT_CTRL,1676554927.0, 2023/02/16 08:42:06.836,1676554927.0, 2023/02/16 08:42:06.836,740.0,1.35823e+19,9.0,139.0,740.0,729823480.0,0.4, STORED,2.92e-05,-1.42e-05,-1.23e-05,4.53e-06,0.00025955,4.33e-05,1.97e-05,0.001129013,0.000188169,-1e-05,-0.000574963,-9.58e-05,0.0,0.0,4e-05,3.47e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.104799995,6.004597393,1.000766232,0.017399999,0.017399999,0.017399999,5.22e-06,-1.48e-06,5.7e-07,0.0,763.0,180.9989879, NOT_ACTIVE,1560.0,2.0,0,0,1.0,0.0, OK, NO, NO, NO, YES,
