,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,timestamp_
0,1665924851.60926,44850.3709676968,1665924851.60926,44850.3709676968,3623,1.35822722913205e+19,1,512,1,719153728,0.2,STORED,93,0,66,0,0,0,EN,EN,719153728.225997,YES,15517205,26,85,17,19,17.60000022,14.2199997155999,15.0949996980999,14.2999997139999,12.2020006101,14.3199997136,13.90300055612,10.58450042338,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.21350000854,0.32950001318,0.02450000098,0.02450000098,5.0225002009,4.11950016478,17.02900068116,16.31850065274,0.70450002818,-0.6225000249,0.0,OFF,719153728.425997,-3449.69872751505,2455.14439724277,-5302.73009486348,-3.752407695,-6.30371942,-0.4758776,4219.90428900477,149.404452529777,-5311.98529440072,-0.867782345,7.594498715,-0.474190255,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.555993280380134,0.286734255765314,-0.122136511057269,0.770543685589126,0.000947165,0.000948545,-2.1075e-05,YES,YES,YES,232,0,0.0025000001,0,2,8,AUTO,AUTO,AUTO,-0.904582907226562,-0.219221955078125,-0.363675172851562,0.0375748134765624,0.0010174999593,0.0001149999953999,0.0009024999638999,212,148,TRACK,OK,40,40,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.956159976096,0.292839992679,0.000199999995,-0.707039982324,-0.707159982321,0.000119999997,-0.135399996615,0.690119982747,-0.710919982227,2022-10-16 12:54:11.609260032
1,1665924851.71927,44850.3709689699,1665924851.71927,44850.3709689699,3624,1.35822722913205e+19,1,512,2,719153788,0.2,STORED,93,0,66,0,0,0,EN,EN,719153788.225697,YES,15517505,26,85,17,19,17.60000022,13.9049997219,14.7949997040999,14.0249997194999,12.2020006101,14.2199997155999,13.52350054094,10.24850040994,4.98550019942,3.32300013292,3.90150015606,3.9650001586,0.19550000782,0.29300001172,0.02450000098,0.02450000098,5.0225002009,4.100000164,16.69350066774,15.96350063854,0.70450002818,-0.43950001758,0.0,OFF,719153788.425697,-3668.47651657616,2072.58163637091,-5319.09049404546,-3.5376551,-6.443904715,-0.069261905,4158.22027208897,604.38256978087,-5328.22335358881,-1.187577815,7.565727875,-0.066872675,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.579198999916019,0.303670427426591,-0.114924201701515,0.747733360045332,0.00074531,0.000878765,-0.000109535,YES,YES,YES,232,0,0.0025000001,0,0,11,AUTO,AUTO,AUTO,-0.906077572265624,-0.2109233671875,-0.35929503125,0.073768873046875,0.0010024999599,0.0001449999941999,0.0007349999706,212,148,TRACK,OK,41,41,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.960719975982,0.277479993063,0.000199999995,-0.707039982324,-0.707159982321,0.000119999997,-0.096999997575,0.651759983706,-0.752199981195,2022-10-16 12:54:11.719269888
2,1665924851.94226,44850.3709715509,1665924851.94226,44850.3709715509,3625,1.35822722913205e+19,1,512,3,719153848,0.2,STORED,93,0,66,0,0,0,EN,EN,719153848.225397,YES,15517805,26,85,17,19,16.80000021,13.5849997283,14.4799997104,13.7249997254999,12.1840006092,14.0799997184,13.24300052972,9.82550039302,4.98800019952,3.32300013292,3.90150015606,3.9650001586,0.20150000806,0.28700001148,0.02450000098,0.02450000098,5.02400020096,4.100000164,16.37800065512,15.6475006259,0.72300002892,-0.5675000227,0.0,OFF,719153848.425397,-3873.91464630425,1682.42825587858,-5311.03487444824,-3.307877135,-6.55666749,0.33768472,4077.50423612477,1056.59450717027,-5320.0035739998,-1.50194586,7.50232647,0.34076491,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.601960895960781,0.320463119590737,-0.107415059851698,0.723469718530605,0.000902695,0.00090381,6.4145e-05,YES,YES,YES,232,0,0.0025000001,1,2,12,AUTO,AUTO,AUTO,-0.906279709472656,-0.202290604980468,-0.354317706542968,0.110428992187499,0.001024999959,0.0001124999954999,0.0003974999841,212,148,TRACK,OK,39,39,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.96439997589,0.26439999339,0.000199999995,-0.707079982323,-0.707119982322,0.000119999997,-0.055759998606,0.610639984734,-0.789959980251,2022-10-16 12:54:11.942259968
3,1665924852.04527,44850.3709727431,1665924852.04527,44850.3709727431,3626,1.35822722913205e+19,1,512,4,719153908,0.2,STORED,93,0,66,0,0,0,EN,EN,719153908.225097,YES,15518105,26,85,16,19,16.80000021,13.2649997346999,14.1799997164,13.4449997311,12.1840006092,13.9249997214999,12.86100051444,9.56950038278,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.23200000928,0.28100001124,0.02450000098,0.02450000098,5.0225002009,4.100000164,16.06200064248,15.33150061326,0.72300002892,-0.50650002026,0.0,OFF,719153908.425097,-4065.13505674323,1286.34169568291,-5278.59891607004,-3.06386563,-6.6416253,0.743111505,3978.12476109375,1503.97018480148,-5287.36243563186,-1.809460645,7.404578825,0.74686861,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.624164240516714,0.337020529759589,-0.0996657060066858,0.697784257544314,0.00098862,0.000816145,1.827e-05,YES,YES,YES,232,0,0.0025000001,1,2,13,AUTO,AUTO,AUTO,-0.905169201171874,-0.193148797851562,-0.348730026855468,0.147477549804687,0.0010624999575,0.0001299999948,0.0004799999807999,212,148,TRACK,OK,47,47,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.967279975818,0.253639993659,0.000239999994,-0.707079982323,-0.707159982321,0.000119999997,-0.011919999702,0.566959985826,-0.823679979408,2022-10-16 12:54:12.045270016
4,1665924852.26027,44850.3709752315,1665924852.26027,44850.3709752315,3627,1.35822722913205e+19,1,512,5,719153968,0.2,STORED,93,0,66,0,0,0,EN,EN,719153968.224797,YES,15518405,26,85,16,19,16.0000002,12.9399997412,13.8849997222999,13.1449997371,12.1840006092,13.7649997246999,12.5375005015,9.26900037076,4.98800019952,3.32050013282,3.90150015606,3.9600001584,0.2075000083,0.27450001098,0.02450000098,0.02450000098,5.02400020096,4.100000164,15.74650062986,14.95550059822,0.7325000293,-0.61050002442,0.0,OFF,719153968.424797,-4241.30900793453,885.99875570006,-5221.92921890352,-2.806472595,-6.698511365,1.145174115,3860.53506697323,1944.46118277693,-5230.44743847761,-2.108726595,7.27292214,1.14959101,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.64567095958658,0.353251549434968,-0.0916614026667719,0.670761136084776,0.00100026,0.000964375,3.48e-06,YES,YES,YES,232,0,0.0025000001,3,3,18,AUTO,AUTO,AUTO,-0.902670843261718,-0.183618998535156,-0.34256355078125,0.184714984375,0.0010299999587999,0.0001499999939999,0.0010124999594999,212,148,TRACK,OK,46,46,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.969399975765,0.245439993864,0.000239999994,-0.707079982323,-0.707119982322,0.000119999997,0.034199999145,0.521039986974,-0.852839978679,2022-10-16 12:54:12.260270080
5,1665924852.37399,44850.3709765394,1665924852.37399,44850.3709765394,3628,1.35822722913205e+19,1,512,6,719154028,0.2,STORED,93,0,66,0,0,0,EN,EN,719154028.224497,YES,15518705,26,85,16,19,16.0000002,12.6199997476,13.5649997286999,12.8599997428,12.1840006092,13.5849997283,12.19300048772,8.90100035604,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.2075000083,0.34200001368,0.02450000098,0.02450000098,5.02400020096,4.100000164,15.39100061564,14.61900058476,0.75100003004,-0.59800002392,0.0,OFF,719154028.424497,-4401.66059991695,483.088895845553,-5141.28262293585,-2.53660803,-6.727174885,1.542042325,3725.27105373643,2376.04990119749,-5149.51652252416,-2.39838414,7.10794455,1.54709889,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.666377238172455,0.3690849556183,-0.083460148330797,0.642457808650843,0.00102557,0.00087341,-0.00010614,YES,YES,YES,232,0,0.0025000001,4,2,19,AUTO,AUTO,AUTO,-0.898744541015625,-0.173813940917968,-0.335824063476562,0.221966579589843,0.0011349999546,4.74999980999999e-05,0.0009199999631999,212,148,TRACK,OK,39,39,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.97079997573,0.239839994004,0.000239999994,-0.707079982323,-0.707119982322,0.000159999996,0.082279997943,0.473239988169,-0.877079978073,2022-10-16 12:54:12.373990144
6,1665924852.589,44850.3709790394,1665924852.589,44850.3709790394,3629,1.35822722913205e+19,1,512,7,719154088,0.2,STORED,93,0,66,0,0,0,EN,EN,719154088.224197,YES,15519005,26,85,16,19,16.0000002,12.3149997536999,13.2449997350999,12.5799997483999,12.2020006101,13.4049997318999,11.74350046974,8.55150034206,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.2075000083,0.34800001392,0.02450000098,0.02450000098,5.02400020096,4.11950016478,15.07450060298,14.26150057046,0.75100003004,-0.43950001758,0.0,OFF,719154088.424197,-4545.47027272647,79.307076034646,-5037.02516814872,-2.255237275,-6.72758126,1.9319075,3572.94898135254,2796.75846016206,-5044.93704775313,-2.677115345,6.91038286,1.9375807,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.686142212277155,0.384455845810882,-0.0750718934985621,0.612998155240036,0.00091096,0.000882455,2.9085e-05,YES,YES,YES,232,0,0.0025000001,5,4,20,AUTO,AUTO,AUTO,-0.893410406738281,-0.163598287109375,-0.328508937011718,0.259104850585937,0.0010949999562,9.74999960999999e-05,0.0008249999669999,212,148,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.971559975711,0.236839994079,0.000199999995,-0.707079982323,-0.707159982321,0.000119999997,0.131919996702,0.423959989401,-0.8959999776,2022-10-16 12:54:12.588999936
7,1665924852.69199,44850.3709802199,1665924852.69199,44850.3709802199,3630,1.35822722913205e+19,1,512,8,719154148,0.2,STORED,93,0,66,0,0,0,EN,EN,719154148.223897,YES,15519305,26,85,16,19,15.2000001899999,11.9899997602,12.9199997416,12.2949997541,12.1640006082,13.2049997359,11.47700045908,8.19900032796,4.98550019942,3.32050013282,3.90150015606,3.9600001584,0.21350000854,0.35400001416,0.02450000098,0.02450000098,5.02400020096,4.100000164,14.7775005911,13.96300055852,0.74200002968,-0.61050002442,0.0,OFF,719154148.423897,-4672.07792639609,-323.65318381734,-4909.63057451845,-1.96337846,-6.699812065,2.312990065,3404.26280978685,3204.65755976711,-4917.18421414077,-2.94364938,6.68111996,2.319254065,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.704878330402433,0.399224561015508,-0.0665517521689649,0.582526491349469,0.000986795,0.00085868,-0.000128955,YES,YES,YES,232,0,0.0025000001,7,3,23,AUTO,AUTO,AUTO,-0.886666338867187,-0.15310417578125,-0.320657642578125,0.295906388671874,0.0010524999579,7.49999969999999e-05,0.0010449999581999,212,148,TRACK,OK,42,42,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.97159997571,0.236559994086,0.000239999994,-0.707079982323,-0.707119982322,0.000119999997,0.182599995435,0.373679990658,-0.909399977265,2022-10-16 12:54:12.691990016
8,1665924852.91394,44850.3709827894,1665924852.91394,44850.3709827894,3631,1.35822722913205e+19,1,512,9,719154208,0.2,STORED,93,0,66,0,0,0,EN,EN,719154208.223597,YES,15519605,26,85,16,19,15.2000001899999,11.6799997664,12.5999997479999,11.9899997602,12.1840006092,12.99999974,11.20850044834,7.86550031462,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.21350000854,0.33550001342,0.02450000098,0.02450000098,5.02400020096,4.100000164,14.44050057762,13.56350054254,0.7325000293,-0.54300002172,0.0075000003,OFF,719154208.423597,-4780.88608095568,-724.106683794663,-4759.67828201607,-1.66209995,-6.64406479,2.68354707,3219.98117900093,3597.87520010623,-4766.83908165803,-3.19676805,6.42118188,2.690373325,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.722485533550289,0.413359351232812,-0.0579314058413718,0.551173849476522,0.000844245,0.001046905,-7.0355e-05,YES,YES,YES,232,0,0.0025000001,9,4,24,AUTO,AUTO,AUTO,-0.878526581542968,-0.142455335449218,-0.312335565917968,0.33218069921875,0.001074999957,7.74999969e-05,0.0006199999752,212,148,TRACK,OK,46,46,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.970999975725,0.238999994025,0.000239999994,-0.707079982323,-0.707119982322,7.9999998e-05,0.233919994152,0.322879991928,-0.917079977073,2022-10-16 12:54:12.913939968
9,1665924852.91494,44850.3709828009,1665924852.91494,44850.3709828009,3632,1.35822722913205e+19,1,512,10,719154268,0.2,STORED,93,0,66,0,0,0,EN,EN,719154268.223297,YES,15519905,26,85,15,19,14.40000018,11.3949997720999,12.2949997541,11.7049997658999,12.1640006082,12.7799997444,10.7725004309,7.37100029484,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.34800001392,0.02450000098,0.02450000098,5.02400020096,4.100000164,14.1225005649,13.22300052892,0.75100003004,-0.525000021,0.0,OFF,719154268.423297,-4871.36277643184,-1120.38356398081,-4587.85107060743,-1.35251692,-6.560652455,3.041879875,3020.94412895278,3974.60520126972,-4594.58617027068,-3.43531128,6.13173423,3.04923727,YES,719078928,2110.31683448415,-3693.77991531099,5272.53019637347,6.76124501,2.829037445,-0.720859285,19.7199996055999,20.5742853028,17,YES,YES,NO,NO,YES,NO,FINE_REF_POINT,NO,ATTITUDE_INVALID,180.9989879334,NOT_ACTIVE,NO,YES,0.738902046221958,0.426777145464456,-0.0492759895144801,0.519092353118152,0.000859855,0.00095078,6.59e-05,YES,YES,YES,232,0,0.0025000001,11,4,27,AUTO,AUTO,AUTO,-0.869068745605468,-0.131536755859375,-0.303540773437499,0.36780510546875,0.0010949999562,9.9999996e-05,0.0012224999511,200,148,TRACK,OK,46,46,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.969759975756,0.244119993897,0.000199999995,-0.707119982322,-0.707119982322,0.000119999997,0.285279992868,0.271959993201,-0.919039977024,2022-10-16 12:54:12.914940160
