,TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D,timestamp_
34,2022-02-10 14:29:57 -0500,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,231,9,0,2,0,0,65,0,1,28.28336334228516,29.470911026000977,29.212263107299805,29.057205200195312,29.44503402709961,29.00554084777832,0.0836881175637245,0.0023910892195999,0.0023910892195999,0.0071732671931385,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
35,2022-02-10 14:30:02 -0500,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,227,9,0,2,0,0,65,0,1,28.46371078491211,29.419158935546875,29.31569099426269,29.16056632995605,29.52267265319824,29.057205200195312,0.1004257425665855,0.0135495048016309,0.001594059402123,0.0127524752169847,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
36,2022-02-10 14:30:07 -0500,1,1,17,15,0,0,0,0,0,0,0,0,0,0,0,2,184,228,9,250,184,255,255,65,0,1,28.33487701416016,29.44503402709961,29.28982925415039,29.0313720703125,29.52267265319824,29.134721755981445,0.0438366346061229,0.0255049504339694,0.0023910892195999,0.0231138616800308,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
37,2022-02-10 14:30:12 -0500,1,1,18,7,0,0,0,0,0,0,85,0,0,0,0,0,2,228,9,248,2,255,255,97,0,1,28.309118270874023,29.44503402709961,29.212263107299805,29.0313720703125,29.496789932250977,29.00554084777832,0.099628709256649,0.0294900983572006,0.2486732602119445,0.0111584160476922,0,2,0,26.799999237060547,-100.0,-100.0,0,3,40,29.0,0,0,0,0,0,0,0,0,
38,2022-02-10 14:30:17 -0500,1,1,19,7,4,128,0,0,0,0,15,0,85,0,0,0,2,83,9,248,2,255,255,97,4,139,28.412168502807617,29.678022384643555,29.28982925415039,29.0313720703125,29.496789932250977,29.08304214477539,0.1299158483743667,0.0023910892195999,0.0023910892195999,0.0071732671931385,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
39,2022-02-10 14:30:22 -0500,1,1,20,7,4,128,0,0,0,0,15,0,85,0,0,0,2,75,9,248,2,255,255,97,4,142,28.412168502807617,29.367420196533203,29.28982925415039,28.92806434631348,29.470911026000977,28.979711532592773,0.1307128667831421,0.0023910892195999,0.001594059402123,0.0366633646190166,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
40,2022-02-10 14:30:27 -0500,1,1,21,7,5,0,0,0,0,0,15,0,85,0,0,0,2,154,9,248,2,255,255,97,5,14,28.28336334228516,29.60033416748047,29.31569099426269,29.1088809967041,29.367420196533203,29.08304214477539,0.1211485117673873,0.0023910892195999,0.0023910892195999,0.0127524752169847,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
41,2022-02-10 14:30:32 -0500,1,1,22,7,5,0,0,0,0,0,15,0,85,0,0,0,2,208,9,248,2,255,255,97,5,14,28.386402130126957,29.496789932250977,29.367420196533203,29.057205200195312,29.60033416748047,29.0313720703125,0.1219455450773239,0.0215198025107383,0.001594059402123,0.0255049504339694,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
42,2022-02-10 14:30:37 -0500,1,1,23,7,5,128,0,0,0,0,15,0,85,0,0,0,2,250,9,248,2,255,255,97,5,144,28.412168502807617,29.44503402709961,29.212263107299805,29.134721755981445,29.52267265319824,29.0313720703125,0.1219455450773239,0.0350693054497242,0.0023910892195999,0.0151435639709234,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
43,2022-02-10 14:30:42 -0500,1,1,24,7,6,0,0,0,0,0,15,0,85,0,0,0,2,160,9,248,2,255,255,97,6,18,28.437938690185547,29.44503402709961,29.28982925415039,29.057205200195312,29.574443817138672,28.95388603210449,0.0948465317487716,0.0286930687725543,0.001594059402123,0.0079702967777848,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
44,2022-02-10 14:30:47 -0500,1,1,25,7,6,0,0,0,0,0,15,0,85,0,0,0,2,114,9,248,2,255,255,97,6,17,28.46371078491211,29.393287658691406,29.28982925415039,29.057205200195312,29.729825973510746,28.90224266052246,0.1075990125536918,0.0151435639709234,0.0007970297010615,0.0071732671931385,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
45,2022-02-10 14:30:52 -0500,1,1,26,7,6,128,0,0,0,0,15,0,85,0,0,0,2,79,9,248,2,255,255,97,6,146,28.412168502807617,29.52267265319824,29.238117218017575,29.134721755981445,29.44503402709961,29.00554084777832,0.1195544525980949,0.031084157526493,0.0023910892195999,0.0175346527248621,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
46,2022-02-10 14:30:57 -0500,1,1,27,7,6,128,0,0,0,0,15,0,85,0,0,0,2,173,9,248,2,255,255,97,6,146,28.309118270874023,29.54855728149414,29.212263107299805,29.0313720703125,29.54855728149414,28.95388603210449,0.1394802033901214,0.0494158416986465,0.0023910892195999,0.0055792080238461,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
47,2022-02-10 14:31:02 -0500,1,1,28,7,5,114,14,33,0,85,85,0,85,0,0,0,2,111,9,248,2,255,255,97,4,135,28.386402130126957,29.470911026000977,29.238117218017575,29.08304214477539,29.419158935546875,28.92806434631348,0.133900985121727,0.0231138616800308,0.2191831618547439,0.2630198001861572,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
48,2022-02-10 14:31:07 -0500,1,1,29,7,5,112,14,33,0,85,85,0,85,0,0,0,2,42,9,248,2,255,255,97,5,127,28.28336334228516,29.367420196533203,29.28982925415039,29.134721755981445,29.44503402709961,28.95388603210449,0.1211485117673873,0.0255049504339694,0.2391089051961898,0.3116386234760284,0,2,0,27.0,-100.0,-100.0,0,3,40,29.0,0,0,0,0,0,0,0,0,
49,2022-02-10 14:31:12 -0500,1,1,30,7,5,115,14,33,0,85,85,0,85,0,0,0,2,20,9,248,2,255,255,97,5,130,28.437938690185547,29.470911026000977,29.26397132873535,28.95388603210449,29.470911026000977,28.95388603210449,0.1091930717229843,0.0023910892195999,0.2128069251775741,0.3849653601646423,0,2,0,27.0,-100.0,-100.0,0,3,40,29.0,0,0,0,0,0,0,0,0,
50,2022-02-10 14:31:17 -0500,1,1,31,7,5,118,14,33,0,85,85,0,85,0,0,0,2,83,9,248,2,255,255,97,5,133,28.33487701416016,29.44503402709961,29.28982925415039,28.92806434631348,29.62622833251953,28.850610733032227,0.1068019792437553,0.0151435639709234,0.2151980251073837,0.4064851403236389,0,2,0,27.0,-100.0,-100.0,0,3,39,29.0,0,0,0,0,0,0,0,0,
51,2022-02-10 14:31:22 -0500,1,1,32,7,5,114,14,33,0,85,85,0,85,0,0,0,2,37,9,248,2,255,255,97,5,129,28.33487701416016,29.52267265319824,29.31569099426269,29.0313720703125,29.470911026000977,29.057205200195312,0.1291188150644302,0.0151435639709234,0.220777228474617,0.3467079102993011,0,2,0,27.0,-100.0,-100.0,0,3,39,29.0,0,0,0,0,0,0,0,0,
52,2022-02-10 14:31:27 -0500,1,1,33,7,5,114,14,33,0,85,85,0,85,0,0,0,2,29,9,248,2,255,255,97,5,129,28.386402130126957,29.470911026000977,29.18641471862793,29.00554084777832,29.496789932250977,29.00554084777832,0.0836881175637245,0.0231138616800308,0.2430940568447113,0.3873564302921295,0,2,0,27.100000381469727,-100.0,-100.0,0,3,39,30.0,0,0,0,0,0,0,0,0,
53,2022-02-10 14:31:32 -0500,1,1,34,7,5,147,14,33,0,85,85,0,85,0,0,0,2,133,9,248,2,255,255,97,5,162,28.33487701416016,29.393287658691406,29.393287658691406,29.0313720703125,29.470911026000977,29.057205200195312,0.1147722750902175,0.0231138616800308,0.2144009917974472,0.3490990102291107,0,2,0,27.100000381469727,-100.0,-100.0,0,3,39,30.0,0,0,0,0,0,0,0,0,
54,2022-02-10 14:31:37 -0500,1,1,35,7,5,150,14,33,0,85,85,0,85,0,0,0,2,36,9,248,2,255,255,97,5,166,28.412168502807617,29.496789932250977,29.1088809967041,28.92806434631348,29.496789932250977,29.1088809967041,0.1442623734474182,0.0199257433414459,0.2303415834903717,0.3164207935333252,0,2,0,27.200000762939453,-100.0,-100.0,0,3,39,30.0,0,0,0,0,0,0,0,0,
55,2022-02-10 14:31:42 -0500,1,1,36,7,5,153,14,33,0,85,85,0,85,0,0,0,2,211,9,248,2,255,255,97,5,168,28.412168502807617,29.44503402709961,29.238117218017575,29.134721755981445,29.83346939086914,28.95388603210449,0.1346980184316635,0.0398514866828918,0.2526584267616272,0.3180148601531982,0,2,0,27.200000762939453,-100.0,-100.0,0,3,39,30.0,0,0,0,0,0,0,0,0,
56,2022-02-10 14:31:47 -0500,1,1,37,7,5,157,14,33,0,85,85,0,85,0,0,0,2,206,9,248,2,255,255,97,5,173,28.412168502807617,29.393287658691406,29.31569099426269,28.95388603210449,29.52267265319824,29.00554084777832,0.1107871308922767,0.0366633646190166,0.2247623801231384,0.2789604067802429,0,2,0,27.299999237060547,-100.0,-100.0,0,3,39,30.0,0,0,0,0,0,0,0,0,
57,2022-02-10 14:31:52 -0500,1,1,38,7,5,151,14,33,15,15,15,15,15,15,15,0,2,85,9,248,2,255,255,97,0,42,28.437938690185547,29.419158935546875,29.367420196533203,29.1088809967041,29.729825973510746,29.08304214477539,0.0948465317487716,0.0294900983572006,0.001594059402123,0.0414455458521842,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
58,2022-02-10 14:32:03 -0500,1,1,39,7,5,151,14,33,15,85,85,15,85,15,15,0,2,86,9,248,2,255,255,97,2,194,27.97450065612793,29.367420196533203,29.057205200195312,28.876426696777344,29.341552734375,28.90224266052246,0.1267277300357818,0.0079702967777848,2.1392276287078857,0.1833168268203735,0,1,1,28.100000381469727,-100.0,23.200000762939453,115,295,2225,30.0,0,0,0,0,0,0,0,0,
59,2022-02-10 14:32:07 -0500,1,1,40,7,5,151,14,33,15,85,85,85,85,15,15,0,2,85,9,248,2,255,255,97,2,157,28.25761032104492,29.367420196533203,29.08304214477539,28.773181915283203,29.393287658691406,28.92806434631348,0.1418712884187698,0.0255049504339694,2.1025643348693848,0.354678213596344,0,1,1,29.100000381469727,-100.0,23.100000381469727,118,301,2225,30.0,0,0,0,0,0,0,0,0,
60,2022-02-10 14:32:12 -0500,1,1,41,7,5,151,14,33,85,85,85,85,85,15,15,0,2,120,9,248,2,255,255,97,2,145,28.412168502807617,29.238117218017575,29.16056632995605,28.90224266052246,29.496789932250977,28.876426696777344,0.133900985121727,0.0422425754368305,2.085029602050781,0.1315099000930786,0,1,1,29.899999618530277,-100.0,23.100000381469727,118,301,2225,31.0,0,0,0,0,0,0,0,0,
61,2022-02-10 14:32:17 -0500,1,1,42,7,5,151,14,33,85,85,85,85,85,15,15,0,2,183,9,248,2,255,255,97,2,141,28.33487701416016,29.31569099426269,29.057205200195312,28.90224266052246,29.470911026000977,28.695777893066406,0.1307128667831421,0.0534009896218776,2.075465440750122,0.1466534584760666,0,1,1,30.5,-100.0,23.100000381469727,118,301,2225,31.0,0,0,0,0,0,0,0,0,
62,2022-02-10 14:32:22 -0500,1,1,43,7,5,151,14,33,85,85,85,85,85,15,15,0,2,106,9,248,2,255,255,97,2,139,28.18036651611328,29.496789932250977,28.979711532592773,28.92806434631348,29.367420196533203,28.103147506713867,0.150638610124588,0.047821782529354,2.1296634674072266,0.3092475235462188,0,1,1,31.0,-100.0,23.200000762939453,118,301,2225,32.0,0,0,0,0,0,0,0,0,
63,2022-02-10 14:32:27 -0500,1,1,44,7,5,151,14,33,85,85,85,85,85,15,15,0,2,243,9,248,2,255,255,97,2,137,28.28336334228516,29.419158935546875,29.08304214477539,28.90224266052246,29.367420196533203,28.876426696777344,0.1562178283929824,0.0199257433414459,2.0993762016296387,0.3746039569377899,0,1,1,31.399999618530277,-100.0,23.200000762939453,118,301,2225,32.0,0,0,0,0,0,0,0,0,
64,2022-02-10 14:32:32 -0500,1,1,45,7,5,151,14,33,85,85,85,85,85,15,15,0,2,228,9,248,2,255,255,97,2,135,28.25761032104492,29.26397132873535,29.31569099426269,28.90224266052246,29.393287658691406,28.95388603210449,0.1562178283929824,0.0510099008679389,2.124084234237671,0.150638610124588,0,1,1,31.700000762939453,-100.0,23.200000762939453,117,301,2225,32.0,0,0,0,0,0,0,0,0,
65,2022-02-10 14:32:37 -0500,1,1,46,7,5,151,14,33,85,85,85,85,85,15,15,0,2,168,9,248,2,255,255,97,2,133,28.077411651611328,29.31569099426269,29.1088809967041,29.1088809967041,29.60033416748047,28.850610733032227,0.1331039667129516,0.040648516267538,2.15198016166687,0.2478762418031692,0,1,1,32.0,-100.0,23.200000762939453,117,301,2226,33.0,0,0,0,0,0,0,0,0,
66,2022-02-10 14:32:42 -0500,1,1,47,7,5,151,14,33,85,85,85,85,85,15,15,0,2,242,9,248,2,255,255,97,2,132,28.489484786987305,29.341552734375,29.18641471862793,28.876426696777344,29.574443817138672,28.82479858398437,0.1378861367702484,0.0621683150529861,2.15437126159668,0.2494702935218811,0,1,1,32.29999923706055,-100.0,23.200000762939453,117,301,2225,33.0,0,0,0,0,0,0,0,0,
