,TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D,timestamp_
0,2021-11-02 14:19:21 -0600,1,1,89,0,0,0,0,0,15,85,85,0,0,0,0,0,2,60,9,0,2,0,0,97,0,1,31.75867462158203,32.96295928955078,32.595821380615234,31.993837356567383,31.73255729675293,30.58616828918457,0.1386831700801849,0.058183167129755,0.1131782159209251,0.2741782069206238,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,2021-11-02 14:19:21-06:00
1,2021-11-02 14:19:26 -0600,1,1,90,0,0,0,0,0,15,85,85,0,0,0,0,0,2,211,9,0,2,0,0,97,0,1,31.706445693969727,32.884239196777344,32.64823532104492,31.86316299438477,31.602020263671875,30.63816261291504,0.1721584200859069,0.0167376231402158,0.6535643339157104,0.2255593985319137,0,1,1,30.399999618530277,-100.0,-100.0,120,293,604,34.0,0,0,0,0,0,0,0,0,
2,2021-11-02 14:19:31 -0600,1,1,91,0,0,0,0,0,15,85,85,0,0,0,0,0,2,236,9,0,2,0,0,97,0,1,31.73255729675293,32.6744499206543,32.17689514160156,32.019981384277344,31.549823760986328,30.508195877075195,0.1219455450773239,0.0358663350343704,0.6408118605613708,0.2167920768260955,0,1,1,30.600000381469727,-100.0,-100.0,122,303,620,34.0,0,0,0,0,0,0,0,0,
3,2021-11-02 14:19:36 -0600,1,1,92,0,0,0,0,0,15,85,85,0,0,0,0,0,2,192,9,0,2,0,0,97,0,1,31.445465087890625,32.77932357788086,32.70066452026367,31.73255729675293,31.73255729675293,30.58616828918457,0.1354950517416,0.0414455458521842,0.6264653205871582,0.3180148601531982,0,1,1,30.799999237060547,-100.0,-100.0,122,304,621,34.0,0,0,0,0,0,0,0,0,
4,2021-11-02 14:19:41 -0600,1,1,93,0,0,0,0,0,15,85,85,0,0,0,0,0,2,109,9,0,2,0,0,97,0,1,31.784791946411133,32.75310134887695,32.6744499206543,31.523731231689453,31.73255729675293,30.66416358947754,0.1251336634159088,0.0334752462804317,0.6296534538269043,0.2566435635089874,0,1,1,30.799999237060547,-100.0,-100.0,122,304,621,34.0,0,0,0,0,0,0,0,0,
5,2021-11-02 14:19:46 -0600,1,1,94,0,0,0,0,0,15,85,85,0,0,0,0,0,2,35,9,0,2,0,0,97,0,1,31.628122329711918,32.91047668457031,32.6744499206543,32.098426818847656,31.784791946411133,30.58616828918457,0.1323069334030151,0.0390544570982456,0.6487821936607361,0.3100445568561554,0,1,1,30.899999618530277,-100.0,-100.0,122,304,621,34.0,0,0,0,0,0,0,0,0,
6,2021-11-02 14:19:51 -0600,1,1,95,0,0,0,0,0,15,85,85,0,0,0,0,0,2,70,9,0,2,0,0,97,0,1,31.75867462158203,32.75310134887695,32.569618225097656,31.993837356567383,31.837038040161133,30.66416358947754,0.11636633425951,0.0414455458521842,0.654361367225647,0.2877277135848999,0,1,1,30.899999618530277,-100.0,-100.0,122,304,621,34.0,0,0,0,0,0,0,0,0,
7,2021-11-02 14:19:56 -0600,1,1,96,0,0,0,0,0,15,85,85,0,0,0,0,0,2,68,9,0,2,0,0,97,0,1,31.86316299438477,32.70066452026367,32.72687911987305,32.019981384277344,31.86316299438477,30.61216354370117,0.167376235127449,0.0263019800186157,0.6272623538970947,0.2901188135147095,0,1,1,30.899999618530277,-100.0,-100.0,122,304,621,34.0,0,0,0,0,0,0,0,0,
8,2021-11-02 14:20:01 -0600,1,1,97,0,0,0,0,0,15,85,85,0,0,0,0,0,2,138,9,0,2,0,0,97,0,1,31.889293670654297,32.8317756652832,32.75310134887695,31.889293670654297,31.8109130859375,30.5601749420166,0.1283217817544937,0.0326782166957855,0.647188127040863,0.167376235127449,0,1,1,30.899999618530277,-100.0,-100.0,122,304,621,34.0,0,0,0,0,0,0,0,0,
9,2021-11-02 14:20:06 -0600,1,1,98,0,0,0,0,0,15,85,85,0,0,0,0,0,2,12,9,0,2,0,0,97,0,1,31.889293670654297,32.884239196777344,32.75310134887695,32.04612731933594,31.86316299438477,30.61216354370117,0.1195544525980949,0.0342722758650779,0.6519702672958374,0.2685990035533905,0,1,1,31.0,-100.0,-100.0,122,304,621,34.0,0,0,0,0,0,0,0,0,
