,BUS CCSDS_TAI_SEC,PL UNIX TIME,PL UTC TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D
10,727897846,727897806,2023-01-24 17:50:08 UTC,1,1,57,0,0,0,0,0,0,85,0,0,0,0,0,0,2,180,9,0,2,0,0,65,0,2,6.210293769836426,6.798827171325684,7.43608808517456,5.951801300048828,6.681003570556641,4.313433170318604,0.1370891034603119,0.0422425754368305,0.0023910892195999,0.1944752484560012,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
11,727897851,727897811,2023-01-24 17:50:13 UTC,1,1,58,0,0,0,0,0,0,85,0,0,0,0,0,0,2,113,9,0,2,0,0,65,0,2,6.257322788238525,6.728126049041748,7.341570854187012,6.069262981414795,6.704563617706299,4.360086441040039,0.1323069334030151,0.0613712854683399,0.001594059402123,0.3443168401718139,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
12,727897856,727897816,2023-01-24 17:50:18 UTC,1,1,59,0,0,0,0,0,0,85,0,0,0,0,0,0,2,15,9,0,2,0,0,65,0,2,6.210293769836426,6.704563617706299,7.43608808517456,5.97528886795044,6.539692401885986,4.290110111236572,0.1195544525980949,0.0374603942036628,0.0023910892195999,0.133900985121727,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
13,727897861,727897821,2023-01-24 17:50:23 UTC,1,1,60,0,0,0,0,0,0,85,0,0,0,0,0,0,2,134,9,0,2,0,0,65,0,2,6.280840396881104,6.822399139404297,7.412455081939697,6.163273811340332,6.728126049041748,4.313433170318604,0.1243366301059722,0.0350693054497242,0.001594059402123,0.1793316900730133,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
14,727897866,727897826,2023-01-24 17:50:28 UTC,1,1,61,0,0,0,0,0,0,85,0,0,0,0,0,0,2,100,9,0,2,0,0,65,0,2,6.304360866546631,6.751690864562988,7.459722995758057,6.022271156311035,6.58678674697876,4.453420639038086,0.1315099000930786,0.0494158416986465,0.001594059402123,0.1378861367702484,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
15,727897871,727897831,2023-01-24 17:50:33 UTC,1,1,62,0,0,0,0,0,0,85,0,0,0,0,0,0,2,69,9,0,2,0,0,65,0,2,6.304360866546631,6.798827171325684,7.554287433624268,6.1162638664245605,6.633890628814697,4.453420639038086,0.1267277300357818,0.0414455458521842,0.001594059402123,0.0868762359023094,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
16,727897876,727897836,2023-01-24 17:50:38 UTC,1,1,63,0,0,0,0,0,0,85,0,0,0,0,0,0,2,82,9,0,2,0,0,65,0,2,6.280840396881104,6.940293312072754,7.554287433624268,6.1162638664245605,6.633890628814697,4.5934906005859375,0.1131782159209251,0.047821782529354,0.0023910892195999,0.1904900968074798,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
17,727897881,727897841,2023-01-24 17:50:43 UTC,1,1,64,0,0,0,0,0,0,85,0,0,0,0,0,0,2,5,9,0,2,0,0,65,0,2,6.280840396881104,6.869549751281738,7.412455081939697,6.139767646789551,6.657445907592773,4.5934906005859375,0.1434653401374817,0.0430396050214767,0.0023910892195999,0.3204059302806854,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
18,727897886,727897846,2023-01-24 17:50:48 UTC,1,1,65,0,0,0,0,0,0,85,0,0,0,0,0,0,2,99,9,0,2,0,0,65,0,2,6.304360866546631,6.845973014831543,7.554287433624268,6.210293769836426,6.798827171325684,4.476759910583496,0.1370891034603119,0.023910891264677,0.001594059402123,0.0916584134101867,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
19,727897891,727897851,2023-01-24 17:50:53 UTC,1,1,66,0,0,0,0,0,0,85,0,0,0,0,0,0,2,193,9,0,2,0,0,65,0,2,6.327883720397949,7.011057376861572,7.459722995758057,6.186782836914063,6.704563617706299,4.663557052612305,0.1259306967258453,0.0773118808865547,0.0023910892195999,0.1609999984502792,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
20,727897896,727897856,2023-01-24 17:50:58 UTC,1,1,67,0,0,0,0,0,0,85,0,0,0,0,0,0,2,234,9,0,2,0,0,65,0,2,6.3514084815979,6.963879108428955,7.530642509460449,6.139767646789551,6.751690864562988,4.686917304992676,0.1203514859080314,0.0661534667015075,0.0023910892195999,0.2255593985319137,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
21,727897901,727897861,2023-01-24 17:51:03 UTC,1,1,68,0,0,0,0,0,0,85,0,0,0,0,0,0,2,142,9,0,2,0,0,65,0,2,6.280840396881104,6.940293312072754,7.601583480834961,6.163273811340332,6.704563617706299,4.71027946472168,0.1267277300357818,0.0390544570982456,0.001594059402123,0.2438910901546478,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
22,727897906,727897866,2023-01-24 17:51:08 UTC,1,1,69,0,0,0,0,0,0,85,0,0,0,0,0,0,2,12,9,0,2,0,0,65,0,2,6.398465633392334,6.987467288970947,7.696203708648682,6.280840396881104,6.728126049041748,4.920644760131836,0.1474504917860031,0.0518069304525852,0.001594059402123,0.0916584134101867,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
23,727897911,727897871,2023-01-24 17:51:13 UTC,1,1,70,0,0,0,0,0,0,85,0,0,0,0,0,0,2,75,9,0,2,0,0,65,0,2,6.398465633392334,6.940293312072754,7.459722995758057,6.327883720397949,6.77525806427002,4.944030284881592,0.1641881167888641,0.0502128712832927,0.001594059402123,0.1155693084001541,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
24,727897926,727897886,2023-01-24 17:51:28 UTC,1,1,73,0,0,0,0,0,0,85,0,0,0,0,0,0,2,182,9,0,2,0,0,65,0,2,6.398465633392334,6.845973014831543,7.19986629486084,6.398465633392334,6.845973014831543,5.271670818328857,0.1323069334030151,0.0486188121140003,0.001594059402123,0.1538267284631729,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
25,727897931,727897891,2023-01-24 17:51:33 UTC,1,1,74,0,0,0,0,0,0,85,0,0,0,0,0,0,2,52,9,0,2,0,0,65,0,2,6.516149044036865,7.152649879455566,7.625235080718994,6.327883720397949,6.845973014831543,5.224837303161621,0.1514356434345245,0.040648516267538,0.001594059402123,0.1323069334030151,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
26,727897936,727897896,2023-01-24 17:51:38 UTC,1,1,75,0,0,0,0,0,0,85,0,0,0,0,0,0,2,31,9,0,2,0,0,65,0,2,6.46906852722168,7.0346503257751465,7.625235080718994,6.327883720397949,6.77525806427002,5.3185133934021,0.1243366301059722,0.0486188121140003,0.001594059402123,0.0980346500873565,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
27,727897941,727897901,2023-01-24 17:51:43 UTC,1,1,76,0,0,0,0,0,0,85,0,0,0,0,0,0,2,197,9,0,2,0,0,65,0,2,6.46906852722168,6.963879108428955,7.648889064788818,6.3514084815979,6.893128395080566,5.412227153778076,0.1410742551088333,0.0398514866828918,0.001594059402123,0.1657821834087371,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
28,727897946,727897906,2023-01-24 17:51:48 UTC,1,1,77,0,0,0,0,0,0,85,0,0,0,0,0,0,2,195,9,0,2,0,0,65,0,2,6.492607593536377,7.081843376159668,7.648889064788818,6.327883720397949,6.963879108428955,5.482536315917969,0.1490445584058761,0.0677475258708,0.0023910892195999,0.1697673201560974,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
29,727897951,727897911,2023-01-24 17:51:53 UTC,1,1,78,0,0,0,0,0,0,85,0,0,0,0,0,0,2,174,9,0,2,0,0,65,0,2,6.516149044036865,7.058245658874512,7.577934265136719,6.398465633392334,6.893128395080566,5.623218059539795,0.1243366301059722,0.0255049504339694,0.001594059402123,0.2646138668060303,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
30,727897956,727897916,2023-01-24 17:51:58 UTC,1,1,79,0,0,0,0,0,0,85,0,0,0,0,0,0,2,182,9,0,2,0,0,65,0,2,6.563238620758057,7.1762566566467285,7.648889064788818,6.398465633392334,6.845973014831543,5.576314926147461,0.1514356434345245,0.0597772262990474,0.001594059402123,0.0900643542408943,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
31,727897961,727897921,2023-01-24 17:52:03 UTC,1,1,80,0,0,0,0,0,0,85,0,0,0,0,0,0,2,85,9,0,2,0,0,65,0,2,6.516149044036865,7.223477840423584,7.790862083435059,6.539692401885986,7.105443000793457,5.6935906410217285,0.1665792018175125,0.0573861375451087,0.001594059402123,0.2319356501102447,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
32,727897966,727897926,2023-01-24 17:52:08 UTC,1,1,81,0,0,0,0,0,0,85,0,0,0,0,0,0,2,167,9,0,2,0,0,65,0,2,6.58678674697876,7.105443000793457,7.790862083435059,6.3514084815979,6.9167094230651855,5.787452697753906,0.1625940650701522,0.0422425754368305,0.001594059402123,0.2805544435977936,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
33,727897971,727897931,2023-01-24 17:52:13 UTC,1,1,82,0,0,0,0,0,0,85,0,0,0,0,0,0,2,20,9,0,2,0,0,65,0,2,6.681003570556641,7.247091770172119,7.790862083435059,6.58678674697876,6.893128395080566,5.834397792816162,0.1498415768146515,0.0510099008679389,0.0031881188042461,0.2917128801345825,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
34,727897976,727897936,2023-01-24 17:52:18 UTC,1,1,83,0,0,0,0,0,0,85,0,0,0,0,0,0,2,189,9,0,2,0,0,65,0,2,6.23380708694458,7.129045486450195,7.861880302429199,6.539692401885986,6.940293312072754,5.834397792816162,0.1641881167888641,0.0342722758650779,0.001594059402123,0.1649851500988006,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
35,727897981,727897941,2023-01-24 17:52:23 UTC,1,1,84,0,0,0,0,0,0,85,0,0,0,0,0,0,2,83,9,0,2,0,0,65,0,2,6.58678674697876,7.1762566566467285,7.625235080718994,6.516149044036865,6.798827171325684,5.90483283996582,0.1625940650701522,0.0318811871111393,0.001594059402123,0.2773663401603699,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
36,727897986,727897946,2023-01-24 17:52:28 UTC,1,1,85,0,0,0,0,0,0,85,0,0,0,0,0,0,2,158,9,0,2,0,0,65,0,2,6.657445907592773,7.19986629486084,7.648889064788818,6.492607593536377,6.987467288970947,5.998778820037842,0.1091930717229843,0.0398514866828918,0.001594059402123,0.3172178268432617,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
37,727897991,727897951,2023-01-24 17:52:33 UTC,1,1,86,0,0,0,0,0,0,85,0,0,0,0,0,0,2,167,9,0,2,0,0,65,0,2,6.704563617706299,7.270708084106445,7.838205337524414,6.492607593536377,6.751690864562988,6.1162638664245605,0.1434653401374817,0.0534009896218776,0.0023910892195999,0.2550494968891144,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
38,727897997,727897956,2023-01-24 17:52:38 UTC,1,1,87,0,0,0,0,0,0,85,0,0,0,0,0,0,2,136,9,0,2,0,0,65,0,2,6.681003570556641,7.247091770172119,7.767193794250488,6.445531845092773,6.610337734222412,6.069262981414795,0.1291188150644302,0.0350693054497242,0.001594059402123,0.0932524725794792,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
39,727898002,727897961,2023-01-24 17:52:43 UTC,1,1,88,0,0,0,0,0,0,85,0,0,0,0,0,0,2,72,9,0,2,0,0,65,0,2,6.633890628814697,7.341570854187012,7.932919979095459,6.539692401885986,7.058245658874512,6.280840396881104,0.1554207950830459,0.0541980192065238,0.0023910892195999,0.2303415834903717,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
40,727898007,727897966,2023-01-24 17:52:48 UTC,1,1,89,0,0,0,0,0,0,85,0,0,0,0,0,0,2,41,9,0,2,0,0,65,0,2,6.77525806427002,7.294326782226562,7.790862083435059,6.657445907592773,6.893128395080566,6.257322788238525,0.1370891034603119,0.047821782529354,0.0023910892195999,0.1315099000930786,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
41,727898012,727897971,2023-01-24 17:52:53 UTC,1,1,90,0,0,0,0,0,0,85,0,0,0,0,0,0,2,101,9,0,2,0,0,65,0,2,6.893128395080566,7.270708084106445,7.956604480743408,6.704563617706299,6.963879108428955,6.327883720397949,0.1657821834087371,0.0486188121140003,0.0023910892195999,0.1721584200859069,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
42,727898017,727897976,2023-01-24 17:52:58 UTC,1,1,91,0,0,0,0,0,0,85,0,0,0,0,0,0,2,213,9,0,2,0,0,65,0,2,6.77525806427002,7.317947864532471,7.885558128356934,6.704563617706299,7.011057376861572,6.374936103820801,0.1331039667129516,0.0518069304525852,0.001594059402123,0.3196088969707489,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
43,727898022,727897981,2023-01-24 17:53:03 UTC,1,1,92,0,0,0,0,0,0,85,0,0,0,0,0,0,2,5,9,0,2,0,0,65,0,2,6.9167094230651855,7.459722995758057,7.885558128356934,6.704563617706299,7.011057376861572,6.445531845092773,0.1331039667129516,0.0701386108994484,0.0023910892195999,0.2167920768260955,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
44,727898027,727897986,2023-01-24 17:53:08 UTC,1,1,93,0,0,0,0,0,0,85,0,0,0,0,0,0,2,147,9,0,2,0,0,65,0,2,6.798827171325684,7.388824939727783,7.861880302429199,6.681003570556641,6.963879108428955,6.421997547149658,0.1761435717344284,0.0510099008679389,0.001594059402123,0.2566435635089874,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
45,727898032,727897991,2023-01-24 17:53:13 UTC,1,1,94,0,0,0,0,0,0,85,0,0,0,0,0,0,2,144,9,0,2,0,0,65,0,2,6.822399139404297,7.388824939727783,7.956604480743408,6.845973014831543,7.011057376861572,6.539692401885986,0.1482475250959396,0.0374603942036628,0.001594059402123,0.1530297100543975,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
46,727898037,727897996,2023-01-24 17:53:18 UTC,1,1,95,0,0,0,0,0,0,85,0,0,0,0,0,0,2,24,9,0,2,0,0,65,0,2,6.9167094230651855,7.412455081939697,7.885558128356934,6.751690864562988,6.9167094230651855,6.610337734222412,0.1490445584058761,0.0749207884073257,0.0023910892195999,0.1394802033901214,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
47,727898042,727898001,2023-01-24 17:53:23 UTC,1,1,96,0,0,0,0,0,0,85,0,0,0,0,0,0,2,188,9,0,2,0,0,65,0,2,6.822399139404297,7.459722995758057,7.932919979095459,6.798827171325684,6.987467288970947,6.728126049041748,0.1530297100543975,0.0510099008679389,0.0023910892195999,0.1275247484445572,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
48,727898047,727898006,2023-01-24 17:53:28 UTC,1,1,97,0,0,0,0,0,0,85,0,0,0,0,0,0,2,91,9,0,2,0,0,65,0,2,6.940293312072754,7.50700044631958,7.909237861633301,6.751690864562988,6.987467288970947,6.751690864562988,0.1530297100543975,0.0255049504339694,0.0023910892195999,0.1083960384130477,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
49,727898052,727898011,2023-01-24 17:53:33 UTC,1,1,98,0,0,0,0,0,0,85,0,0,0,0,0,0,2,97,9,0,2,0,0,65,0,2,6.940293312072754,7.530642509460449,8.02767276763916,6.845973014831543,6.940293312072754,6.751690864562988,0.1267277300357818,0.0398514866828918,0.001594059402123,0.1984604001045227,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
50,727898057,727898016,2023-01-24 17:53:38 UTC,1,1,99,0,0,0,0,0,0,85,0,0,0,0,0,0,2,48,9,0,2,0,0,65,0,2,6.893128395080566,7.554287433624268,8.02767276763916,6.77525806427002,7.081843376159668,6.869549751281738,0.1331039667129516,0.0430396050214767,0.0023910892195999,0.1594059467315673,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
51,727898062,727898021,2023-01-24 17:53:43 UTC,1,1,100,0,0,0,0,0,0,85,0,0,0,0,0,0,2,27,9,0,2,0,0,65,0,2,7.011057376861572,7.625235080718994,8.098761558532715,7.058245658874512,7.058245658874512,6.869549751281738,0.1705643534660339,0.0422425754368305,0.0023910892195999,0.3100445568561554,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
52,727898067,727898026,2023-01-24 17:53:48 UTC,1,1,101,0,0,0,0,0,0,85,0,0,0,0,0,0,2,247,9,0,2,0,0,65,0,2,7.011057376861572,7.648889064788818,8.07506275177002,6.845973014831543,7.1762566566467285,6.963879108428955,0.1291188150644302,0.0422425754368305,0.0023910892195999,0.1426683217287063,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
53,727898072,727898032,2023-01-24 17:53:54 UTC,1,1,102,0,0,0,0,0,0,85,0,0,0,0,0,0,2,218,9,0,2,0,0,65,0,2,7.081843376159668,7.601583480834961,8.02767276763916,6.845973014831543,7.1762566566467285,6.963879108428955,0.1641881167888641,0.0302871279418468,0.0023910892195999,0.1386831700801849,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
54,727898077,727898037,2023-01-24 17:53:59 UTC,1,1,103,0,0,0,0,0,0,85,0,0,0,0,0,0,2,168,9,0,2,0,0,65,0,2,7.105443000793457,7.719864845275879,8.07506275177002,6.869549751281738,7.105443000793457,7.129045486450195,0.1426683217287063,0.047821782529354,0.0023910892195999,0.2773663401603699,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
55,727898082,727898042,2023-01-24 17:54:04 UTC,1,1,104,0,0,0,0,0,0,85,0,0,0,0,0,0,2,19,9,0,2,0,0,65,0,2,7.341570854187012,7.625235080718994,8.098761558532715,7.011057376861572,7.129045486450195,7.105443000793457,0.1745495051145553,0.0334752462804317,0.0023910892195999,0.1609999984502792,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
56,727898087,727898047,2023-01-24 17:54:09 UTC,1,1,105,0,0,0,0,0,0,85,0,0,0,0,0,0,2,31,9,0,2,0,0,65,0,2,7.0346503257751465,7.672545433044434,8.217290878295898,6.987467288970947,7.129045486450195,7.152649879455566,0.1594059467315673,0.0534009896218776,0.0023910892195999,0.1681732684373855,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
57,727898092,727898052,2023-01-24 17:54:14 UTC,1,1,106,0,0,0,0,0,0,85,0,0,0,0,0,0,2,51,9,0,2,0,0,65,0,2,7.129045486450195,7.767193794250488,8.12246322631836,7.058245658874512,7.058245658874512,7.223477840423584,0.1386831700801849,0.0462277233600616,0.001594059402123,0.2422970235347747,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
58,727898097,727898057,2023-01-24 17:54:19 UTC,1,1,107,0,0,0,0,0,0,85,0,0,0,0,0,0,2,171,9,0,2,0,0,65,0,2,7.152649879455566,7.814532279968262,8.24100399017334,7.011057376861572,7.294326782226562,7.294326782226562,0.1490445584058761,0.023910891264677,0.001594059402123,0.2295445501804351,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
59,727898102,727898062,2023-01-24 17:54:24 UTC,1,1,108,0,0,0,0,0,0,85,0,0,0,0,0,0,2,75,9,0,2,0,0,65,0,2,7.247091770172119,7.743528366088867,8.217290878295898,7.0346503257751465,7.152649879455566,7.388824939727783,0.1625940650701522,0.047821782529354,0.001594059402123,0.1418712884187698,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
60,727898107,727898067,2023-01-24 17:54:29 UTC,1,1,109,0,0,0,0,0,0,85,0,0,0,0,0,0,2,10,9,0,2,0,0,65,0,2,7.247091770172119,7.790862083435059,8.383331298828125,7.081843376159668,7.152649879455566,7.317947864532471,0.1705643534660339,0.0661534667015075,0.0023910892195999,0.1761435717344284,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
61,727898112,727898072,2023-01-24 17:54:34 UTC,1,1,110,0,0,0,0,0,0,85,0,0,0,0,0,0,2,128,9,0,2,0,0,65,0,2,7.270708084106445,7.932919979095459,8.3358793258667,7.1762566566467285,7.223477840423584,7.459722995758057,0.1801287084817886,0.0350693054497242,0.001594059402123,0.1849108934402465,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
62,727898117,727898077,2023-01-24 17:54:39 UTC,1,1,111,0,0,0,0,0,0,85,0,0,0,0,0,0,2,135,9,0,2,0,0,65,0,2,7.247091770172119,7.861880302429199,8.264719009399414,7.105443000793457,7.1762566566467285,7.530642509460449,0.1880990117788314,0.0374603942036628,0.0023910892195999,0.1633910834789276,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
63,727898122,727898082,2023-01-24 17:54:44 UTC,1,1,112,0,0,0,0,0,0,85,0,0,0,0,0,0,2,11,9,0,2,0,0,65,0,2,7.223477840423584,7.861880302429199,8.359603881835938,7.247091770172119,7.19986629486084,7.483360767364502,0.1721584200859069,0.023910891264677,0.0023910892195999,0.11636633425951,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
64,727898127,727898087,2023-01-24 17:54:49 UTC,1,1,113,0,0,0,0,0,0,85,0,0,0,0,0,0,2,205,9,0,2,0,0,65,0,2,7.270708084106445,7.980291843414307,8.288436889648438,7.152649879455566,7.341570854187012,7.530642509460449,0.1434653401374817,0.0422425754368305,0.0023910892195999,0.1737524718046188,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
