,BUS CCSDS_TAI_SEC,PL UNIX TIME,PL UTC TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D
0,716928079,716928035,2022-09-19 18:40:37 UTC,1,1,0,0,0,0,0,0,0,85,0,0,0,0,0,0,2,251,9,0,2,0,0,65,0,2,10.863934516906738,11.17582893371582,11.319917678833008,10.600340843200684,12.04166316986084,8.454526901245117,0.0366633646190166,0.0510099008679389,0.0079702967777848,0.0645594075322151,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
1,716928081,716928040,2022-09-19 18:40:42 UTC,1,1,1,0,0,0,0,0,0,85,0,0,0,0,0,0,2,250,9,0,2,0,0,65,0,3,10.768048286437988,11.151823043823242,11.17582893371582,10.62429141998291,11.993478775024414,8.668240547180176,0.0286930687725543,0.047821782529354,0.0350693054497242,0.0749207884073257,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
2,716928086,716928045,2022-09-19 18:40:47 UTC,1,1,2,0,0,0,0,0,0,85,0,0,0,0,0,0,2,104,9,0,2,0,0,65,0,3,10.839959144592283,11.199837684631348,11.199837684631348,10.552445411682127,12.138060569763184,8.620732307434082,0.0334752462804317,0.0286930687725543,0.0023910892195999,0.1777376234531402,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
3,716928091,716928050,2022-09-19 18:40:52 UTC,1,1,3,0,0,0,0,0,0,85,0,0,0,0,0,0,2,27,9,0,2,0,0,65,0,3,10.696159362792969,11.103816986083984,11.17582893371582,10.408818244934082,12.06575870513916,8.52574348449707,0.0358663350343704,0.0255049504339694,0.008767326362431,0.101222775876522,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
4,716928096,716928055,2022-09-19 18:40:57 UTC,1,1,4,0,0,0,0,0,0,85,0,0,0,0,0,0,2,124,9,0,2,0,0,65,0,2,10.672201156616213,11.488130569458008,11.151823043823242,10.480621337890623,11.945304870605469,8.549487113952637,0.0263019800186157,0.0366633646190166,0.008767326362431,0.0940495058894157,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
5,716928101,716928060,2022-09-19 18:41:02 UTC,1,1,5,0,0,0,0,0,0,85,0,0,0,0,0,0,2,162,9,0,2,0,0,65,0,2,10.720120429992676,11.07981777191162,11.271878242492676,10.408818244934082,11.969390869140623,8.668240547180176,0.0470247529447078,0.0247079208493232,0.0342722758650779,0.2167920768260955,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
6,716928106,716928065,2022-09-19 18:41:07 UTC,1,1,6,0,0,0,0,0,0,85,0,0,0,0,0,0,2,136,9,0,2,0,0,65,0,2,10.744083404541016,11.223848342895508,11.07981777191162,10.528501510620115,12.017569541931152,8.52574348449707,0.0119554456323385,0.0454306937754154,0.023910891264677,0.0773118808865547,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
7,716928111,716928070,2022-09-19 18:41:12 UTC,1,1,7,0,0,0,0,0,0,85,0,0,0,0,0,0,2,80,9,0,2,0,0,65,0,2,10.696159362792969,11.055821418762209,11.295896530151367,10.408818244934082,11.921220779418944,8.620732307434082,0.0398514866828918,0.0358663350343704,0.0286930687725543,0.0804999992251396,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
8,716928116,716928075,2022-09-19 18:41:17 UTC,1,1,8,0,0,0,0,0,0,85,0,0,0,0,0,0,2,186,9,0,2,0,0,65,0,2,10.744083404541016,11.127819061279297,11.464093208312988,10.384889602661133,11.969390869140623,8.52574348449707,0.0430396050214767,0.0645594075322151,0.0127524752169847,0.1482475250959396,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
9,716928121,716928080,2022-09-19 18:41:22 UTC,1,1,9,0,0,0,0,0,0,85,0,0,0,0,0,0,2,145,9,0,2,0,0,65,0,2,10.672201156616213,11.103816986083984,11.39199447631836,10.408818244934082,11.969390869140623,8.644485473632812,0.0438366346061229,0.0605742558836936,0.0023910892195999,0.0900643542408943,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
10,716928126,716928085,2022-09-19 18:41:27 UTC,1,1,10,0,0,0,0,0,0,85,0,0,0,0,0,0,2,173,9,0,2,0,0,65,0,2,10.648244857788086,11.007835388183594,11.512170791625977,10.384889602661133,11.873061180114746,8.478262901306152,0.031084157526493,0.0342722758650779,0.0023910892195999,0.0701386108994484,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
11,716928131,716928090,2022-09-19 18:41:32 UTC,1,1,11,0,0,0,0,0,0,85,0,0,0,0,0,0,2,237,9,0,2,0,0,65,0,2,10.528501510620115,11.127819061279297,11.632407188415527,10.3609619140625,11.897140502929688,8.430792808532715,0.0278960391879081,0.040648516267538,0.0390544570982456,0.2000544518232345,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
12,716928136,716928095,2022-09-19 18:41:37 UTC,1,1,12,0,0,0,0,0,0,85,0,0,0,0,0,0,2,187,9,0,2,0,0,65,0,2,10.648244857788086,10.959858894348145,11.440057754516602,10.456685066223145,11.873061180114746,8.407060623168945,0.0494158416986465,0.0422425754368305,0.0063762376084923,0.2773663401603699,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0
